jornada,date,time,team_a,team_b,score_a,score_b,venue,referee
Jornada 1,06/03/2021,10:00,CAFÉS LA BRASILEÑA-GAILAK,GURE TALDE,5,1,,
Jornada 1,06/03/2021,10:00,FUENCAMPO - GASTEIZ,CD ARTXANDAKO MAHAI TENISA,4,2,,
Jornada 2,06/03/2021,15:00,PORTUGALETE GURE TALDE,GURE TALDE,2,4,,
Jornada 2,06/03/2021,15:00,CAFÉS LA BRASILEÑA-GAILAK,CD ARTXANDAKO MAHAI TENISA,5,1,,
Jornada 3,06/03/2021,18:30,FUENCAMPO - GASTEIZ,GURE TALDE,3,3,,
Jornada 3,06/03/2021,18:30,PORTUGALETE GURE TALDE,CD ARTXANDAKO MAHAI TENISA,2,4,,
Jornada 4,20/03/2021,10:00,CAFÉS LA BRASILEÑA-GAILAK,FUENCAMPO - GASTEIZ,0,6,,
Jornada 4,20/03/2021,10:00,GURE TALDE,CD ARTXANDAKO MAHAI TENISA,3,3,,
Jornada 5,20/03/2021,15:00,FUENCAMPO - GASTEIZ,PORTUGALETE GURE TALDE,6,0,,
Jornada 6,20/03/2021,18:30,PORTUGALETE GURE TALDE,CAFÉS LA BRASILEÑA-GAILAK,0,6,,
Jornada 7,10/04/2021,10:00,GURE TALDE,CAFÉS LA BRASILEÑA-GAILAK,3,3,,
Jornada 7,10/04/2021,10:00,CD ARTXANDAKO MAHAI TENISA,FUENCAMPO - GASTEIZ,6,0,,
Jornada 8,10/04/2021,15:00,GURE TALDE,PORTUGALETE GURE TALDE,4,2,,
Jornada 8,10/04/2021,15:00,CD ARTXANDAKO MAHAI TENISA,CAFÉS LA BRASILEÑA-GAILAK,2,4,,
Jornada 9,10/04/2021,18:30,GURE TALDE,FUENCAMPO - GASTEIZ,4,2,,
Jornada 9,10/04/2021,18:30,CD ARTXANDAKO MAHAI TENISA,PORTUGALETE GURE TALDE,5,1,,
Jornada 10,24/04/2021,10:00,FUENCAMPO - GASTEIZ,CAFÉS LA BRASILEÑA-GAILAK,4,2,,
Jornada 10,24/04/2021,10:00,CD ARTXANDAKO MAHAI TENISA,GURE TALDE,5,1,,
Jornada 11,24/04/2021,15:00,PORTUGALETE GURE TALDE,FUENCAMPO - GASTEIZ,1,5,,
Jornada 12,24/04/2021,18:30,CAFÉS LA BRASILEÑA-GAILAK,PORTUGALETE GURE TALDE,5,1,,
