jornada,date,time,team_a,team_b,score_a,score_b,venue,referee
Jornada 1,06/03/2021,15:00,CTT L'HOSPITALET-GRUPO PREVING,CLUB PALMA TENNIS TAULA,2,4,,
Jornada 1,06/03/2021,15:00,CLINICA DENTAL VIRGEN DEL PILAR RIPOLLET,SON CLADERA TTC,1,5,,
Jornada 2,06/03/2021,18:30,CLINICA DENTAL VIRGEN DEL PILAR RIPOLLET,CLUB PALMA TENNIS TAULA,3,3,,
Jornada 2,06/03/2021,18:30,CTT VILANOVA,SON CLADERA TTC,2,4,,
Jornada 3,07/03/2021,10:00,CTT VILANOVA,CLUB PALMA TENNIS TAULA,4,2,,
Jornada 3,07/03/2021,10:00,CTT L'HOSPITALET-GRUPO PREVING,SON CLADERA TTC,6,0,,
Jornada 4,20/03/2021,10:00,CTT L'HOSPITALET-GRUPO PREVING,CLINICA DENTAL VIRGEN DEL PILAR RIPOLLET,4,2,,
Jornada 4,20/03/2021,18:00,CLUB PALMA TENNIS TAULA,SON CLADERA TTC,2,4,,
Jornada 5,20/03/2021,15:00,CTT VILANOVA,CTT L'HOSPITALET-GRUPO PREVING,4,2,,
Jornada 6,20/03/2021,18:30,CLINICA DENTAL VIRGEN DEL PILAR RIPOLLET,CTT VILANOVA,3,3,,
Jornada 7,10/04/2021,15:00,CLUB PALMA TENNIS TAULA,CTT L'HOSPITALET-GRUPO PREVING,2,4,,
Jornada 7,10/04/2021,15:00,SON CLADERA TTC,CLINICA DENTAL VIRGEN DEL PILAR RIPOLLET,1,5,,
Jornada 8,10/04/2021,18:30,CLUB PALMA TENNIS TAULA,CTT VILANOVA,2,4,,
Jornada 8,10/04/2021,18:30,SON CLADERA TTC,CTT L'HOSPITALET-GRUPO PREVING,5,1,,
Jornada 9,11/04/2021,10:00,CLUB PALMA TENNIS TAULA,CLINICA DENTAL VIRGEN DEL PILAR RIPOLLET,1,5,,
Jornada 9,11/04/2021,10:00,SON CLADERA TTC,CTT VILANOVA,3,3,,
Jornada 10,01/05/2021,10:00,CTT VILANOVA,CLINICA DENTAL VIRGEN DEL PILAR RIPOLLET,1,5,,
Jornada 10,01/05/2021,18:00,SON CLADERA TTC,CLUB PALMA TENNIS TAULA,4,2,,
Jornada 11,01/05/2021,15:00,CLINICA DENTAL VIRGEN DEL PILAR RIPOLLET,CTT L'HOSPITALET-GRUPO PREVING,4,2,,
Jornada 12,01/05/2021,18:30,CTT L'HOSPITALET-GRUPO PREVING,CTT VILANOVA,6,0,,
