jornada,date,time,team_a,team_b,score_a,score_b,venue,referee
Jornada 1,06/03/2021,10:00,CLUB TENNIS TAULA BASCARA,BORGES GRUP VALL,6,0,,
Jornada 1,06/03/2021,10:00,CTT VILABLAREIX,REUS GANXETS SALUT I TREBALL,1,5,,
Jornada 1,06/03/2021,10:00,GIRBAU VIC T.T,CTT ELS AMICS TERRASSA,0,6,,
Jornada 2,06/03/2021,15:00,CLUB TENNIS TAULA BASCARA,REUS GANXETS SALUT I TREBALL,5,1,,
Jornada 2,06/03/2021,15:00,CTT VILABLAREIX,CTT ELS AMICS TERRASSA,1,5,,
Jornada 2,06/03/2021,15:00,GIRBAU VIC T.T,BORGES GRUP VALL,0,6,,
Jornada 3,06/03/2021,18:30,CLUB TENNIS TAULA BASCARA,CTT ELS AMICS TERRASSA,4,2,,
Jornada 3,06/03/2021,18:30,CTT VILABLAREIX,BORGES GRUP VALL,3,3,,
Jornada 3,06/03/2021,18:30,GIRBAU VIC T.T,REUS GANXETS SALUT I TREBALL,0,6,,
Jornada 4,20/03/2021,10:00,CLUB TENNIS TAULA BASCARA,GIRBAU VIC T.T,4,2,,
Jornada 4,20/03/2021,10:00,BORGES GRUP VALL,REUS GANXETS SALUT I TREBALL,3,3,,
Jornada 5,20/03/2021,15:00,CLUB TENNIS TAULA BASCARA,CTT VILABLAREIX,5,1,,
Jornada 5,20/03/2021,15:00,BORGES GRUP VALL,CTT ELS AMICS TERRASSA,2,4,,
Jornada 6,20/03/2021,18:30,CTT VILABLAREIX,GIRBAU VIC T.T,4,2,,
Jornada 6,20/03/2021,18:30,REUS GANXETS SALUT I TREBALL,CTT ELS AMICS TERRASSA,2,4,,
Jornada 7,10/04/2021,10:00,BORGES GRUP VALL,CLUB TENNIS TAULA BASCARA,0,6,,
Jornada 7,10/04/2021,10:00,REUS GANXETS SALUT I TREBALL,CTT VILABLAREIX,5,1,,
Jornada 7,10/04/2021,10:00,CTT ELS AMICS TERRASSA,GIRBAU VIC T.T,6,0,,
Jornada 8,10/04/2021,15:00,REUS GANXETS SALUT I TREBALL,CLUB TENNIS TAULA BASCARA,2,4,,
Jornada 8,10/04/2021,15:00,CTT ELS AMICS TERRASSA,CTT VILABLAREIX,5,1,,
Jornada 8,10/04/2021,15:00,BORGES GRUP VALL,GIRBAU VIC T.T,6,0,,
Jornada 9,10/04/2021,18:30,CTT ELS AMICS TERRASSA,CLUB TENNIS TAULA BASCARA,1,5,,
Jornada 9,10/04/2021,18:30,BORGES GRUP VALL,CTT VILABLAREIX,4,2,,
Jornada 9,10/04/2021,18:30,REUS GANXETS SALUT I TREBALL,GIRBAU VIC T.T,6,0,,
Jornada 10,01/05/2021,10:00,CTT VILABLAREIX,CLUB TENNIS TAULA BASCARA,1,5,,
Jornada 10,01/05/2021,10:00,REUS GANXETS SALUT I TREBALL,BORGES GRUP VALL,5,1,,
Jornada 11,01/05/2021,15:00,GIRBAU VIC T.T,CTT VILABLAREIX,0,6,,
Jornada 11,01/05/2021,15:00,CTT ELS AMICS TERRASSA,REUS GANXETS SALUT I TREBALL,3,3,,
Jornada 12,01/05/2021,18:30,GIRBAU VIC T.T,CLUB TENNIS TAULA BASCARA,1,5,,
Jornada 12,01/05/2021,18:30,CTT ELS AMICS TERRASSA,BORGES GRUP VALL,4,2,,
