jornada,date,time,team_a,team_b,score_a,score_b,venue,referee
Jornada 1,06/03/2021,10:00,LUARCA TENIS DE MESA,MANUFACTURAS DEPORTIVAS,3,3,,
Jornada 1,06/03/2021,10:00,AVILES T.M.,TENIS DE MESA EL CACHON,0,6,,
Jornada 2,06/03/2021,15:00,LA ATALAYA GIJON TENIS DE MESA,TENIS DE MESA EL CACHON,2,4,,
Jornada 2,06/03/2021,15:00,AVILES T.M.,MANUFACTURAS DEPORTIVAS,2,4,,
Jornada 3,06/03/2021,18:30,LA ATALAYA GIJON TENIS DE MESA,MANUFACTURAS DEPORTIVAS,4,2,,
Jornada 3,06/03/2021,18:30,LUARCA TENIS DE MESA,TENIS DE MESA EL CACHON,3,3,,
Jornada 4,20/03/2021,10:00,LA ATALAYA GIJON TENIS DE MESA,LUARCA TENIS DE MESA,4,2,,
Jornada 4,20/03/2021,17:00,MANUFACTURAS DEPORTIVAS,TENIS DE MESA EL CACHON,2,4,,
Jornada 5,20/03/2021,15:00,AVILES T.M.,LA ATALAYA GIJON TENIS DE MESA,0,6,,
Jornada 6,20/03/2021,18:30,LUARCA TENIS DE MESA,AVILES T.M.,4,2,,
Jornada 7,10/04/2021,10:00,MANUFACTURAS DEPORTIVAS,LUARCA TENIS DE MESA,1,5,,
Jornada 7,10/04/2021,10:00,TENIS DE MESA EL CACHON,AVILES T.M.,4,2,,
Jornada 8,10/04/2021,15:00,TENIS DE MESA EL CACHON,LA ATALAYA GIJON TENIS DE MESA,3,3,,
Jornada 8,10/04/2021,15:00,MANUFACTURAS DEPORTIVAS,AVILES T.M.,4,2,,
Jornada 9,10/04/2021,18:30,MANUFACTURAS DEPORTIVAS,LA ATALAYA GIJON TENIS DE MESA,3,3,,
Jornada 9,10/04/2021,18:30,TENIS DE MESA EL CACHON,LUARCA TENIS DE MESA,4,2,,
Jornada 10,01/05/2021,10:00,LUARCA TENIS DE MESA,LA ATALAYA GIJON TENIS DE MESA,3,3,,
Jornada 10,01/05/2021,17:00,TENIS DE MESA EL CACHON,MANUFACTURAS DEPORTIVAS,4,2,,
Jornada 11,01/05/2021,15:00,LA ATALAYA GIJON TENIS DE MESA,AVILES T.M.,3,3,,
Jornada 12,01/05/2021,18:30,AVILES T.M.,LUARCA TENIS DE MESA,4,2,,
