jornada,date,time,team_a,team_b,score_a,score_b,venue,referee
Jornada 1,20/03/2021,10:00,AVILES T.M.,LUARCA TENIS DE MESA,5,1,,
Jornada 2,20/03/2021,10:00,CLUB DEPORTIVO COYANZA,CORVERASTUR TM,4,2,,
Jornada 3,20/03/2021,15:00,CLUB DEPORTIVO COYANZA,LUARCA TENIS DE MESA,1,5,,
Jornada 4,20/03/2021,15:00,AVILES T.M.,CORVERASTUR TM,4,2,,
Jornada 5,20/03/2021,18:30,CORVERASTUR TM,LUARCA TENIS DE MESA,4,2,,
Jornada 6,20/03/2021,18:30,CLUB DEPORTIVO COYANZA,AVILES T.M.,3,3,,
Jornada 7,01/05/2021,10:00,LUARCA TENIS DE MESA,AVILES T.M.,2,4,,
Jornada 8,01/05/2021,10:00,CORVERASTUR TM,CLUB DEPORTIVO COYANZA,4,2,,
Jornada 9,01/05/2021,15:00,LUARCA TENIS DE MESA,CLUB DEPORTIVO COYANZA,1,5,,
Jornada 10,01/05/2021,15:00,CORVERASTUR TM,AVILES T.M.,3,3,,
Jornada 11,01/05/2021,18:30,LUARCA TENIS DE MESA,CORVERASTUR TM,2,4,,
Jornada 12,01/05/2021,18:30,AVILES T.M.,CLUB DEPORTIVO COYANZA,5,1,,
