jornada,date,time,team_a,team_b,score_a,score_b,venue,referee
Jornada 1,06/03/2021,10:00,CTM BREOGAN - OLEIROS,OROSO TM PELUQUERíA TIJE,2,4,,
Jornada 1,06/03/2021,10:00,CARNES Y EMBUTIDOS LUIS SANESTEBAN CAO,ARTEAL,2,4,,
Jornada 2,06/03/2021,15:00,ZOOLANDIA CONXO TM,ARTEAL,1,5,,
Jornada 2,06/03/2021,15:00,CARNES Y EMBUTIDOS LUIS SANESTEBAN CAO,OROSO TM PELUQUERíA TIJE,4,2,,
Jornada 3,06/03/2021,18:30,ZOOLANDIA CONXO TM,OROSO TM PELUQUERíA TIJE,1,5,,
Jornada 3,06/03/2021,18:30,CTM BREOGAN - OLEIROS,ARTEAL,3,3,,
Jornada 4,20/03/2021,10:00,CTM BREOGAN - OLEIROS,CARNES Y EMBUTIDOS LUIS SANESTEBAN CAO,0,6,,
Jornada 4,20/03/2021,17:00,OROSO TM PELUQUERíA TIJE,ARTEAL,5,1,,
Jornada 5,20/03/2021,15:00,ZOOLANDIA CONXO TM,CTM BREOGAN - OLEIROS,4,2,,
Jornada 6,20/03/2021,18:30,CARNES Y EMBUTIDOS LUIS SANESTEBAN CAO,ZOOLANDIA CONXO TM,6,0,,
Jornada 7,10/04/2021,10:00,OROSO TM PELUQUERíA TIJE,CTM BREOGAN - OLEIROS,6,0,,
Jornada 7,10/04/2021,10:00,ARTEAL,CARNES Y EMBUTIDOS LUIS SANESTEBAN CAO,6,0,,
Jornada 8,10/04/2021,15:00,ARTEAL,ZOOLANDIA CONXO TM,5,1,,
Jornada 8,10/04/2021,15:00,OROSO TM PELUQUERíA TIJE,CARNES Y EMBUTIDOS LUIS SANESTEBAN CAO,6,0,,
Jornada 9,10/04/2021,18:30,OROSO TM PELUQUERíA TIJE,ZOOLANDIA CONXO TM,6,0,,
Jornada 9,10/04/2021,18:30,ARTEAL,CTM BREOGAN - OLEIROS,3,3,,
Jornada 10,01/05/2021,10:00,CARNES Y EMBUTIDOS LUIS SANESTEBAN CAO,CTM BREOGAN - OLEIROS,4,2,,
Jornada 10,01/05/2021,17:00,ARTEAL,OROSO TM PELUQUERíA TIJE,1,5,,
Jornada 11,01/05/2021,15:00,CTM BREOGAN - OLEIROS,ZOOLANDIA CONXO TM,1,5,,
Jornada 12,01/05/2021,18:30,ZOOLANDIA CONXO TM,CARNES Y EMBUTIDOS LUIS SANESTEBAN CAO,4,2,,
