jornada,date,time,team_a,team_b,score_a,score_b,venue,referee
Jornada 1,06/03/2021,10:00,A.D.VINCIOS/ROSQUILLAS CRISTALEIRO,T.M. DEFENSE-LA PALMA,4,2,,
Jornada 1,06/03/2021,10:00,VILAGARCIA TENIS DE MESA,TENEGUIA FRUTAS OLIVAR,5,1,,
Jornada 2,06/03/2021,15:00,CD DEZ PORTAS CAFÉ BAR KARLOS,T.M. DEFENSE-LA PALMA,2,4,,
Jornada 2,06/03/2021,15:00,A.D.VINCIOS/ROSQUILLAS CRISTALEIRO,TENEGUIA FRUTAS OLIVAR,6,0,,
Jornada 3,06/03/2021,18:30,VILAGARCIA TENIS DE MESA,T.M. DEFENSE-LA PALMA,4,2,,
Jornada 3,06/03/2021,18:30,CD DEZ PORTAS CAFÉ BAR KARLOS,TENEGUIA FRUTAS OLIVAR,5,1,,
Jornada 4,19/03/2021,16:30,T.M. DEFENSE-LA PALMA,TENEGUIA FRUTAS OLIVAR,6,0,,
Jornada 4,20/03/2021,10:00,A.D.VINCIOS/ROSQUILLAS CRISTALEIRO,VILAGARCIA TENIS DE MESA,2,4,,
Jornada 5,20/03/2021,15:00,VILAGARCIA TENIS DE MESA,CD DEZ PORTAS CAFÉ BAR KARLOS,5,1,,
Jornada 6,20/03/2021,18:30,CD DEZ PORTAS CAFÉ BAR KARLOS,A.D.VINCIOS/ROSQUILLAS CRISTALEIRO,0,6,,
Jornada 7,10/04/2021,10:00,T.M. DEFENSE-LA PALMA,A.D.VINCIOS/ROSQUILLAS CRISTALEIRO,4,2,,
Jornada 7,10/04/2021,10:00,TENEGUIA FRUTAS OLIVAR,VILAGARCIA TENIS DE MESA,3,3,,
Jornada 8,10/04/2021,15:00,T.M. DEFENSE-LA PALMA,CD DEZ PORTAS CAFÉ BAR KARLOS,6,0,,
Jornada 8,10/04/2021,15:00,TENEGUIA FRUTAS OLIVAR,A.D.VINCIOS/ROSQUILLAS CRISTALEIRO,3,3,,
Jornada 9,10/04/2021,18:30,T.M. DEFENSE-LA PALMA,VILAGARCIA TENIS DE MESA,4,2,,
Jornada 9,10/04/2021,18:30,TENEGUIA FRUTAS OLIVAR,CD DEZ PORTAS CAFÉ BAR KARLOS,4,2,,
Jornada 10,01/05/2021,10:00,VILAGARCIA TENIS DE MESA,A.D.VINCIOS/ROSQUILLAS CRISTALEIRO,0,6,,
Jornada 10,01/05/2021,10:00,TENEGUIA FRUTAS OLIVAR,T.M. DEFENSE-LA PALMA,4,2,,
Jornada 11,01/05/2021,15:00,CD DEZ PORTAS CAFÉ BAR KARLOS,VILAGARCIA TENIS DE MESA,4,2,,
Jornada 12,01/05/2021,18:30,A.D.VINCIOS/ROSQUILLAS CRISTALEIRO,CD DEZ PORTAS CAFÉ BAR KARLOS,5,1,,
