jornada,date,time,team_a,team_b,score_a,score_b,venue,referee
Jornada 1,06/03/2021,10:00,BLANXART XALOC OLESA,CLUB TENNIS DE TAULA VILAFRANCA,0,6,,
Jornada 1,06/03/2021,10:00,FALCONS SABADELL - SMATSA AGORA GRUP,SOCIEDAD CORAL RECREATIVA EL CIERVO,2,4,,
Jornada 2,06/03/2021,15:00,GIRBAU VIC T.T,CLUB TENNIS DE TAULA VILAFRANCA,2,4,,
Jornada 2,06/03/2021,15:00,BLANXART XALOC OLESA,SOCIEDAD CORAL RECREATIVA EL CIERVO,3,3,,
Jornada 3,06/03/2021,18:30,FALCONS SABADELL - SMATSA AGORA GRUP,CLUB TENNIS DE TAULA VILAFRANCA,2,4,,
Jornada 3,06/03/2021,18:30,GIRBAU VIC T.T,SOCIEDAD CORAL RECREATIVA EL CIERVO,3,3,,
Jornada 4,20/03/2021,10:00,FALCONS SABADELL - SMATSA AGORA GRUP,GIRBAU VIC T.T,4,2,,
Jornada 4,20/03/2021,18:30,CLUB TENNIS DE TAULA VILAFRANCA,SOCIEDAD CORAL RECREATIVA EL CIERVO,6,0,,
Jornada 5,20/03/2021,15:00,FALCONS SABADELL - SMATSA AGORA GRUP,BLANXART XALOC OLESA,5,1,,
Jornada 6,20/03/2021,18:30,GIRBAU VIC T.T,BLANXART XALOC OLESA,4,2,,
Jornada 7,10/04/2021,10:00,CLUB TENNIS DE TAULA VILAFRANCA,BLANXART XALOC OLESA,5,1,,
Jornada 7,10/04/2021,10:00,SOCIEDAD CORAL RECREATIVA EL CIERVO,FALCONS SABADELL - SMATSA AGORA GRUP,4,2,,
Jornada 8,10/04/2021,15:00,CLUB TENNIS DE TAULA VILAFRANCA,GIRBAU VIC T.T,2,4,,
Jornada 8,10/04/2021,15:00,SOCIEDAD CORAL RECREATIVA EL CIERVO,BLANXART XALOC OLESA,5,1,,
Jornada 9,10/04/2021,18:30,BLANXART XALOC OLESA,FALCONS SABADELL - SMATSA AGORA GRUP,3,3,,
Jornada 9,10/04/2021,18:30,SOCIEDAD CORAL RECREATIVA EL CIERVO,GIRBAU VIC T.T,1,5,,
Jornada 10,01/05/2021,10:00,CLUB TENNIS DE TAULA VILAFRANCA,FALCONS SABADELL - SMATSA AGORA GRUP,5,1,,
Jornada 11,01/05/2021,15:00,GIRBAU VIC T.T,FALCONS SABADELL - SMATSA AGORA GRUP,5,1,,
Jornada 12,01/05/2021,18:30,SOCIEDAD CORAL RECREATIVA EL CIERVO,CLUB TENNIS DE TAULA VILAFRANCA,0,6,,
Jornada 12,01/05/2021,18:30,BLANXART XALOC OLESA,GIRBAU VIC T.T,1,5,,
