jornada,date,time,team_a,team_b,score_a,score_b,venue,referee
Jornada 1,06/03/2021,10:00,ATT PREMIÀ DE MAR,CHARLOTTE´S GRILL BADALONA,2,4,,
Jornada 1,06/03/2021,10:00,CETT ESPARREGUERA,TERMOTUR CALELLA,1,5,,
Jornada 2,06/03/2021,15:00,CETT ESPARREGUERA,CHARLOTTE´S GRILL BADALONA,1,5,,
Jornada 2,06/03/2021,15:00,CLUB NATACIO SABADELL,TERMOTUR CALELLA,2,4,,
Jornada 3,06/03/2021,18:30,CLUB NATACIO SABADELL,CHARLOTTE´S GRILL BADALONA,1,5,,
Jornada 3,06/03/2021,18:30,ATT PREMIÀ DE MAR,TERMOTUR CALELLA,0,6,,
Jornada 4,20/03/2021,10:00,CLUB NATACIO SABADELL,ATT PREMIÀ DE MAR,1,5,,
Jornada 4,20/03/2021,17:30,CHARLOTTE´S GRILL BADALONA,TERMOTUR CALELLA,4,2,,
Jornada 5,20/03/2021,15:00,CETT ESPARREGUERA,CLUB NATACIO SABADELL,1,5,,
Jornada 6,20/03/2021,18:30,ATT PREMIÀ DE MAR,CETT ESPARREGUERA,3,3,,
Jornada 7,10/04/2021,10:00,ATT PREMIÀ DE MAR,CETT ESPARREGUERA,3,3,,
Jornada 7,10/04/2021,17:30,TERMOTUR CALELLA,CHARLOTTE´S GRILL BADALONA,2,4,,
Jornada 8,10/04/2021,15:00,CLUB NATACIO SABADELL,ATT PREMIÀ DE MAR,3,3,,
Jornada 9,10/04/2021,18:30,CLUB NATACIO SABADELL,CETT ESPARREGUERA,5,1,,
Jornada 10,01/05/2021,10:00,CHARLOTTE´S GRILL BADALONA,CETT ESPARREGUERA,6,0,,
Jornada 10,01/05/2021,10:00,TERMOTUR CALELLA,CLUB NATACIO SABADELL,4,2,,
Jornada 11,01/05/2021,15:00,CHARLOTTE´S GRILL BADALONA,CLUB NATACIO SABADELL,3,3,,
Jornada 12,01/05/2021,15:00,TERMOTUR CALELLA,CETT ESPARREGUERA,4,2,,
Jornada 11,01/05/2021,18:30,TERMOTUR CALELLA,ATT PREMIÀ DE MAR,6,0,,
Jornada 12,01/05/2021,18:30,CHARLOTTE´S GRILL BADALONA,ATT PREMIÀ DE MAR,6,0,,
