jornada,date,time,team_a,team_b,score_a,score_b,venue,referee
Jornada 1,06/03/2021,10:00,LEKA ENEA CHEMA T.M. GEWO,RODAMIENTOS ARIZTI GASTEIZ TM,4,2,,
Jornada 1,06/03/2021,10:00,CLUB TENIS DE MESA SIERRA DE GUADARRAMA,HORTALEZA TM,1,5,,
Jornada 2,06/03/2021,15:00,PUBLIMAX CAI SANTIAGO PROM.,RODAMIENTOS ARIZTI GASTEIZ TM,1,5,,
Jornada 2,06/03/2021,15:00,CENTRO NATACION HELIOS,HORTALEZA TM,5,1,,
Jornada 3,06/03/2021,18:30,PUBLIMAX CAI SANTIAGO PROM.,LEKA ENEA CHEMA T.M. GEWO,2,4,,
Jornada 3,06/03/2021,18:30,CENTRO NATACION HELIOS,CLUB TENIS DE MESA SIERRA DE GUADARRAMA,6,0,,
Jornada 4,20/03/2021,10:00,PUBLIMAX CAI SANTIAGO PROM.,CENTRO NATACION HELIOS,3,3,,
Jornada 4,20/03/2021,11:00,LEKA ENEA CHEMA T.M. GEWO,CLUB TENIS DE MESA SIERRA DE GUADARRAMA,4,2,,
Jornada 4,20/03/2021,11:00,RODAMIENTOS ARIZTI GASTEIZ TM,HORTALEZA TM,4,2,,
Jornada 5,20/03/2021,15:00,PUBLIMAX CAI SANTIAGO PROM.,CLUB TENIS DE MESA SIERRA DE GUADARRAMA,5,1,,
Jornada 5,20/03/2021,15:00,LEKA ENEA CHEMA T.M. GEWO,HORTALEZA TM,6,0,,
Jornada 5,20/03/2021,15:00,RODAMIENTOS ARIZTI GASTEIZ TM,CENTRO NATACION HELIOS,3,3,,
Jornada 6,20/03/2021,18:30,PUBLIMAX CAI SANTIAGO PROM.,HORTALEZA TM,5,1,,
Jornada 6,20/03/2021,18:30,LEKA ENEA CHEMA T.M. GEWO,CENTRO NATACION HELIOS,3,3,,
Jornada 6,20/03/2021,18:30,RODAMIENTOS ARIZTI GASTEIZ TM,CLUB TENIS DE MESA SIERRA DE GUADARRAMA,5,1,,
Jornada 7,10/04/2021,10:00,RODAMIENTOS ARIZTI GASTEIZ TM,LEKA ENEA CHEMA T.M. GEWO,3,3,,
Jornada 7,10/04/2021,10:00,HORTALEZA TM,CLUB TENIS DE MESA SIERRA DE GUADARRAMA,3,3,,
Jornada 8,10/04/2021,15:00,LEKA ENEA CHEMA T.M. GEWO,PUBLIMAX CAI SANTIAGO PROM.,1,5,,
Jornada 8,10/04/2021,15:00,CLUB TENIS DE MESA SIERRA DE GUADARRAMA,CENTRO NATACION HELIOS,0,6,,
Jornada 9,10/04/2021,18:30,RODAMIENTOS ARIZTI GASTEIZ TM,PUBLIMAX CAI SANTIAGO PROM.,4,2,,
Jornada 9,10/04/2021,18:30,HORTALEZA TM,CENTRO NATACION HELIOS,0,6,,
Jornada 10,01/05/2021,10:00,CENTRO NATACION HELIOS,PUBLIMAX CAI SANTIAGO PROM.,3,3,,
Jornada 10,01/05/2021,11:00,CLUB TENIS DE MESA SIERRA DE GUADARRAMA,LEKA ENEA CHEMA T.M. GEWO,0,6,,
Jornada 10,01/05/2021,11:00,HORTALEZA TM,RODAMIENTOS ARIZTI GASTEIZ TM,1,5,,
Jornada 11,01/05/2021,15:00,CLUB TENIS DE MESA SIERRA DE GUADARRAMA,PUBLIMAX CAI SANTIAGO PROM.,2,4,,
Jornada 11,01/05/2021,15:00,HORTALEZA TM,LEKA ENEA CHEMA T.M. GEWO,1,5,,
Jornada 11,01/05/2021,15:00,CENTRO NATACION HELIOS,RODAMIENTOS ARIZTI GASTEIZ TM,1,5,,
Jornada 12,01/05/2021,18:30,HORTALEZA TM,PUBLIMAX CAI SANTIAGO PROM.,1,5,,
Jornada 12,01/05/2021,18:30,CENTRO NATACION HELIOS,LEKA ENEA CHEMA T.M. GEWO,2,4,,
Jornada 12,01/05/2021,18:30,CLUB TENIS DE MESA SIERRA DE GUADARRAMA,RODAMIENTOS ARIZTI GASTEIZ TM,2,4,,
