jornada,date,time,team_a,team_b,score_a,score_b,venue,referee
Jornada 1,06/03/2021,11:00,CPP IGUALADA,LLUÏSOS DE GRÀCIA,1,5,,
Jornada 1,06/03/2021,11:00,CLUB TENNIS TAULA BARCELONA,CLUBDELAOFICINA.COM CTT TORTOSA,3,3,,
Jornada 2,06/03/2021,18:00,CPP IGUALADA,CLUBDELAOFICINA.COM CTT TORTOSA,2,4,,
Jornada 2,06/03/2021,18:00,CLUB TENNIS TAULA BARCELONA,LLUÏSOS DE GRÀCIA,3,3,,
Jornada 4,20/03/2021,17:00,CPP IGUALADA,CLUB TENNIS TAULA BARCELONA,2,4,,
Jornada 4,21/03/2021,11:00,LLUÏSOS DE GRÀCIA,CLUBDELAOFICINA.COM CTT TORTOSA,3,3,,
Jornada 7,10/04/2021,10:00,LLUÏSOS DE GRÀCIA,CPP IGUALADA,5,1,,
Jornada 7,10/04/2021,15:00,CLUBDELAOFICINA.COM CTT TORTOSA,CLUB TENNIS TAULA BARCELONA,4,2,,
Jornada 8,10/04/2021,18:00,CLUBDELAOFICINA.COM CTT TORTOSA,CPP IGUALADA,5,1,,
Jornada 8,11/04/2021,11:00,LLUÏSOS DE GRÀCIA,CLUB TENNIS TAULA BARCELONA,4,2,,
Jornada 10,01/05/2021,17:00,CLUB TENNIS TAULA BARCELONA,CPP IGUALADA,6,0,,
Jornada 10,02/05/2021,11:00,CLUBDELAOFICINA.COM CTT TORTOSA,LLUÏSOS DE GRÀCIA,2,4,,
