jornada,date,time,team_a,team_b,score_a,score_b,venue,referee
Jornada 1,06/03/2021,10:00,COFERSA CIDADE DE NARÓN,CONFITERIA CAPRI PONTEVEDRA,3,3,,
Jornada 1,06/03/2021,10:00,C.T.M.CORUÑA,FINISTERRE REST. A MOA,2,4,,
Jornada 2,06/03/2021,15:00,CLUB DEL MAR DE SAN AMARO,FINISTERRE REST. A MOA,4,2,,
Jornada 2,06/03/2021,15:00,C.T.M.CORUÑA,CONFITERIA CAPRI PONTEVEDRA,1,5,,
Jornada 3,06/03/2021,18:30,CLUB DEL MAR DE SAN AMARO,CONFITERIA CAPRI PONTEVEDRA,2,4,,
Jornada 3,06/03/2021,18:30,COFERSA CIDADE DE NARÓN,FINISTERRE REST. A MOA,5,1,,
Jornada 4,20/03/2021,10:00,CLUB DEL MAR DE SAN AMARO,COFERSA CIDADE DE NARÓN,3,3,,
Jornada 4,20/03/2021,18:30,CONFITERIA CAPRI PONTEVEDRA,FINISTERRE REST. A MOA,6,0,,
Jornada 5,20/03/2021,15:00,C.T.M.CORUÑA,CLUB DEL MAR DE SAN AMARO,2,4,,
Jornada 6,20/03/2021,18:30,COFERSA CIDADE DE NARÓN,C.T.M.CORUÑA,2,4,,
Jornada 7,10/04/2021,10:00,CONFITERIA CAPRI PONTEVEDRA,COFERSA CIDADE DE NARÓN,4,2,,
Jornada 7,10/04/2021,10:00,FINISTERRE REST. A MOA,C.T.M.CORUÑA,3,3,,
Jornada 8,10/04/2021,15:00,CONFITERIA CAPRI PONTEVEDRA,C.T.M.CORUÑA,5,1,,
Jornada 8,10/04/2021,15:00,FINISTERRE REST. A MOA,CLUB DEL MAR DE SAN AMARO,2,4,,
Jornada 9,10/04/2021,18:30,CONFITERIA CAPRI PONTEVEDRA,CLUB DEL MAR DE SAN AMARO,3,3,,
Jornada 9,10/04/2021,18:30,FINISTERRE REST. A MOA,COFERSA CIDADE DE NARÓN,2,4,,
Jornada 10,01/05/2021,10:00,COFERSA CIDADE DE NARÓN,CLUB DEL MAR DE SAN AMARO,3,3,,
Jornada 10,01/05/2021,18:30,FINISTERRE REST. A MOA,CONFITERIA CAPRI PONTEVEDRA,0,6,,
Jornada 11,01/05/2021,15:00,CLUB DEL MAR DE SAN AMARO,C.T.M.CORUÑA,4,2,,
Jornada 12,01/05/2021,18:30,C.T.M.CORUÑA,COFERSA CIDADE DE NARÓN,3,3,,
