jornada,date,time,team_a,team_b,score_a,score_b,venue,referee
Jornada 1,28/09/2024,16:00,ETM AMADIS,MANUFACTURAS DEPORTIVAS,3,4,,
Jornada 1,28/09/2024,16:30,LA ATALAYA GIJON TENIS DE MESA,CAFÉ QUIJANO GIJÓN TM,0,6,,
Jornada 1,28/09/2024,17:00,CTM ZAMORA-CAJA RURAL,CLUB ATLÉTICO LEÓN - VIRGEN DEL CAMINO,1,5,,
Jornada 1,28/09/2024,17:00,LUARCA TENIS DE MESA,CTM ABADIÑO - L4UKO,4,3,,
Jornada 1,29/09/2024,10:30,UNIVERSIDAD DE BURGOS - TPF,CAJA RURAL-LECHE GAZA TENIS DE MESA,4,2,,
Jornada 2,05/10/2024,17:00,CAJA RURAL-LECHE GAZA TENIS DE MESA,CLUB ATLÉTICO LEÓN - VIRGEN DEL CAMINO,2,4,,
Jornada 2,05/10/2024,17:00,LUARCA TENIS DE MESA,BASAURI URBI,6,0,,
Jornada 2,05/10/2024,18:30,CLUB DEPORTIVO COYANZA,CAFÉ QUIJANO GIJÓN TM,0,0,,
Jornada 2,06/10/2024,10:30,UNIVERSIDAD DE BURGOS - TPF,CTM ZAMORA-CAJA RURAL,6,0,,
Jornada 2,06/10/2024,11:00,CTM ABADIÑO - L4UKO,MANUFACTURAS DEPORTIVAS,4,2,,
Jornada 3,12/10/2024,11:00,LUARCA TENIS DE MESA,UNIVERSIDAD DE BURGOS - TPF,1,5,,
Jornada 3,12/10/2024,16:00,ETM AMADIS,CLUB ATLÉTICO LEÓN - VIRGEN DEL CAMINO,2,4,,
Jornada 3,12/10/2024,16:30,BASAURI URBI,CAJA RURAL-LECHE GAZA TENIS DE MESA,2,4,,
Jornada 3,12/10/2024,18:30,CLUB DEPORTIVO COYANZA,CTM ZAMORA-CAJA RURAL,0,0,,
Jornada 3,13/10/2024,10:00,CAFÉ QUIJANO GIJÓN TM,UNIVERSIDAD DE BURGOS - TPF,4,2,,
Jornada 3,13/10/2024,10:30,MANUFACTURAS DEPORTIVAS,CLUB ATLÉTICO LEÓN - VIRGEN DEL CAMINO,3,4,,
Jornada 3,13/10/2024,11:00,CTM ABADIÑO - L4UKO,CAJA RURAL-LECHE GAZA TENIS DE MESA,2,4,,
Jornada 3,13/10/2024,12:30,LA ATALAYA GIJON TENIS DE MESA,UNIVERSIDAD DE BURGOS - TPF,1,5,,
Jornada 4,19/10/2024,16:00,ETM AMADIS,CTM ABADIÑO - L4UKO,1,5,,
Jornada 4,19/10/2024,16:30,MANUFACTURAS DEPORTIVAS,CAFÉ QUIJANO GIJÓN TM,2,4,,
Jornada 4,19/10/2024,16:30,BASAURI URBI,UNIVERSIDAD DE BURGOS - TPF,3,4,,
Jornada 4,19/10/2024,16:30,LA ATALAYA GIJON TENIS DE MESA,CLUB DEPORTIVO COYANZA,0,0,,
Jornada 4,19/10/2024,17:00,CTM ZAMORA-CAJA RURAL,CAJA RURAL-LECHE GAZA TENIS DE MESA,5,1,,
Jornada 5,26/10/2024,16:30,BASAURI URBI,MANUFACTURAS DEPORTIVAS,2,4,,
Jornada 5,26/10/2024,16:30,CAFÉ QUIJANO GIJÓN TM,ETM AMADIS,4,3,,
Jornada 5,26/10/2024,17:00,CAJA RURAL-LECHE GAZA TENIS DE MESA,CLUB DEPORTIVO COYANZA,0,0,,
Jornada 5,26/10/2024,17:00,CLUB ATLÉTICO LEÓN - VIRGEN DEL CAMINO,UNIVERSIDAD DE BURGOS - TPF,5,1,,
