jornada,date,time,team_a,team_b,score_a,score_b,venue,referee
Jornada 1,28/09/2024,16:00,C.D. TENIS DE MESA RIVAS,FUENCARRAL TM,0,6,,
Jornada 1,28/09/2024,17:00,ALUCHE TM,DANIMEATS ALCOBENDAS TM,4,2,,
Jornada 1,28/09/2024,17:00,BOADILLA TENIS MESA TERESA BERGANZA,SAN SEBASTIAN DE LOS REYES,4,3,,
Jornada 1,28/09/2024,19:00,CTM TABOR AÑAVINGO,CTM TENEGUIA,4,2,,
Jornada 1,29/09/2024,10:00,TM DEFENSE LA PALMA AYUMAR,TEMESPIN LOS LLANOS DE ARIDANE,4,2,,
Jornada 1,29/09/2024,11:00,CIRCULO DE AMISTAD-TENERIFE,CTM TENEGUIA,4,2,,
Jornada 2,05/10/2024,10:00,DANIMEATS ALCOBENDAS TM,CTM TENEGUIA,3,4,,
Jornada 2,05/10/2024,16:30,SAN SEBASTIAN DE LOS REYES,CTM TENEGUIA,2,4,,
Jornada 2,05/10/2024,17:00,BOADILLA TENIS MESA TERESA BERGANZA,TM DEFENSE LA PALMA AYUMAR,3,4,,
Jornada 2,05/10/2024,17:00,ALUCHE TM,C.D. TENIS DE MESA RIVAS,5,1,,
Jornada 2,06/10/2024,10:00,FUENCARRAL TM,TM DEFENSE LA PALMA AYUMAR,3,4,,
Jornada 2,06/10/2024,11:00,CIRCULO DE AMISTAD-TENERIFE,CTM TABOR AÑAVINGO,1,5,,
Jornada 3,12/10/2024,11:00,TEMESPIN LOS LLANOS DE ARIDANE,ALUCHE TM,1,5,,
Jornada 3,12/10/2024,16:30,SAN SEBASTIAN DE LOS REYES,MADRID CAPITAL TM,4,3,,
Jornada 3,12/10/2024,17:00,DANIMEATS ALCOBENDAS TM,FUENCARRAL TM,1,5,,
Jornada 3,12/10/2024,17:00,CTM TENEGUIA,ALUCHE TM,2,4,,
Jornada 3,12/10/2024,19:00,CTM TABOR AÑAVINGO,BOADILLA TENIS MESA TERESA BERGANZA,1,5,,
Jornada 3,13/10/2024,10:00,TM DEFENSE LA PALMA AYUMAR,ALUCHE TM,1,5,,
Jornada 3,13/10/2024,11:00,CIRCULO DE AMISTAD-TENERIFE,BOADILLA TENIS MESA TERESA BERGANZA,1,5,,
Jornada 4,19/10/2024,12:00,TEMESPIN LOS LLANOS DE ARIDANE,CIRCULO DE AMISTAD-TENERIFE,2,4,,
Jornada 4,19/10/2024,16:00,C.D. TENIS DE MESA RIVAS,CTM TABOR AÑAVINGO,2,4,,
Jornada 4,19/10/2024,17:00,DANIMEATS ALCOBENDAS TM,TM DEFENSE LA PALMA AYUMAR,3,4,,
Jornada 4,19/10/2024,17:00,BOADILLA TENIS MESA TERESA BERGANZA,MADRID CAPITAL TM,5,1,,
Jornada 4,20/10/2024,10:00,FUENCARRAL TM,ALUCHE TM,2,4,,
Jornada 4,20/10/2024,10:30,SAN SEBASTIAN DE LOS REYES,TM DEFENSE LA PALMA AYUMAR,3,4,,
Jornada 5,26/10/2024,12:00,C.D. TENIS DE MESA RIVAS,BOADILLA TENIS MESA TERESA BERGANZA,2,4,,
Jornada 5,26/10/2024,17:00,ALUCHE TM,CIRCULO DE AMISTAD-TENERIFE,4,2,,
Jornada 5,26/10/2024,17:00,MADRID CAPITAL TM,DANIMEATS ALCOBENDAS TM,1,5,,
Jornada 5,27/10/2024,11:00,TEMESPIN LOS LLANOS DE ARIDANE,CTM TABOR AÑAVINGO,1,5,,
