jornada,date,time,team_a,team_b,score_a,score_b,venue,referee
Jornada 1,28/09/2024,17:00,ELMA GASTEIZ,ATLETICO SAN SEBASTIAN,4,2,,
Jornada 1,28/09/2024,19:00,PANADERÍA SANTY SIN GLUTEN,CONXO TM ZOOLANDIA,4,3,,
Jornada 1,29/09/2024,10:00,OROSO TM PELUQUERíA TIJE,ARTEAL,4,2,,
Jornada 1,29/09/2024,10:00,VISIT PONTEVEDRA,VILAGARCIA  TENIS DE MESA,4,2,,
Jornada 1,29/09/2024,10:30,UNIVERSIDAD DE BURGOS - TPF,CLUB DEPORTIVO COYANZA,3,4,,
Jornada 2,05/10/2024,16:00,ETM LA FINCA,OROSO TM PELUQUERíA TIJE,2,4,,
Jornada 2,05/10/2024,16:30,CONXO TM ZOOLANDIA,VILAGARCIA  TENIS DE MESA,4,2,,
Jornada 2,05/10/2024,17:00,ELMA GASTEIZ,IRUN LEKA ENEA,4,2,,
Jornada 2,05/10/2024,17:00,PANADERÍA SANTY SIN GLUTEN,VISIT PONTEVEDRA,3,4,,
Jornada 2,06/10/2024,10:00,ATLETICO SAN SEBASTIAN,UNIVERSIDAD DE BURGOS - TPF,4,2,,
Jornada 2,06/10/2024,11:00,ELMA GASTEIZ,OROSO TM PELUQUERíA TIJE,2,4,,
Jornada 3,12/10/2024,16:00,ETM LA FINCA,ELMA GASTEIZ,2,4,,
Jornada 3,12/10/2024,17:00,PANADERÍA SANTY SIN GLUTEN,VILAGARCIA  TENIS DE MESA,5,1,,
Jornada 3,12/10/2024,18:00,IRUN LEKA ENEA,OROSO TM PELUQUERíA TIJE,2,4,,
Jornada 3,12/10/2024,18:30,CLUB DEPORTIVO COYANZA,CONXO TM ZOOLANDIA,4,3,,
Jornada 3,13/10/2024,10:00,ATLETICO SAN SEBASTIAN,OROSO TM PELUQUERíA TIJE,2,4,,
Jornada 3,13/10/2024,10:00,VISIT PONTEVEDRA,ARTEAL,4,2,,
