jornada,date,time,team_a,team_b,score_a,score_b,venue,referee
Jornada 1,28/09/2024,17:00,CDE ALCORCÓN TM,CTM PAINTBALL TOLEDO,5,1,,
Jornada 1,28/09/2024,17:00,MADRID C.T.M.,FUENLABRADA TEAM TM AMMERLÄNDER,4,2,,
Jornada 1,28/09/2024,17:00,CTM ALTIPLANO YECLA,CLUB REQUENA SPIN TENIS DE MESA,1,5,,
Jornada 1,28/09/2024,17:00,OPTICA LOOK,HORTITEC ALZIRA TT,2,4,,
Jornada 1,28/09/2024,17:30,ALSA CARTAGENA,ALICANTE TM,4,2,,
Jornada 2,05/10/2024,11:00,OPTICA LOOK,CTM PAINTBALL TOLEDO,6,0,,
Jornada 2,05/10/2024,17:00,CASTELLÓ APE CERÁMICA,CLUB REQUENA SPIN TENIS DE MESA,1,5,,
Jornada 2,05/10/2024,17:00,ALICANTE TM,CTM PAINTBALL TOLEDO,6,0,,
Jornada 2,05/10/2024,17:30,ALSA CARTAGENA,FRAMUSA TOTANA,6,0,,
Jornada 2,06/10/2024,11:30,HORTITEC ALZIRA TT,CTM PAINTBALL TOLEDO,6,0,,
Jornada 3,12/10/2024,17:00,MADRID C.T.M.,ALSA CARTAGENA,4,3,,
Jornada 3,12/10/2024,17:00,CTM ALTIPLANO YECLA,HORTITEC ALZIRA TT,1,5,,
Jornada 3,12/10/2024,17:00,CASTELLÓ APE CERÁMICA,FUENLABRADA TEAM TM AMMERLÄNDER,4,3,,
Jornada 3,13/10/2024,10:30,FRAMUSA TOTANA,ALICANTE TM,1,5,,
Jornada 3,13/10/2024,11:00,CLUB REQUENA SPIN TENIS DE MESA,FUENLABRADA TEAM TM AMMERLÄNDER,1,5,,
Jornada 3,13/10/2024,11:30,CTM PAINTBALL TOLEDO,ALSA CARTAGENA,3,4,,
Jornada 4,19/10/2024,10:30,HORTITEC ALZIRA TT,MADRID C.T.M.,4,2,,
Jornada 4,19/10/2024,17:00,CTM ALTIPLANO YECLA,FRAMUSA TOTANA,4,2,,
Jornada 4,19/10/2024,17:00,OPTICA LOOK,MADRID C.T.M.,4,2,,
Jornada 4,19/10/2024,17:00,CLUB REQUENA SPIN TENIS DE MESA,CDE ALCORCÓN TM,3,4,,
Jornada 4,20/10/2024,10:30,CASTELLÓ APE CERÁMICA,CDE ALCORCÓN TM,1,5,,
Jornada 4,20/10/2024,11:00,ALICANTE TM,MADRID C.T.M.,4,2,,
Jornada 5,26/10/2024,17:00,CDE ALCORCÓN TM,HORTITEC ALZIRA TT,3,4,,
Jornada 5,26/10/2024,17:00,MADRID C.T.M.,CTM ALTIPLANO YECLA,4,2,,
Jornada 5,26/10/2024,17:00,ALICANTE TM,OPTICA LOOK,2,4,,
Jornada 5,27/10/2024,10:30,FRAMUSA TOTANA,CLUB REQUENA SPIN TENIS DE MESA,3,4,,
Jornada 5,27/10/2024,11:00,FUENLABRADA TEAM TM AMMERLÄNDER,HORTITEC ALZIRA TT,4,2,,
Jornada 5,27/10/2024,11:30,CTM PAINTBALL TOLEDO,CTM ALTIPLANO YECLA,2,4,,
Jornada 6,09/11/2024,10:30,CTM ALTIPLANO YECLA,CDE ALCORCÓN TM,4,3,,
Jornada 6,09/11/2024,17:00,HORTITEC ALZIRA TT,CASTELLÓ APE CERÁMICA,5,1,,
Jornada 6,09/11/2024,17:00,OPTICA LOOK,CLUB REQUENA SPIN TENIS DE MESA,4,3,,
Jornada 6,09/11/2024,17:30,ALSA CARTAGENA,CDE ALCORCÓN TM,4,3,,
Jornada 6,10/11/2024,10:30,FRAMUSA TOTANA,CDE ALCORCÓN TM,4,2,,
Jornada 6,10/11/2024,11:00,FUENLABRADA TEAM TM AMMERLÄNDER,CTM PAINTBALL TOLEDO,6,0,,
Jornada 7,16/11/2024,11:00,HORTITEC ALZIRA TT,ALSA CARTAGENA,5,1,,
Jornada 7,16/11/2024,17:00,CTM ALTIPLANO YECLA,OPTICA LOOK,4,3,,
Jornada 7,16/11/2024,17:00,ALICANTE TM,CASTELLÓ APE CERÁMICA,5,1,,
Jornada 7,16/11/2024,17:00,HORTITEC ALZIRA TT,FRAMUSA TOTANA,6,0,,
Jornada 7,16/11/2024,17:30,MADRID C.T.M.,CLUB REQUENA SPIN TENIS DE MESA,5,1,,
Jornada 7,17/11/2024,11:00,FUENLABRADA TEAM TM AMMERLÄNDER,CDE ALCORCÓN TM,5,1,,
Jornada 7,17/11/2024,11:30,CTM PAINTBALL TOLEDO,CLUB REQUENA SPIN TENIS DE MESA,2,4,,
Jornada 8,23/11/2024,11:00,ALSA CARTAGENA,FUENLABRADA TEAM TM AMMERLÄNDER,1,5,,
Jornada 8,23/11/2024,17:00,CDE ALCORCÓN TM,MADRID C.T.M.,0,6,,
Jornada 8,23/11/2024,17:00,CTM ALTIPLANO YECLA,FUENLABRADA TEAM TM AMMERLÄNDER,2,4,,
Jornada 8,23/11/2024,17:00,CASTELLÓ APE CERÁMICA,OPTICA LOOK,4,2,,
Jornada 8,23/11/2024,17:00,HORTITEC ALZIRA TT,ALICANTE TM,5,1,,
Jornada 8,24/11/2024,10:30,FRAMUSA TOTANA,FUENLABRADA TEAM TM AMMERLÄNDER,2,4,,
Jornada 9,30/11/2024,17:00,CDE ALCORCÓN TM,OPTICA LOOK,4,2,,
Jornada 9,30/11/2024,17:00,MADRID C.T.M.,FRAMUSA TOTANA,5,1,,
Jornada 9,30/11/2024,17:00,ALICANTE TM,CTM ALTIPLANO YECLA,3,4,,
Jornada 9,30/11/2024,17:00,CASTELLÓ APE CERÁMICA,ALSA CARTAGENA,3,4,,
Jornada 9,01/12/2024,11:00,FUENLABRADA TEAM TM AMMERLÄNDER,OPTICA LOOK,4,2,,
Jornada 9,01/12/2024,11:00,CLUB REQUENA SPIN TENIS DE MESA,ALSA CARTAGENA,4,3,,
Jornada 9,01/12/2024,11:30,CTM PAINTBALL TOLEDO,FRAMUSA TOTANA,4,3,,
Jornada 10,14/12/2024,17:00,MADRID C.T.M.,CASTELLÓ APE CERÁMICA,4,2,,
Jornada 10,14/12/2024,17:00,CLUB REQUENA SPIN TENIS DE MESA,ALICANTE TM,2,4,,
Jornada 10,14/12/2024,17:00,OPTICA LOOK,FRAMUSA TOTANA,4,2,,
Jornada 10,14/12/2024,17:30,ALSA CARTAGENA,CTM ALTIPLANO YECLA,5,1,,
Jornada 10,15/12/2024,11:30,CTM PAINTBALL TOLEDO,CASTELLÓ APE CERÁMICA,1,5,,
Jornada 11,11/01/2025,17:00,CDE ALCORCÓN TM,ALICANTE TM,5,1,,
Jornada 11,11/01/2025,17:00,CTM ALTIPLANO YECLA,CASTELLÓ APE CERÁMICA,2,4,,
Jornada 11,11/01/2025,17:00,CLUB REQUENA SPIN TENIS DE MESA,HORTITEC ALZIRA TT,4,3,,
Jornada 11,11/01/2025,17:00,OPTICA LOOK,ALSA CARTAGENA,3,4,,
Jornada 11,12/01/2025,10:30,FRAMUSA TOTANA,CASTELLÓ APE CERÁMICA,1,5,,
Jornada 11,12/01/2025,11:00,FUENLABRADA TEAM TM AMMERLÄNDER,ALICANTE TM,4,2,,
Jornada 11,12/01/2025,11:30,CTM PAINTBALL TOLEDO,MADRID C.T.M.,2,4,,
Jornada 12,18/01/2025,17:00,CDE ALCORCÓN TM,CTM ALTIPLANO YECLA,4,2,,
Jornada 12,18/01/2025,17:00,CLUB REQUENA SPIN TENIS DE MESA,CTM PAINTBALL TOLEDO,4,2,,
Jornada 12,18/01/2025,17:00,ALICANTE TM,FRAMUSA TOTANA,3,4,,
Jornada 12,19/01/2025,10:30,CASTELLÓ APE CERÁMICA,CTM PAINTBALL TOLEDO,4,2,,
Jornada 12,19/01/2025,11:00,FUENLABRADA TEAM TM AMMERLÄNDER,CTM ALTIPLANO YECLA,4,2,,
Jornada 13,01/02/2025,11:00,FRAMUSA TOTANA,HORTITEC ALZIRA TT,1,5,,
Jornada 13,01/02/2025,17:00,CDE ALCORCÓN TM,CLUB REQUENA SPIN TENIS DE MESA,4,2,,
Jornada 13,01/02/2025,17:00,MADRID C.T.M.,CTM PAINTBALL TOLEDO,4,2,,
