jornada,date,time,team_a,team_b,score_a,score_b,venue,referee
Jornada 1,28/09/2024,17:00,DARUMA LLUïSOS DE GRACIA,C.T.T. OLOT - EIO,2,4,,
Jornada 1,28/09/2024,17:00,UNIÓ ESPORTIVA SANT CUGAT,CLUB TENNIS TAULA TRAMUNTANA FIGUERES,6,0,,
Jornada 1,28/09/2024,17:30,SON CLADERA TTC,CTT MANACOR GRUP ORELL,6,0,,
Jornada 1,29/09/2024,10:00,CLUB NATACIÓ SABADELL,CTT TONA PADRÓS CHEESE,5,1,,
Jornada 1,29/09/2024,11:00,TERMOTUR CALELLA,VALLS DEL NORD ORX,1,5,,
Jornada 1,29/09/2024,11:00,CLUB TENNIS TAULA LA BISBAL,GIRBAU VIC T.T,5,1,,
Jornada 2,05/10/2024,16:00,GIRBAU VIC T.T,TERMOTUR CALELLA,6,0,,
Jornada 2,05/10/2024,16:30,CLUB TENNIS TAULA TRAMUNTANA FIGUERES,VALLS DEL NORD ORX,3,4,,
Jornada 2,05/10/2024,17:00,CTT TONA PADRÓS CHEESE,C.T.T. OLOT - EIO,4,2,,
Jornada 2,05/10/2024,17:30,SON CLADERA TTC,DARUMA LLUïSOS DE GRACIA,4,2,,
Jornada 2,06/10/2024,10:00,CLUB NATACIÓ SABADELL,CLUB TENNIS TAULA LA BISBAL,4,2,,
Jornada 2,06/10/2024,10:30,CTT MANACOR GRUP ORELL,DARUMA LLUïSOS DE GRACIA,5,1,,
Jornada 3,12/10/2024,16:00,VALLS DEL NORD ORX,C.T.T. OLOT - EIO,5,1,,
Jornada 3,12/10/2024,16:00,GIRBAU VIC T.T,CLUB TENNIS TAULA TRAMUNTANA FIGUERES,3,4,,
Jornada 3,12/10/2024,17:00,DARUMA LLUïSOS DE GRACIA,CLUB NATACIÓ SABADELL,3,4,,
Jornada 3,13/10/2024,11:00,TERMOTUR CALELLA,UNIÓ ESPORTIVA SANT CUGAT,2,4,,
Jornada 3,13/10/2024,11:00,CLUB TENNIS TAULA LA BISBAL,CTT TONA PADRÓS CHEESE,3,4,,
Jornada 4,19/10/2024,16:30,CTT MANACOR GRUP ORELL,CLUB NATACIÓ SABADELL,4,2,,
Jornada 4,19/10/2024,16:30,C.T.T. OLOT - EIO,CLUB TENNIS TAULA LA BISBAL,4,2,,
Jornada 4,19/10/2024,16:30,CLUB TENNIS TAULA TRAMUNTANA FIGUERES,DARUMA LLUïSOS DE GRACIA,4,2,,
Jornada 4,19/10/2024,17:00,UNIÓ ESPORTIVA SANT CUGAT,VALLS DEL NORD ORX,4,2,,
Jornada 4,19/10/2024,17:00,CTT TONA PADRÓS CHEESE,TERMOTUR CALELLA,2,4,,
Jornada 4,20/10/2024,10:30,SON CLADERA TTC,CLUB NATACIÓ SABADELL,4,3,,
Jornada 5,26/10/2024,16:30,TERMOTUR CALELLA,DARUMA LLUïSOS DE GRACIA,1,5,,
Jornada 5,26/10/2024,17:00,CTT TONA PADRÓS CHEESE,VALLS DEL NORD ORX,1,5,,
Jornada 5,26/10/2024,17:00,UNIÓ ESPORTIVA SANT CUGAT,CLUB TENNIS TAULA LA BISBAL,2,4,,
Jornada 5,26/10/2024,17:30,SON CLADERA TTC,GIRBAU VIC T.T,0,6,,
Jornada 5,27/10/2024,10:00,CLUB NATACIÓ SABADELL,C.T.T. OLOT - EIO,3,4,,
Jornada 5,27/10/2024,10:30,CTT MANACOR GRUP ORELL,GIRBAU VIC T.T,2,4,,
Jornada 5,27/10/2024,11:00,TERMOTUR CALELLA,CLUB TENNIS TAULA TRAMUNTANA FIGUERES,5,1,,
Jornada 6,09/11/2024,16:00,VALLS DEL NORD ORX,SON CLADERA TTC,4,2,,
Jornada 6,09/11/2024,16:00,GIRBAU VIC T.T,CTT TONA PADRÓS CHEESE,4,2,,
Jornada 6,09/11/2024,16:30,CLUB TENNIS TAULA TRAMUNTANA FIGUERES,CTT MANACOR GRUP ORELL,3,4,,
Jornada 6,10/11/2024,11:00,CLUB TENNIS TAULA LA BISBAL,CTT MANACOR GRUP ORELL,2,4,,
Jornada 6,10/11/2024,11:00,TERMOTUR CALELLA,C.T.T. OLOT - EIO,4,2,,
Jornada 6,23/11/2024,10:00,DARUMA LLUïSOS DE GRACIA,UNIÓ ESPORTIVA SANT CUGAT,2,4,,
Jornada 7,16/11/2024,16:30,CTT MANACOR GRUP ORELL,TERMOTUR CALELLA,4,3,,
Jornada 7,16/11/2024,16:30,C.T.T. OLOT - EIO,GIRBAU VIC T.T,1,5,,
Jornada 7,16/11/2024,17:00,DARUMA LLUïSOS DE GRACIA,VALLS DEL NORD ORX,3,4,,
Jornada 7,17/11/2024,10:00,CLUB NATACIÓ SABADELL,UNIÓ ESPORTIVA SANT CUGAT,0,6,,
Jornada 7,17/11/2024,10:30,SON CLADERA TTC,TERMOTUR CALELLA,4,3,,
Jornada 7,17/11/2024,11:00,CLUB TENNIS TAULA LA BISBAL,CLUB TENNIS TAULA TRAMUNTANA FIGUERES,6,0,,
Jornada 8,23/11/2024,11:00,CLUB TENNIS TAULA TRAMUNTANA FIGUERES,SON CLADERA TTC,3,4,,
Jornada 8,23/11/2024,16:00,VALLS DEL NORD ORX,CLUB NATACIÓ SABADELL,4,2,,
Jornada 8,23/11/2024,16:00,GIRBAU VIC T.T,DARUMA LLUïSOS DE GRACIA,3,4,,
Jornada 8,23/11/2024,16:30,C.T.T. OLOT - EIO,SON CLADERA TTC,1,5,,
Jornada 8,23/11/2024,17:00,CTT TONA PADRÓS CHEESE,UNIÓ ESPORTIVA SANT CUGAT,1,5,,
Jornada 8,24/11/2024,11:00,CLUB TENNIS TAULA LA BISBAL,SON CLADERA TTC,4,2,,
Jornada 9,30/11/2024,16:00,VALLS DEL NORD ORX,GIRBAU VIC T.T,4,3,,
Jornada 9,30/11/2024,16:30,CTT MANACOR GRUP ORELL,UNIÓ ESPORTIVA SANT CUGAT,4,2,,
Jornada 9,30/11/2024,16:30,C.T.T. OLOT - EIO,CLUB TENNIS TAULA TRAMUNTANA FIGUERES,3,4,,
Jornada 9,30/11/2024,17:00,CTT TONA PADRÓS CHEESE,DARUMA LLUïSOS DE GRACIA,2,4,,
Jornada 9,01/12/2024,10:30,SON CLADERA TTC,UNIÓ ESPORTIVA SANT CUGAT,0,6,,
Jornada 9,01/12/2024,11:00,CLUB TENNIS TAULA LA BISBAL,TERMOTUR CALELLA,2,4,,
Jornada 10,14/12/2024,16:30,C.T.T. OLOT - EIO,CTT MANACOR GRUP ORELL,6,0,,
Jornada 10,14/12/2024,16:30,CLUB TENNIS TAULA TRAMUNTANA FIGUERES,CTT TONA PADRÓS CHEESE,2,4,,
Jornada 10,14/12/2024,17:00,DARUMA LLUïSOS DE GRACIA,CLUB TENNIS TAULA LA BISBAL,4,2,,
Jornada 10,14/12/2024,17:00,UNIÓ ESPORTIVA SANT CUGAT,GIRBAU VIC T.T,6,0,,
Jornada 10,15/12/2024,10:00,VALLS DEL NORD ORX,CTT MANACOR GRUP ORELL,5,1,,
