jornada,date,time,team_a,team_b,score_a,score_b,venue,referee
Jornada 1,28/09/2024,10:30,AUTOESCOLA TATCHEPOL RIPOLLET,TT ELS 8 FINQUES LA GARRIGA,4,2,,
Jornada 1,28/09/2024,16:00,GIRBAU VIC T.T.,CAN MARIO'S BADALONA,6,0,,
Jornada 1,28/09/2024,17:00,MURPROTEC - ALCOBENDAS TM,C.D.T.M. RIVAS,2,4,,
Jornada 1,28/09/2024,17:00,MIRÓ GANXETS REUS,UNIO ESPORTIVA SANT CUGAT,5,1,,
Jornada 1,29/09/2024,11:30,SAN SEBASTIAN DE LOS REYES/DRAGO-TT,BOADILLA TENIS DE MESA CEIP TERESA BERGANZA,4,3,,
Jornada 2,06/10/2024,11:00,TT ELS 8 FINQUES LA GARRIGA,MIRÓ GANXETS REUS,3,4,,
Jornada 2,06/10/2024,12:00,BOADILLA TENIS DE MESA CEIP TERESA BERGANZA,C.D.T.M. RIVAS,1,5,,
Jornada 2,06/10/2024,12:00,UNIO ESPORTIVA SANT CUGAT,GIRBAU VIC T.T.,0,6,,
Jornada 3,12/10/2024,11:00,CAN MARIO'S BADALONA,UNIO ESPORTIVA SANT CUGAT,6,0,,
Jornada 3,12/10/2024,16:00,C.D.T.M. RIVAS,SAN SEBASTIAN DE LOS REYES/DRAGO-TT,5,1,,
Jornada 3,12/10/2024,16:00,AUTOESCOLA TATCHEPOL RIPOLLET,MIRÓ GANXETS REUS,1,5,,
Jornada 3,13/10/2024,12:00,BOADILLA TENIS DE MESA CEIP TERESA BERGANZA,MURPROTEC - ALCOBENDAS TM,4,3,,
Jornada 4,19/10/2024,16:00,C.D.T.M. RIVAS,AUTOESCOLA TATCHEPOL RIPOLLET,4,3,,
Jornada 4,20/10/2024,10:30,SAN SEBASTIAN DE LOS REYES/DRAGO-TT,MURPROTEC - ALCOBENDAS TM,4,2,,
Jornada 4,20/10/2024,11:00,TT ELS 8 FINQUES LA GARRIGA,CAN MARIO'S BADALONA,5,1,,
Jornada 4,20/10/2024,12:00,BOADILLA TENIS DE MESA CEIP TERESA BERGANZA,AUTOESCOLA TATCHEPOL RIPOLLET,1,5,,
Jornada 5,26/10/2024,11:00,CAN MARIO'S BADALONA,MURPROTEC - ALCOBENDAS TM,4,2,,
Jornada 5,26/10/2024,16:00,AUTOESCOLA TATCHEPOL RIPOLLET,MURPROTEC - ALCOBENDAS TM,4,2,,
Jornada 5,26/10/2024,17:00,MIRÓ GANXETS REUS,GIRBAU VIC T.T.,2,4,,
Jornada 5,27/10/2024,11:00,TT ELS 8 FINQUES LA GARRIGA,MURPROTEC - ALCOBENDAS TM,4,3,,
Jornada 6,18/10/2024,18:30,SAN SEBASTIAN DE LOS REYES/DRAGO-TT,GIRBAU VIC T.T.,2,4,,
Jornada 6,19/10/2024,17:00,MURPROTEC - ALCOBENDAS TM,GIRBAU VIC T.T.,4,2,,
Jornada 6,09/11/2024,17:00,BOADILLA TENIS DE MESA CEIP TERESA BERGANZA,TT ELS 8 FINQUES LA GARRIGA,4,2,,
Jornada 6,10/11/2024,10:30,C.D.T.M. RIVAS,TT ELS 8 FINQUES LA GARRIGA,4,2,,
Jornada 6,10/11/2024,12:00,UNIO ESPORTIVA SANT CUGAT,AUTOESCOLA TATCHEPOL RIPOLLET,1,5,,
Jornada 7,16/11/2024,10:30,GIRBAU VIC T.T.,BOADILLA TENIS DE MESA CEIP TERESA BERGANZA,5,1,,
Jornada 7,16/11/2024,17:00,MIRÓ GANXETS REUS,BOADILLA TENIS DE MESA CEIP TERESA BERGANZA,2,4,,
Jornada 7,17/11/2024,12:00,UNIO ESPORTIVA SANT CUGAT,BOADILLA TENIS DE MESA CEIP TERESA BERGANZA,4,3,,
Jornada 8,23/11/2024,11:00,CAN MARIO'S BADALONA,SAN SEBASTIAN DE LOS REYES/DRAGO-TT,4,2,,
Jornada 8,23/11/2024,16:00,AUTOESCOLA TATCHEPOL RIPOLLET,SAN SEBASTIAN DE LOS REYES/DRAGO-TT,4,2,,
Jornada 8,24/11/2024,11:00,TT ELS 8 FINQUES LA GARRIGA,SAN SEBASTIAN DE LOS REYES/DRAGO-TT,4,2,,
Jornada 9,30/11/2024,11:00,CAN MARIO'S BADALONA,MIRÓ GANXETS REUS,0,6,,
Jornada 9,30/11/2024,17:00,MURPROTEC - ALCOBENDAS TM,UNIO ESPORTIVA SANT CUGAT,4,2,,
Jornada 9,01/12/2024,10:30,SAN SEBASTIAN DE LOS REYES/DRAGO-TT,UNIO ESPORTIVA SANT CUGAT,2,4,,
Jornada 9,01/12/2024,11:00,TT ELS 8 FINQUES LA GARRIGA,GIRBAU VIC T.T.,2,4,,
Jornada 10,14/12/2024,10:00,UNIO ESPORTIVA SANT CUGAT,C.D.T.M. RIVAS,1,5,,
Jornada 10,14/12/2024,16:00,AUTOESCOLA TATCHEPOL RIPOLLET,CAN MARIO'S BADALONA,4,3,,
Jornada 10,14/12/2024,16:00,GIRBAU VIC T.T.,C.D.T.M. RIVAS,4,2,,
Jornada 10,15/12/2024,10:00,MIRÓ GANXETS REUS,C.D.T.M. RIVAS,2,4,,
Jornada 11,11/01/2025,16:00,C.D.T.M. RIVAS,CAN MARIO'S BADALONA,4,2,,
Jornada 11,11/01/2025,16:00,GIRBAU VIC T.T.,AUTOESCOLA TATCHEPOL RIPOLLET,4,2,,
Jornada 11,11/01/2025,17:00,MURPROTEC - ALCOBENDAS TM,MIRÓ GANXETS REUS,3,4,,
Jornada 11,12/01/2025,10:30,SAN SEBASTIAN DE LOS REYES/DRAGO-TT,MIRÓ GANXETS REUS,2,4,,
Jornada 11,12/01/2025,12:00,BOADILLA TENIS DE MESA CEIP TERESA BERGANZA,CAN MARIO'S BADALONA,4,3,,
Jornada 11,12/01/2025,12:00,UNIO ESPORTIVA SANT CUGAT,TT ELS 8 FINQUES LA GARRIGA,4,3,,
Jornada 12,18/01/2025,16:00,C.D.T.M. RIVAS,GIRBAU VIC T.T.,3,4,,
Jornada 12,18/01/2025,17:00,MURPROTEC - ALCOBENDAS TM,TT ELS 8 FINQUES LA GARRIGA,2,4,,
Jornada 12,18/01/2025,17:00,MIRÓ GANXETS REUS,AUTOESCOLA TATCHEPOL RIPOLLET,1,5,,
Jornada 12,19/01/2025,10:30,SAN SEBASTIAN DE LOS REYES/DRAGO-TT,TT ELS 8 FINQUES LA GARRIGA,4,2,,
Jornada 12,19/01/2025,12:00,BOADILLA TENIS DE MESA CEIP TERESA BERGANZA,GIRBAU VIC T.T.,2,4,,
Jornada 13,01/02/2025,16:00,AUTOESCOLA TATCHEPOL RIPOLLET,UNIO ESPORTIVA SANT CUGAT,6,0,,
Jornada 13,01/02/2025,17:00,MIRÓ GANXETS REUS,CAN MARIO'S BADALONA,4,2,,
Jornada 13,02/02/2025,12:00,BOADILLA TENIS DE MESA CEIP TERESA BERGANZA,SAN SEBASTIAN DE LOS REYES/DRAGO-TT,4,2,,
Jornada 14,08/02/2025,16:00,GIRBAU VIC T.T.,TT ELS 8 FINQUES LA GARRIGA,5,1,,
