jornada,date,time,team_a,team_b,score_a,score_b,venue,referee
Jornada 1,28/09/2024,17:00,TM ROQUETAS,CTM ILICITANO,4,3,,
Jornada 1,28/09/2024,17:00,CTM MURCIA REVYSPORT,T.M. BEST HOUSE CALASPARRA,6,0,,
Jornada 1,28/09/2024,17:30,CLUB TENIS MESA ELDA,CTM AUDIDAT ALBACETE,3,4,,
Jornada 1,29/09/2024,10:30,FRAMUSA TOTANA,ASOCIACION DEPORTIVA ELIOCROCA LORCA TM,3,4,,
Jornada 1,29/09/2024,11:00,AQADEM.COM LINARES,TECNIGEN LINARES,4,2,,
Jornada 2,05/10/2024,17:00,AQADEM.COM LINARES,CTM AUDIDAT ALBACETE,4,2,,
Jornada 2,05/10/2024,17:00,TM ROQUETAS,FRAMUSA TOTANA,1,5,,
Jornada 2,05/10/2024,17:30,ASOCIACION DEPORTIVA ELIOCROCA LORCA TM,CTM EL PALMAR,4,2,,
Jornada 2,06/10/2024,10:00,CTM ILICITANO,CTM MURCIA REVYSPORT,2,4,,
Jornada 2,06/10/2024,11:00,TECNIGEN LINARES,CTM AUDIDAT ALBACETE,3,4,,
Jornada 2,06/10/2024,12:00,CLUB TENNIS DE TAULA LA VILA JOIOSA,T.M. BEST HOUSE CALASPARRA,6,0,,
Jornada 3,12/10/2024,17:00,CTM MURCIA REVYSPORT,ASOCIACION DEPORTIVA ELIOCROCA LORCA TM,4,2,,
Jornada 3,12/10/2024,17:30,TECNIGEN LINARES,CLUB TENIS MESA ELDA,4,3,,
Jornada 3,13/10/2024,10:00,T.M. BEST HOUSE CALASPARRA,CTM ILICITANO,3,4,,
Jornada 3,13/10/2024,10:30,FRAMUSA TOTANA,CTM EL PALMAR,2,4,,
Jornada 3,13/10/2024,11:00,AQADEM.COM LINARES,CLUB TENIS MESA ELDA,6,0,,
Jornada 3,13/10/2024,11:00,CTM AUDIDAT ALBACETE,CLUB TENNIS DE TAULA LA VILA JOIOSA,5,1,,
Jornada 4,19/10/2024,17:00,CTM MURCIA REVYSPORT,FRAMUSA TOTANA,5,1,,
Jornada 4,20/10/2024,10:00,T.M. BEST HOUSE CALASPARRA,AQADEM.COM LINARES,0,6,,
Jornada 4,20/10/2024,10:00,CTM ILICITANO,CLUB TENIS MESA ELDA,4,2,,
Jornada 4,20/10/2024,10:30,CTM EL PALMAR,CLUB TENNIS DE TAULA LA VILA JOIOSA,4,2,,
Jornada 5,26/10/2024,17:00,AQADEM.COM LINARES,CTM MURCIA REVYSPORT,2,4,,
Jornada 5,26/10/2024,17:30,ASOCIACION DEPORTIVA ELIOCROCA LORCA TM,CLUB TENNIS DE TAULA LA VILA JOIOSA,4,2,,
Jornada 5,26/10/2024,17:30,CLUB TENIS MESA ELDA,TM ROQUETAS,3,4,,
Jornada 5,27/10/2024,10:00,CTM ILICITANO,CTM EL PALMAR,1,5,,
Jornada 5,27/10/2024,10:30,FRAMUSA TOTANA,CLUB TENNIS DE TAULA LA VILA JOIOSA,4,2,,
Jornada 5,27/10/2024,11:00,TECNIGEN LINARES,CTM MURCIA REVYSPORT,2,4,,
Jornada 5,27/10/2024,11:00,CTM AUDIDAT ALBACETE,TM ROQUETAS,5,1,,
Jornada 6,09/11/2024,17:00,CTM ILICITANO,TECNIGEN LINARES,2,4,,
Jornada 6,09/11/2024,17:30,ASOCIACION DEPORTIVA ELIOCROCA LORCA TM,AQADEM.COM LINARES,1,5,,
Jornada 6,09/11/2024,17:30,CLUB TENIS MESA ELDA,CTM EL PALMAR,3,4,,
Jornada 6,10/11/2024,10:30,FRAMUSA TOTANA,AQADEM.COM LINARES,2,4,,
Jornada 6,10/11/2024,11:00,TM ROQUETAS,T.M. BEST HOUSE CALASPARRA,4,3,,
Jornada 6,10/11/2024,11:00,CTM AUDIDAT ALBACETE,CTM MURCIA REVYSPORT,3,4,,
Jornada 6,10/11/2024,12:00,CLUB TENNIS DE TAULA LA VILA JOIOSA,TECNIGEN LINARES,4,3,,
Jornada 7,16/11/2024,17:00,TM ROQUETAS,CLUB TENNIS DE TAULA LA VILA JOIOSA,4,3,,
Jornada 7,16/11/2024,17:00,CTM MURCIA REVYSPORT,CLUB TENIS MESA ELDA,4,2,,
Jornada 7,16/11/2024,17:30,TECNIGEN LINARES,CTM EL PALMAR,2,4,,
