jornada,date,time,team_a,team_b,score_a,score_b,venue,referee
Jornada 4,20/10/2024,12:00,CETT ESPARREGUERA,LES BORGES GENERAL D'OLIS,2,4,,
Jornada 5,26/10/2024,16:00,LES BORGES GENERAL D'OLIS,CLUB TENNIS TAULA TRAMUNTANA FIGUERES,5,1,,
Jornada 5,26/10/2024,17:00,BLANXART XALOC OLESA,CETT ESPARREGUERA,4,2,,
Jornada 5,26/10/2024,17:00,CLUB NATACIÓ SABADELL,CENTRE NATACIO MATARO,6,0,,
Jornada 5,26/10/2024,17:00,CTT ELS AMICS TERRASSA,GIRBAU VIC T.T.,1,5,,
Jornada 5,26/10/2024,17:30,SOSMATIC BADALONA,TENNIS TAULA CASSÀ,1,5,,
Jornada 6,27/10/2024,11:00,BLANXART XALOC OLESA,LES BORGES GENERAL D'OLIS,2,4,,
Jornada 6,09/11/2024,16:00,GIRBAU VIC T.T.,SOSMATIC BADALONA,2,4,,
Jornada 6,09/11/2024,16:30,CLUB TENNIS TAULA TRAMUNTANA FIGUERES,CENTRE NATACIO MATARO,4,3,,
Jornada 6,09/11/2024,17:00,CLUB PALMA TENNIS TAULA,CTT ELS AMICS TERRASSA,4,2,,
Jornada 6,09/11/2024,17:00,TENNIS TAULA CASSÀ,CLUB NATACIÓ SABADELL,0,6,,
Jornada 6,10/11/2024,12:00,CETT ESPARREGUERA,CTT HOSPITALET VITALY,3,4,,
Jornada 7,16/11/2024,17:00,CTT ELS AMICS TERRASSA,CETT ESPARREGUERA,6,0,,
Jornada 7,16/11/2024,17:00,CENTRE NATACIO MATARO,TENNIS TAULA CASSÀ,2,4,,
Jornada 7,16/11/2024,17:00,CLUB NATACIÓ SABADELL,GIRBAU VIC T.T.,6,0,,
Jornada 7,16/11/2024,17:00,BLANXART XALOC OLESA,CLUB TENNIS TAULA TRAMUNTANA FIGUERES,4,3,,
Jornada 7,16/11/2024,17:30,SOSMATIC BADALONA,CLUB PALMA TENNIS TAULA,4,2,,
Jornada 7,17/11/2024,11:00,CTT HOSPITALET VITALY,LES BORGES GENERAL D'OLIS,5,1,,
Jornada 7,17/11/2024,12:00,CENTRE NATACIO MATARO,CLUB PALMA TENNIS TAULA,5,1,,
Jornada 8,23/11/2024,16:00,LES BORGES GENERAL D'OLIS,CTT ELS AMICS TERRASSA,6,0,,
Jornada 8,23/11/2024,16:00,GIRBAU VIC T.T.,CENTRE NATACIO MATARO,2,4,,
Jornada 8,23/11/2024,16:30,CLUB TENNIS TAULA TRAMUNTANA FIGUERES,TENNIS TAULA CASSÀ,4,2,,
Jornada 8,23/11/2024,17:00,CLUB PALMA TENNIS TAULA,CLUB NATACIÓ SABADELL,1,5,,
Jornada 8,23/11/2024,17:00,BLANXART XALOC OLESA,CTT HOSPITALET VITALY,1,5,,
Jornada 8,24/11/2024,12:00,CETT ESPARREGUERA,SOSMATIC BADALONA,3,4,,
Jornada 9,30/11/2024,17:00,CLUB NATACIÓ SABADELL,CETT ESPARREGUERA,5,1,,
Jornada 9,30/11/2024,17:00,CTT ELS AMICS TERRASSA,BLANXART XALOC OLESA,6,0,,
Jornada 9,30/11/2024,17:00,TENNIS TAULA CASSÀ,GIRBAU VIC T.T.,4,2,,
Jornada 9,30/11/2024,17:30,SOSMATIC BADALONA,LES BORGES GENERAL D'OLIS,4,2,,
Jornada 9,01/12/2024,11:00,CTT HOSPITALET VITALY,CLUB TENNIS TAULA TRAMUNTANA FIGUERES,5,1,,
Jornada 10,14/12/2024,16:00,LES BORGES GENERAL D'OLIS,CLUB NATACIÓ SABADELL,0,6,,
Jornada 10,14/12/2024,16:30,CLUB TENNIS TAULA TRAMUNTANA FIGUERES,GIRBAU VIC T.T.,0,6,,
Jornada 10,14/12/2024,17:00,CLUB PALMA TENNIS TAULA,TENNIS TAULA CASSÀ,2,4,,
Jornada 10,14/12/2024,17:00,BLANXART XALOC OLESA,SOSMATIC BADALONA,0,6,,
Jornada 10,15/12/2024,11:00,CTT HOSPITALET VITALY,CTT ELS AMICS TERRASSA,4,3,,
Jornada 10,15/12/2024,12:00,CETT ESPARREGUERA,CENTRE NATACIO MATARO,1,5,,
Jornada 11,11/01/2025,16:00,GIRBAU VIC T.T.,CLUB PALMA TENNIS TAULA,4,2,,
Jornada 11,11/01/2025,17:00,TENNIS TAULA CASSÀ,CETT ESPARREGUERA,5,1,,
Jornada 11,11/01/2025,17:00,CENTRE NATACIO MATARO,LES BORGES GENERAL D'OLIS,2,4,,
Jornada 11,11/01/2025,17:00,CLUB NATACIÓ SABADELL,BLANXART XALOC OLESA,6,0,,
Jornada 11,11/01/2025,17:00,CTT ELS AMICS TERRASSA,CLUB TENNIS TAULA TRAMUNTANA FIGUERES,4,2,,
Jornada 11,11/01/2025,17:30,SOSMATIC BADALONA,CTT HOSPITALET VITALY,2,4,,
Jornada 11,12/01/2025,11:00,CTT HOSPITALET VITALY,CLUB PALMA TENNIS TAULA,5,1,,
Jornada 12,18/01/2025,16:00,GIRBAU VIC T.T.,CETT ESPARREGUERA,4,2,,
Jornada 12,18/01/2025,17:00,TENNIS TAULA CASSÀ,LES BORGES GENERAL D'OLIS,4,3,,
Jornada 12,18/01/2025,17:00,CENTRE NATACIO MATARO,BLANXART XALOC OLESA,5,1,,
Jornada 12,18/01/2025,17:00,CLUB NATACIÓ SABADELL,CTT HOSPITALET VITALY,5,1,,
Jornada 12,18/01/2025,17:30,SOSMATIC BADALONA,CTT ELS AMICS TERRASSA,4,2,,
Jornada 13,01/02/2025,16:00,LES BORGES GENERAL D'OLIS,GIRBAU VIC T.T.,4,2,,
Jornada 13,01/02/2025,17:00,BLANXART XALOC OLESA,CLUB PALMA TENNIS TAULA,5,1,,
Jornada 13,01/02/2025,17:00,CTT ELS AMICS TERRASSA,CLUB NATACIÓ SABADELL,1,5,,
Jornada 13,01/02/2025,17:30,SOSMATIC BADALONA,CLUB TENNIS TAULA TRAMUNTANA FIGUERES,4,3,,
Jornada 13,02/02/2025,11:00,CTT HOSPITALET VITALY,CENTRE NATACIO MATARO,4,2,,
Jornada 13,02/02/2025,11:00,BLANXART XALOC OLESA,TENNIS TAULA CASSÀ,0,6,,
Jornada 13,02/02/2025,12:00,CETT ESPARREGUERA,CLUB PALMA TENNIS TAULA,5,1,,
Jornada 14,01/02/2025,10:00,CLUB NATACIÓ SABADELL,SOSMATIC BADALONA,5,1,,
Jornada 14,08/02/2025,16:00,GIRBAU VIC T.T.,BLANXART XALOC OLESA,5,1,,
Jornada 14,08/02/2025,16:30,CLUB TENNIS TAULA TRAMUNTANA FIGUERES,CETT ESPARREGUERA,5,1,,
Jornada 14,08/02/2025,17:00,CLUB PALMA TENNIS TAULA,LES BORGES GENERAL D'OLIS,0,6,,
Jornada 14,08/02/2025,17:00,TENNIS TAULA CASSÀ,CTT HOSPITALET VITALY,1,5,,
Jornada 14,08/02/2025,17:00,CENTRE NATACIO MATARO,CTT ELS AMICS TERRASSA,2,4,,
Jornada 15,15/02/2025,16:00,LES BORGES GENERAL D'OLIS,CETT ESPARREGUERA,4,2,,
Jornada 15,15/02/2025,17:00,CTT ELS AMICS TERRASSA,TENNIS TAULA CASSÀ,4,3,,
Jornada 15,15/02/2025,17:00,CLUB NATACIÓ SABADELL,CLUB TENNIS TAULA TRAMUNTANA FIGUERES,3,4,,
Jornada 15,15/02/2025,17:30,SOSMATIC BADALONA,CENTRE NATACIO MATARO,5,1,,
Jornada 15,16/02/2025,11:00,CTT HOSPITALET VITALY,GIRBAU VIC T.T.,5,1,,
Jornada 16,08/03/2025,16:00,GIRBAU VIC T.T.,CTT ELS AMICS TERRASSA,4,2,,
Jornada 16,08/03/2025,16:30,CLUB TENNIS TAULA TRAMUNTANA FIGUERES,LES BORGES GENERAL D'OLIS,4,2,,
Jornada 16,08/03/2025,17:00,CLUB PALMA TENNIS TAULA,CTT HOSPITALET VITALY,3,4,,
Jornada 16,08/03/2025,17:00,TENNIS TAULA CASSÀ,SOSMATIC BADALONA,5,1,,
Jornada 16,08/03/2025,17:00,CENTRE NATACIO MATARO,CLUB NATACIÓ SABADELL,0,6,,
Jornada 16,09/03/2025,12:00,CETT ESPARREGUERA,BLANXART XALOC OLESA,4,2,,
Jornada 17,15/03/2025,16:00,LES BORGES GENERAL D'OLIS,BLANXART XALOC OLESA,4,2,,
Jornada 17,15/03/2025,17:00,CLUB NATACIÓ SABADELL,TENNIS TAULA CASSÀ,4,3,,
Jornada 17,15/03/2025,17:00,CENTRE NATACIO MATARO,CLUB TENNIS TAULA TRAMUNTANA FIGUERES,2,4,,
Jornada 17,15/03/2025,17:30,SOSMATIC BADALONA,GIRBAU VIC T.T.,4,3,,
Jornada 17,16/03/2025,11:00,CTT HOSPITALET VITALY,CETT ESPARREGUERA,4,3,,
Jornada 18,22/03/2025,16:00,LES BORGES GENERAL D'OLIS,CTT HOSPITALET VITALY,1,5,,
Jornada 18,22/03/2025,16:00,GIRBAU VIC T.T.,CLUB NATACIÓ SABADELL,4,3,,
Jornada 18,22/03/2025,16:30,CLUB TENNIS TAULA TRAMUNTANA FIGUERES,BLANXART XALOC OLESA,4,2,,
Jornada 18,22/03/2025,17:00,CLUB PALMA TENNIS TAULA,SOSMATIC BADALONA,2,4,,
Jornada 18,22/03/2025,17:00,TENNIS TAULA CASSÀ,CENTRE NATACIO MATARO,0,6,,
Jornada 18,23/03/2025,12:00,CETT ESPARREGUERA,CTT ELS AMICS TERRASSA,4,2,,
Jornada 19,29/03/2025,17:00,CLUB NATACIÓ SABADELL,CLUB PALMA TENNIS TAULA,5,1,,
Jornada 19,29/03/2025,17:00,CTT ELS AMICS TERRASSA,LES BORGES GENERAL D'OLIS,5,1,,
Jornada 19,29/03/2025,17:00,CENTRE NATACIO MATARO,GIRBAU VIC T.T.,4,3,,
Jornada 19,29/03/2025,17:00,TENNIS TAULA CASSÀ,CLUB TENNIS TAULA TRAMUNTANA FIGUERES,5,1,,
Jornada 19,29/03/2025,17:30,SOSMATIC BADALONA,CETT ESPARREGUERA,6,0,,
Jornada 19,30/03/2025,10:00,CTT ELS AMICS TERRASSA,CLUB PALMA TENNIS TAULA,4,2,,
Jornada 19,30/03/2025,11:00,CTT HOSPITALET VITALY,BLANXART XALOC OLESA,5,1,,
Jornada 20,05/04/2025,16:00,LES BORGES GENERAL D'OLIS,SOSMATIC BADALONA,5,1,,
Jornada 20,05/04/2025,16:00,GIRBAU VIC T.T.,TENNIS TAULA CASSÀ,2,4,,
Jornada 20,05/04/2025,16:30,CLUB TENNIS TAULA TRAMUNTANA FIGUERES,CTT HOSPITALET VITALY,1,5,,
Jornada 20,05/04/2025,17:00,CLUB PALMA TENNIS TAULA,CENTRE NATACIO MATARO,2,4,,
Jornada 20,05/04/2025,17:00,BLANXART XALOC OLESA,CTT ELS AMICS TERRASSA,1,5,,
Jornada 20,06/04/2025,12:00,CETT ESPARREGUERA,CLUB NATACIÓ SABADELL,4,3,,
Jornada 21,26/04/2025,16:00,GIRBAU VIC T.T.,CLUB TENNIS TAULA TRAMUNTANA FIGUERES,3,4,,
Jornada 21,26/04/2025,17:00,TENNIS TAULA CASSÀ,CLUB PALMA TENNIS TAULA,4,3,,
Jornada 21,26/04/2025,17:00,CENTRE NATACIO MATARO,CETT ESPARREGUERA,4,2,,
Jornada 21,26/04/2025,17:00,CLUB NATACIÓ SABADELL,LES BORGES GENERAL D'OLIS,5,1,,
Jornada 21,26/04/2025,17:00,CTT ELS AMICS TERRASSA,CTT HOSPITALET VITALY,1,5,,
Jornada 21,26/04/2025,17:30,SOSMATIC BADALONA,BLANXART XALOC OLESA,4,2,,
Jornada 21,27/04/2025,11:00,CLUB TENNIS TAULA TRAMUNTANA FIGUERES,CLUB PALMA TENNIS TAULA,5,1,,
Jornada 22,03/05/2025,16:00,LES BORGES GENERAL D'OLIS,CENTRE NATACIO MATARO,2,4,,
Jornada 22,03/05/2025,16:30,CLUB TENNIS TAULA TRAMUNTANA FIGUERES,CTT ELS AMICS TERRASSA,5,1,,
Jornada 22,03/05/2025,17:00,CLUB PALMA TENNIS TAULA,GIRBAU VIC T.T.,4,3,,
Jornada 22,03/05/2025,17:00,BLANXART XALOC OLESA,CLUB NATACIÓ SABADELL,1,5,,
Jornada 22,04/05/2025,11:00,CTT HOSPITALET VITALY,SOSMATIC BADALONA,1,5,,
Jornada 22,04/05/2025,12:00,CETT ESPARREGUERA,TENNIS TAULA CASSÀ,2,4,,
