jornada,date,time,team_a,team_b,score_a,score_b,venue,referee
Jornada 1,28/09/2024,16:00,C.D. TENIS DE MESA RIVAS,ONE VISION PARLA,3,4,,
Jornada 1,28/09/2024,16:00,SCHOOL ZARAGOZA GLOBAL SPEDITION,CENTRO NATACIÓN HELIOS,2,4,,
Jornada 1,28/09/2024,17:00,CONCELLO DE CAMBADOS,GONDOMAR TM / ROSQUILLAS CRISTALEIRO,5,1,,
Jornada 1,29/09/2024,10:00,ATLÉTICO SAN SEBASTIÁN,ETM HOTEL MARQUES DE SANTILLANA,4,2,,
Jornada 2,05/10/2024,11:00,CLUB DEL MAR,SEGHOS ESCUELA TENIS DE MESA,4,3,,
Jornada 2,05/10/2024,16:00,CENTRO NATACIÓN HELIOS,ATLÉTICO SAN SEBASTIÁN,1,5,,
Jornada 2,05/10/2024,17:00,MADRID CAPITAL TM,SCHOOL ZARAGOZA GLOBAL SPEDITION,4,2,,
Jornada 2,05/10/2024,17:00,ONE VISION PARLA,BOADILLA  T.M. CEIP TERESA BERGANZA,5,1,,
Jornada 2,05/10/2024,17:00,CONCELLO DE CAMBADOS,SEGHOS ESCUELA TENIS DE MESA,4,2,,
Jornada 2,06/10/2024,10:30,C.D. TENIS DE MESA RIVAS,SCHOOL ZARAGOZA GLOBAL SPEDITION,3,4,,
Jornada 2,06/10/2024,12:00,GONDOMAR TM / ROSQUILLAS CRISTALEIRO,SEGHOS ESCUELA TENIS DE MESA,4,3,,
Jornada 3,12/10/2024,12:00,GONDOMAR TM / ROSQUILLAS CRISTALEIRO,MADRID CAPITAL TM,0,6,,
Jornada 3,12/10/2024,16:00,SCHOOL ZARAGOZA GLOBAL SPEDITION,ONE VISION PARLA,4,2,,
Jornada 3,12/10/2024,17:00,CONCELLO DE CAMBADOS,MADRID CAPITAL TM,0,6,,
Jornada 3,13/10/2024,11:00,CENTRO NATACIÓN HELIOS,ONE VISION PARLA,2,4,,
Jornada 3,13/10/2024,11:00,CLUB DEL MAR,MADRID CAPITAL TM,2,4,,
Jornada 3,13/10/2024,12:00,BOADILLA  T.M. CEIP TERESA BERGANZA,C.D. TENIS DE MESA RIVAS,1,5,,
Jornada 3,13/10/2024,12:00,SEGHOS ESCUELA TENIS DE MESA,ETM HOTEL MARQUES DE SANTILLANA,4,2,,
Jornada 4,19/10/2024,10:00,MADRID CAPITAL TM,ATLÉTICO SAN SEBASTIÁN,2,4,,
Jornada 4,19/10/2024,16:00,C.D. TENIS DE MESA RIVAS,ATLÉTICO SAN SEBASTIÁN,2,4,,
Jornada 4,19/10/2024,17:00,ONE VISION PARLA,GONDOMAR TM / ROSQUILLAS CRISTALEIRO,4,2,,
Jornada 4,20/10/2024,11:00,CLUB DEL MAR,CONCELLO DE CAMBADOS,4,3,,
Jornada 4,20/10/2024,12:00,BOADILLA  T.M. CEIP TERESA BERGANZA,GONDOMAR TM / ROSQUILLAS CRISTALEIRO,2,4,,
Jornada 4,20/10/2024,12:00,SEGHOS ESCUELA TENIS DE MESA,ATLÉTICO SAN SEBASTIÁN,1,5,,
Jornada 5,26/10/2024,16:00,ETM HOTEL MARQUES DE SANTILLANA,CLUB DEL MAR,4,3,,
Jornada 5,26/10/2024,17:00,ONE VISION PARLA,CONCELLO DE CAMBADOS,3,4,,
Jornada 5,27/10/2024,10:00,ATLÉTICO SAN SEBASTIÁN,CLUB DEL MAR,4,2,,
Jornada 5,27/10/2024,12:00,BOADILLA  T.M. CEIP TERESA BERGANZA,CONCELLO DE CAMBADOS,4,2,,
Jornada 6,09/11/2024,10:30,CONCELLO DE CAMBADOS,SCHOOL ZARAGOZA GLOBAL SPEDITION,2,4,,
Jornada 6,09/11/2024,16:00,ATLÉTICO SAN SEBASTIÁN,BOADILLA  T.M. CEIP TERESA BERGANZA,5,1,,
Jornada 6,09/11/2024,17:00,MADRID CAPITAL TM,CENTRO NATACIÓN HELIOS,4,2,,
Jornada 6,09/11/2024,17:30,GONDOMAR TM / ROSQUILLAS CRISTALEIRO,SCHOOL ZARAGOZA GLOBAL SPEDITION,1,5,,
Jornada 6,10/11/2024,10:00,ETM HOTEL MARQUES DE SANTILLANA,BOADILLA  T.M. CEIP TERESA BERGANZA,5,1,,
Jornada 6,10/11/2024,10:30,C.D. TENIS DE MESA RIVAS,CENTRO NATACIÓN HELIOS,2,4,,
Jornada 6,10/11/2024,11:00,CLUB DEL MAR,SCHOOL ZARAGOZA GLOBAL SPEDITION,1,5,,
Jornada 7,16/11/2024,16:00,C.D. TENIS DE MESA RIVAS,MADRID CAPITAL TM,4,2,,
Jornada 7,16/11/2024,16:00,CENTRO NATACIÓN HELIOS,ETM HOTEL MARQUES DE SANTILLANA,4,2,,
Jornada 7,17/11/2024,11:00,SCHOOL ZARAGOZA GLOBAL SPEDITION,ETM HOTEL MARQUES DE SANTILLANA,4,2,,
Jornada 7,17/11/2024,11:00,CLUB DEL MAR,GONDOMAR TM / ROSQUILLAS CRISTALEIRO,6,0,,
Jornada 7,17/11/2024,12:00,SEGHOS ESCUELA TENIS DE MESA,BOADILLA  T.M. CEIP TERESA BERGANZA,6,0,,
Jornada 8,23/11/2024,16:00,ATLÉTICO SAN SEBASTIÁN,GONDOMAR TM / ROSQUILLAS CRISTALEIRO,4,2,,
Jornada 8,23/11/2024,17:00,MADRID CAPITAL TM,SEGHOS ESCUELA TENIS DE MESA,4,3,,
Jornada 8,23/11/2024,17:00,ONE VISION PARLA,CLUB DEL MAR,2,4,,
Jornada 8,24/11/2024,10:00,ETM HOTEL MARQUES DE SANTILLANA,GONDOMAR TM / ROSQUILLAS CRISTALEIRO,5,1,,
Jornada 8,24/11/2024,12:00,BOADILLA  T.M. CEIP TERESA BERGANZA,CLUB DEL MAR,2,4,,
Jornada 9,30/11/2024,11:00,CLUB DEL MAR,CENTRO NATACIÓN HELIOS,4,2,,
Jornada 9,30/11/2024,16:00,C.D. TENIS DE MESA RIVAS,ETM HOTEL MARQUES DE SANTILLANA,1,5,,
Jornada 9,30/11/2024,16:00,SCHOOL ZARAGOZA GLOBAL SPEDITION,ATLÉTICO SAN SEBASTIÁN,2,4,,
Jornada 9,30/11/2024,17:00,CONCELLO DE CAMBADOS,CENTRO NATACIÓN HELIOS,4,2,,
Jornada 9,01/12/2024,12:00,MADRID CAPITAL TM,ETM HOTEL MARQUES DE SANTILLANA,5,1,,
Jornada 9,01/12/2024,12:00,SEGHOS ESCUELA TENIS DE MESA,ONE VISION PARLA,2,4,,
Jornada 9,01/12/2024,12:00,GONDOMAR TM / ROSQUILLAS CRISTALEIRO,CENTRO NATACIÓN HELIOS,4,2,,
Jornada 10,14/12/2024,10:30,SCHOOL ZARAGOZA GLOBAL SPEDITION,BOADILLA  T.M. CEIP TERESA BERGANZA,5,1,,
Jornada 10,14/12/2024,16:00,ATLÉTICO SAN SEBASTIÁN,CONCELLO DE CAMBADOS,2,4,,
Jornada 10,14/12/2024,16:00,CENTRO NATACIÓN HELIOS,BOADILLA  T.M. CEIP TERESA BERGANZA,2,4,,
Jornada 10,14/12/2024,17:00,ONE VISION PARLA,MADRID CAPITAL TM,1,5,,
Jornada 10,15/12/2024,10:00,ETM HOTEL MARQUES DE SANTILLANA,CONCELLO DE CAMBADOS,2,4,,
Jornada 10,15/12/2024,12:00,SEGHOS ESCUELA TENIS DE MESA,C.D. TENIS DE MESA RIVAS,5,1,,
Jornada 11,11/01/2025,12:00,GONDOMAR TM / ROSQUILLAS CRISTALEIRO,C.D. TENIS DE MESA RIVAS,2,4,,
Jornada 11,11/01/2025,16:00,ATLÉTICO SAN SEBASTIÁN,ONE VISION PARLA,5,1,,
Jornada 11,11/01/2025,16:00,CENTRO NATACIÓN HELIOS,SEGHOS ESCUELA TENIS DE MESA,2,4,,
Jornada 11,11/01/2025,17:00,CONCELLO DE CAMBADOS,C.D. TENIS DE MESA RIVAS,5,1,,
Jornada 11,12/01/2025,10:00,ETM HOTEL MARQUES DE SANTILLANA,ONE VISION PARLA,3,4,,
Jornada 11,12/01/2025,11:00,SCHOOL ZARAGOZA GLOBAL SPEDITION,SEGHOS ESCUELA TENIS DE MESA,1,5,,
Jornada 11,12/01/2025,11:00,CLUB DEL MAR,C.D. TENIS DE MESA RIVAS,4,3,,
Jornada 11,12/01/2025,12:00,BOADILLA  T.M. CEIP TERESA BERGANZA,MADRID CAPITAL TM,4,2,,
Jornada 12,18/01/2025,10:30,CONCELLO DE CAMBADOS,ETM HOTEL MARQUES DE SANTILLANA,5,1,,
Jornada 12,18/01/2025,16:00,CENTRO NATACIÓN HELIOS,SCHOOL ZARAGOZA GLOBAL SPEDITION,5,1,,
Jornada 12,18/01/2025,17:30,GONDOMAR TM / ROSQUILLAS CRISTALEIRO,ETM HOTEL MARQUES DE SANTILLANA,2,4,,
Jornada 12,19/01/2025,11:00,CLUB DEL MAR,ETM HOTEL MARQUES DE SANTILLANA,4,2,,
Jornada 12,19/01/2025,12:00,SEGHOS ESCUELA TENIS DE MESA,MADRID CAPITAL TM,4,3,,
Jornada 13,01/02/2025,10:30,C.D. TENIS DE MESA RIVAS,CLUB DEL MAR,4,3,,
Jornada 13,01/02/2025,16:00,ETM HOTEL MARQUES DE SANTILLANA,SCHOOL ZARAGOZA GLOBAL SPEDITION,4,2,,
Jornada 13,01/02/2025,17:00,MADRID CAPITAL TM,CLUB DEL MAR,5,1,,
Jornada 13,01/02/2025,17:00,ONE VISION PARLA,CENTRO NATACIÓN HELIOS,3,4,,
Jornada 13,02/02/2025,10:00,ATLÉTICO SAN SEBASTIÁN,SCHOOL ZARAGOZA GLOBAL SPEDITION,5,1,,
Jornada 13,02/02/2025,12:00,BOADILLA  T.M. CEIP TERESA BERGANZA,CENTRO NATACIÓN HELIOS,3,4,,
Jornada 13,02/02/2025,12:00,SEGHOS ESCUELA TENIS DE MESA,CLUB DEL MAR,4,2,,
Jornada 14,08/02/2025,16:00,SCHOOL ZARAGOZA GLOBAL SPEDITION,CONCELLO DE CAMBADOS,3,4,,
Jornada 14,08/02/2025,17:00,ONE VISION PARLA,ETM HOTEL MARQUES DE SANTILLANA,4,2,,
Jornada 14,08/02/2025,17:00,MADRID CAPITAL TM,C.D. TENIS DE MESA RIVAS,4,2,,
Jornada 14,09/02/2025,11:00,CENTRO NATACIÓN HELIOS,CONCELLO DE CAMBADOS,1,5,,
Jornada 14,09/02/2025,12:00,BOADILLA  T.M. CEIP TERESA BERGANZA,ETM HOTEL MARQUES DE SANTILLANA,6,0,,
Jornada 14,09/02/2025,12:00,SEGHOS ESCUELA TENIS DE MESA,GONDOMAR TM / ROSQUILLAS CRISTALEIRO,5,1,,
Jornada 15,15/02/2025,11:00,CLUB DEL MAR,ATLÉTICO SAN SEBASTIÁN,2,4,,
Jornada 15,15/02/2025,16:00,C.D. TENIS DE MESA RIVAS,BOADILLA  T.M. CEIP TERESA BERGANZA,4,3,,
Jornada 15,15/02/2025,16:00,CENTRO NATACIÓN HELIOS,MADRID CAPITAL TM,2,4,,
Jornada 15,15/02/2025,17:00,CONCELLO DE CAMBADOS,ATLÉTICO SAN SEBASTIÁN,2,4,,
Jornada 15,16/02/2025,11:00,SCHOOL ZARAGOZA GLOBAL SPEDITION,MADRID CAPITAL TM,4,3,,
Jornada 15,16/02/2025,12:00,GONDOMAR TM / ROSQUILLAS CRISTALEIRO,ATLÉTICO SAN SEBASTIÁN,2,4,,
Jornada 16,08/03/2025,10:00,MADRID CAPITAL TM,CONCELLO DE CAMBADOS,2,4,,
Jornada 16,08/03/2025,16:00,C.D. TENIS DE MESA RIVAS,CONCELLO DE CAMBADOS,4,3,,
Jornada 16,08/03/2025,16:00,CENTRO NATACIÓN HELIOS,CLUB DEL MAR,4,3,,
Jornada 16,08/03/2025,17:00,BOADILLA  T.M. CEIP TERESA BERGANZA,ONE VISION PARLA,4,2,,
Jornada 16,09/03/2025,11:00,SCHOOL ZARAGOZA GLOBAL SPEDITION,CLUB DEL MAR,4,3,,
Jornada 16,09/03/2025,12:00,SEGHOS ESCUELA TENIS DE MESA,CONCELLO DE CAMBADOS,3,4,,
Jornada 17,15/03/2025,12:00,GONDOMAR TM / ROSQUILLAS CRISTALEIRO,BOADILLA  T.M. CEIP TERESA BERGANZA,2,4,,
Jornada 17,15/03/2025,16:00,ETM HOTEL MARQUES DE SANTILLANA,SEGHOS ESCUELA TENIS DE MESA,4,3,,
Jornada 17,15/03/2025,17:00,ONE VISION PARLA,C.D. TENIS DE MESA RIVAS,4,2,,
Jornada 17,15/03/2025,17:00,CONCELLO DE CAMBADOS,BOADILLA  T.M. CEIP TERESA BERGANZA,1,5,,
Jornada 17,16/03/2025,10:00,ATLÉTICO SAN SEBASTIÁN,SEGHOS ESCUELA TENIS DE MESA,4,2,,
Jornada 17,16/03/2025,11:00,CLUB DEL MAR,BOADILLA  T.M. CEIP TERESA BERGANZA,3,4,,
Jornada 18,22/03/2025,16:00,ETM HOTEL MARQUES DE SANTILLANA,C.D. TENIS DE MESA RIVAS,4,3,,
Jornada 18,22/03/2025,16:00,CENTRO NATACIÓN HELIOS,GONDOMAR TM / ROSQUILLAS CRISTALEIRO,3,4,,
