jornada,date,time,team_a,team_b,score_a,score_b,venue,referee
Jornada 1,28/09/2024,16:30,CONXO TENIS DE MESA,ARTEAL TENIS DE MESA,4,3,,
Jornada 1,28/09/2024,17:00,CAMBADOS TENIS DE MESA,CTM BREOGAN OLEIROS,0,6,,
Jornada 1,28/09/2024,17:00,CTM MILAGROSA,VILAGARCIA TENIS DE MESA,4,2,,
Jornada 1,29/09/2024,10:00,MONTE PORREIRO CONFITERIA CAPRI,CD DEZ PORTAS CAIXA RURAL GALEGA,2,4,,
Jornada 1,29/09/2024,10:00,OROSO TM MADEIRAS IRMÁNS CASTROS,AD ZAS PONCIANO NIETO,5,1,,
Jornada 1,29/09/2024,11:00,CARRASCO Y GARCÍA CLÍNICA DENTAL,TIJERITAS LA PELU DE SIXTO,2,4,,
Jornada 2,05/10/2024,17:00,ARTEAL TENIS DE MESA,CARRASCO Y GARCÍA CLÍNICA DENTAL,2,4,,
Jornada 2,05/10/2024,17:00,TIJERITAS LA PELU DE SIXTO,MONTE PORREIRO CONFITERIA CAPRI,5,1,,
Jornada 2,05/10/2024,17:00,AD ZAS PONCIANO NIETO,CTM BREOGAN OLEIROS,4,3,,
Jornada 2,06/10/2024,10:00,OROSO TM MADEIRAS IRMÁNS CASTROS,CTM MILAGROSA,5,1,,
Jornada 2,06/10/2024,11:00,VILAGARCIA TENIS DE MESA,CONXO TENIS DE MESA,2,4,,
Jornada 2,06/10/2024,11:00,CD DEZ PORTAS CAIXA RURAL GALEGA,CAMBADOS TENIS DE MESA,6,0,,
Jornada 3,12/10/2024,16:30,CONXO TENIS DE MESA,OROSO TM MADEIRAS IRMÁNS CASTROS,2,4,,
Jornada 3,12/10/2024,17:00,CTM BREOGAN OLEIROS,CD DEZ PORTAS CAIXA RURAL GALEGA,4,3,,
Jornada 3,12/10/2024,17:00,CAMBADOS TENIS DE MESA,TIJERITAS LA PELU DE SIXTO,1,5,,
Jornada 3,12/10/2024,17:00,CTM MILAGROSA,AD ZAS PONCIANO NIETO,4,2,,
Jornada 3,13/10/2024,10:00,MONTE PORREIRO CONFITERIA CAPRI,ARTEAL TENIS DE MESA,4,3,,
Jornada 3,13/10/2024,11:00,CARRASCO Y GARCÍA CLÍNICA DENTAL,VILAGARCIA TENIS DE MESA,4,3,,
Jornada 4,19/10/2024,11:00,CTM MILAGROSA,CONXO TENIS DE MESA,3,4,,
Jornada 4,19/10/2024,17:00,OROSO TM MADEIRAS IRMÁNS CASTROS,CARRASCO Y GARCÍA CLÍNICA DENTAL,6,0,,
Jornada 4,19/10/2024,17:00,ARTEAL TENIS DE MESA,CAMBADOS TENIS DE MESA,6,0,,
Jornada 4,19/10/2024,17:00,TIJERITAS LA PELU DE SIXTO,CTM BREOGAN OLEIROS,0,6,,
Jornada 4,19/10/2024,17:00,AD ZAS PONCIANO NIETO,CD DEZ PORTAS CAIXA RURAL GALEGA,1,5,,
Jornada 4,20/10/2024,11:00,VILAGARCIA TENIS DE MESA,MONTE PORREIRO CONFITERIA CAPRI,2,4,,
Jornada 5,26/10/2024,16:30,CONXO TENIS DE MESA,AD ZAS PONCIANO NIETO,4,2,,
Jornada 5,26/10/2024,17:00,CTM BREOGAN OLEIROS,ARTEAL TENIS DE MESA,5,1,,
Jornada 5,26/10/2024,17:00,CAMBADOS TENIS DE MESA,VILAGARCIA TENIS DE MESA,1,5,,
Jornada 5,27/10/2024,10:00,MONTE PORREIRO CONFITERIA CAPRI,OROSO TM MADEIRAS IRMÁNS CASTROS,1,5,,
Jornada 5,27/10/2024,11:00,CARRASCO Y GARCÍA CLÍNICA DENTAL,CTM MILAGROSA,2,4,,
Jornada 5,27/10/2024,11:00,CD DEZ PORTAS CAIXA RURAL GALEGA,TIJERITAS LA PELU DE SIXTO,5,1,,
Jornada 6,09/11/2024,16:30,CONXO TENIS DE MESA,CARRASCO Y GARCÍA CLÍNICA DENTAL,5,1,,
Jornada 6,09/11/2024,17:00,CTM MILAGROSA,MONTE PORREIRO CONFITERIA CAPRI,4,2,,
Jornada 6,09/11/2024,17:00,ARTEAL TENIS DE MESA,CD DEZ PORTAS CAIXA RURAL GALEGA,0,6,,
Jornada 6,09/11/2024,17:00,AD ZAS PONCIANO NIETO,TIJERITAS LA PELU DE SIXTO,4,2,,
Jornada 6,10/11/2024,10:00,OROSO TM MADEIRAS IRMÁNS CASTROS,CAMBADOS TENIS DE MESA,6,0,,
Jornada 6,10/11/2024,11:00,VILAGARCIA TENIS DE MESA,CTM BREOGAN OLEIROS,1,5,,
Jornada 7,16/11/2024,17:00,CTM BREOGAN OLEIROS,OROSO TM MADEIRAS IRMÁNS CASTROS,1,5,,
Jornada 7,16/11/2024,17:00,CAMBADOS TENIS DE MESA,CTM MILAGROSA,2,4,,
Jornada 7,16/11/2024,17:00,TIJERITAS LA PELU DE SIXTO,ARTEAL TENIS DE MESA,4,2,,
Jornada 7,17/11/2024,10:00,MONTE PORREIRO CONFITERIA CAPRI,CONXO TENIS DE MESA,2,4,,
Jornada 7,17/11/2024,11:00,CD DEZ PORTAS CAIXA RURAL GALEGA,VILAGARCIA TENIS DE MESA,5,1,,
Jornada 7,17/11/2024,11:00,CARRASCO Y GARCÍA CLÍNICA DENTAL,AD ZAS PONCIANO NIETO,2,4,,
Jornada 8,23/11/2024,16:30,CONXO TENIS DE MESA,CAMBADOS TENIS DE MESA,6,0,,
Jornada 8,23/11/2024,17:00,CTM MILAGROSA,CTM BREOGAN OLEIROS,2,4,,
