jornada,date,time,team_a,team_b,score_a,score_b,venue,referee
Jornada 1,28/09/2024,16:00,CENTRO NATACION HELIOS,LA ATALAYA GIJON TENIS DE MESA,4,2,,
Jornada 1,28/09/2024,16:00,CORVERASTUR TM,TABOR- ARAFO SOMOSIDENTIDAD,3,4,,
Jornada 1,28/09/2024,17:00,AVILÉS TENIS DE MESA,ETM TORRELAVEGA HOTEL MARQUES.S,4,3,,
Jornada 1,29/09/2024,10:00,PONTEVEDRA T.M. HOSTEL CHARINO,VISIT PONTEVEDRA,6,0,,
Jornada 2,05/10/2024,16:00,ETM TORRELAVEGA HOTEL MARQUES.S,LA ATALAYA GIJON TENIS DE MESA,6,0,,
Jornada 2,05/10/2024,16:00,CENTRO NATACION HELIOS,PONTEVEDRA T.M. HOSTEL CHARINO,4,2,,
Jornada 2,05/10/2024,16:00,CORVERASTUR TM,AVILÉS TENIS DE MESA,4,3,,
Jornada 2,06/10/2024,10:00,VISIT PONTEVEDRA,ILLAS CÍES TENIS DE MESA,5,1,,
Jornada 2,06/10/2024,12:00,TABOR- ARAFO SOMOSIDENTIDAD,CIDADE DE NARON,1,5,,
Jornada 3,12/10/2024,17:00,AVILÉS TENIS DE MESA,TABOR- ARAFO SOMOSIDENTIDAD,2,4,,
Jornada 3,13/10/2024,10:00,ILLAS CÍES TENIS DE MESA,CIDADE DE NARON,4,2,,
Jornada 3,13/10/2024,10:30,LA ATALAYA GIJON TENIS DE MESA,CORVERASTUR TM,4,2,,
Jornada 4,19/10/2024,16:00,CIDADE DE NARON,CENTRO NATACION HELIOS,2,4,,
Jornada 4,19/10/2024,17:00,PONTEVEDRA T.M. HOSTEL CHARINO,CORVERASTUR TM,2,4,,
Jornada 4,20/10/2024,10:00,TABOR- ARAFO SOMOSIDENTIDAD,ETM TORRELAVEGA HOTEL MARQUES.S,4,2,,
Jornada 4,20/10/2024,10:00,VISIT PONTEVEDRA,CORVERASTUR TM,6,0,,
Jornada 4,20/10/2024,10:00,ILLAS CÍES TENIS DE MESA,CENTRO NATACION HELIOS,4,2,,
Jornada 5,26/10/2024,16:00,CIDADE DE NARON,ETM TORRELAVEGA HOTEL MARQUES.S,1,5,,
Jornada 5,26/10/2024,17:00,AVILÉS TENIS DE MESA,LA ATALAYA GIJON TENIS DE MESA,3,4,,
Jornada 5,27/10/2024,10:00,ILLAS CÍES TENIS DE MESA,ETM TORRELAVEGA HOTEL MARQUES.S,4,3,,
Jornada 5,27/10/2024,12:00,TABOR- ARAFO SOMOSIDENTIDAD,VISIT PONTEVEDRA,4,3,,
Jornada 6,09/11/2024,16:00,ETM TORRELAVEGA HOTEL MARQUES.S,PONTEVEDRA T.M. HOSTEL CHARINO,1,5,,
Jornada 6,09/11/2024,16:00,CENTRO NATACION HELIOS,CORVERASTUR TM,4,3,,
Jornada 6,09/11/2024,18:00,TABOR- ARAFO SOMOSIDENTIDAD,ILLAS CÍES TENIS DE MESA,6,0,,
Jornada 6,10/11/2024,10:00,VISIT PONTEVEDRA,CIDADE DE NARON,1,5,,
Jornada 6,10/11/2024,10:30,LA ATALAYA GIJON TENIS DE MESA,PONTEVEDRA T.M. HOSTEL CHARINO,2,4,,
Jornada 7,16/11/2024,16:00,CENTRO NATACION HELIOS,VISIT PONTEVEDRA,5,1,,
Jornada 7,16/11/2024,16:00,CORVERASTUR TM,CIDADE DE NARON,1,5,,
Jornada 7,17/11/2024,10:00,AVILÉS TENIS DE MESA,CIDADE DE NARON,3,4,,
Jornada 8,23/11/2024,16:00,ETM TORRELAVEGA HOTEL MARQUES.S,CORVERASTUR TM,4,2,,
Jornada 8,23/11/2024,16:00,CENTRO NATACION HELIOS,AVILÉS TENIS DE MESA,5,1,,
Jornada 8,23/11/2024,16:00,CIDADE DE NARON,LA ATALAYA GIJON TENIS DE MESA,5,1,,
Jornada 8,23/11/2024,18:00,PONTEVEDRA T.M. HOSTEL CHARINO,TABOR- ARAFO SOMOSIDENTIDAD,2,4,,
Jornada 8,24/11/2024,10:00,ILLAS CÍES TENIS DE MESA,LA ATALAYA GIJON TENIS DE MESA,4,2,,
Jornada 9,30/11/2024,12:00,TABOR- ARAFO SOMOSIDENTIDAD,CENTRO NATACION HELIOS,4,2,,
Jornada 9,30/11/2024,17:00,VISIT PONTEVEDRA,AVILÉS TENIS DE MESA,5,1,,
Jornada 9,01/12/2024,10:00,PONTEVEDRA T.M. HOSTEL CHARINO,AVILÉS TENIS DE MESA,3,4,,
Jornada 10,14/12/2024,16:00,ETM TORRELAVEGA HOTEL MARQUES.S,CENTRO NATACION HELIOS,4,2,,
Jornada 10,15/12/2024,10:00,ILLAS CÍES TENIS DE MESA,PONTEVEDRA T.M. HOSTEL CHARINO,2,4,,
Jornada 10,15/12/2024,10:30,LA ATALAYA GIJON TENIS DE MESA,TABOR- ARAFO SOMOSIDENTIDAD,1,5,,
Jornada 11,11/01/2025,16:00,ETM TORRELAVEGA HOTEL MARQUES.S,VISIT PONTEVEDRA,1,5,,
Jornada 11,11/01/2025,16:00,CIDADE DE NARON,PONTEVEDRA T.M. HOSTEL CHARINO,4,3,,
Jornada 11,11/01/2025,17:00,AVILÉS TENIS DE MESA,ILLAS CÍES TENIS DE MESA,6,0,,
Jornada 11,12/01/2025,10:00,CORVERASTUR TM,ILLAS CÍES TENIS DE MESA,5,1,,
Jornada 11,12/01/2025,10:30,LA ATALAYA GIJON TENIS DE MESA,VISIT PONTEVEDRA,0,6,,
Jornada 12,18/01/2025,16:00,CORVERASTUR TM,LA ATALAYA GIJON TENIS DE MESA,1,5,,
Jornada 12,18/01/2025,18:00,CIDADE DE NARON,TABOR- ARAFO SOMOSIDENTIDAD,4,2,,
Jornada 12,19/01/2025,10:00,VISIT PONTEVEDRA,PONTEVEDRA T.M. HOSTEL CHARINO,1,5,,
Jornada 13,01/02/2025,10:00,CORVERASTUR TM,CENTRO NATACION HELIOS,0,6,,
Jornada 13,01/02/2025,17:00,PONTEVEDRA T.M. HOSTEL CHARINO,ETM TORRELAVEGA HOTEL MARQUES.S,2,4,,
Jornada 13,01/02/2025,17:00,AVILÉS TENIS DE MESA,CENTRO NATACION HELIOS,2,4,,
Jornada 13,01/02/2025,18:00,ILLAS CÍES TENIS DE MESA,TABOR- ARAFO SOMOSIDENTIDAD,3,4,,
Jornada 13,02/02/2025,10:00,VISIT PONTEVEDRA,ETM TORRELAVEGA HOTEL MARQUES.S,4,3,,
Jornada 13,02/02/2025,10:30,LA ATALAYA GIJON TENIS DE MESA,CENTRO NATACION HELIOS,3,4,,
Jornada 14,08/02/2025,16:00,ETM TORRELAVEGA HOTEL MARQUES.S,TABOR- ARAFO SOMOSIDENTIDAD,1,5,,
Jornada 14,08/02/2025,16:00,CIDADE DE NARON,CORVERASTUR TM,6,0,,
Jornada 14,09/02/2025,10:00,ILLAS CÍES TENIS DE MESA,CORVERASTUR TM,4,2,,
Jornada 14,16/02/2025,10:30,LA ATALAYA GIJON TENIS DE MESA,AVILÉS TENIS DE MESA,4,2,,
Jornada 15,15/02/2025,16:00,ETM TORRELAVEGA HOTEL MARQUES.S,AVILÉS TENIS DE MESA,4,2,,
Jornada 15,15/02/2025,16:00,CENTRO NATACION HELIOS,ILLAS CÍES TENIS DE MESA,4,2,,
Jornada 15,16/02/2025,12:00,TABOR- ARAFO SOMOSIDENTIDAD,PONTEVEDRA T.M. HOSTEL CHARINO,5,1,,
Jornada 16,08/03/2025,16:00,ETM TORRELAVEGA HOTEL MARQUES.S,CIDADE DE NARON,1,5,,
Jornada 16,08/03/2025,17:00,AVILÉS TENIS DE MESA,CORVERASTUR TM,5,1,,
Jornada 16,09/03/2025,10:00,ILLAS CÍES TENIS DE MESA,VISIT PONTEVEDRA,2,4,,
Jornada 16,09/03/2025,10:30,LA ATALAYA GIJON TENIS DE MESA,CIDADE DE NARON,1,5,,
Jornada 17,15/03/2025,16:00,CIDADE DE NARON,VISIT PONTEVEDRA,3,4,,
Jornada 17,15/03/2025,16:00,CORVERASTUR TM,PONTEVEDRA T.M. HOSTEL CHARINO,0,6,,
Jornada 17,16/03/2025,10:00,AVILÉS TENIS DE MESA,PONTEVEDRA T.M. HOSTEL CHARINO,2,4,,
Jornada 17,16/03/2025,12:00,TABOR- ARAFO SOMOSIDENTIDAD,LA ATALAYA GIJON TENIS DE MESA,4,2,,
Jornada 18,22/03/2025,16:00,CENTRO NATACION HELIOS,CIDADE DE NARON,4,2,,
Jornada 18,22/03/2025,16:00,CORVERASTUR TM,ETM TORRELAVEGA HOTEL MARQUES.S,0,6,,
Jornada 18,22/03/2025,17:00,VISIT PONTEVEDRA,LA ATALAYA GIJON TENIS DE MESA,2,4,,
Jornada 18,23/03/2025,10:00,PONTEVEDRA T.M. HOSTEL CHARINO,LA ATALAYA GIJON TENIS DE MESA,5,1,,
Jornada 18,23/03/2025,12:00,TABOR- ARAFO SOMOSIDENTIDAD,AVILÉS TENIS DE MESA,4,2,,
Jornada 19,29/03/2025,16:00,ETM TORRELAVEGA HOTEL MARQUES.S,ILLAS CÍES TENIS DE MESA,2,4,,
Jornada 19,29/03/2025,16:00,VISIT PONTEVEDRA,TABOR- ARAFO SOMOSIDENTIDAD,4,2,,
Jornada 19,30/03/2025,10:00,PONTEVEDRA T.M. HOSTEL CHARINO,CIDADE DE NARON,4,3,,
Jornada 19,30/03/2025,10:30,LA ATALAYA GIJON TENIS DE MESA,ILLAS CÍES TENIS DE MESA,4,2,,
Jornada 20,05/04/2025,16:00,CIDADE DE NARON,AVILÉS TENIS DE MESA,4,2,,
Jornada 20,05/04/2025,17:00,PONTEVEDRA T.M. HOSTEL CHARINO,CENTRO NATACION HELIOS,2,4,,
Jornada 20,06/04/2025,10:00,ILLAS CÍES TENIS DE MESA,AVILÉS TENIS DE MESA,4,2,,
Jornada 20,06/04/2025,10:00,VISIT PONTEVEDRA,CENTRO NATACION HELIOS,2,4,,
Jornada 20,06/04/2025,12:00,TABOR- ARAFO SOMOSIDENTIDAD,CORVERASTUR TM,4,2,,
Jornada 21,26/04/2025,16:00,CENTRO NATACION HELIOS,ETM TORRELAVEGA HOTEL MARQUES.S,5,1,,
Jornada 21,26/04/2025,17:00,AVILÉS TENIS DE MESA,VISIT PONTEVEDRA,2,4,,
Jornada 21,27/04/2025,10:00,PONTEVEDRA T.M. HOSTEL CHARINO,ILLAS CÍES TENIS DE MESA,5,1,,
Jornada 21,27/04/2025,10:00,CORVERASTUR TM,VISIT PONTEVEDRA,0,6,,
Jornada 22,03/05/2025,16:00,CENTRO NATACION HELIOS,TABOR- ARAFO SOMOSIDENTIDAD,3,4,,
Jornada 22,03/05/2025,16:00,CIDADE DE NARON,ILLAS CÍES TENIS DE MESA,6,0,,
Jornada 22,04/05/2025,10:30,LA ATALAYA GIJON TENIS DE MESA,ETM TORRELAVEGA HOTEL MARQUES.S,4,2,,
