jornada,date,time,team_a,team_b,score_a,score_b,venue,referee
Jornada 1,19/10/2024,10:00,CTM TARTESSOS VAUS,REAL CIRCULO DE LABRADORES,4,3,,
Jornada 1,19/10/2024,12:30,REAL CIRCULO DE LABRADORES,C.T.M. JEREZ,3,4,,
Jornada 1,19/10/2024,16:30,"CD NERVION TENIS DE MESA CITY ""A""",CTM HUERCAL DE ALMERIA,1,5,,
Jornada 1,19/10/2024,16:30,CIRCULO MERCANTIL E INDUSTRIAL,TECNIGEN LINARES,2,4,,
Jornada 1,19/10/2024,16:30,FUNDACIÓN SANDO NOVACARTAMA TM,RESTAURANTE VENTUCCIO - CTM JAEN,3,4,,
Jornada 1,19/10/2024,16:30,C.T.M. JEREZ,CTM TARTESSOS VAUS,2,4,,
Jornada 1,19/10/2024,19:00,"CD NERVION TENIS DE MESA CITY ""A""",RESTAURANTE VENTUCCIO - CTM JAEN,1,5,,
Jornada 1,19/10/2024,19:00,CIRCULO MERCANTIL E INDUSTRIAL,CTM HUERCAL DE ALMERIA,5,1,,
Jornada 1,19/10/2024,19:00,FUNDACIÓN SANDO NOVACARTAMA TM,CLUB DEPORTIVO INDIANA GAMES,4,3,,
Jornada 1,20/10/2024,10:00,"CD NERVION TENIS DE MESA CITY ""A""",CLUB DEPORTIVO INDIANA GAMES,4,2,,
Jornada 1,20/10/2024,10:00,CIRCULO MERCANTIL E INDUSTRIAL,RESTAURANTE VENTUCCIO - CTM JAEN,2,4,,
Jornada 1,20/10/2024,10:00,FUNDACIÓN SANDO NOVACARTAMA TM,TECNIGEN LINARES,4,2,,
Jornada 1,20/10/2024,12:30,CIRCULO MERCANTIL E INDUSTRIAL,CLUB DEPORTIVO INDIANA GAMES,2,4,,
Jornada 1,20/10/2024,12:30,FUNDACIÓN SANDO NOVACARTAMA TM,CTM HUERCAL DE ALMERIA,5,1,,
Jornada 1,20/10/2024,12:30,"CD NERVION TENIS DE MESA CITY ""A""",TECNIGEN LINARES,1,5,,
Jornada 2,16/11/2024,10:00,FUNDACIÓN SANDO NOVACARTAMA TM,CIRCULO MERCANTIL E INDUSTRIAL,4,2,,
Jornada 2,16/11/2024,12:30,FUNDACIÓN SANDO NOVACARTAMA TM,"CD NERVION TENIS DE MESA CITY ""A""",4,2,,
Jornada 2,16/11/2024,16:30,CLUB DEPORTIVO INDIANA GAMES,CTM TARTESSOS VAUS,1,5,,
Jornada 2,16/11/2024,16:30,CTM HUERCAL DE ALMERIA,C.T.M. JEREZ,4,3,,
Jornada 2,16/11/2024,16:30,RESTAURANTE VENTUCCIO - CTM JAEN,REAL CIRCULO DE LABRADORES,3,4,,
Jornada 2,16/11/2024,16:30,"CD NERVION TENIS DE MESA CITY ""A""",CIRCULO MERCANTIL E INDUSTRIAL,2,4,,
Jornada 2,16/11/2024,19:00,TECNIGEN LINARES,CTM TARTESSOS VAUS,0,6,,
Jornada 2,16/11/2024,19:00,CTM HUERCAL DE ALMERIA,REAL CIRCULO DE LABRADORES,2,4,,
Jornada 2,16/11/2024,19:00,RESTAURANTE VENTUCCIO - CTM JAEN,C.T.M. JEREZ,5,1,,
Jornada 2,17/11/2024,10:00,CLUB DEPORTIVO INDIANA GAMES,C.T.M. JEREZ,4,3,,
Jornada 2,17/11/2024,10:00,CTM HUERCAL DE ALMERIA,CTM TARTESSOS VAUS,1,5,,
Jornada 2,17/11/2024,10:00,TECNIGEN LINARES,REAL CIRCULO DE LABRADORES,4,3,,
Jornada 2,17/11/2024,12:30,CLUB DEPORTIVO INDIANA GAMES,REAL CIRCULO DE LABRADORES,2,4,,
Jornada 2,17/11/2024,12:30,RESTAURANTE VENTUCCIO - CTM JAEN,CTM TARTESSOS VAUS,2,4,,
Jornada 2,17/11/2024,12:30,TECNIGEN LINARES,C.T.M. JEREZ,4,2,,
Jornada 3,14/12/2024,10:00,CLUB DEPORTIVO INDIANA GAMES,TECNIGEN LINARES,3,4,,
Jornada 3,14/12/2024,10:00,RESTAURANTE VENTUCCIO - CTM JAEN,CTM HUERCAL DE ALMERIA,6,0,,
Jornada 3,14/12/2024,12:30,CLUB DEPORTIVO INDIANA GAMES,CTM HUERCAL DE ALMERIA,4,2,,
Jornada 3,14/12/2024,12:30,RESTAURANTE VENTUCCIO - CTM JAEN,TECNIGEN LINARES,3,4,,
Jornada 3,14/12/2024,16:30,FUNDACIÓN SANDO NOVACARTAMA TM,REAL CIRCULO DE LABRADORES,4,2,,
Jornada 3,14/12/2024,16:30,CLUB DEPORTIVO INDIANA GAMES,RESTAURANTE VENTUCCIO - CTM JAEN,3,4,,
Jornada 3,14/12/2024,16:30,"CD NERVION TENIS DE MESA CITY ""A""",C.T.M. JEREZ,1,5,,
Jornada 3,14/12/2024,16:30,CTM HUERCAL DE ALMERIA,TECNIGEN LINARES,0,6,,
Jornada 3,14/12/2024,19:00,CIRCULO MERCANTIL E INDUSTRIAL,CTM TARTESSOS VAUS,1,5,,
Jornada 3,14/12/2024,19:00,FUNDACIÓN SANDO NOVACARTAMA TM,C.T.M. JEREZ,4,2,,
Jornada 3,15/12/2024,10:00,"CD NERVION TENIS DE MESA CITY ""A""",CTM TARTESSOS VAUS,0,6,,
Jornada 3,15/12/2024,10:00,CIRCULO MERCANTIL E INDUSTRIAL,REAL CIRCULO DE LABRADORES,2,4,,
Jornada 3,15/12/2024,12:30,FUNDACIÓN SANDO NOVACARTAMA TM,CTM TARTESSOS VAUS,2,4,,
Jornada 3,15/12/2024,12:30,"CD NERVION TENIS DE MESA CITY ""A""",REAL CIRCULO DE LABRADORES,1,5,,
Jornada 3,15/12/2024,12:30,CIRCULO MERCANTIL E INDUSTRIAL,C.T.M. JEREZ,2,4,,
Jornada 4,08/02/2025,10:00,REAL CIRCULO DE LABRADORES,CTM TARTESSOS VAUS,2,4,,
Jornada 4,08/02/2025,12:30,C.T.M. JEREZ,REAL CIRCULO DE LABRADORES,2,4,,
Jornada 4,08/02/2025,16:30,RESTAURANTE VENTUCCIO - CTM JAEN,FUNDACIÓN SANDO NOVACARTAMA TM,6,0,,
Jornada 4,08/02/2025,16:30,CTM HUERCAL DE ALMERIA,"CD NERVION TENIS DE MESA CITY ""A""",2,4,,
Jornada 4,08/02/2025,16:30,TECNIGEN LINARES,CIRCULO MERCANTIL E INDUSTRIAL,6,0,,
Jornada 4,08/02/2025,16:30,CTM TARTESSOS VAUS,C.T.M. JEREZ,6,0,,
Jornada 4,08/02/2025,19:00,CLUB DEPORTIVO INDIANA GAMES,FUNDACIÓN SANDO NOVACARTAMA TM,4,3,,
Jornada 4,08/02/2025,19:00,RESTAURANTE VENTUCCIO - CTM JAEN,"CD NERVION TENIS DE MESA CITY ""A""",4,3,,
Jornada 4,08/02/2025,19:00,CTM HUERCAL DE ALMERIA,CIRCULO MERCANTIL E INDUSTRIAL,1,5,,
Jornada 4,09/02/2025,10:00,CLUB DEPORTIVO INDIANA GAMES,"CD NERVION TENIS DE MESA CITY ""A""",3,4,,
Jornada 4,09/02/2025,10:00,RESTAURANTE VENTUCCIO - CTM JAEN,CIRCULO MERCANTIL E INDUSTRIAL,5,1,,
Jornada 4,09/02/2025,10:00,TECNIGEN LINARES,FUNDACIÓN SANDO NOVACARTAMA TM,5,1,,
Jornada 4,09/02/2025,12:30,CLUB DEPORTIVO INDIANA GAMES,CIRCULO MERCANTIL E INDUSTRIAL,3,4,,
Jornada 4,09/02/2025,12:30,CTM HUERCAL DE ALMERIA,FUNDACIÓN SANDO NOVACARTAMA TM,3,4,,
Jornada 4,09/02/2025,12:30,TECNIGEN LINARES,"CD NERVION TENIS DE MESA CITY ""A""",4,2,,
Jornada 5,22/03/2025,10:00,CIRCULO MERCANTIL E INDUSTRIAL,FUNDACIÓN SANDO NOVACARTAMA TM,0,6,,
Jornada 5,22/03/2025,12:30,"CD NERVION TENIS DE MESA CITY ""A""",FUNDACIÓN SANDO NOVACARTAMA TM,2,4,,
Jornada 5,22/03/2025,16:30,CTM TARTESSOS VAUS,CLUB DEPORTIVO INDIANA GAMES,5,1,,
