jornada,date,time,team_a,team_b,score_a,score_b,venue,referee
Jornada 1,26/09/2024,18:30,WELLTECH ELECTRONICS GURETALDE,PORTUGALETE SOLVE,0,6,,
Jornada 1,28/09/2024,16:30,CLUB TENIS DE MESA BASAURI,"OBERENA ""A""",4,3,,
Jornada 1,28/09/2024,17:00,EUS DEKO GAILAK,SCDR ANAITASUNA,4,2,,
Jornada 1,28/09/2024,17:00,RODAMIENTOS ARIZTI GASTEIZ,CLUB DEPORTIVO ARTXANDAKO MAHAI TENISA,5,1,,
Jornada 1,29/09/2024,10:00,ATLETICO SAN SEBASTIAN,FORTUNA K.E-SUPER AMARA,6,0,,
Jornada 2,05/10/2024,16:30,SCDR ANAITASUNA,WELLTECH ELECTRONICS GURETALDE,5,1,,
Jornada 2,05/10/2024,17:00,CLUB DEPORTIVO ARTXANDAKO MAHAI TENISA,ATLETICO SAN SEBASTIAN,2,4,,
Jornada 2,05/10/2024,17:00,"OBERENA ""A""",RODAMIENTOS ARIZTI GASTEIZ,4,2,,
Jornada 2,05/10/2024,18:00,FORTUNA K.E-SUPER AMARA,EUS DEKO GAILAK,5,1,,
Jornada 2,06/10/2024,10:00,IRUN LEKA ENEA,CLUB TENIS DE MESA BASAURI,2,4,,
Jornada 3,12/10/2024,16:30,SCDR ANAITASUNA,PORTUGALETE SOLVE,4,3,,
Jornada 3,12/10/2024,17:00,RODAMIENTOS ARIZTI GASTEIZ,IRUN LEKA ENEA,1,5,,
Jornada 3,12/10/2024,17:00,EUS DEKO GAILAK,CLUB DEPORTIVO ARTXANDAKO MAHAI TENISA,2,4,,
Jornada 3,13/10/2024,10:00,ATLETICO SAN SEBASTIAN,"OBERENA ""A""",4,3,,
Jornada 3,13/10/2024,11:00,FORTUNA K.E-SUPER AMARA,WELLTECH ELECTRONICS GURETALDE,4,3,,
Jornada 4,19/10/2024,16:30,CLUB TENIS DE MESA BASAURI,RODAMIENTOS ARIZTI GASTEIZ,4,2,,
Jornada 4,19/10/2024,17:00,CLUB DEPORTIVO ARTXANDAKO MAHAI TENISA,WELLTECH ELECTRONICS GURETALDE,4,2,,
Jornada 4,19/10/2024,17:00,"OBERENA ""A""",EUS DEKO GAILAK,6,0,,
Jornada 4,19/10/2024,18:00,FORTUNA K.E-SUPER AMARA,PORTUGALETE SOLVE,5,1,,
Jornada 4,20/10/2024,10:00,IRUN LEKA ENEA,ATLETICO SAN SEBASTIAN,0,6,,
Jornada 5,26/10/2024,16:00,PORTUGALETE SOLVE,CLUB DEPORTIVO ARTXANDAKO MAHAI TENISA,1,5,,
Jornada 5,26/10/2024,16:00,WELLTECH ELECTRONICS GURETALDE,"OBERENA ""A""",1,5,,
Jornada 5,26/10/2024,16:30,SCDR ANAITASUNA,FORTUNA K.E-SUPER AMARA,3,4,,
Jornada 5,26/10/2024,17:00,EUS DEKO GAILAK,IRUN LEKA ENEA,4,3,,
Jornada 5,27/10/2024,10:00,ATLETICO SAN SEBASTIAN,CLUB TENIS DE MESA BASAURI,6,0,,
Jornada 6,09/11/2024,16:30,CLUB TENIS DE MESA BASAURI,EUS DEKO GAILAK,6,0,,
Jornada 6,09/11/2024,17:00,RODAMIENTOS ARIZTI GASTEIZ,ATLETICO SAN SEBASTIAN,1,5,,
Jornada 6,09/11/2024,17:00,CLUB DEPORTIVO ARTXANDAKO MAHAI TENISA,SCDR ANAITASUNA,6,0,,
Jornada 6,09/11/2024,17:00,"OBERENA ""A""",PORTUGALETE SOLVE,4,2,,
Jornada 6,10/11/2024,10:00,IRUN LEKA ENEA,WELLTECH ELECTRONICS GURETALDE,4,2,,
Jornada 7,16/11/2024,16:00,PORTUGALETE SOLVE,IRUN LEKA ENEA,4,2,,
Jornada 7,16/11/2024,16:00,WELLTECH ELECTRONICS GURETALDE,CLUB TENIS DE MESA BASAURI,1,5,,
Jornada 7,16/11/2024,16:30,SCDR ANAITASUNA,"OBERENA ""A""",1,5,,
Jornada 7,16/11/2024,17:00,EUS DEKO GAILAK,RODAMIENTOS ARIZTI GASTEIZ,4,2,,
Jornada 7,16/11/2024,18:00,FORTUNA K.E-SUPER AMARA,CLUB DEPORTIVO ARTXANDAKO MAHAI TENISA,5,1,,
Jornada 8,23/11/2024,16:30,CLUB TENIS DE MESA BASAURI,PORTUGALETE SOLVE,6,0,,
Jornada 8,23/11/2024,17:00,RODAMIENTOS ARIZTI GASTEIZ,WELLTECH ELECTRONICS GURETALDE,5,1,,
Jornada 8,23/11/2024,17:00,"OBERENA ""A""",FORTUNA K.E-SUPER AMARA,6,0,,
Jornada 8,24/11/2024,10:00,IRUN LEKA ENEA,SCDR ANAITASUNA,5,1,,
Jornada 8,24/11/2024,10:30,ATLETICO SAN SEBASTIAN,EUS DEKO GAILAK,6,0,,
Jornada 9,30/11/2024,16:00,PORTUGALETE SOLVE,RODAMIENTOS ARIZTI GASTEIZ,2,4,,
Jornada 9,30/11/2024,16:30,SCDR ANAITASUNA,CLUB TENIS DE MESA BASAURI,0,6,,
Jornada 9,30/11/2024,17:00,CLUB DEPORTIVO ARTXANDAKO MAHAI TENISA,"OBERENA ""A""",2,4,,
Jornada 9,30/11/2024,18:00,FORTUNA K.E-SUPER AMARA,IRUN LEKA ENEA,2,4,,
Jornada 9,01/12/2024,10:00,ATLETICO SAN SEBASTIAN,WELLTECH ELECTRONICS GURETALDE,4,3,,
Jornada 10,14/12/2024,16:00,PORTUGALETE SOLVE,ATLETICO SAN SEBASTIAN,1,5,,
Jornada 10,14/12/2024,16:30,CLUB TENIS DE MESA BASAURI,FORTUNA K.E-SUPER AMARA,5,1,,
Jornada 10,14/12/2024,17:00,EUS DEKO GAILAK,WELLTECH ELECTRONICS GURETALDE,1,5,,
Jornada 10,14/12/2024,17:00,RODAMIENTOS ARIZTI GASTEIZ,SCDR ANAITASUNA,6,0,,
Jornada 10,15/12/2024,10:00,IRUN LEKA ENEA,CLUB DEPORTIVO ARTXANDAKO MAHAI TENISA,2,4,,
Jornada 11,11/01/2025,16:00,PORTUGALETE SOLVE,EUS DEKO GAILAK,6,0,,
Jornada 11,11/01/2025,16:30,SCDR ANAITASUNA,ATLETICO SAN SEBASTIAN,2,4,,
Jornada 11,11/01/2025,17:00,CLUB DEPORTIVO ARTXANDAKO MAHAI TENISA,CLUB TENIS DE MESA BASAURI,0,6,,
Jornada 11,11/01/2025,17:00,RODAMIENTOS ARIZTI GASTEIZ,FORTUNA K.E-SUPER AMARA,6,0,,
Jornada 11,11/01/2025,17:00,"OBERENA ""A""",IRUN LEKA ENEA,5,1,,
Jornada 12,18/01/2025,11:00,PORTUGALETE SOLVE,WELLTECH ELECTRONICS GURETALDE,4,3,,
Jornada 12,18/01/2025,16:30,SCDR ANAITASUNA,EUS DEKO GAILAK,4,3,,
Jornada 12,18/01/2025,17:00,CLUB DEPORTIVO ARTXANDAKO MAHAI TENISA,RODAMIENTOS ARIZTI GASTEIZ,1,5,,
Jornada 12,18/01/2025,17:00,"OBERENA ""A""",CLUB TENIS DE MESA BASAURI,2,4,,
Jornada 12,18/01/2025,18:00,FORTUNA K.E-SUPER AMARA,ATLETICO SAN SEBASTIAN,2,4,,
Jornada 13,01/02/2025,16:00,WELLTECH ELECTRONICS GURETALDE,SCDR ANAITASUNA,4,2,,
Jornada 13,01/02/2025,16:30,CLUB TENIS DE MESA BASAURI,IRUN LEKA ENEA,5,1,,
Jornada 13,01/02/2025,17:00,EUS DEKO GAILAK,FORTUNA K.E-SUPER AMARA,2,4,,
Jornada 13,01/02/2025,17:00,RODAMIENTOS ARIZTI GASTEIZ,"OBERENA ""A""",2,4,,
Jornada 13,02/02/2025,10:00,ATLETICO SAN SEBASTIAN,CLUB DEPORTIVO ARTXANDAKO MAHAI TENISA,4,2,,
Jornada 14,08/02/2025,16:00,PORTUGALETE SOLVE,SCDR ANAITASUNA,5,1,,
Jornada 14,08/02/2025,16:00,WELLTECH ELECTRONICS GURETALDE,FORTUNA K.E-SUPER AMARA,3,4,,
Jornada 14,08/02/2025,17:00,CLUB DEPORTIVO ARTXANDAKO MAHAI TENISA,EUS DEKO GAILAK,4,2,,
Jornada 14,08/02/2025,17:00,"OBERENA ""A""",ATLETICO SAN SEBASTIAN,2,4,,
Jornada 14,09/02/2025,10:00,IRUN LEKA ENEA,RODAMIENTOS ARIZTI GASTEIZ,6,0,,
Jornada 15,09/02/2025,10:30,WELLTECH ELECTRONICS GURETALDE,CLUB DEPORTIVO ARTXANDAKO MAHAI TENISA,5,1,,
Jornada 15,15/02/2025,16:00,PORTUGALETE SOLVE,FORTUNA K.E-SUPER AMARA,4,2,,
Jornada 15,15/02/2025,17:00,RODAMIENTOS ARIZTI GASTEIZ,CLUB TENIS DE MESA BASAURI,2,4,,
Jornada 15,15/02/2025,17:00,EUS DEKO GAILAK,"OBERENA ""A""",1,5,,
Jornada 15,16/02/2025,10:00,ATLETICO SAN SEBASTIAN,IRUN LEKA ENEA,5,1,,
