jornada,date,time,team_a,team_b,score_a,score_b,venue,referee
Jornada 1,28/09/2024,16:00,LES BORGES TT MUSEUM,CHARLOTTE'S GRILL BADALONA,3,4,,
Jornada 1,28/09/2024,16:30,SCDR ANAITASUNA,CLUB DEPORTIVO DE OBERENA,3,4,,
Jornada 1,28/09/2024,17:00,DESPÍ TT- ALUMINIOS ARAQUE,PUBLIMAX C.D. SANTIAGO T.M.,6,0,,
Jornada 1,28/09/2024,17:00,CLUB TENNIS DE TAULA VILAFRANCA,CLUB TENNIS TAULA BARCELONA,3,4,,
Jornada 1,29/09/2024,10:30,MARPEX BERAUN ERRENTERIA TM A,C.D FORTUNA K.E - MARPEX,3,4,,
Jornada 1,29/09/2024,11:00,CTT MOLLERUSSA PREFABRICATS PUJOL,C.T.T SALLENT.RESET,5,1,,
Jornada 2,05/10/2024,11:00,CLUB TENNIS TAULA BARCELONA,PUBLIMAX C.D. SANTIAGO T.M.,4,2,,
Jornada 2,05/10/2024,16:00,LES BORGES TT MUSEUM,C.T.T SALLENT.RESET,1,5,,
Jornada 2,05/10/2024,17:00,DESPÍ TT- ALUMINIOS ARAQUE,CTT MOLLERUSSA PREFABRICATS PUJOL,4,2,,
Jornada 2,05/10/2024,17:00,CLUB DEPORTIVO DE OBERENA,MARPEX BERAUN ERRENTERIA TM A,5,1,,
Jornada 2,05/10/2024,17:30,CHARLOTTE'S GRILL BADALONA,PUBLIMAX C.D. SANTIAGO T.M.,5,1,,
Jornada 2,06/10/2024,10:30,C.D FORTUNA K.E - MARPEX,SCDR ANAITASUNA,4,2,,
Jornada 3,12/10/2024,16:30,SCDR ANAITASUNA,MARPEX BERAUN ERRENTERIA TM A,1,5,,
Jornada 3,12/10/2024,17:00,PUBLIMAX C.D. SANTIAGO T.M.,C.D FORTUNA K.E - MARPEX,3,4,,
Jornada 3,12/10/2024,17:00,CLUB TENNIS TAULA BARCELONA,LES BORGES TT MUSEUM,2,4,,
Jornada 3,12/10/2024,17:00,CLUB TENNIS DE TAULA VILAFRANCA,CLUB DEPORTIVO DE OBERENA,2,4,,
Jornada 3,13/10/2024,10:30,CTT MOLLERUSSA PREFABRICATS PUJOL,CHARLOTTE'S GRILL BADALONA,5,1,,
Jornada 3,13/10/2024,10:30,DESPÍ TT- ALUMINIOS ARAQUE,CLUB DEPORTIVO DE OBERENA,4,2,,
Jornada 4,19/10/2024,16:00,MARPEX BERAUN ERRENTERIA TM A,DESPÍ TT- ALUMINIOS ARAQUE,4,3,,
Jornada 4,19/10/2024,16:30,SCDR ANAITASUNA,PUBLIMAX C.D. SANTIAGO T.M.,5,1,,
Jornada 4,19/10/2024,17:00,C.T.T SALLENT.RESET,CLUB TENNIS TAULA BARCELONA,4,2,,
Jornada 4,19/10/2024,17:30,CHARLOTTE'S GRILL BADALONA,CLUB TENNIS DE TAULA VILAFRANCA,5,1,,
Jornada 4,20/10/2024,10:30,C.D FORTUNA K.E - MARPEX,DESPÍ TT- ALUMINIOS ARAQUE,2,4,,
Jornada 4,20/10/2024,10:30,CTT MOLLERUSSA PREFABRICATS PUJOL,LES BORGES TT MUSEUM,4,2,,
Jornada 5,26/10/2024,16:00,C.D FORTUNA K.E - MARPEX,CLUB TENNIS DE TAULA VILAFRANCA,3,4,,
Jornada 5,26/10/2024,16:00,LES BORGES TT MUSEUM,SCDR ANAITASUNA,1,5,,
Jornada 5,26/10/2024,17:00,CLUB TENNIS TAULA BARCELONA,CHARLOTTE'S GRILL BADALONA,4,2,,
Jornada 5,26/10/2024,17:00,C.T.T SALLENT.RESET,DESPÍ TT- ALUMINIOS ARAQUE,0,6,,
Jornada 5,26/10/2024,17:00,CLUB DEPORTIVO DE OBERENA,PUBLIMAX C.D. SANTIAGO T.M.,5,1,,
Jornada 5,27/10/2024,10:30,MARPEX BERAUN ERRENTERIA TM A,CLUB TENNIS DE TAULA VILAFRANCA,6,0,,
Jornada 5,27/10/2024,10:30,CTT MOLLERUSSA PREFABRICATS PUJOL,SCDR ANAITASUNA,4,2,,
Jornada 6,09/11/2024,17:00,PUBLIMAX C.D. SANTIAGO T.M.,LES BORGES TT MUSEUM,2,4,,
Jornada 6,09/11/2024,17:00,CLUB DEPORTIVO DE OBERENA,C.T.T SALLENT.RESET,4,2,,
Jornada 6,09/11/2024,17:30,CHARLOTTE'S GRILL BADALONA,DESPÍ TT- ALUMINIOS ARAQUE,4,2,,
Jornada 6,10/11/2024,10:30,CTT MOLLERUSSA PREFABRICATS PUJOL,CLUB TENNIS DE TAULA VILAFRANCA,5,1,,
Jornada 6,10/11/2024,11:00,SCDR ANAITASUNA,C.T.T SALLENT.RESET,4,3,,
Jornada 7,16/11/2024,11:00,CHARLOTTE'S GRILL BADALONA,MARPEX BERAUN ERRENTERIA TM A,2,4,,
Jornada 7,16/11/2024,16:00,LES BORGES TT MUSEUM,CLUB TENNIS DE TAULA VILAFRANCA,5,1,,
Jornada 7,16/11/2024,17:00,PUBLIMAX C.D. SANTIAGO T.M.,CTT MOLLERUSSA PREFABRICATS PUJOL,0,6,,
Jornada 7,16/11/2024,17:00,DESPÍ TT- ALUMINIOS ARAQUE,SCDR ANAITASUNA,5,1,,
Jornada 7,16/11/2024,17:00,CLUB TENNIS TAULA BARCELONA,MARPEX BERAUN ERRENTERIA TM A,4,2,,
Jornada 7,17/11/2024,10:30,C.D FORTUNA K.E - MARPEX,CLUB DEPORTIVO DE OBERENA,2,4,,
Jornada 7,17/11/2024,11:00,CLUB TENNIS DE TAULA VILAFRANCA,SCDR ANAITASUNA,2,4,,
Jornada 7,17/11/2024,11:00,C.T.T SALLENT.RESET,MARPEX BERAUN ERRENTERIA TM A,3,4,,
Jornada 8,23/11/2024,16:00,MARPEX BERAUN ERRENTERIA TM A,CTT MOLLERUSSA PREFABRICATS PUJOL,2,4,,
Jornada 8,23/11/2024,16:00,LES BORGES TT MUSEUM,DESPÍ TT- ALUMINIOS ARAQUE,2,4,,
Jornada 8,23/11/2024,16:30,SCDR ANAITASUNA,CLUB TENNIS TAULA BARCELONA,6,0,,
Jornada 8,23/11/2024,17:00,CLUB TENNIS DE TAULA VILAFRANCA,PUBLIMAX C.D. SANTIAGO T.M.,4,2,,
Jornada 8,23/11/2024,17:30,CHARLOTTE'S GRILL BADALONA,C.T.T SALLENT.RESET,4,3,,
Jornada 8,24/11/2024,10:30,C.D FORTUNA K.E - MARPEX,CTT MOLLERUSSA PREFABRICATS PUJOL,2,4,,
Jornada 8,24/11/2024,11:00,CLUB DEPORTIVO DE OBERENA,CLUB TENNIS TAULA BARCELONA,2,4,,
Jornada 9,30/11/2024,16:00,LES BORGES TT MUSEUM,CLUB DEPORTIVO DE OBERENA,0,6,,
Jornada 9,30/11/2024,17:00,PUBLIMAX C.D. SANTIAGO T.M.,MARPEX BERAUN ERRENTERIA TM A,1,5,,
Jornada 9,30/11/2024,17:00,DESPÍ TT- ALUMINIOS ARAQUE,CLUB TENNIS TAULA BARCELONA,4,3,,
Jornada 9,30/11/2024,17:00,C.T.T SALLENT.RESET,CLUB TENNIS DE TAULA VILAFRANCA,4,2,,
Jornada 9,01/12/2024,10:30,CTT MOLLERUSSA PREFABRICATS PUJOL,CLUB DEPORTIVO DE OBERENA,4,2,,
Jornada 10,14/12/2024,11:00,C.T.T SALLENT.RESET,C.D FORTUNA K.E - MARPEX,3,4,,
Jornada 10,14/12/2024,17:30,CHARLOTTE'S GRILL BADALONA,C.D FORTUNA K.E - MARPEX,4,2,,
Jornada 10,15/12/2024,10:00,CLUB TENNIS TAULA BARCELONA,C.D FORTUNA K.E - MARPEX,2,4,,
Jornada 11,11/01/2025,16:00,C.D FORTUNA K.E - MARPEX,LES BORGES TT MUSEUM,4,3,,
Jornada 11,11/01/2025,17:00,PUBLIMAX C.D. SANTIAGO T.M.,C.T.T SALLENT.RESET,5,1,,
Jornada 11,11/01/2025,17:00,CLUB TENNIS DE TAULA VILAFRANCA,DESPÍ TT- ALUMINIOS ARAQUE,5,1,,
Jornada 11,11/01/2025,17:00,CLUB DEPORTIVO DE OBERENA,CHARLOTTE'S GRILL BADALONA,5,1,,
Jornada 11,12/01/2025,10:30,MARPEX BERAUN ERRENTERIA TM A,LES BORGES TT MUSEUM,6,0,,
Jornada 11,12/01/2025,10:30,CTT MOLLERUSSA PREFABRICATS PUJOL,CLUB TENNIS TAULA BARCELONA,5,1,,
Jornada 11,12/01/2025,11:00,SCDR ANAITASUNA,CHARLOTTE'S GRILL BADALONA,4,2,,
Jornada 12,18/01/2025,16:00,MARPEX BERAUN ERRENTERIA TM A,PUBLIMAX C.D. SANTIAGO T.M.,3,4,,
Jornada 12,18/01/2025,16:00,LES BORGES TT MUSEUM,CLUB TENNIS TAULA BARCELONA,4,2,,
