jornada,date,time,team_a,team_b,score_a,score_b,venue,referee
Jornada 1,19/10/2024,11:00,MADRID CTM,AD COLLADO MEDIANO,0,6,,
Jornada 1,19/10/2024,11:00,MURPROTEC ALCOBENDAS TM,CLUB NOROESTE - LAS ROZAS TM,4,2,,
Jornada 1,19/10/2024,16:30,ESCUELA TIERRA DE BARROS TENIS DE MESA,CTM EL RODEO PETROGOLD,3,4,,
Jornada 1,19/10/2024,16:30,MADRID CTM,CLUB NOROESTE - LAS ROZAS TM,1,5,,
Jornada 1,19/10/2024,16:30,MURPROTEC ALCOBENDAS TM,AD COLLADO MEDIANO,0,6,,
Jornada 1,19/10/2024,16:30,T.M. VILLAFRANCA-CATERING LA GRANFAMILIA,A.D.  TRES BALCONES,0,6,,
Jornada 1,19/10/2024,16:30,TENIS DE MESA FUENTE DE CANTOS,ALUCHE TENIS DE MESA FEMENINA B,1,5,,
Jornada 1,19/10/2024,19:00,ESCUELA TIERRA DE BARROS TENIS DE MESA,ALUCHE TENIS DE MESA FEMENINA B,0,6,,
Jornada 1,19/10/2024,19:00,MURPROTEC ALCOBENDAS TM,MADRID CTM,5,1,,
Jornada 1,19/10/2024,19:00,TENIS DE MESA FUENTE DE CANTOS,A.D.  TRES BALCONES B,6,0,,
Jornada 1,19/10/2024,19:00,T.M. VILLAFRANCA-CATERING LA GRANFAMILIA,CTM EL RODEO PETROGOLD,2,4,,
Jornada 1,19/10/2024,19:00,CLUB NOROESTE - LAS ROZAS TM,AD COLLADO MEDIANO,0,6,,
Jornada 1,20/10/2024,10:00,ESCUELA TIERRA DE BARROS TENIS DE MESA,A.D.  TRES BALCONES B,5,1,,
Jornada 1,20/10/2024,10:00,T.M. VILLAFRANCA-CATERING LA GRANFAMILIA,ALUCHE TENIS DE MESA FEMENINA B,2,4,,
Jornada 1,20/10/2024,10:00,TENIS DE MESA FUENTE DE CANTOS,A.D.  TRES BALCONES,3,4,,
Jornada 1,20/10/2024,12:30,ESCUELA TIERRA DE BARROS TENIS DE MESA,A.D.  TRES BALCONES,1,5,,
Jornada 1,20/10/2024,12:30,TENIS DE MESA FUENTE DE CANTOS,CTM EL RODEO PETROGOLD,6,0,,
Jornada 1,20/10/2024,12:30,T.M. VILLAFRANCA-CATERING LA GRANFAMILIA,A.D.  TRES BALCONES B,5,1,,
Jornada 2,16/11/2024,10:00,A.D.  TRES BALCONES,A.D.  TRES BALCONES B,4,2,,
Jornada 2,16/11/2024,10:00,ALUCHE TENIS DE MESA FEMENINA B,CTM EL RODEO PETROGOLD,6,0,,
Jornada 2,16/11/2024,12:30,ALUCHE TENIS DE MESA FEMENINA B,A.D.  TRES BALCONES,5,1,,
Jornada 2,16/11/2024,12:30,CTM EL RODEO PETROGOLD,A.D.  TRES BALCONES B,1,5,,
Jornada 2,16/11/2024,16:30,ALUCHE TENIS DE MESA FEMENINA B,A.D.  TRES BALCONES B,6,0,,
