Match format,Day number,Local team id,Local team name,Visitor team id,Visitor team name,Player 1 Name,Player 1 License,Player 1 Letter,Player 2 Name,Player 2 License,Player 2 Letter,Player 1-2 Name,Player 1-2 License,Player 2-2 Name,Player 2-2 License,Set 1,Set 2,Set 3,Set 4,Set 5,Result,Score Count
singles,1,4,AUTOESCOLA TATCHEPOL RIPOLLET,20212548,ICELAND TT ELS 8 LA GARRIGA,MARTA PEÑARANDO BAREA, 25462,A,ANNA BLANCAFORT ASTURIANO, 28825,Y,,,,,11-5,11-9,11-8,,,3-0,1 - 0
singles,1,4,AUTOESCOLA TATCHEPOL RIPOLLET,20212548,ICELAND TT ELS 8 LA GARRIGA,JUDITH GUTIERREZ PUIG, 25459,B,RAQUEL LARRUBIA NABAU, 25617,X,,,,,9-11,9-11,7-11,,,0-3,1 - 1
singles,1,4,AUTOESCOLA TATCHEPOL RIPOLLET,20212548,ICELAND TT ELS 8 LA GARRIGA,AINA MOGAS PLADEVALL, 15192,C,IRIS CASTELLS KOZHUKLOVA, 30189,Z,,,,,11-9,11-6,12-10,,,3-0,2 - 1
singles,1,4,AUTOESCOLA TATCHEPOL RIPOLLET,20212548,ICELAND TT ELS 8 LA GARRIGA,MARTA PEÑARANDO BAREA, 25462,A,RAQUEL LARRUBIA NABAU, 25617,X,,,,,11-8,9-11,11-6,10-12,12-10,3-2,3 - 1
singles,1,4,AUTOESCOLA TATCHEPOL RIPOLLET,20212548,ICELAND TT ELS 8 LA GARRIGA,AINA MOGAS PLADEVALL, 15192,C,ANNA BLANCAFORT ASTURIANO, 28825,Y,,,,,11-7,11-9,11-9,,,3-0,4 - 1
singles,1,4,AUTOESCOLA TATCHEPOL RIPOLLET,20212548,ICELAND TT ELS 8 LA GARRIGA,JUDITH GUTIERREZ PUIG, 25459,B,IRIS CASTELLS KOZHUKLOVA, 30189,Z,,,,,11-6,11-9,16-14,,,3-0,5 - 1
singles,1,110,CENTRE NATACIO MATARO PODOMAT,20212548,ICELAND TT ELS 8 LA GARRIGA,GALIA DVORAK KHASANOVA, 3140,A,ANNA BLANCAFORT ASTURIANO, 28825,Y,,,,,11-3,11-5,11-1,,,3-0,1 - 0
singles,1,110,CENTRE NATACIO MATARO PODOMAT,20212548,ICELAND TT ELS 8 LA GARRIGA,BERTA PALOMO MORENO, 28591,B,RAQUEL LARRUBIA NABAU, 25617,X,,,,,11-9,1-11,9-11,6-11,,1-3,1 - 1
singles,1,110,CENTRE NATACIO MATARO PODOMAT,20212548,ICELAND TT ELS 8 LA GARRIGA,MARTINA SANS LOPEZ, 29027,C,IRIS CASTELLS KOZHUKLOVA, 30189,Z,,,,,2-11,11-5,11-7,11-7,,3-1,2 - 1
singles,1,110,CENTRE NATACIO MATARO PODOMAT,20212548,ICELAND TT ELS 8 LA GARRIGA,GALIA DVORAK KHASANOVA, 3140,A,RAQUEL LARRUBIA NABAU, 25617,X,,,,,11-2,11-5,11-9,,,3-0,3 - 1
