Match format,Day number,Local team id,Local team name,Visitor team id,Visitor team name,Player 1 Name,Player 1 License,Player 1 Letter,Player 2 Name,Player 2 License,Player 2 Letter,Player 1-2 Name,Player 1-2 License,Player 2-2 Name,Player 2-2 License,Set 1,Set 2,Set 3,Set 4,Set 5,Result,Score Count
singles,1,2018856,CTT ELS AMICS TERRASSA,20212483,TERMOSOLAR BORGES,LAIA CASANOVAS ORIOL, 24902,A,MARIA MIGUELES GARCIA, 27322,Y,,,,,10-12,11-4,11-9,11-6,,3-1,1 - 0
singles,1,2018856,CTT ELS AMICS TERRASSA,20212483,TERMOSOLAR BORGES,CHENXIN TANG QIU, 25013,B,ANNA BARRAU ESTEVEZ, 29385,X,,,,,11-6,5-11,4-11,11-8,6-11,2-3,1 - 1
singles,1,2018856,CTT ELS AMICS TERRASSA,20212483,TERMOSOLAR BORGES,XÈNIA ROMA ROS, 33061,C,MAR GARCIA DE SORIA MIRAPEIX, 27323,Z,,,,,11-8,6-11,6-11,11-5,8-11,2-3,1 - 2
singles,1,2018856,CTT ELS AMICS TERRASSA,20212483,TERMOSOLAR BORGES,LAIA CASANOVAS ORIOL, 24902,A,ANNA BARRAU ESTEVEZ, 29385,X,,,,,11-9,11-8,14-12,,,3-0,2 - 2
singles,1,2018856,CTT ELS AMICS TERRASSA,20212483,TERMOSOLAR BORGES,XÈNIA ROMA ROS, 33061,C,MARIA MIGUELES GARCIA, 27322,Y,,,,,11-8,7-11,12-10,3-11,11-6,3-2,3 - 2
singles,1,2018856,CTT ELS AMICS TERRASSA,20212483,TERMOSOLAR BORGES,CHENXIN TANG QIU, 25013,B,MAR GARCIA DE SORIA MIRAPEIX, 27323,Z,,,,,7-11,7-11,11-7,8-11,,1-3,3 - 3
doubles,1,2018856,CTT ELS AMICS TERRASSA,20212483,TERMOSOLAR BORGES,,,D,,,D,LAIA CASANOVAS ORIOL,24902,XÈNIA ROMA ROS,33061,11-6,9-11,11-9,11-4,,3-1,4 - 3
singles,1,2018856,CTT ELS AMICS TERRASSA,2018827,REUS GANXETS MIRÓ,TETIANA ZGHURSKA, 37268,A,MAR GARCIA DE SORIA MIRAPEIX, 27323,Y,,,,,11-9,11-8,11-4,,,3-0,1 - 0
singles,1,2018856,CTT ELS AMICS TERRASSA,2018827,REUS GANXETS MIRÓ,MARIIA KUZNETSOVA, 37274,B,ANNA BARRAU ESTEVEZ, 29385,X,,,,,4-11,4-11,3-11,,,0-3,1 - 1
singles,1,2018856,CTT ELS AMICS TERRASSA,2018827,REUS GANXETS MIRÓ,RENATA SHYPSHA, 33347,C,MARIA MIGUELES GARCIA, 27322,Z,,,,,11-9,16-14,5-11,12-10,,3-1,2 - 1
