Match format,Day number,Local team id,Local team name,Visitor team id,Visitor team name,Player 1 Name,Player 1 License,Player 1 Letter,Player 2 Name,Player 2 License,Player 2 Letter,Player 1-2 Name,Player 1-2 License,Player 2-2 Name,Player 2-2 License,Set 1,Set 2,Set 3,Set 4,Set 5,Result,Score Count
singles,1,193,HORTITEC ALZIRA TT,39,IRUN LEKA ENEA,"DE SAINTILAN , MATHIEU JULIEN NICOL", 37483 ,A,"BOBOCICA , MIHAI RAZVAN", 44149 ,Y,,,,,11-6,7-11,9-11,10-12,,1-3,0 - 1
singles,1,193,HORTITEC ALZIRA TT,39,IRUN LEKA ENEA,"GUILLOT RUIZ, JOSE CARLOS", 21851 ,B,"AMATO , ANTONINO", 44148 ,X,,,,,10-12,11-9,10-12,6-11,,1-3,0 - 2
singles,1,193,HORTITEC ALZIRA TT,39,IRUN LEKA ENEA,"FLORE , TRISTAN", 44017 ,C,"PALACIOS RUIZ DE EGINO, DANIEL", 7535 ,Z,,,,,11-5,13-11,12-14,8-11,4-11,2-3,0 - 3
singles,1,193,HORTITEC ALZIRA TT,39,IRUN LEKA ENEA,"DE SAINTILAN , MATHIEU JULIEN NICOL", 37483 ,A,"AMATO , ANTONINO", 44148 ,X,,,,,11-9,8-11,10-12,11-5,7-11,2-3,0 - 4
singles,2,73,ALICANTE TM,193,HORTITEC ALZIRA TT,"PICCOLIN , JORDY", 41897 ,A,"BADOWSKI , MAREK PIOTR", 43191 ,Y,,,,,13-11,13-11,4-11,2-11,8-11,2-3,0 - 1
singles,2,73,ALICANTE TM,193,HORTITEC ALZIRA TT,"SANCHEZ TERRONES, JUAN PEDRO", 18622 ,B,"LILLO BORDAJANDI, DIEGO", 18376 ,X,,,,,10-12,11-9,11-3,10-12,14-12,3-2,1 - 1
singles,2,73,ALICANTE TM,193,HORTITEC ALZIRA TT,"DIAW , IBRAHIMA", 44291 ,C,"KHANIN , ALEKSANDR", 44377 ,Z,,,,,11-7,13-15,11-5,11-6,,3-1,2 - 1
singles,2,73,ALICANTE TM,193,HORTITEC ALZIRA TT,"PICCOLIN , JORDY", 41897 ,A,"LILLO BORDAJANDI, DIEGO", 18376 ,X,,,,,12-14,11-7,12-10,7-11,15-17,2-3,2 - 2
singles,2,73,ALICANTE TM,193,HORTITEC ALZIRA TT,"DIAW , IBRAHIMA", 44291 ,C,"BADOWSKI , MAREK PIOTR", 43191 ,Y,,,,,8-11,5-11,10-12,,,0-3,2 - 3
singles,2,73,ALICANTE TM,193,HORTITEC ALZIRA TT,"SANCHEZ TERRONES, JUAN PEDRO", 18622 ,B,"KHANIN , ALEKSANDR", 44377 ,Z,,,,,4-11,8-11,9-11,,,0-3,2 - 4
singles,3,193,HORTITEC ALZIRA TT,1034,VISIT PONTEVEDRA,"GALVANO , NICOLAS DANIEL", 22257 ,A,"DIAW , IBRAHIMA", 44291 ,Y,,,,,0-11,0-11,0-11,,,0-3,0 - 1
singles,3,193,HORTITEC ALZIRA TT,1034,VISIT PONTEVEDRA,"VILCHEZ IGLESIAS, MIGUEL ANGEL", 4833 ,B,"FLORE , TRISTAN", 44017 ,X,,,,,11-7,12-10,11-7,,,3-0,1 - 1
singles,3,193,HORTITEC ALZIRA TT,1034,VISIT PONTEVEDRA,"FRETIAS SOUSA RAMOS GOMES, GONÇALO AFONSO", 43969 ,C,"GUILLOT RUIZ, JOSE CARLOS", 21851 ,Z,,,,,8-11,11-8,11-5,11-6,,3-1,2 - 1
