Match format,Day number,Local team id,Local team name,Visitor team id,Visitor team name,Player 1 Name,Player 1 License,Player 1 Letter,Player 2 Name,Player 2 License,Player 2 Letter,Player 1-2 Name,Player 1-2 License,Player 2-2 Name,Player 2-2 License,Set 1,Set 2,Set 3,Set 4,Set 5,Result,Score Count
singles,1,1272,CTT ELS AMICS TERRASSA,1072,SOSMATIC BADALONA,"MAMPEL MARIMON, RAMON", 2270,A,"NAVARRO GALVEZ, PERE", 2562,Y,,,,,11-8,12-10,11-5,,,3-0,1 - 0
singles,1,1272,CTT ELS AMICS TERRASSA,1072,SOSMATIC BADALONA,"MADICO MARTI, GERARD", 25305,B,"BRUGADA BELLSOLÀ, FERRAN", 3772,X,,,,,6-11,11-8,2-11,6-11,,1-3,1 - 1
singles,1,1272,CTT ELS AMICS TERRASSA,1072,SOSMATIC BADALONA,"GONZALEZ CANO, DANIEL", 25785,C,"LLORET RIGAT, PAU", 16795,Z,,,,,9-11,7-11,11-9,4-11,,1-3,1 - 2
singles,1,1272,CTT ELS AMICS TERRASSA,1072,SOSMATIC BADALONA,"MAMPEL MARIMON, RAMON", 2270,A,"BRUGADA BELLSOLÀ, FERRAN", 3772,X,,,,,11-9,11-5,9-11,11-5,,3-1,2 - 2
singles,1,1272,CTT ELS AMICS TERRASSA,1072,SOSMATIC BADALONA,"GONZALEZ CANO, DANIEL", 25785,C,"NAVARRO GALVEZ, PERE", 2562,Y,,,,,11-7,7-11,11-8,11-6,,3-1,3 - 2
singles,1,1272,CTT ELS AMICS TERRASSA,1072,SOSMATIC BADALONA,"MADICO MARTI, GERARD", 25305,B,"LLORET RIGAT, PAU", 16795,Z,,,,,9-11,3-11,8-11,,,0-3,3 - 3
doubles,1,1272,CTT ELS AMICS TERRASSA,1072,SOSMATIC BADALONA,,,D,,,D,"MAMPEL MARIMON, RAMON",2270,"GONZALEZ CANO, DANIEL",25785,11-8,7-11,6-11,11-5,5-11,2-3,3 - 4
singles,2,1016,CLUB TENNIS TAULA TRAMUNTANA FIGUERES,1072,SOSMATIC BADALONA,"QUESADA GENDRA, ROGER", 28184,A,"MENA BAUTISTA, RAUL", 26603,Y,,,,,11-2,11-6,11-4,,,3-0,1 - 0
singles,2,1016,CLUB TENNIS TAULA TRAMUNTANA FIGUERES,1072,SOSMATIC BADALONA,"LLORET RIGAT, PAU", 16795,B,"REDONDO GALLARDO, MANEL", 17702,X,,,,,5-11,7-11,12-14,,,0-3,1 - 1
singles,2,1016,CLUB TENNIS TAULA TRAMUNTANA FIGUERES,1072,SOSMATIC BADALONA,"BRUGADA BELLSOLÀ, FERRAN", 3772,C,"GRAU HARO, SERGI", 16367,Z,,,,,6-11,8-11,11-5,5-11,,1-3,1 - 2
singles,2,1016,CLUB TENNIS TAULA TRAMUNTANA FIGUERES,1072,SOSMATIC BADALONA,"QUESADA GENDRA, ROGER", 28184,A,"REDONDO GALLARDO, MANEL", 17702,X,,,,,9-11,11-13,11-7,10-12,,1-3,1 - 3
singles,2,1016,CLUB TENNIS TAULA TRAMUNTANA FIGUERES,1072,SOSMATIC BADALONA,"BRUGADA BELLSOLÀ, FERRAN", 3772,C,"MENA BAUTISTA, RAUL", 26603,Y,,,,,11-8,11-3,11-3,,,3-0,2 - 3
singles,2,1016,CLUB TENNIS TAULA TRAMUNTANA FIGUERES,1072,SOSMATIC BADALONA,"LLORET RIGAT, PAU", 16795,B,"GRAU HARO, SERGI", 16367,Z,,,,,5-11,12-10,11-6,4-11,9-11,2-3,2 - 4
singles,3,1072,SOSMATIC BADALONA,132,CLUB NATACIÓ SABADELL,"BRUGADA BELLSOLÀ, FERRAN", 3772,A,"CASADEVALL CARRILERO, XAVIER", 20518,Y,,,,,11-5,6-11,15-13,5-11,5-11,2-3,0 - 1
singles,3,1072,SOSMATIC BADALONA,132,CLUB NATACIÓ SABADELL,"GODA -, SHOICHI", 44649,B,"SAAVEDRA GARCIA, HECTOR", 24053,X,,,,,9-11,11-8,9-11,7-11,,1-3,0 - 2
singles,3,1072,SOSMATIC BADALONA,132,CLUB NATACIÓ SABADELL,"LLORET RIGAT, PAU", 16795,C,"O'CONNOR , MIIKKA FRANCIS", 43994,Z,,,,,8-11,11-7,6-11,3-11,,1-3,0 - 3
singles,3,1072,SOSMATIC BADALONA,132,CLUB NATACIÓ SABADELL,"BRUGADA BELLSOLÀ, FERRAN", 3772,A,"SAAVEDRA GARCIA, HECTOR", 24053,X,,,,,8-11,8-11,4-11,,,0-3,0 - 4
singles,3,1072,SOSMATIC BADALONA,132,CLUB NATACIÓ SABADELL,"LLORET RIGAT, PAU", 16795,C,"CASADEVALL CARRILERO, XAVIER", 20518,Y,,,,,11-6,11-5,11-7,,,3-0,1 - 4
singles,3,1072,SOSMATIC BADALONA,132,CLUB NATACIÓ SABADELL,"GODA -, SHOICHI", 44649,B,"O'CONNOR , MIIKKA FRANCIS", 43994,Z,,,,,11-3,11-4,6-11,9-11,15-17,2-3,1 - 5
singles,4,153,CENTRE NATACIO MATARO,1072,SOSMATIC BADALONA,"SOHRABI , MOHAMMAD JAVAD", 44467,A,"GODA -, SHOICHI", 44649,Y,,,,,11-7,11-9,11-9,,,3-0,1 - 0
singles,4,153,CENTRE NATACIO MATARO,1072,SOSMATIC BADALONA,"PRADOS LOPEZ, ANTONI", 3964,B,"LLORET RIGAT, PAU", 16795,X,,,,,11-13,8-11,11-9,3-11,,1-3,1 - 1
singles,4,153,CENTRE NATACIO MATARO,1072,SOSMATIC BADALONA,"PORTA LOPEZ, RAUL", 3984,C,"NAVARRO GALVEZ, PERE", 2562,Z,,,,,11-9,11-3,10-12,8-11,11-9,3-2,2 - 1
singles,4,153,CENTRE NATACIO MATARO,1072,SOSMATIC BADALONA,"SOHRABI , MOHAMMAD JAVAD", 44467,A,"LLORET RIGAT, PAU", 16795,X,,,,,11-6,8-11,11-7,10-12,11-3,3-2,3 - 1
singles,4,153,CENTRE NATACIO MATARO,1072,SOSMATIC BADALONA,"PORTA LOPEZ, RAUL", 3984,C,"GODA -, SHOICHI", 44649,Y,,,,,11-5,8-11,11-9,9-11,8-11,2-3,3 - 2
singles,4,153,CENTRE NATACIO MATARO,1072,SOSMATIC BADALONA,"PRADOS LOPEZ, ANTONI", 3964,B,"NAVARRO GALVEZ, PERE", 2562,Z,,,,,11-13,8-11,6-11,,,0-3,3 - 3
