Match format,Day number,Local team id,Local team name,Visitor team id,Visitor team name,Player 1 Name,Player 1 License,Player 1 Letter,Player 2 Name,Player 2 License,Player 2 Letter,Player 1-2 Name,Player 1-2 License,Player 2-2 Name,Player 2-2 License,Set 1,Set 2,Set 3,Set 4,Set 5,Result,Score Count
singles,1,150,TERMOTUR CALELLA,20233029,VALLS DEL NORD ORX,"SORACI , ALESSANDRO", 44002,A,"ARCOS ASENCIO, ALBERT", 2538,Y,,,,,11-6,11-8,11-5,,,3-0,1 - 0
singles,1,150,TERMOTUR CALELLA,20233029,VALLS DEL NORD ORX,"BLANCAFORT MUÑOZ, JOSEP MARIA", 16357,B,"MARTINEZ ALEJANDRES, ABEL", 9799,X,,,,,8-11,15-13,7-11,4-11,,1-3,1 - 1
singles,1,150,TERMOTUR CALELLA,20233029,VALLS DEL NORD ORX,"MARTINEZ LAZARO, ORIOL", 29118,C,"KUMAR , AMAN", 26076,Z,,,,,11-2,6-11,11-4,11-7,,3-1,2 - 1
singles,1,150,TERMOTUR CALELLA,20233029,VALLS DEL NORD ORX,"SORACI , ALESSANDRO", 44002,A,"MARTINEZ ALEJANDRES, ABEL", 9799,X,,,,,11-9,12-10,11-3,,,3-0,3 - 1
singles,1,150,TERMOTUR CALELLA,20233029,VALLS DEL NORD ORX,"MARTINEZ LAZARO, ORIOL", 29118,C,"ARCOS ASENCIO, ALBERT", 2538,Y,,,,,11-7,11-7,11-8,,,3-0,4 - 1
singles,1,150,TERMOTUR CALELLA,20233029,VALLS DEL NORD ORX,"BLANCAFORT MUÑOZ, JOSEP MARIA", 16357,B,"KUMAR , AMAN", 26076,Z,,,,,8-11,12-10,14-12,7-11,11-9,3-2,5 - 1
singles,2,2017750,CLUB TENNIS TAULA TRAMUNTANA FIGUERES,20233029,VALLS DEL NORD ORX,"COSTA , ALESSANDRO", 44003,A,"PORTELL ARQUILLO, ALEX", 25110,Y,,,,,8-11,10-12,5-11,,,0-3,0 - 1
singles,2,2017750,CLUB TENNIS TAULA TRAMUNTANA FIGUERES,20233029,VALLS DEL NORD ORX,"BLANCAFORT MUÑOZ, JOSEP MARIA", 16357,B,"MUNTADA MASO, BERNAT", 22628,X,,,,,11-4,11-6,11-5,,,3-0,1 - 1
singles,2,2017750,CLUB TENNIS TAULA TRAMUNTANA FIGUERES,20233029,VALLS DEL NORD ORX,"MARTINEZ LAZARO, ORIOL", 29118,C,"SAGUER PAGES, JORDI", 2617,Z,,,,,6-11,13-11,8-11,13-11,11-9,3-2,2 - 1
singles,2,2017750,CLUB TENNIS TAULA TRAMUNTANA FIGUERES,20233029,VALLS DEL NORD ORX,"COSTA , ALESSANDRO", 44003,A,"MUNTADA MASO, BERNAT", 22628,X,,,,,8-11,10-12,12-10,7-11,,1-3,2 - 2
singles,2,2017750,CLUB TENNIS TAULA TRAMUNTANA FIGUERES,20233029,VALLS DEL NORD ORX,"MARTINEZ LAZARO, ORIOL", 29118,C,"PORTELL ARQUILLO, ALEX", 25110,Y,,,,,11-7,12-10,8-11,11-7,,3-1,3 - 2
singles,2,2017750,CLUB TENNIS TAULA TRAMUNTANA FIGUERES,20233029,VALLS DEL NORD ORX,"BLANCAFORT MUÑOZ, JOSEP MARIA", 16357,B,"SAGUER PAGES, JORDI", 2617,Z,,,,,5-11,8-11,11-5,5-11,,1-3,3 - 3
doubles,2,2017750,CLUB TENNIS TAULA TRAMUNTANA FIGUERES,20233029,VALLS DEL NORD ORX,,,D,,,D,"MARTINEZ LAZARO, ORIOL",29118,"BLANCAFORT MUÑOZ, JOSEP MARIA",16357,8-11,11-9,12-10,12-14,11-5,3-2,4 - 3
singles,3,20233029,VALLS DEL NORD ORX,768,C.T.T. OLOT - EIO,"SINGH BAIDWAN, ARASHBIR", 29057,A,"MARTINEZ LAZARO, ORIOL", 29118,Y,,,,,18-20,6-11,7-11,,,0-3,0 - 1
singles,3,20233029,VALLS DEL NORD ORX,768,C.T.T. OLOT - EIO,"ROCA SALA, ARNAU", 19550,B,"SORACI , ALESSANDRO", 44002,X,,,,,7-11,3-11,5-11,,,0-3,0 - 2
singles,3,20233029,VALLS DEL NORD ORX,768,C.T.T. OLOT - EIO,"DOT GARCIA, JORDI", 2366,C,"MASIP HERNANDEZ, FRANCESC JOSEP", 15183,Z,,,,,11-6,11-13,7-11,8-11,,1-3,0 - 3
singles,3,20233029,VALLS DEL NORD ORX,768,C.T.T. OLOT - EIO,"SINGH BAIDWAN, ARASHBIR", 29057,A,"SORACI , ALESSANDRO", 44002,X,,,,,8-11,4-11,5-11,,,0-3,0 - 4
singles,3,20233029,VALLS DEL NORD ORX,768,C.T.T. OLOT - EIO,"DOT GARCIA, JORDI", 2366,C,"MARTINEZ LAZARO, ORIOL", 29118,Y,,,,,11-6,10-12,11-7,10-12,9-11,2-3,0 - 5
singles,3,20233029,VALLS DEL NORD ORX,768,C.T.T. OLOT - EIO,"ROCA SALA, ARNAU", 19550,B,"MASIP HERNANDEZ, FRANCESC JOSEP", 15183,Z,,,,,11-8,11-8,11-9,,,3-0,1 - 5
singles,4,1270,UNIÓ ESPORTIVA SANT CUGAT,20233029,VALLS DEL NORD ORX,"MARTINEZ LAZARO, ORIOL", 29118,A,"GIBERT FÍGOLS, ROC", 33211,Y,,,,,14-12,11-9,10-12,11-9,,3-1,1 - 0
singles,4,1270,UNIÓ ESPORTIVA SANT CUGAT,20233029,VALLS DEL NORD ORX,"BLANCAFORT MUÑOZ, JOSEP MARIA", 16357,B,"ZOU , TIANXIANG", 33549,X,,,,,8-11,11-9,5-11,7-11,,1-3,1 - 1
singles,4,1270,UNIÓ ESPORTIVA SANT CUGAT,20233029,VALLS DEL NORD ORX,"MASIP HERNANDEZ, FRANCESC JOSEP", 15183,C,"CALLEJóN PIERA, CHRISTIAN", 37194,Z,,,,,14-12,6-11,4-11,9-11,,1-3,1 - 2
singles,4,1270,UNIÓ ESPORTIVA SANT CUGAT,20233029,VALLS DEL NORD ORX,"MARTINEZ LAZARO, ORIOL", 29118,A,"ZOU , TIANXIANG", 33549,X,,,,,6-11,7-11,11-9,11-3,6-11,2-3,1 - 3
singles,4,1270,UNIÓ ESPORTIVA SANT CUGAT,20233029,VALLS DEL NORD ORX,"MASIP HERNANDEZ, FRANCESC JOSEP", 15183,C,"GIBERT FÍGOLS, ROC", 33211,Y,,,,,6-11,5-11,11-13,,,0-3,1 - 4
singles,4,1270,UNIÓ ESPORTIVA SANT CUGAT,20233029,VALLS DEL NORD ORX,"BLANCAFORT MUÑOZ, JOSEP MARIA", 16357,B,"CALLEJóN PIERA, CHRISTIAN", 37194,Z,,,,,11-7,22-20,7-11,11-8,,3-1,2 - 4
singles,5,815,CTT TONA PADRÓS CHEESE,20233029,VALLS DEL NORD ORX,"FERRER BETRAN, JOFRE", 32974,A,"MARTINEZ LAZARO, ORIOL", 29118,Y,,,,,8-11,7-11,10-12,,,0-3,0 - 1
singles,5,815,CTT TONA PADRÓS CHEESE,20233029,VALLS DEL NORD ORX,"GRANADOS GARCIA, CLAUDIO", 15155,B,"MASIP HERNANDEZ, FRANCESC JOSEP", 15183,X,,,,,9-11,14-12,7-11,5-11,,1-3,0 - 2
singles,5,815,CTT TONA PADRÓS CHEESE,20233029,VALLS DEL NORD ORX,"CARCELLER VALLS, JORDI", 9449,C,"BLANCAFORT MUÑOZ, JOSEP MARIA", 16357,Z,,,,,11-6,9-11,6-11,6-11,,1-3,0 - 3
