Match format,Day number,Local team id,Local team name,Visitor team id,Visitor team name,Player 1 Name,Player 1 License,Player 1 Letter,Player 2 Name,Player 2 License,Player 2 Letter,Player 1-2 Name,Player 1-2 License,Player 2-2 Name,Player 2-2 License,Set 1,Set 2,Set 3,Set 4,Set 5,Result,Score Count
singles,1,1052,TECNIGEN LINARES,20201878,INDIANA GAMES LINARES,"TRIANA SANCHEZ, AMALIA", 29258,A,"TORIO SAN JOSE, PATRICIA", 26515,Y,,,,,8-11,9-11,11-9,9-11,,1-3,0 - 1
singles,1,1052,TECNIGEN LINARES,20201878,INDIANA GAMES LINARES,"TORRES LEON, CARMEN", 23743,B,"BENITEZ DE LA FUENTE, ANDREA", 26324,X,,,,,9-11,8-11,5-11,,,0-3,0 - 2
singles,1,1052,TECNIGEN LINARES,20201878,INDIANA GAMES LINARES,"SUAREZ LOPEZ, SARA", 29347,C,"MUÑOZ DE RUS, BLANCA", 36702,Z,,,,,7-11,8-11,12-10,7-11,,1-3,0 - 3
singles,1,1052,TECNIGEN LINARES,20201878,INDIANA GAMES LINARES,"TRIANA SANCHEZ, AMALIA", 29258,A,"BENITEZ DE LA FUENTE, ANDREA", 26324,X,,,,,18-16,11-3,11-9,,,3-0,1 - 3
singles,1,1052,TECNIGEN LINARES,20201878,INDIANA GAMES LINARES,"SUAREZ LOPEZ, SARA", 29347,C,"TORIO SAN JOSE, PATRICIA", 26515,Y,,,,,11-6,11-8,11-6,,,3-0,2 - 3
singles,1,1052,TECNIGEN LINARES,20201878,INDIANA GAMES LINARES,"TORRES LEON, CARMEN", 23743,B,"MUÑOZ DE RUS, BLANCA", 36702,Z,,,,,5-11,8-11,11-9,10-12,,1-3,2 - 4
singles,2,117,C.T.T. MEDITERRANEO-VALENCIA,1052,TECNIGEN LINARES,"BENITEZ DE LA FUENTE, ANDREA", 26324,A,"SAVU VINTINA, SIMONA ELENA", 1573,Y,,,,,4-11,6-11,5-11,,,0-3,0 - 1
singles,2,117,C.T.T. MEDITERRANEO-VALENCIA,1052,TECNIGEN LINARES,"PAJARES MUÑOZ, MARTA", 4927,B,"RIPA , LIUDMYLA", 44597,X,,,,,11-8,7-11,5-11,11-5,3-11,2-3,0 - 2
singles,2,117,C.T.T. MEDITERRANEO-VALENCIA,1052,TECNIGEN LINARES,"PANADERO SANTOS, GLORIA", 1422,C,"FERNANDEZ BELMONTE, VANESA", 28111,Z,,,,,11-8,11-8,5-11,11-4,,3-1,1 - 2
singles,2,117,C.T.T. MEDITERRANEO-VALENCIA,1052,TECNIGEN LINARES,"BENITEZ DE LA FUENTE, ANDREA", 26324,A,"RIPA , LIUDMYLA", 44597,X,,,,,11-5,9-11,11-4,11-6,,3-1,2 - 2
singles,2,117,C.T.T. MEDITERRANEO-VALENCIA,1052,TECNIGEN LINARES,"PANADERO SANTOS, GLORIA", 1422,C,"SAVU VINTINA, SIMONA ELENA", 1573,Y,,,,,7-11,11-8,8-11,9-11,,1-3,2 - 3
singles,2,117,C.T.T. MEDITERRANEO-VALENCIA,1052,TECNIGEN LINARES,"PAJARES MUÑOZ, MARTA", 4927,B,"FERNANDEZ BELMONTE, VANESA", 28111,Z,,,,,8-11,8-11,10-12,,,0-3,2 - 4
singles,3,20222882,CTM ALCALÁ TRÉBOL MODA,1052,TECNIGEN LINARES,"BENITEZ DE LA FUENTE, ANDREA", 26324,A,"VIDAL DIAZ, LUCIA", 27924,Y,,,,,5-11,11-9,11-7,8-11,11-6,3-2,1 - 0
singles,3,20222882,CTM ALCALÁ TRÉBOL MODA,1052,TECNIGEN LINARES,"TORIO SAN JOSE, PATRICIA", 26515,B,"GARCIA MORENO, NEREA", 17877,X,,,,,11-6,11-8,11-8,,,3-0,2 - 0
