Match format,Day number,Local team id,Local team name,Visitor team id,Visitor team name,Player 1 Name,Player 1 License,Player 1 Letter,Player 2 Name,Player 2 License,Player 2 Letter,Player 1-2 Name,Player 1-2 License,Player 2-2 Name,Player 2-2 License,Set 1,Set 2,Set 3,Set 4,Set 5,Result,Score Count
singles,1,20243883,CTM TARTESSOS VAUS,20191404,REAL CIRCULO DE LABRADORES,"CARMONA ARANA, NEREA", 30256,A,"GOMEZ TEJERO, SOLEDAD", 34392,Y,,,,,11-3,11-9,5-11,11-8,,3-1,1 - 0
singles,1,20243883,CTM TARTESSOS VAUS,20191404,REAL CIRCULO DE LABRADORES,"SáNCHEZ PéREZ, ROCíO", 43901,B,"AGUILAR RODRIGUEZ, ELISA", 2238,X,,,,,11-4,10-12,6-11,11-9,8-11,2-3,1 - 1
singles,1,20243883,CTM TARTESSOS VAUS,20191404,REAL CIRCULO DE LABRADORES,"FLOR GALLEGO, ROSALIA", 17902,C,"GOMEZ TEJERO, LAURA", 34391,Z,,,,,8-11,2-11,5-11,,,0-3,1 - 2
singles,1,20243883,CTM TARTESSOS VAUS,20191404,REAL CIRCULO DE LABRADORES,"CARMONA ARANA, NEREA", 30256,A,"AGUILAR RODRIGUEZ, ELISA", 2238,X,,,,,11-5,11-9,11-9,,,3-0,2 - 2
singles,1,20243883,CTM TARTESSOS VAUS,20191404,REAL CIRCULO DE LABRADORES,"FLOR GALLEGO, ROSALIA", 17902,C,"GOMEZ TEJERO, SOLEDAD", 34392,Y,,,,,12-10,9-11,11-4,9-11,12-10,3-2,3 - 2
singles,1,20243883,CTM TARTESSOS VAUS,20191404,REAL CIRCULO DE LABRADORES,"SáNCHEZ PéREZ, ROCíO", 43901,B,"GOMEZ TEJERO, LAURA", 34391,Z,,,,,3-11,4-11,11-9,7-11,,1-3,3 - 3
doubles,1,20243883,CTM TARTESSOS VAUS,20191404,REAL CIRCULO DE LABRADORES,,,D,,,D,"CARMONA ARANA, NEREA",30256,"FLOR GALLEGO, ROSALIA",17902,11-7,11-9,11-5,,,3-0,4 - 3
singles,1,20191404,REAL CIRCULO DE LABRADORES,20212207,C.T.M. JEREZ,"GOMEZ TEJERO, SOLEDAD", 34392,A,"SANCHEZ OGALLA, ALBA", 32048,Y,,,,,10-12,8-11,10-12,,,0-3,0 - 1
singles,1,20191404,REAL CIRCULO DE LABRADORES,20212207,C.T.M. JEREZ,"AGUILAR RODRIGUEZ, ELISA", 2238,B,"LOPEZ GRANADO, BERTA", 38964,X,,,,,3-11,8-11,3-11,,,0-3,0 - 2
singles,1,20191404,REAL CIRCULO DE LABRADORES,20212207,C.T.M. JEREZ,"GOMEZ TEJERO, LAURA", 34391,C,"NAVARRO BARROSO, LAURA", 36673,Z,,,,,11-9,13-15,11-8,11-9,,3-1,1 - 2
singles,1,20191404,REAL CIRCULO DE LABRADORES,20212207,C.T.M. JEREZ,"GOMEZ TEJERO, SOLEDAD", 34392,A,"LOPEZ GRANADO, BERTA", 38964,X,,,,,12-10,11-4,8-11,11-7,,3-1,2 - 2
singles,1,20191404,REAL CIRCULO DE LABRADORES,20212207,C.T.M. JEREZ,"GOMEZ TEJERO, LAURA", 34391,C,"SANCHEZ OGALLA, ALBA", 32048,Y,,,,,11-8,2-11,0-11,0-11,,1-3,2 - 3
singles,1,20191404,REAL CIRCULO DE LABRADORES,20212207,C.T.M. JEREZ,"AGUILAR RODRIGUEZ, ELISA", 2238,B,"NAVARRO BARROSO, LAURA", 36673,Z,,,,,11-8,11-8,11-5,,,3-0,3 - 3
doubles,1,20191404,REAL CIRCULO DE LABRADORES,20212207,C.T.M. JEREZ,,,D,,,D,"GOMEZ TEJERO, SOLEDAD",34392,"AGUILAR RODRIGUEZ, ELISA",2238,5-11,7-11,2-11,,,0-3,3 - 4
singles,2,20222961,RESTAURANTE VENTUCCIO - CTM JAEN,20191404,REAL CIRCULO DE LABRADORES,"LORENTE  ESCOBAR, MARINA", 15774,A,"LOPEZ JERONIMO, ROCIO", 29088,Y,,,,,6-11,9-11,2-11,,,0-3,0 - 1
singles,2,20222961,RESTAURANTE VENTUCCIO - CTM JAEN,20191404,REAL CIRCULO DE LABRADORES,"CINTERO SANTISTEBAN, CARLOTA", 44833,B,"AGUILAR RODRIGUEZ, ELISA", 2238,X,,,,,7-11,10-12,12-14,,,0-3,0 - 2
singles,2,20222961,RESTAURANTE VENTUCCIO - CTM JAEN,20191404,REAL CIRCULO DE LABRADORES,"GUERRERO GARCIA, ADRIANA", 37759,C,"ELIAS AGUILAR, ELISA", 42302,Z,,,,,11-2,11-5,11-4,,,3-0,1 - 2
singles,2,20222961,RESTAURANTE VENTUCCIO - CTM JAEN,20191404,REAL CIRCULO DE LABRADORES,"LORENTE  ESCOBAR, MARINA", 15774,A,"AGUILAR RODRIGUEZ, ELISA", 2238,X,,,,,8-11,11-8,9-11,11-5,12-10,3-2,2 - 2
singles,2,20222961,RESTAURANTE VENTUCCIO - CTM JAEN,20191404,REAL CIRCULO DE LABRADORES,"GUERRERO GARCIA, ADRIANA", 37759,C,"LOPEZ JERONIMO, ROCIO", 29088,Y,,,,,6-11,5-11,4-11,,,0-3,2 - 3
singles,2,20222961,RESTAURANTE VENTUCCIO - CTM JAEN,20191404,REAL CIRCULO DE LABRADORES,"CINTERO SANTISTEBAN, CARLOTA", 44833,B,"ELIAS AGUILAR, ELISA", 42302,Z,,,,,11-8,13-11,11-7,,,3-0,3 - 3
doubles,2,20222961,RESTAURANTE VENTUCCIO - CTM JAEN,20191404,REAL CIRCULO DE LABRADORES,,,D,,,D,"LORENTE  ESCOBAR, MARINA ",15774,"GUERRERO GARCIA, ADRIANA",37759,9-11,9-11,11-13,,,0-3,3 - 4
singles,2,2017552,CTM HUERCAL DE ALMERIA,20191404,REAL CIRCULO DE LABRADORES,"RODRIGUEZ AMAT, MARIA", 36681,A,"LOPEZ JERONIMO, ROCIO", 29088,Y,,,,,8-11,7-11,9-11,,,0-3,0 - 1
singles,2,2017552,CTM HUERCAL DE ALMERIA,20191404,REAL CIRCULO DE LABRADORES,"VILLEGAS MARTINES, INES", 44039,B,"AGUILAR RODRIGUEZ, ELISA", 2238,X,,,,,4-11,5-11,8-11,,,0-3,0 - 2
singles,2,2017552,CTM HUERCAL DE ALMERIA,20191404,REAL CIRCULO DE LABRADORES,"RODRIGUEZ AMAT, BELEN", 36682,C,"GARCIA GONZALEZ, CRISTINA", 36259,Z,,,,,11-6,7-11,11-6,14-12,,3-1,1 - 2
singles,2,2017552,CTM HUERCAL DE ALMERIA,20191404,REAL CIRCULO DE LABRADORES,"RODRIGUEZ AMAT, MARIA", 36681,A,"AGUILAR RODRIGUEZ, ELISA", 2238,X,,,,,9-11,9-11,9-11,,,0-3,1 - 3
singles,2,2017552,CTM HUERCAL DE ALMERIA,20191404,REAL CIRCULO DE LABRADORES,"RODRIGUEZ AMAT, BELEN", 36682,C,"LOPEZ JERONIMO, ROCIO", 29088,Y,,,,,6-11,6-11,4-11,,,0-3,1 - 4
singles,2,2017552,CTM HUERCAL DE ALMERIA,20191404,REAL CIRCULO DE LABRADORES,"VILLEGAS MARTINES, INES", 44039,B,"GARCIA GONZALEZ, CRISTINA", 36259,Z,,,,,11-9,11-7,9-11,11-5,,3-1,2 - 4
singles,2,1440,TECNIGEN LINARES,20191404,REAL CIRCULO DE LABRADORES,"PERALES GONZALEZ, MARTA", 34526,A,"LOPEZ JERONIMO, ROCIO", 29088,Y,,,,,6-11,7-11,11-6,11-9,11-8,3-2,1 - 0
singles,2,1440,TECNIGEN LINARES,20191404,REAL CIRCULO DE LABRADORES,"CARO-ACCINO PEÑA, MENCIA", 40617,B,"AGUILAR RODRIGUEZ, ELISA", 2238,X,,,,,2-11,1-11,5-11,,,0-3,1 - 1
singles,2,1440,TECNIGEN LINARES,20191404,REAL CIRCULO DE LABRADORES,"CARO-ACCINO PEÑA, DIANA", 36691,C,"ELIAS AGUILAR, ELISA", 42302,Z,,,,,11-6,11-6,11-6,,,3-0,2 - 1
singles,2,1440,TECNIGEN LINARES,20191404,REAL CIRCULO DE LABRADORES,"PERALES GONZALEZ, MARTA", 34526,A,"AGUILAR RODRIGUEZ, ELISA", 2238,X,,,,,11-8,11-8,11-5,,,3-0,3 - 1
singles,2,1440,TECNIGEN LINARES,20191404,REAL CIRCULO DE LABRADORES,"CARO-ACCINO PEÑA, DIANA", 36691,C,"LOPEZ JERONIMO, ROCIO", 29088,Y,,,,,4-11,7-11,11-1,5-11,,1-3,3 - 2
singles,2,1440,TECNIGEN LINARES,20191404,REAL CIRCULO DE LABRADORES,"CARO-ACCINO PEÑA, MENCIA", 40617,B,"ELIAS AGUILAR, ELISA", 42302,Z,,,,,2-11,3-11,4-11,,,0-3,3 - 3
doubles,2,1440,TECNIGEN LINARES,20191404,REAL CIRCULO DE LABRADORES,,,D,,,D,"PERALES GONZALEZ, MARTA",34526,"CARO-ACCINO PEÑA, DIANA",36691,7-11,14-12,11-9,5-11,11-9,3-2,4 - 3
singles,2,20243923,CLUB DEPORTIVO INDIANA GAMES,20191404,REAL CIRCULO DE LABRADORES,"HIDALGO BAENA, AURORA", 36690,A,"LOPEZ JERONIMO, ROCIO", 29088,Y,,,,,7-11,6-11,6-11,,,0-3,0 - 1
singles,2,20243923,CLUB DEPORTIVO INDIANA GAMES,20191404,REAL CIRCULO DE LABRADORES,"VALENZUELA VARGAS, MARTA", 36698,B,"AGUILAR RODRIGUEZ, ELISA", 2238,X,,,,,4-11,8-11,6-11,,,0-3,0 - 2
singles,2,20243923,CLUB DEPORTIVO INDIANA GAMES,20191404,REAL CIRCULO DE LABRADORES,"CHEN HU, ANA", 36699,C,"GARCIA GONZALEZ, CRISTINA", 36259,Z,,,,,11-5,11-7,11-4,,,3-0,1 - 2
singles,2,20243923,CLUB DEPORTIVO INDIANA GAMES,20191404,REAL CIRCULO DE LABRADORES,"HIDALGO BAENA, AURORA", 36690,A,"AGUILAR RODRIGUEZ, ELISA", 2238,X,,,,,11-9,7-11,11-9,3-11,12-10,3-2,2 - 2
singles,2,20243923,CLUB DEPORTIVO INDIANA GAMES,20191404,REAL CIRCULO DE LABRADORES,"CHEN HU, ANA", 36699,C,"LOPEZ JERONIMO, ROCIO", 29088,Y,,,,,5-11,9-11,5-11,,,0-3,2 - 3
singles,2,20243923,CLUB DEPORTIVO INDIANA GAMES,20191404,REAL CIRCULO DE LABRADORES,"VALENZUELA VARGAS, MARTA", 36698,B,"GARCIA GONZALEZ, CRISTINA", 36259,Z,,,,,11-9,8-11,9-11,4-11,,1-3,2 - 4
singles,3,20222977,FUNDACIÓN SANDO NOVACARTAMA TM,20191404,REAL CIRCULO DE LABRADORES,"SLAMTI , NOUR", 36157,A,"LOPEZ JERONIMO, ROCIO", 29088,Y,,,,,3-11,11-8,6-11,5-11,,1-3,0 - 1
singles,3,20222977,FUNDACIÓN SANDO NOVACARTAMA TM,20191404,REAL CIRCULO DE LABRADORES,"POSTIGO CODES, PAULA", 32562,B,"ELIAS AGUILAR, ELISA", 42302,X,,,,,11-3,11-9,11-7,,,3-0,1 - 1
singles,3,20222977,FUNDACIÓN SANDO NOVACARTAMA TM,20191404,REAL CIRCULO DE LABRADORES,"GÓMEZ LAMPRE, CARMEN", 36718,C,"GOMEZ TEJERO, SOLEDAD", 34392,Z,,,,,11-5,5-11,11-3,11-8,,3-1,2 - 1
singles,3,20222977,FUNDACIÓN SANDO NOVACARTAMA TM,20191404,REAL CIRCULO DE LABRADORES,"SLAMTI , NOUR", 36157,A,"ELIAS AGUILAR, ELISA", 42302,X,,,,,11-3,11-2,11-4,,,3-0,3 - 1
singles,3,20222977,FUNDACIÓN SANDO NOVACARTAMA TM,20191404,REAL CIRCULO DE LABRADORES,"GÓMEZ LAMPRE, CARMEN", 36718,C,"LOPEZ JERONIMO, ROCIO", 29088,Y,,,,,8-11,9-11,5-11,,,0-3,3 - 2
singles,3,20222977,FUNDACIÓN SANDO NOVACARTAMA TM,20191404,REAL CIRCULO DE LABRADORES,"POSTIGO CODES, PAULA", 32562,B,"GOMEZ TEJERO, SOLEDAD", 34392,Z,,,,,9-11,11-5,11-9,11-3,,3-1,4 - 2
singles,3,16202,CIRCULO MERCANTIL E INDUSTRIAL,20191404,REAL CIRCULO DE LABRADORES,"MUÑOZ LOPEZ, PAULA", 34393,A,"LOPEZ JERONIMO, ROCIO", 29088,Y,,,,,3-11,7-11,9-11,,,0-3,0 - 1
singles,3,16202,CIRCULO MERCANTIL E INDUSTRIAL,20191404,REAL CIRCULO DE LABRADORES,"GRIMARET MARTÍNEZ, SANDRA", 42356,B,"ELIAS AGUILAR, ELISA", 42302,X,,,,,11-8,11-8,11-9,,,3-0,1 - 1
singles,3,16202,CIRCULO MERCANTIL E INDUSTRIAL,20191404,REAL CIRCULO DE LABRADORES,"MARTINEZ CANCHO, MARIA FATIMA", 20815,C,"GOMEZ TEJERO, LAURA", 34391,Z,,,,,6-11,7-11,8-11,,,0-3,1 - 2
singles,3,16202,CIRCULO MERCANTIL E INDUSTRIAL,20191404,REAL CIRCULO DE LABRADORES,"MUÑOZ LOPEZ, PAULA", 34393,A,"ELIAS AGUILAR, ELISA", 42302,X,,,,,11-9,11-6,11-9,,,3-0,2 - 2
singles,3,16202,CIRCULO MERCANTIL E INDUSTRIAL,20191404,REAL CIRCULO DE LABRADORES,"MARTINEZ CANCHO, MARIA FATIMA", 20815,C,"LOPEZ JERONIMO, ROCIO", 29088,Y,,,,,5-11,5-11,6-11,,,0-3,2 - 3
