Match format,Day number,Local team id,Local team name,Visitor team id,Visitor team name,Player 1 Name,Player 1 License,Player 1 Letter,Player 2 Name,Player 2 License,Player 2 Letter,Player 1-2 Name,Player 1-2 License,Player 2-2 Name,Player 2-2 License,Set 1,Set 2,Set 3,Set 4,Set 5,Result,Score Count
singles,1,10162,IBERSTAND VALL BORGES,845,CTT MOLLERUSSA SERVISIMO VW,ORIOL MIR FERNANDEZ, 2744,A,IVAN FERNANDEZ MARTINEZ, 16364,Y,,,,,11-5,21-19,8-11,11-9,,3-1,1 - 0
singles,1,10162,IBERSTAND VALL BORGES,845,CTT MOLLERUSSA SERVISIMO VW,JOSEP FRANCESCH RIBALTA, 3002,B,RICARD GOMEZ PUIG, 9115,X,,,,,8-11,3-11,11-8,9-11,,1-3,1 - 1
singles,1,10162,IBERSTAND VALL BORGES,845,CTT MOLLERUSSA SERVISIMO VW,JOEL RUBIO CORTADA, 25698,C,F. XAVIER FONTANET ESPINET, 1356,Z,,,,,11-6,11-9,8-11,12-10,,3-1,2 - 1
singles,1,10162,IBERSTAND VALL BORGES,845,CTT MOLLERUSSA SERVISIMO VW,ORIOL MIR FERNANDEZ, 2744,A,RICARD GOMEZ PUIG, 9115,X,,,,,6-11,7-11,11-2,6-11,,1-3,2 - 2
singles,1,10162,IBERSTAND VALL BORGES,845,CTT MOLLERUSSA SERVISIMO VW,JOEL RUBIO CORTADA, 25698,C,IVAN FERNANDEZ MARTINEZ, 16364,Y,,,,,11-13,11-9,13-11,11-9,,3-1,3 - 2
singles,1,10162,IBERSTAND VALL BORGES,845,CTT MOLLERUSSA SERVISIMO VW,JOSEP FRANCESCH RIBALTA, 3002,B,F. XAVIER FONTANET ESPINET, 1356,Z,,,,,11-9,9-11,2-11,11-4,5-11,2-3,3 - 3
doubles,1,10162,IBERSTAND VALL BORGES,845,CTT MOLLERUSSA SERVISIMO VW,,,D,,,D,ORIOL MIR FERNANDEZ,2744,JOEL RUBIO CORTADA,25698,11-6,11-7,11-7,,,3-0,4 - 3
singles,2,2017361,CTT POBLE NOU,10162,IBERSTAND VALL BORGES,JOEL RUBIO CORTADA, 25698,A,JOAQUIM RIMBAU PLANAS, 17708,Y,,,,,7-11,10-12,7-11,,,0-3,0 - 1
singles,2,2017361,CTT POBLE NOU,10162,IBERSTAND VALL BORGES,JOSEP FRANCESCH RIBALTA, 3002,B,CARLOS SANCHEZ SANCHEZ, 16349,X,,,,,11-5,11-9,2-11,11-9,,3-1,1 - 1
singles,2,2017361,CTT POBLE NOU,10162,IBERSTAND VALL BORGES,ORIOL MIR FERNANDEZ, 2744,C,XAVIER PANAREDA CIRES, 2442,Z,,,,,10-12,9-11,7-11,,,0-3,1 - 2
