Match format,Day number,Local team id,Local team name,Visitor team id,Visitor team name,Player 1 Name,Player 1 License,Player 1 Letter,Player 2 Name,Player 2 License,Player 2 Letter,Player 1-2 Name,Player 1-2 License,Player 2-2 Name,Player 2-2 License,Set 1,Set 2,Set 3,Set 4,Set 5,Result,Score Count
singles,1,73,ASSSA ALICANTE TM,72,CTM MURCIA DEICOMUR,ARTEM ZIMARIN ., 29868,A,ALBERTO OLMEDO OLMEDO, 14596,Y,,,,,10-12,11-4,11-6,11-7,,3-1,1 - 0
singles,1,73,ASSSA ALICANTE TM,72,CTM MURCIA DEICOMUR,ALBERTO LILLO BORDAJANDI, 17948,B,CECILIO RAFAEL CORREA FIGUEROA, 26553,X,,,,,11-8,11-4,13-15,11-7,,3-1,2 - 0
singles,1,73,ASSSA ALICANTE TM,72,CTM MURCIA DEICOMUR,DIEGO LILLO BORDAJANDI, 18376,C,MIGUEL MOLINA SOTO, 16161,Z,,,,,8-11,5-11,12-10,11-9,9-11,2-3,2 - 1
singles,1,73,ASSSA ALICANTE TM,72,CTM MURCIA DEICOMUR,ARTEM ZIMARIN ., 29868,A,CECILIO RAFAEL CORREA FIGUEROA, 26553,X,,,,,7-11,11-3,11-9,9-11,11-8,3-2,3 - 1
singles,1,73,ASSSA ALICANTE TM,72,CTM MURCIA DEICOMUR,DIEGO LILLO BORDAJANDI, 18376,C,ALBERTO OLMEDO OLMEDO, 14596,Y,,,,,11-13,13-11,11-8,9-11,6-11,2-3,3 - 2
singles,1,73,ASSSA ALICANTE TM,72,CTM MURCIA DEICOMUR,ALBERTO LILLO BORDAJANDI, 17948,B,MIGUEL MOLINA SOTO, 16161,Z,,,,,4-11,14-12,11-7,11-9,,3-1,4 - 2
singles,3,73,ASSSA ALICANTE TM,283,CLUB TENIS DE MESA MÓSTOLES,PABLO LOZANO MARTINEZ, 5991,A,ALBERTO LILLO BORDAJANDI, 17948,Y,,,,,11-7,22-20,3-11,12-14,9-11,2-3,0 - 1
singles,3,73,ASSSA ALICANTE TM,283,CLUB TENIS DE MESA MÓSTOLES,CARLOS VEDRIEL SORIANO, 5790,B,RAÚL MORENO MERÍN, 21104,X,,,,,11-6,11-9,11-9,,,3-0,1 - 1
singles,3,73,ASSSA ALICANTE TM,283,CLUB TENIS DE MESA MÓSTOLES,ADRIAN MORATO VELASCO, 6179,C,ARTEM ZIMARIN ., 29868,Z,,,,,11-9,10-12,7-11,4-11,,1-3,1 - 2
singles,3,73,ASSSA ALICANTE TM,283,CLUB TENIS DE MESA MÓSTOLES,PABLO LOZANO MARTINEZ, 5991,A,RAÚL MORENO MERÍN, 21104,X,,,,,5-11,9-11,9-11,,,0-3,1 - 3
singles,3,73,ASSSA ALICANTE TM,283,CLUB TENIS DE MESA MÓSTOLES,ADRIAN MORATO VELASCO, 6179,C,ALBERTO LILLO BORDAJANDI, 17948,Y,,,,,7-11,6-11,7-11,,,0-3,1 - 4
singles,3,73,ASSSA ALICANTE TM,283,CLUB TENIS DE MESA MÓSTOLES,CARLOS VEDRIEL SORIANO, 5790,B,ARTEM ZIMARIN ., 29868,Z,,,,,11-13,11-8,11-13,11-6,11-5,3-2,2 - 4
singles,4,10399,CORTIJO LA MATANZA LA ZUBIA,73,ASSSA ALICANTE TM,DRAGOS ANTIMIR, 9414,A,DIEGO LILLO BORDAJANDI, 18376,Y,,,,,11-2,11-8,11-7,,,3-0,1 - 0
singles,4,10399,CORTIJO LA MATANZA LA ZUBIA,73,ASSSA ALICANTE TM,ANDRES MARTINEZ CAMACHO, 4834,B,ARTEM ZIMARIN ., 29868,X,,,,,6-11,10-12,9-11,,,0-3,1 - 1
singles,4,10399,CORTIJO LA MATANZA LA ZUBIA,73,ASSSA ALICANTE TM,GUILLERMO SANCHEZ ZUÑIGA, 3834,C,ALBERTO LILLO BORDAJANDI, 17948,Z,,,,,5-11,11-9,8-11,8-11,,1-3,1 - 2
singles,4,10399,CORTIJO LA MATANZA LA ZUBIA,73,ASSSA ALICANTE TM,DRAGOS ANTIMIR, 9414,A,ARTEM ZIMARIN ., 29868,X,,,,,11-13,7-11,9-11,,,0-3,1 - 3
singles,4,10399,CORTIJO LA MATANZA LA ZUBIA,73,ASSSA ALICANTE TM,GUILLERMO SANCHEZ ZUÑIGA, 3834,C,DIEGO LILLO BORDAJANDI, 18376,Y,,,,,11-9,11-9,10-12,4-11,11-5,3-2,2 - 3
singles,4,10399,CORTIJO LA MATANZA LA ZUBIA,73,ASSSA ALICANTE TM,ANDRES MARTINEZ CAMACHO, 4834,B,ALBERTO LILLO BORDAJANDI, 17948,Z,,,,,6-11,8-11,7-11,,,0-3,2 - 4
