Match format,Day number,Local team id,Local team name,Visitor team id,Visitor team name,Player 1 Name,Player 1 License,Player 1 Letter,Player 2 Name,Player 2 License,Player 2 Letter,Player 1-2 Name,Player 1-2 License,Player 2-2 Name,Player 2-2 License,Set 1,Set 2,Set 3,Set 4,Set 5,Result,Score Count
singles,1,10717,TM PEÑASKAL,790,UNIVERSIDAD DE BURGOS - TPF,MIGUEL NUÑEZ TAPIA, 14625,A,JORGE MATEOS SANCHEZ, 7015,Y,,,,,11-5,11-7,14-12,,,3-0,1 - 0
singles,1,10717,TM PEÑASKAL,790,UNIVERSIDAD DE BURGOS - TPF,CRISTIAN BARBULESCU, 28770,B,PEDRO DAVID GRANKO MARQUEZ, 29353,X,,,,,11-13,5-11,11-2,3-11,,1-3,1 - 1
singles,1,10717,TM PEÑASKAL,790,UNIVERSIDAD DE BURGOS - TPF,DANIEL BERZOSA CASAS, 17323,C,NIKITA KIRILLOV, 30831,Z,,,,,11-3,8-11,9-11,3-11,,1-3,1 - 2
singles,1,10717,TM PEÑASKAL,790,UNIVERSIDAD DE BURGOS - TPF,MIGUEL NUÑEZ TAPIA, 14625,A,PEDRO DAVID GRANKO MARQUEZ, 29353,X,,,,,11-6,11-6,11-9,,,3-0,2 - 2
singles,1,10717,TM PEÑASKAL,790,UNIVERSIDAD DE BURGOS - TPF,DANIEL BERZOSA CASAS, 17323,C,JORGE MATEOS SANCHEZ, 7015,Y,,,,,11-8,11-4,11-7,,,3-0,3 - 2
singles,1,10717,TM PEÑASKAL,790,UNIVERSIDAD DE BURGOS - TPF,CRISTIAN BARBULESCU, 28770,B,NIKITA KIRILLOV, 30831,Z,,,,,9-11,10-12,9-11,,,0-3,3 - 3
doubles,1,10717,TM PEÑASKAL,790,UNIVERSIDAD DE BURGOS - TPF,,,D,,,D,DANIEL BERZOSA CASAS,17323,MIGUEL NUÑEZ TAPIA,14625,5-11,11-13,7-11,,,0-3,3 - 4
singles,2,40,MARPEX BERAUN ERRENTERIA T.M.,10717,TM PEÑASKAL,JORGE MATEOS SANCHEZ, 7015,A,EDER VALLEJO DE LA FUENTE, 8686,Y,,,,,5-11,8-11,6-11,,,0-3,0 - 1
singles,2,40,MARPEX BERAUN ERRENTERIA T.M.,10717,TM PEÑASKAL,PEDRO DAVID GRANKO MARQUEZ, 29353,B,DANIEL CONIC, 26216,X,,,,,11-2,7-11,6-11,9-11,,1-3,0 - 2
singles,2,40,MARPEX BERAUN ERRENTERIA T.M.,10717,TM PEÑASKAL,NIKITA KIRILLOV, 30831,C,JORGE ANDRES GAMBRA SAID, 855,Z,,,,,4-11,5-11,7-11,,,0-3,0 - 3
singles,2,40,MARPEX BERAUN ERRENTERIA T.M.,10717,TM PEÑASKAL,JORGE MATEOS SANCHEZ, 7015,A,DANIEL CONIC, 26216,X,,,,,6-11,4-11,3-11,,,0-3,0 - 4
singles,2,40,MARPEX BERAUN ERRENTERIA T.M.,10717,TM PEÑASKAL,NIKITA KIRILLOV, 30831,C,EDER VALLEJO DE LA FUENTE, 8686,Y,,,,,9-11,11-6,11-8,11-4,,3-1,1 - 4
singles,2,40,MARPEX BERAUN ERRENTERIA T.M.,10717,TM PEÑASKAL,PEDRO DAVID GRANKO MARQUEZ, 29353,B,JORGE ANDRES GAMBRA SAID, 855,Z,,,,,6-11,4-11,4-11,,,0-3,1 - 5
singles,3,1072,SOSMATIC BADALONA,10717,TM PEÑASKAL,NIKITA KIRILLOV, 30831,A,MARTI PELACHS MONELL, 16381,Y,,,,,11-9,11-5,11-7,,,3-0,1 - 0
singles,3,1072,SOSMATIC BADALONA,10717,TM PEÑASKAL,PEDRO DAVID GRANKO MARQUEZ, 29353,B,PERE NAVARRO GALVEZ, 2562,X,,,,,11-9,6-11,6-11,9-11,,1-3,1 - 1
singles,3,1072,SOSMATIC BADALONA,10717,TM PEÑASKAL,JORGE MATEOS SANCHEZ, 7015,C,ADRIA FERNANDEZ SANCHEZ, 15142,Z,,,,,5-11,6-11,9-11,,,0-3,1 - 2
singles,3,1072,SOSMATIC BADALONA,10717,TM PEÑASKAL,NIKITA KIRILLOV, 30831,A,PERE NAVARRO GALVEZ, 2562,X,,,,,11-7,8-11,10-12,11-9,11-8,3-2,2 - 2
singles,3,1072,SOSMATIC BADALONA,10717,TM PEÑASKAL,JORGE MATEOS SANCHEZ, 7015,C,MARTI PELACHS MONELL, 16381,Y,,,,,5-11,5-11,7-11,,,0-3,2 - 3
singles,3,1072,SOSMATIC BADALONA,10717,TM PEÑASKAL,PEDRO DAVID GRANKO MARQUEZ, 29353,B,ADRIA FERNANDEZ SANCHEZ, 15142,Z,,,,,11-9,11-7,4-11,11-9,,3-1,3 - 3
doubles,3,1072,SOSMATIC BADALONA,10717,TM PEÑASKAL,,,D,,,D,NIKITA KIRILLOV ,30831,PEDRO DAVID GRANKO MARQUEZ,29353,8-11,8-11,5-11,,,0-3,3 - 4
singles,3,10818,CLUB NATACIÓ SABADELL,10717,TM PEÑASKAL,IVAN RUIZ RUBIRA, 17722,A,JORGE MATEOS SANCHEZ, 7015,Y,,,,,11-4,11-1,11-7,,,3-0,1 - 0
singles,3,10818,CLUB NATACIÓ SABADELL,10717,TM PEÑASKAL,FERRAN BRUGADA BELLSOLA, 3772,B,NIKITA KIRILLOV, 30831,X,,,,,6-11,6-11,8-11,,,0-3,1 - 1
singles,3,10818,CLUB NATACIÓ SABADELL,10717,TM PEÑASKAL,YURI BESCHASTNYY, 31731,C,PEDRO DAVID GRANKO MARQUEZ, 29353,Z,,,,,11-8,11-2,7-11,11-4,,3-1,2 - 1
singles,3,10818,CLUB NATACIÓ SABADELL,10717,TM PEÑASKAL,IVAN RUIZ RUBIRA, 17722,A,NIKITA KIRILLOV, 30831,X,,,,,11-5,9-11,15-13,11-13,11-4,3-2,3 - 1
singles,3,10818,CLUB NATACIÓ SABADELL,10717,TM PEÑASKAL,YURI BESCHASTNYY, 31731,C,JORGE MATEOS SANCHEZ, 7015,Y,,,,,11-2,11-6,11-4,,,3-0,4 - 1
singles,3,10818,CLUB NATACIÓ SABADELL,10717,TM PEÑASKAL,FERRAN BRUGADA BELLSOLA, 3772,B,PEDRO DAVID GRANKO MARQUEZ, 29353,Z,,,,,12-10,11-6,13-11,,,3-0,5 - 1
singles,3,153,QUADIS CENTRE NATACIO MATARO,10717,TM PEÑASKAL,NIKITA KIRILLOV, 30831,A,XAVIER PERAL PARENT, 3969,Y,,,,,11-6,11-7,12-10,,,3-0,1 - 0
singles,3,153,QUADIS CENTRE NATACIO MATARO,10717,TM PEÑASKAL,PEDRO DAVID GRANKO MARQUEZ, 29353,B,YORDI JASON RAMOS GANDERILLA, 6908,X,,,,,11-8,11-9,8-11,10-12,7-11,2-3,1 - 1
singles,3,153,QUADIS CENTRE NATACIO MATARO,10717,TM PEÑASKAL,JORGE MATEOS SANCHEZ, 7015,C,ARNAU PONS SANUY, 17694,Z,,,,,7-11,7-11,6-11,,,0-3,1 - 2
singles,3,153,QUADIS CENTRE NATACIO MATARO,10717,TM PEÑASKAL,NIKITA KIRILLOV, 30831,A,YORDI JASON RAMOS GANDERILLA, 6908,X,,,,,11-7,11-7,11-8,,,3-0,2 - 2
singles,3,153,QUADIS CENTRE NATACIO MATARO,10717,TM PEÑASKAL,JORGE MATEOS SANCHEZ, 7015,C,XAVIER PERAL PARENT, 3969,Y,,,,,8-11,3-11,7-11,,,0-3,2 - 3
singles,3,153,QUADIS CENTRE NATACIO MATARO,10717,TM PEÑASKAL,PEDRO DAVID GRANKO MARQUEZ, 29353,B,ARNAU PONS SANUY, 17694,Z,,,,,9-11,10-12,12-10,9-11,,1-3,2 - 4
singles,5,10717,TM PEÑASKAL,811,C.T.T. OLOT - GABINET PERMAR,NIKITA KIRILLOV, 30831,A,ARNAU ROCA SALA, 19550,Y,,,,,6-11,11-6,11-6,11-8,,3-1,1 - 0
singles,5,10717,TM PEÑASKAL,811,C.T.T. OLOT - GABINET PERMAR,PEDRO DAVID GRANKO MARQUEZ, 29353,B,ANTON KOTOV, 31724,X,,,,,6-11,11-8,6-11,10-12,,1-3,1 - 1
singles,5,10717,TM PEÑASKAL,811,C.T.T. OLOT - GABINET PERMAR,JORGE MATEOS SANCHEZ, 7015,C,MARC CAYMEL ROMERO, 3792,Z,,,,,7-11,10-12,8-11,,,0-3,1 - 2
singles,5,10717,TM PEÑASKAL,811,C.T.T. OLOT - GABINET PERMAR,NIKITA KIRILLOV, 30831,A,ANTON KOTOV, 31724,X,,,,,8-11,12-14,7-11,,,0-3,1 - 3
singles,5,10717,TM PEÑASKAL,811,C.T.T. OLOT - GABINET PERMAR,JORGE MATEOS SANCHEZ, 7015,C,ARNAU ROCA SALA, 19550,Y,,,,,4-11,11-9,6-11,11-13,,1-3,1 - 4
