Match format,Day number,Local team id,Local team name,Visitor team id,Visitor team name,Player 1 Name,Player 1 License,Player 1 Letter,Player 2 Name,Player 2 License,Player 2 Letter,Player 1-2 Name,Player 1-2 License,Player 2-2 Name,Player 2-2 License,Set 1,Set 2,Set 3,Set 4,Set 5,Result,Score Count
singles,1,838,"SAN SEBASTIAN DE LOS REYES ""A""",20181172,C.D.E.T.M PEDREZUELA,FRANCISCO JAVIER LOPEZ SANCHEZ, 7996,A,PEDRO MUÑOZ GARCÍA, 15562,Y,,,,,9-11,11-7,11-6,11-4,,3-1,1 - 0
singles,1,838,"SAN SEBASTIAN DE LOS REYES ""A""",20181172,C.D.E.T.M PEDREZUELA,DEMETRIOS KATSOURIS, 31734,B,NUNO ALFONSO ZARZA GOMES, 14636,X,,,,,11-9,9-11,9-11,11-4,16-14,3-2,2 - 0
singles,1,838,"SAN SEBASTIAN DE LOS REYES ""A""",20181172,C.D.E.T.M PEDREZUELA,FRANCISCO JAVIER MENDIGUREN GARCIA, 433,C,FERNANDO  GARCÍA  CHICHÓN, 19981,Z,,,,,9-11,16-18,3-11,,,0-3,2 - 1
singles,1,838,"SAN SEBASTIAN DE LOS REYES ""A""",20181172,C.D.E.T.M PEDREZUELA,FRANCISCO JAVIER LOPEZ SANCHEZ, 7996,A,NUNO ALFONSO ZARZA GOMES, 14636,X,,,,,11-8,11-9,11-7,,,3-0,3 - 1
singles,1,838,"SAN SEBASTIAN DE LOS REYES ""A""",20181172,C.D.E.T.M PEDREZUELA,FRANCISCO JAVIER MENDIGUREN GARCIA, 433,C,PEDRO MUÑOZ GARCÍA, 15562,Y,,,,,4-11,11-6,1-11,3-11,,1-3,3 - 2
singles,1,838,"SAN SEBASTIAN DE LOS REYES ""A""",20181172,C.D.E.T.M PEDREZUELA,DEMETRIOS KATSOURIS, 31734,B,FERNANDO  GARCÍA  CHICHÓN, 19981,Z,,,,,11-9,11-13,11-9,11-5,,3-1,4 - 2
singles,2,2018800,ALUCHE TENIS DE MESA,838,"SAN SEBASTIAN DE LOS REYES ""A""",ALBERTO GOMEZ RIVAS, 10168,A,PABLO BELLOSO FERNANDEZ, 1069,Y,,,,,11-6,11-7,11-5,,,3-0,1 - 0
singles,2,2018800,ALUCHE TENIS DE MESA,838,"SAN SEBASTIAN DE LOS REYES ""A""",MARCOS PIMENTEL SERRA, 19707,B,FRANCISCO JAVIER LOPEZ SANCHEZ, 7996,X,,,,,13-11,3-11,11-8,11-5,,3-1,2 - 0
singles,2,2018800,ALUCHE TENIS DE MESA,838,"SAN SEBASTIAN DE LOS REYES ""A""",MARIO CALLE GARCÍA, 20599,C,RAMON ECHANOVE RIVERO DE AGUILAR, 15496,Z,,,,,9-11,8-11,7-11,,,0-3,2 - 1
singles,2,2018800,ALUCHE TENIS DE MESA,838,"SAN SEBASTIAN DE LOS REYES ""A""",ALBERTO GOMEZ RIVAS, 10168,A,FRANCISCO JAVIER LOPEZ SANCHEZ, 7996,X,,,,,11-6,11-9,11-5,,,3-0,3 - 1
singles,2,2018800,ALUCHE TENIS DE MESA,838,"SAN SEBASTIAN DE LOS REYES ""A""",MARIO CALLE GARCÍA, 20599,C,PABLO BELLOSO FERNANDEZ, 1069,Y,,,,,11-6,7-11,11-6,11-7,,3-1,4 - 1
singles,2,2018800,ALUCHE TENIS DE MESA,838,"SAN SEBASTIAN DE LOS REYES ""A""",MARCOS PIMENTEL SERRA, 19707,B,RAMON ECHANOVE RIVERO DE AGUILAR, 15496,Z,,,,,11-9,8-11,11-5,8-11,11-13,2-3,4 - 2
singles,3,838,"SAN SEBASTIAN DE LOS REYES ""A""",287,MADRID CIUDAD TENIS DE MESA,FRANCISCO JAVIER LOPEZ SANCHEZ, 7996,A,DAVID JERMAN VALENZUELA HERNANDEZ, 30804,Y,,,,,1-11,9-11,11-7,11-7,3-11,2-3,0 - 1
singles,3,838,"SAN SEBASTIAN DE LOS REYES ""A""",287,MADRID CIUDAD TENIS DE MESA,MIGUEL ECHÁNOVE RIVERO DE AGUILAR, 1083,B,RAFAEL MONTORO VALBUENA, 19725,X,,,,,11-8,11-9,8-11,11-6,,3-1,1 - 1
singles,3,838,"SAN SEBASTIAN DE LOS REYES ""A""",287,MADRID CIUDAD TENIS DE MESA,DEMETRIOS KATSOURIS, 31734,C,FERMIN RAMOS RODRIGUEZ, 10190,Z,,,,,13-11,11-8,11-13,11-6,,3-1,2 - 1
singles,3,838,"SAN SEBASTIAN DE LOS REYES ""A""",287,MADRID CIUDAD TENIS DE MESA,FRANCISCO JAVIER LOPEZ SANCHEZ, 7996,A,RAFAEL MONTORO VALBUENA, 19725,X,,,,,11-7,5-11,11-4,9-11,11-4,3-2,3 - 1
singles,3,838,"SAN SEBASTIAN DE LOS REYES ""A""",287,MADRID CIUDAD TENIS DE MESA,DEMETRIOS KATSOURIS, 31734,C,DAVID JERMAN VALENZUELA HERNANDEZ, 30804,Y,,,,,6-11,11-13,8-11,,,0-3,3 - 2
singles,3,838,"SAN SEBASTIAN DE LOS REYES ""A""",287,MADRID CIUDAD TENIS DE MESA,MIGUEL ECHÁNOVE RIVERO DE AGUILAR, 1083,B,FERMIN RAMOS RODRIGUEZ, 10190,Z,,,,,11-6,11-5,7-11,10-12,11-7,3-2,4 - 2
singles,4,838,"SAN SEBASTIAN DE LOS REYES ""A""",10758,CTM PROGRESO,EDUARDO PEREZ GUSI, 950,A,FRANCISCO JAVIER LOPEZ SANCHEZ, 7996,Y,,,,,9-11,5-11,7-11,,,0-3,0 - 1
singles,4,838,"SAN SEBASTIAN DE LOS REYES ""A""",10758,CTM PROGRESO,PABLO LOPEZ MARQUEZ, 29189,B,MIGUEL ECHÁNOVE RIVERO DE AGUILAR, 1083,X,,,,,6-11,7-11,4-11,,,0-3,0 - 2
singles,4,838,"SAN SEBASTIAN DE LOS REYES ""A""",10758,CTM PROGRESO,JUAN EMILIO GARCIA NARANJO, 21292,C,DEMETRIOS KATSOURIS, 31734,Z,,,,,4-11,4-11,7-11,,,0-3,0 - 3
singles,4,838,"SAN SEBASTIAN DE LOS REYES ""A""",10758,CTM PROGRESO,EDUARDO PEREZ GUSI, 950,A,MIGUEL ECHÁNOVE RIVERO DE AGUILAR, 1083,X,,,,,7-11,11-8,8-11,7-11,,1-3,0 - 4
singles,4,838,"SAN SEBASTIAN DE LOS REYES ""A""",10758,CTM PROGRESO,JUAN EMILIO GARCIA NARANJO, 21292,C,FRANCISCO JAVIER LOPEZ SANCHEZ, 7996,Y,,,,,2-11,7-11,6-11,,,0-3,0 - 5
singles,4,838,"SAN SEBASTIAN DE LOS REYES ""A""",10758,CTM PROGRESO,PABLO LOPEZ MARQUEZ, 29189,B,DEMETRIOS KATSOURIS, 31734,Z,,,,,6-11,15-13,15-17,5-11,,1-3,0 - 6
singles,5,2018801,TENIS DE MESA PARLA - VSPORT B,838,"SAN SEBASTIAN DE LOS REYES ""A""",FRANCISCO JAVIER LOPEZ SANCHEZ, 7996,A,GERARDO DIEZ JIMENEZ, 14657,Y,,,,,11-7,3-11,7-11,9-11,,1-3,0 - 1
singles,5,2018801,TENIS DE MESA PARLA - VSPORT B,838,"SAN SEBASTIAN DE LOS REYES ""A""",RAMON ECHANOVE RIVERO DE AGUILAR, 15496,B,SERGIO PEÑASCAL GARCIA, 19352,X,,,,,11-7,14-12,11-8,,,3-0,1 - 1
singles,5,2018801,TENIS DE MESA PARLA - VSPORT B,838,"SAN SEBASTIAN DE LOS REYES ""A""",DEMETRIOS KATSOURIS, 31734,C,ESTALIN ENRIQUE GOGOY JIMÉNEZ, 19865,Z,,,,,8-11,11-9,11-8,11-6,,3-1,2 - 1
singles,5,2018801,TENIS DE MESA PARLA - VSPORT B,838,"SAN SEBASTIAN DE LOS REYES ""A""",FRANCISCO JAVIER LOPEZ SANCHEZ, 7996,A,SERGIO PEÑASCAL GARCIA, 19352,X,,,,,13-11,11-6,11-5,,,3-0,3 - 1
singles,5,2018801,TENIS DE MESA PARLA - VSPORT B,838,"SAN SEBASTIAN DE LOS REYES ""A""",DEMETRIOS KATSOURIS, 31734,C,GERARDO DIEZ JIMENEZ, 14657,Y,,,,,11-8,8-11,7-11,12-14,,1-3,3 - 2
singles,5,2018801,TENIS DE MESA PARLA - VSPORT B,838,"SAN SEBASTIAN DE LOS REYES ""A""",RAMON ECHANOVE RIVERO DE AGUILAR, 15496,B,ESTALIN ENRIQUE GOGOY JIMÉNEZ, 19865,Z,,,,,11-7,9-11,11-6,11-6,,3-1,4 - 2
singles,6,838,"SAN SEBASTIAN DE LOS REYES ""A""",10826,ALZIRA T.T. METRO,JOSE FUSTER ARANDA, 8530,A,DEMETRIOS KATSOURIS, 31734,Y,,,,,5-11,8-11,11-9,14-16,,1-3,0 - 1
singles,6,838,"SAN SEBASTIAN DE LOS REYES ""A""",10826,ALZIRA T.T. METRO,ANGEL BALAGUER MARTINEZ, 10364,B,RAMON ECHANOVE RIVERO DE AGUILAR, 15496,X,,,,,9-11,11-7,7-11,11-3,8-11,2-3,0 - 2
singles,6,838,"SAN SEBASTIAN DE LOS REYES ""A""",10826,ALZIRA T.T. METRO,JAVIER RODILLA ARAQUE, 14649,C,FRANCISCO JAVIER LOPEZ SANCHEZ, 7996,Z,,,,,11-8,11-7,11-8,,,3-0,1 - 2
singles,6,838,"SAN SEBASTIAN DE LOS REYES ""A""",10826,ALZIRA T.T. METRO,JOSE FUSTER ARANDA, 8530,A,RAMON ECHANOVE RIVERO DE AGUILAR, 15496,X,,,,,9-11,3-11,6-11,,,0-3,1 - 3
singles,6,838,"SAN SEBASTIAN DE LOS REYES ""A""",10826,ALZIRA T.T. METRO,JAVIER RODILLA ARAQUE, 14649,C,DEMETRIOS KATSOURIS, 31734,Y,,,,,11-3,11-5,11-8,,,3-0,2 - 3
singles,6,838,"SAN SEBASTIAN DE LOS REYES ""A""",10826,ALZIRA T.T. METRO,ANGEL BALAGUER MARTINEZ, 10364,B,FRANCISCO JAVIER LOPEZ SANCHEZ, 7996,Z,,,,,9-11,9-11,7-11,,,0-3,2 - 4
singles,7,217,C.T.T. MEDITERRANEO-VALENCIA,838,"SAN SEBASTIAN DE LOS REYES ""A""",JONATAN NAVARRETE TELLES, 8226,A,FRANCISCO JAVIER LOPEZ SANCHEZ, 7996,Y,,,,,8-11,10-12,11-7,5-11,,1-3,0 - 1
singles,7,217,C.T.T. MEDITERRANEO-VALENCIA,838,"SAN SEBASTIAN DE LOS REYES ""A""",ANGEL NAVARRETE TELLES, 3563,B,MIGUEL ECHÁNOVE RIVERO DE AGUILAR, 1083,X,,,,,11-5,11-6,8-11,4-11,11-13,2-3,0 - 2
singles,7,217,C.T.T. MEDITERRANEO-VALENCIA,838,"SAN SEBASTIAN DE LOS REYES ""A""",JOSE FRANCISCO SALES MONTOLIU, 1836,C,LUIS PLAZA CARMONA, 27490,Z,,,,,11-7,11-5,11-5,,,3-0,1 - 2
singles,7,217,C.T.T. MEDITERRANEO-VALENCIA,838,"SAN SEBASTIAN DE LOS REYES ""A""",JONATAN NAVARRETE TELLES, 8226,A,MIGUEL ECHÁNOVE RIVERO DE AGUILAR, 1083,X,,,,,11-7,7-11,9-11,6-11,,1-3,1 - 3
singles,7,217,C.T.T. MEDITERRANEO-VALENCIA,838,"SAN SEBASTIAN DE LOS REYES ""A""",JOSE FRANCISCO SALES MONTOLIU, 1836,C,FRANCISCO JAVIER LOPEZ SANCHEZ, 7996,Y,,,,,9-11,11-8,11-8,11-7,,3-1,2 - 3
singles,7,217,C.T.T. MEDITERRANEO-VALENCIA,838,"SAN SEBASTIAN DE LOS REYES ""A""",ANGEL NAVARRETE TELLES, 3563,B,LUIS PLAZA CARMONA, 27490,Z,,,,,11-6,11-9,11-3,,,3-0,3 - 3
doubles,7,217,C.T.T. MEDITERRANEO-VALENCIA,838,"SAN SEBASTIAN DE LOS REYES ""A""",,,D,,,D,ANGEL NAVARRETE TELLES,3563,JOSE FRANCISCO SALES MONTOLIU,1836,6-11,2-11,10-12,,,0-3,3 - 4
singles,7,10144,NORTEHISPANA POBLA VALLBONA,838,"SAN SEBASTIAN DE LOS REYES ""A""",ERNEST RODRIGO MORENO, 19105,A,FRANCISCO JAVIER LOPEZ SANCHEZ, 7996,Y,,,,,11-4,11-3,8-11,8-11,11-7,3-2,1 - 0
singles,7,10144,NORTEHISPANA POBLA VALLBONA,838,"SAN SEBASTIAN DE LOS REYES ""A""",SERGI GÓMEZ PERIS, 19998,B,LUIS PLAZA CARMONA, 27490,X,,,,,11-7,11-5,11-5,,,3-0,2 - 0
singles,7,10144,NORTEHISPANA POBLA VALLBONA,838,"SAN SEBASTIAN DE LOS REYES ""A""",DANIEL TIRADO FERNANDEZ, 21041,C,MIGUEL ECHÁNOVE RIVERO DE AGUILAR, 1083,Z,,,,,11-5,8-11,6-11,14-12,10-12,2-3,2 - 1
singles,7,10144,NORTEHISPANA POBLA VALLBONA,838,"SAN SEBASTIAN DE LOS REYES ""A""",ERNEST RODRIGO MORENO, 19105,A,LUIS PLAZA CARMONA, 27490,X,,,,,11-7,11-4,11-6,,,3-0,3 - 1
singles,7,10144,NORTEHISPANA POBLA VALLBONA,838,"SAN SEBASTIAN DE LOS REYES ""A""",DANIEL TIRADO FERNANDEZ, 21041,C,FRANCISCO JAVIER LOPEZ SANCHEZ, 7996,Y,,,,,12-10,5-11,11-7,10-12,11-8,3-2,4 - 1
singles,7,10144,NORTEHISPANA POBLA VALLBONA,838,"SAN SEBASTIAN DE LOS REYES ""A""",SERGI GÓMEZ PERIS, 19998,B,MIGUEL ECHÁNOVE RIVERO DE AGUILAR, 1083,Z,,,,,11-13,11-8,11-9,10-12,11-8,3-2,5 - 1
singles,8,838,"SAN SEBASTIAN DE LOS REYES ""A""",2017355,A.D. COLLADO MEDIANO,RAMON ECHANOVE RIVERO DE AGUILAR, 15496,A,JORGE VEDRIEL SORIANO, 5791,Y,,,,,10-12,8-11,7-11,,,0-3,0 - 1
singles,8,838,"SAN SEBASTIAN DE LOS REYES ""A""",2017355,A.D. COLLADO MEDIANO,FRANCISCO JAVIER LOPEZ SANCHEZ, 7996,B,DAVID SANCHO PESQUERA, 17876,X,,,,,11-6,11-6,11-8,,,3-0,1 - 1
singles,8,838,"SAN SEBASTIAN DE LOS REYES ""A""",2017355,A.D. COLLADO MEDIANO,DEMETRIOS KATSOURIS, 31734,C,JORGE DE LA MATA HERREROS, 16630,Z,,,,,11-5,11-6,11-7,,,3-0,2 - 1
singles,8,838,"SAN SEBASTIAN DE LOS REYES ""A""",2017355,A.D. COLLADO MEDIANO,RAMON ECHANOVE RIVERO DE AGUILAR, 15496,A,DAVID SANCHO PESQUERA, 17876,X,,,,,10-12,5-11,11-7,11-4,12-10,3-2,3 - 1
singles,8,838,"SAN SEBASTIAN DE LOS REYES ""A""",2017355,A.D. COLLADO MEDIANO,DEMETRIOS KATSOURIS, 31734,C,JORGE VEDRIEL SORIANO, 5791,Y,,,,,11-3,11-9,9-11,6-11,12-10,3-2,4 - 1
singles,8,838,"SAN SEBASTIAN DE LOS REYES ""A""",2017355,A.D. COLLADO MEDIANO,FRANCISCO JAVIER LOPEZ SANCHEZ, 7996,B,JORGE DE LA MATA HERREROS, 16630,Z,,,,,3-11,10-12,11-9,11-4,13-11,3-2,5 - 1
singles,9,838,"SAN SEBASTIAN DE LOS REYES ""A""",16026,CLUB TENIS DE MESA PATERNA,RAMON ECHANOVE RIVERO DE AGUILAR, 15496,A,MARIO FRANCISCO GUILLEM FITO, 21823,Y,,,,,11-8,7-11,7-11,5-11,,1-3,0 - 1
singles,9,838,"SAN SEBASTIAN DE LOS REYES ""A""",16026,CLUB TENIS DE MESA PATERNA,MIGUEL MALDONADO VIDAL, 290,B,JAVIER ENGUIX GARCIA, 16247,X,,,,,9-11,3-11,7-11,,,0-3,0 - 2
singles,9,838,"SAN SEBASTIAN DE LOS REYES ""A""",16026,CLUB TENIS DE MESA PATERNA,FRANCISCO JAVIER LOPEZ SANCHEZ, 7996,C,IVAN CABALLERO TORRES, 21237,Z,,,,,4-11,8-11,7-11,,,0-3,0 - 3
singles,9,838,"SAN SEBASTIAN DE LOS REYES ""A""",16026,CLUB TENIS DE MESA PATERNA,RAMON ECHANOVE RIVERO DE AGUILAR, 15496,A,JAVIER ENGUIX GARCIA, 16247,X,,,,,12-10,11-13,9-11,9-11,,1-3,0 - 4
singles,9,838,"SAN SEBASTIAN DE LOS REYES ""A""",16026,CLUB TENIS DE MESA PATERNA,FRANCISCO JAVIER LOPEZ SANCHEZ, 7996,C,MARIO FRANCISCO GUILLEM FITO, 21823,Y,,,,,4-11,8-11,11-6,6-11,,1-3,0 - 5
singles,9,838,"SAN SEBASTIAN DE LOS REYES ""A""",16026,CLUB TENIS DE MESA PATERNA,MIGUEL MALDONADO VIDAL, 290,B,IVAN CABALLERO TORRES, 21237,Z,,,,,8-11,11-8,11-9,6-11,5-11,2-3,0 - 6
singles,11,174,CLUB ESCUELA T.M. GETAFE,838,"SAN SEBASTIAN DE LOS REYES ""A""",VICTOR GOMEZ ORDOÑO, 16439,A,DEMETRIOS KATSOURIS, 31734,Y,,,,,11-8,4-11,10-12,7-11,,1-3,0 - 1
singles,11,174,CLUB ESCUELA T.M. GETAFE,838,"SAN SEBASTIAN DE LOS REYES ""A""",SANTIAGO NARANJO ROMERO, 15841,B,RAMON ECHANOVE RIVERO DE AGUILAR, 15496,X,,,,,2-11,4-11,7-11,,,0-3,0 - 2
singles,11,174,CLUB ESCUELA T.M. GETAFE,838,"SAN SEBASTIAN DE LOS REYES ""A""",CHANG ZHOU XU, 14660,C,FRANCISCO JAVIER LOPEZ SANCHEZ, 7996,Z,,,,,9-11,9-11,11-9,1-11,,1-3,0 - 3
singles,11,174,CLUB ESCUELA T.M. GETAFE,838,"SAN SEBASTIAN DE LOS REYES ""A""",VICTOR GOMEZ ORDOÑO, 16439,A,RAMON ECHANOVE RIVERO DE AGUILAR, 15496,X,,,,,12-14,11-8,11-7,2-11,12-10,3-2,1 - 3
singles,11,174,CLUB ESCUELA T.M. GETAFE,838,"SAN SEBASTIAN DE LOS REYES ""A""",CHANG ZHOU XU, 14660,C,DEMETRIOS KATSOURIS, 31734,Y,,,,,7-11,11-6,11-13,11-9,12-14,2-3,1 - 4
singles,11,174,CLUB ESCUELA T.M. GETAFE,838,"SAN SEBASTIAN DE LOS REYES ""A""",SANTIAGO NARANJO ROMERO, 15841,B,FRANCISCO JAVIER LOPEZ SANCHEZ, 7996,Z,,,,,14-12,8-11,10-12,11-8,11-5,3-2,2 - 4
singles,12,20181172,C.D.E.T.M PEDREZUELA,838,"SAN SEBASTIAN DE LOS REYES ""A""",NUNO ALFONSO ZARZA GOMES, 14636,A,RAMON ECHANOVE RIVERO DE AGUILAR, 15496,Y,,,,,10-12,4-11,11-7,5-11,,1-3,0 - 1
singles,12,20181172,C.D.E.T.M PEDREZUELA,838,"SAN SEBASTIAN DE LOS REYES ""A""",FERNANDO  GARCÍA  CHICHÓN, 19981,B,SAMUEL ARANDA GOMEZ, 19673,X,,,,,11-7,11-3,11-2,,,3-0,1 - 1
singles,12,20181172,C.D.E.T.M PEDREZUELA,838,"SAN SEBASTIAN DE LOS REYES ""A""",PEDRO MUÑOZ GARCÍA, 15562,C,MIGUEL MALDONADO VIDAL, 290,Z,,,,,11-8,9-11,11-6,11-7,,3-1,2 - 1
singles,12,20181172,C.D.E.T.M PEDREZUELA,838,"SAN SEBASTIAN DE LOS REYES ""A""",NUNO ALFONSO ZARZA GOMES, 14636,A,SAMUEL ARANDA GOMEZ, 19673,X,,,,,11-1,11-1,11-3,,,3-0,3 - 1
singles,12,20181172,C.D.E.T.M PEDREZUELA,838,"SAN SEBASTIAN DE LOS REYES ""A""",PEDRO MUÑOZ GARCÍA, 15562,C,RAMON ECHANOVE RIVERO DE AGUILAR, 15496,Y,,,,,3-11,13-11,10-12,11-9,9-11,2-3,3 - 2
singles,12,20181172,C.D.E.T.M PEDREZUELA,838,"SAN SEBASTIAN DE LOS REYES ""A""",FERNANDO  GARCÍA  CHICHÓN, 19981,B,MIGUEL MALDONADO VIDAL, 290,Z,,,,,11-5,8-11,11-8,11-2,,3-1,4 - 2
singles,13,838,"SAN SEBASTIAN DE LOS REYES ""A""",2018800,ALUCHE TENIS DE MESA,MARCOS PIMENTEL SERRA, 19707,A,MARCOS TOME MARTINEZ, 26913,Y,,,,,11-9,11-9,11-2,,,3-0,1 - 0
singles,13,838,"SAN SEBASTIAN DE LOS REYES ""A""",2018800,ALUCHE TENIS DE MESA,MARIO CALLE GARCÍA, 20599,B,MIGUEL MALDONADO VIDAL, 290,X,,,,,11-3,11-7,9-11,11-5,,3-1,2 - 0
singles,13,838,"SAN SEBASTIAN DE LOS REYES ""A""",2018800,ALUCHE TENIS DE MESA,ALBERTO GOMEZ RIVAS, 10168,C,RAMON ECHANOVE RIVERO DE AGUILAR, 15496,Z,,,,,11-5,11-9,11-1,,,3-0,3 - 0
singles,13,838,"SAN SEBASTIAN DE LOS REYES ""A""",2018800,ALUCHE TENIS DE MESA,MARCOS PIMENTEL SERRA, 19707,A,MIGUEL MALDONADO VIDAL, 290,X,,,,,11-7,11-6,11-4,,,3-0,4 - 0
singles,13,838,"SAN SEBASTIAN DE LOS REYES ""A""",2018800,ALUCHE TENIS DE MESA,ALBERTO GOMEZ RIVAS, 10168,C,MARCOS TOME MARTINEZ, 26913,Y,,,,,11-2,11-5,11-7,,,3-0,5 - 0
singles,13,838,"SAN SEBASTIAN DE LOS REYES ""A""",2018800,ALUCHE TENIS DE MESA,MARIO CALLE GARCÍA, 20599,B,RAMON ECHANOVE RIVERO DE AGUILAR, 15496,Z,,,,,11-6,11-8,11-6,,,3-0,6 - 0
singles,14,287,MADRID CIUDAD TENIS DE MESA,838,"SAN SEBASTIAN DE LOS REYES ""A""",MIGUEL MALDONADO VIDAL, 290,A,FERMIN RAMOS RODRIGUEZ, 10190,Y,,,,,4-11,6-11,5-11,,,0-3,0 - 1
singles,14,287,MADRID CIUDAD TENIS DE MESA,838,"SAN SEBASTIAN DE LOS REYES ""A""",RAMON ECHANOVE RIVERO DE AGUILAR, 15496,B,GABRIEL RICARDO DE JESUS MILLA, 29814,X,,,,,8-11,3-11,4-11,,,0-3,0 - 2
singles,14,287,MADRID CIUDAD TENIS DE MESA,838,"SAN SEBASTIAN DE LOS REYES ""A""",FRANCISCO JAVIER LOPEZ SANCHEZ, 7996,C,ANDRES BUITRAGO MORALES, 22832,Z,,,,,5-11,11-9,9-11,11-7,11-6,3-2,1 - 2
singles,14,287,MADRID CIUDAD TENIS DE MESA,838,"SAN SEBASTIAN DE LOS REYES ""A""",MIGUEL MALDONADO VIDAL, 290,A,GABRIEL RICARDO DE JESUS MILLA, 29814,X,,,,,4-11,11-9,8-11,8-11,,1-3,1 - 3
singles,14,287,MADRID CIUDAD TENIS DE MESA,838,"SAN SEBASTIAN DE LOS REYES ""A""",FRANCISCO JAVIER LOPEZ SANCHEZ, 7996,C,FERMIN RAMOS RODRIGUEZ, 10190,Y,,,,,4-11,13-15,7-11,,,0-3,1 - 4
singles,14,287,MADRID CIUDAD TENIS DE MESA,838,"SAN SEBASTIAN DE LOS REYES ""A""",RAMON ECHANOVE RIVERO DE AGUILAR, 15496,B,ANDRES BUITRAGO MORALES, 22832,Z,,,,,7-11,7-11,8-11,,,0-3,1 - 5
singles,15,838,"SAN SEBASTIAN DE LOS REYES ""A""",2018801,TENIS DE MESA PARLA - VSPORT B,ALEJANDRO GARCÍA MEDINA, 19354,A,MIGUEL MALDONADO VIDAL, 290,Y,,,,,11-8,11-9,11-9,,,3-0,1 - 0
singles,15,838,"SAN SEBASTIAN DE LOS REYES ""A""",2018801,TENIS DE MESA PARLA - VSPORT B,SERGIO PEÑASCAL GARCIA, 19352,B,LUIS GARCIA SANCHEZ, 199,X,,,,,11-6,11-6,11-5,,,3-0,2 - 0
singles,15,838,"SAN SEBASTIAN DE LOS REYES ""A""",2018801,TENIS DE MESA PARLA - VSPORT B,GERARDO DIEZ JIMENEZ, 14657,C,FRANCISCO JAVIER LOPEZ SANCHEZ, 7996,Z,,,,,11-13,11-13,11-5,7-11,,1-3,2 - 1
singles,15,838,"SAN SEBASTIAN DE LOS REYES ""A""",2018801,TENIS DE MESA PARLA - VSPORT B,ALEJANDRO GARCÍA MEDINA, 19354,A,LUIS GARCIA SANCHEZ, 199,X,,,,,12-10,11-4,9-11,11-6,,3-1,3 - 1
