Match format,Day number,Local team id,Local team name,Visitor team id,Visitor team name,Player 1 Name,Player 1 License,Player 1 Letter,Player 2 Name,Player 2 License,Player 2 Letter,Player 1-2 Name,Player 1-2 License,Player 2-2 Name,Player 2-2 License,Set 1,Set 2,Set 3,Set 4,Set 5,Result,Score Count
singles,1,21,ARTEAL TM,126,VILAGARCIA  TENIS DE MESA,HUMBERTO MANHANI JUNIOR, 31328 ,A,SERGEI NIGERUK, 4037 ,Y,,,,,11-5,11-7,6-11,11-13,11-6,3-2,1 - 0
singles,1,21,ARTEAL TM,126,VILAGARCIA  TENIS DE MESA,MOISES ALVAREZ GARCIA, 3954 ,B,JEAN KARIM LAURIC, 29507 ,X,,,,,7-11,10-12,7-11,,,0-3,1 - 1
singles,1,21,ARTEAL TM,126,VILAGARCIA  TENIS DE MESA,JOSÉ ÉNIO MENDES  DA ENCARNÇAO, 18618 ,C,PEDRO CASTRO SALGADO, 16939 ,Z,,,,,11-5,11-6,11-9,,,3-0,2 - 1
singles,1,21,ARTEAL TM,126,VILAGARCIA  TENIS DE MESA,HUMBERTO MANHANI JUNIOR, 31328 ,A,JEAN KARIM LAURIC, 29507 ,X,,,,,12-10,11-9,5-11,8-11,6-11,2-3,2 - 2
singles,1,21,ARTEAL TM,126,VILAGARCIA  TENIS DE MESA,JOSÉ ÉNIO MENDES  DA ENCARNÇAO, 18618 ,C,SERGEI NIGERUK, 4037 ,Y,,,,,11-5,13-11,11-5,,,3-0,3 - 2
singles,1,21,ARTEAL TM,126,VILAGARCIA  TENIS DE MESA,MOISES ALVAREZ GARCIA, 3954 ,B,PEDRO CASTRO SALGADO, 16939 ,Z,,,,,11-6,11-8,11-6,,,3-0,4 - 2
singles,2,767,BORGES GRUP VALL,21,ARTEAL TM,MARC DURAN GIRALT, 2856 ,A,JOSÉ ÉNIO MENDES  DA ENCARNÇAO, 18618 ,Y,,,,,7-11,8-11,9-11,,,0-3,0 - 1
singles,2,767,BORGES GRUP VALL,21,ARTEAL TM,JOAN MASIP NAVARRO, 9787 ,B,ZHAO TIANMING, 27212 ,X,,,,,11-8,9-11,9-11,11-8,5-11,2-3,0 - 2
singles,2,767,BORGES GRUP VALL,21,ARTEAL TM,ORIOL MONZO MONTERO, 2477 ,C,MOISES ALVAREZ GARCIA, 3954 ,Z,,,,,13-15,11-7,11-9,11-6,,3-1,1 - 2
singles,2,767,BORGES GRUP VALL,21,ARTEAL TM,MARC DURAN GIRALT, 2856 ,A,ZHAO TIANMING, 27212 ,X,,,,,11-3,8-11,11-4,11-7,,3-1,2 - 2
singles,2,767,BORGES GRUP VALL,21,ARTEAL TM,ORIOL MONZO MONTERO, 2477 ,C,JOSÉ ÉNIO MENDES  DA ENCARNÇAO, 18618 ,Y,,,,,6-11,12-10,7-11,4-11,,1-3,2 - 3
singles,2,767,BORGES GRUP VALL,21,ARTEAL TM,JOAN MASIP NAVARRO, 9787 ,B,MOISES ALVAREZ GARCIA, 3954 ,Z,,,,,11-3,4-11,11-3,9-11,11-2,3-2,3 - 3
