Match format,Day number,Local team id,Local team name,Visitor team id,Visitor team name,Player 1 Name,Player 1 License,Player 1 Letter,Player 2 Name,Player 2 License,Player 2 Letter,Player 1-2 Name,Player 1-2 License,Player 2-2 Name,Player 2-2 License,Set 1,Set 2,Set 3,Set 4,Set 5,Result,Score Count
singles,3,1218,CONSERVAS LOLA,285,SAN SEBASTIAN DE LOS REYES,ROGELIO CASTRO HERNANDEZ, 36216,A,ANTONIO CHAVES BENJUMEA, 7057,Y,,,,,14-12,8-11,9-11,8-11,,1-3,0 - 1
singles,3,1218,CONSERVAS LOLA,285,SAN SEBASTIAN DE LOS REYES,CARLOS MARTIN VARGAS, 2576,B,AMADEO SANCHEZ ASENSIO, 3802,X,,,,,3-11,4-11,10-12,,,0-3,0 - 2
singles,3,1218,CONSERVAS LOLA,285,SAN SEBASTIAN DE LOS REYES,ANTONIO EMILIO GARCIA JIMENEZ, 2829,C,JOSE MANUEL CABALLERO DIEZ, 7055,Z,,,,,11-5,11-7,11-7,,,3-0,1 - 2
singles,3,1218,CONSERVAS LOLA,285,SAN SEBASTIAN DE LOS REYES,ROGELIO CASTRO HERNANDEZ, 36216,A,AMADEO SANCHEZ ASENSIO, 3802,X,,,,,11-6,11-4,13-11,,,3-0,2 - 2
singles,3,1218,CONSERVAS LOLA,285,SAN SEBASTIAN DE LOS REYES,ANTONIO EMILIO GARCIA JIMENEZ, 2829,C,ANTONIO CHAVES BENJUMEA, 7057,Y,,,,,6-11,11-7,5-11,9-11,,1-3,2 - 3
singles,3,1218,CONSERVAS LOLA,285,SAN SEBASTIAN DE LOS REYES,CARLOS MARTIN VARGAS, 2576,B,JOSE MANUEL CABALLERO DIEZ, 7055,Z,,,,,8-11,9-11,11-8,11-9,15-13,3-2,3 - 3
doubles,3,1218,CONSERVAS LOLA,285,SAN SEBASTIAN DE LOS REYES,,,D,,,D,ROGELIO CASTRO HERNANDEZ,36216,ANTONIO EMILIO GARCIA JIMENEZ,2829,6-11,10-12,11-4,6-11,,1-3,3 - 4
singles,4,234,FRANCISCO R. POMARES S.L. ELCHE,1218,CONSERVAS LOLA,ADRIAN WIECEK, 39572,A,AMADEO SANCHEZ ASENSIO, 3802,Y,,,,,9-11,11-5,11-5,11-4,,3-1,1 - 0
singles,4,234,FRANCISCO R. POMARES S.L. ELCHE,1218,CONSERVAS LOLA,JUAN CARLOS POMARES GALLARDO, 19777,B,ANTONIO CHAVES BENJUMEA, 7057,X,,,,,10-12,5-11,10-12,,,0-3,1 - 1
singles,4,234,FRANCISCO R. POMARES S.L. ELCHE,1218,CONSERVAS LOLA,HECTOR SAAVEDRA GARCIA, 24053,C,JOSE MANUEL CABALLERO DIEZ, 7055,Z,,,,,11-6,11-7,11-8,,,3-0,2 - 1
singles,4,234,FRANCISCO R. POMARES S.L. ELCHE,1218,CONSERVAS LOLA,ADRIAN WIECEK, 39572,A,ANTONIO CHAVES BENJUMEA, 7057,X,,,,,11-4,11-7,11-6,,,3-0,3 - 1
singles,4,234,FRANCISCO R. POMARES S.L. ELCHE,1218,CONSERVAS LOLA,HECTOR SAAVEDRA GARCIA, 24053,C,AMADEO SANCHEZ ASENSIO, 3802,Y,,,,,12-10,13-11,11-9,,,3-0,4 - 1
singles,4,234,FRANCISCO R. POMARES S.L. ELCHE,1218,CONSERVAS LOLA,JUAN CARLOS POMARES GALLARDO, 19777,B,JOSE MANUEL CABALLERO DIEZ, 7055,Z,,,,,11-6,11-4,11-6,,,3-0,5 - 1
singles,4,10826,HORTITEC ALZIRA ,1218,CONSERVAS LOLA,ANTONIO CHAVES BENJUMEA, 7057,A,VICTOR PELLICER CLIMENT, 10363,Y,,,,,9-11,11-6,9-11,11-8,11-7,3-2,1 - 0
singles,4,10826,HORTITEC ALZIRA ,1218,CONSERVAS LOLA,AMADEO SANCHEZ ASENSIO, 3802,B,GABRIEL DE OLEZA PALMER, 19499,X,,,,,11-3,13-11,9-11,11-9,,3-1,2 - 0
singles,4,10826,HORTITEC ALZIRA ,1218,CONSERVAS LOLA,JOSE MANUEL CABALLERO DIEZ, 7055,C,IVAN MARTIN SANCHO, 19915,Z,,,,,7-11,5-11,6-11,,,0-3,2 - 1
singles,4,10826,HORTITEC ALZIRA ,1218,CONSERVAS LOLA,ANTONIO CHAVES BENJUMEA, 7057,A,GABRIEL DE OLEZA PALMER, 19499,X,,,,,11-7,11-6,11-9,,,3-0,3 - 1
singles,4,10826,HORTITEC ALZIRA ,1218,CONSERVAS LOLA,JOSE MANUEL CABALLERO DIEZ, 7055,C,VICTOR PELLICER CLIMENT, 10363,Y,,,,,8-11,11-9,9-11,7-11,,1-3,3 - 2
singles,4,10826,HORTITEC ALZIRA ,1218,CONSERVAS LOLA,AMADEO SANCHEZ ASENSIO, 3802,B,IVAN MARTIN SANCHO, 19915,Z,,,,,7-11,9-11,8-11,,,0-3,3 - 3
doubles,4,10826,HORTITEC ALZIRA ,1218,CONSERVAS LOLA,,,D,,,D,AMADEO SANCHEZ ASENSIO,3802,ANTONIO CHAVES BENJUMEA,7057,10-12,11-9,11-7,9-11,9-11,2-3,3 - 4
singles,4,73,ALICANTE TM,1218,CONSERVAS LOLA,ANTONIO CHAVES BENJUMEA, 7057,A,DIEGO LILLO BORDAJANDI, 18376,Y,,,,,11-13,13-11,11-8,11-9,,3-1,1 - 0
singles,4,73,ALICANTE TM,1218,CONSERVAS LOLA,JOSE MANUEL CABALLERO DIEZ, 7055,B,ARTEM ZIMARIN, 29868,X,,,,,3-11,5-11,5-11,,,0-3,1 - 1
singles,4,73,ALICANTE TM,1218,CONSERVAS LOLA,AMADEO SANCHEZ ASENSIO, 3802,C,RAÚL MORENO MERÍN, 21104,Z,,,,,11-6,7-11,11-6,12-10,,3-1,2 - 1
singles,4,73,ALICANTE TM,1218,CONSERVAS LOLA,ANTONIO CHAVES BENJUMEA, 7057,A,ARTEM ZIMARIN, 29868,X,,,,,11-9,11-2,11-9,,,3-0,3 - 1
singles,4,73,ALICANTE TM,1218,CONSERVAS LOLA,AMADEO SANCHEZ ASENSIO, 3802,C,DIEGO LILLO BORDAJANDI, 18376,Y,,,,,6-11,9-11,9-11,,,0-3,3 - 2
singles,4,73,ALICANTE TM,1218,CONSERVAS LOLA,JOSE MANUEL CABALLERO DIEZ, 7055,B,RAÚL MORENO MERÍN, 21104,Z,,,,,9-11,7-11,4-11,,,0-3,3 - 3
doubles,4,73,ALICANTE TM,1218,CONSERVAS LOLA,,,D,,,D,ANTONIO CHAVES BENJUMEA,7057,AMADEO SANCHEZ ASENSIO,3802,11-1,11-6,7-11,7-11,7-11,2-3,3 - 4
singles,5,1218,CONSERVAS LOLA,10759,HORTALEZA TM,ANTONIO CHAVES BENJUMEA, 7057,A,ALVARO BENITEZ DE LA FUENTE, 21943,Y,,,,,11-4,10-12,11-9,11-4,,3-1,1 - 0
