Match format,Day number,Local team id,Local team name,Visitor team id,Visitor team name,Player 1 Name,Player 1 License,Player 1 Letter,Player 2 Name,Player 2 License,Player 2 Letter,Player 1-2 Name,Player 1-2 License,Player 2-2 Name,Player 2-2 License,Set 1,Set 2,Set 3,Set 4,Set 5,Result,Score Count
singles,1,2017545,CENTRO NATACION HELIOS ,20212293,CORVERASTUR TM,JANINA SOFIA NIETO HERRERA, 33709,A,CLAUDIA PEREZ REDUELLO, 32131,Y,,,,,11-3,11-3,11-5,,,3-0,1 - 0
singles,1,2017545,CENTRO NATACION HELIOS ,20212293,CORVERASTUR TM,SILVIA PARIS DOMINGUEZ, 30140,B,CLARA SANCHEZ POSADA ORIHUELA, 23464,X,,,,,11-5,11-7,11-8,,,3-0,2 - 0
singles,1,2017545,CENTRO NATACION HELIOS ,20212293,CORVERASTUR TM,MARIA TERESA MAZA LUENGO, 23378,C,MARIA LOZANO LOPEZ, 3789,Z,,,,,11-5,11-5,11-8,,,3-0,3 - 0
singles,1,2017545,CENTRO NATACION HELIOS ,20212293,CORVERASTUR TM,JANINA SOFIA NIETO HERRERA, 33709,A,CLARA SANCHEZ POSADA ORIHUELA, 23464,X,,,,,11-6,11-4,11-7,,,3-0,4 - 0
singles,1,2017545,CENTRO NATACION HELIOS ,20212293,CORVERASTUR TM,MARIA TERESA MAZA LUENGO, 23378,C,CLAUDIA PEREZ REDUELLO, 32131,Y,,,,,11-4,11-2,11-6,,,3-0,5 - 0
singles,1,2017545,CENTRO NATACION HELIOS ,20212293,CORVERASTUR TM,SILVIA PARIS DOMINGUEZ, 30140,B,MARIA LOZANO LOPEZ, 3789,Z,,,,,11-8,11-9,9-11,11-6,,3-1,6 - 0
singles,1,20212511,IRUN LEKA ENEA,20212293,CORVERASTUR TM,MAITANE ZUAZUA ARISTIZABAL, 30165,A,CLAUDIA PEREZ REDUELLO, 32131,Y,,,,,11-3,11-5,11-4,,,3-0,1 - 0
singles,1,20212511,IRUN LEKA ENEA,20212293,CORVERASTUR TM,PAULA LOPEZ ESCUDERO, 36162,B,CLARA SANCHEZ POSADA ORIHUELA, 23464,X,,,,,9-11,8-11,6-11,,,0-3,1 - 1
singles,1,20212511,IRUN LEKA ENEA,20212293,CORVERASTUR TM,IRATI OTAMENDI MAIZ, 30029,C,MARIA LOZANO LOPEZ, 3789,Z,,,,,11-5,2-11,11-6,11-6,,3-1,2 - 1
singles,1,20212511,IRUN LEKA ENEA,20212293,CORVERASTUR TM,MAITANE ZUAZUA ARISTIZABAL, 30165,A,CLARA SANCHEZ POSADA ORIHUELA, 23464,X,,,,,11-6,11-9,11-9,,,3-0,3 - 1
singles,1,20212511,IRUN LEKA ENEA,20212293,CORVERASTUR TM,IRATI OTAMENDI MAIZ, 30029,C,CLAUDIA PEREZ REDUELLO, 32131,Y,,,,,11-8,11-9,11-6,,,3-0,4 - 1
singles,1,20212511,IRUN LEKA ENEA,20212293,CORVERASTUR TM,PAULA LOPEZ ESCUDERO, 36162,B,MARIA LOZANO LOPEZ, 3789,Z,,,,,9-11,9-11,12-10,8-11,,1-3,4 - 2
singles,1,14063,ATLETICO SAN SEBASTIAN,20212293,CORVERASTUR TM,MARIA LOZANO LOPEZ, 3789,A,MAIALEN GARCIA PRIETO, 22472,Y,,,,,11-7,7-11,9-11,8-11,,1-3,0 - 1
singles,1,14063,ATLETICO SAN SEBASTIAN,20212293,CORVERASTUR TM,CLARA SANCHEZ POSADA ORIHUELA, 23464,B,OLAIA MARTINEZ GONZALEZ, 33958,X,,,,,3-11,5-11,11-9,12-10,12-10,3-2,1 - 1
singles,1,14063,ATLETICO SAN SEBASTIAN,20212293,CORVERASTUR TM,CLAUDIA PEREZ REDUELLO, 32131,C,GARAZI ETXEBESTE GORRITI, 27679,Z,,,,,2-11,14-12,11-5,3-11,3-11,2-3,1 - 2
singles,1,14063,ATLETICO SAN SEBASTIAN,20212293,CORVERASTUR TM,MARIA LOZANO LOPEZ, 3789,A,OLAIA MARTINEZ GONZALEZ, 33958,X,,,,,11-7,12-10,7-11,10-12,11-5,3-2,2 - 2
singles,1,14063,ATLETICO SAN SEBASTIAN,20212293,CORVERASTUR TM,CLAUDIA PEREZ REDUELLO, 32131,C,MAIALEN GARCIA PRIETO, 22472,Y,,,,,4-11,5-11,13-15,,,0-3,2 - 3
singles,1,14063,ATLETICO SAN SEBASTIAN,20212293,CORVERASTUR TM,CLARA SANCHEZ POSADA ORIHUELA, 23464,B,GARAZI ETXEBESTE GORRITI, 27679,Z,,,,,11-7,11-8,11-8,,,3-0,3 - 3
doubles,1,14063,ATLETICO SAN SEBASTIAN,20212293,CORVERASTUR TM,,,D,,,D,MARIA LOZANO LOPEZ,3789,CLARA SANCHEZ POSADA ORIHUELA,23464,11-4,11-5,11-5,,,3-0,4 - 3
