Match format,Day number,Local team id,Local team name,Visitor team id,Visitor team name,Player 1 Name,Player 1 License,Player 1 Letter,Player 2 Name,Player 2 License,Player 2 Letter,Player 1-2 Name,Player 1-2 License,Player 2-2 Name,Player 2-2 License,Set 1,Set 2,Set 3,Set 4,Set 5,Result,Score Count
singles,1,1308,VISIT PONTEVEDRA,1113,PONTEVEDRA T.M.HOSTEL CHARINO,JUDITH COBAS PENA, 9186,A,NOELIA SANTIAGO BARREIRO, 10552,Y,,,,,8-11,11-3,11-3,7-11,11-7,3-2,1 - 0
singles,1,1308,VISIT PONTEVEDRA,1113,PONTEVEDRA T.M.HOSTEL CHARINO,MARIÑA GARCIA TRELLES, 19656,B,CLAUDIA MARIA CANAY CHAPARRO, 17434,X,,,,,5-11,9-11,6-11,,,0-3,1 - 1
singles,1,1308,VISIT PONTEVEDRA,1113,PONTEVEDRA T.M.HOSTEL CHARINO,LAURA FORTE LEYENDA, 28709,C,NOA BERNARDEZ MACEIRA, 18409,Z,,,,,6-11,11-9,12-10,11-9,,3-1,2 - 1
singles,1,1308,VISIT PONTEVEDRA,1113,PONTEVEDRA T.M.HOSTEL CHARINO,JUDITH COBAS PENA, 9186,A,CLAUDIA MARIA CANAY CHAPARRO, 17434,X,,,,,11-4,11-7,11-9,,,3-0,3 - 1
singles,1,1308,VISIT PONTEVEDRA,1113,PONTEVEDRA T.M.HOSTEL CHARINO,LAURA FORTE LEYENDA, 28709,C,NOELIA SANTIAGO BARREIRO, 10552,Y,,,,,8-11,5-11,6-11,,,0-3,3 - 2
singles,1,1308,VISIT PONTEVEDRA,1113,PONTEVEDRA T.M.HOSTEL CHARINO,MARIÑA GARCIA TRELLES, 19656,B,NOA BERNARDEZ MACEIRA, 18409,Z,,,,,12-10,8-11,8-11,11-9,11-7,3-2,4 - 2
singles,2,1260,CINANIA TM,1113,PONTEVEDRA T.M.HOSTEL CHARINO,JULIANA SILVA, 39289,A,JUDITH COBAS PENA, 9186,Y,,,,,4-11,7-11,8-11,,,0-3,0 - 1
singles,2,1260,CINANIA TM,1113,PONTEVEDRA T.M.HOSTEL CHARINO,LUCIA GRAÑA MOLINA, 9986,B,MARIÑA GARCIA TRELLES, 19656,X,,,,,3-11,6-11,9-11,,,0-3,0 - 2
singles,2,1260,CINANIA TM,1113,PONTEVEDRA T.M.HOSTEL CHARINO,MARÍA PENA CALVAR, 10784,C,LAURA FORTE LEYENDA, 28709,Z,,,,,9-11,8-11,11-8,5-11,,1-3,0 - 3
singles,2,1260,CINANIA TM,1113,PONTEVEDRA T.M.HOSTEL CHARINO,JULIANA SILVA, 39289,A,MARIÑA GARCIA TRELLES, 19656,X,,,,,12-10,11-3,11-6,,,3-0,1 - 3
singles,2,1260,CINANIA TM,1113,PONTEVEDRA T.M.HOSTEL CHARINO,MARÍA PENA CALVAR, 10784,C,JUDITH COBAS PENA, 9186,Y,,,,,5-11,7-11,8-11,,,0-3,1 - 4
singles,2,1260,CINANIA TM,1113,PONTEVEDRA T.M.HOSTEL CHARINO,LUCIA GRAÑA MOLINA, 9986,B,ELISABET CADILLA VEIGA, 3414,Z,,,,,11-9,11-3,11-8,,,3-0,2 - 4
singles,5,1113,PONTEVEDRA T.M.HOSTEL CHARINO,866,ILLAS CÍES TM,ELISABET CADILLA VEIGA, 3414,A,LUISA PINTOS  BARREIRO, 18412,Y,,,,,8-11,7-11,6-11,,,0-3,0 - 1
singles,5,1113,PONTEVEDRA T.M.HOSTEL CHARINO,866,ILLAS CÍES TM,MARIÑA GARCIA TRELLES, 19656,B,NATALIA FERNANDEZ LORENZO, 14747,X,,,,,11-8,11-7,11-9,,,3-0,1 - 1
singles,5,1113,PONTEVEDRA T.M.HOSTEL CHARINO,866,ILLAS CÍES TM,JUDITH COBAS PENA, 9186,C,VIKTORIIA LEBEDEVA, 27248,Z,,,,,5-11,11-9,11-9,7-11,11-6,3-2,2 - 1
singles,5,1113,PONTEVEDRA T.M.HOSTEL CHARINO,866,ILLAS CÍES TM,ELISABET CADILLA VEIGA, 3414,A,NATALIA FERNANDEZ LORENZO, 14747,X,,,,,13-11,4-11,11-3,4-11,7-11,2-3,2 - 2
singles,5,1113,PONTEVEDRA T.M.HOSTEL CHARINO,866,ILLAS CÍES TM,JUDITH COBAS PENA, 9186,C,LUISA PINTOS  BARREIRO, 18412,Y,,,,,11-7,12-10,12-10,,,3-0,3 - 2
singles,5,1113,PONTEVEDRA T.M.HOSTEL CHARINO,866,ILLAS CÍES TM,MARIÑA GARCIA TRELLES, 19656,B,VIKTORIIA LEBEDEVA, 27248,Z,,,,,5-11,3-11,3-11,,,2-1,3 - 3
doubles,5,1113,PONTEVEDRA T.M.HOSTEL CHARINO,866,ILLAS CÍES TM,,,D,,,D,JUDITH COBAS PENA,9186,LAURA FORTE LEYENDA,28709,5-11,11-7,2-11,2-11,,1-3,3 - 4
singles,7,20191571,CLUB DEPORTIVO COYANZA,1113,PONTEVEDRA T.M.HOSTEL CHARINO,MARIÑA GARCIA TRELLES, 19656,A,HELENA ACEBES SANTOS, 9744,Y,,,,,11-9,4-11,9-11,11-8,11-5,3-2,1 - 0
singles,7,20191571,CLUB DEPORTIVO COYANZA,1113,PONTEVEDRA T.M.HOSTEL CHARINO,LAURA FORTE LEYENDA, 28709,B,LUCIA GONZALEZ RODRIGUEZ, 24211,X,,,,,7-11,10-12,11-9,11-7,11-5,3-2,2 - 0
singles,7,20191571,CLUB DEPORTIVO COYANZA,1113,PONTEVEDRA T.M.HOSTEL CHARINO,JUDITH COBAS PENA, 9186,C,ISABEL BERNARDO FUENTES, 31696,Z,,,,,11-5,11-9,11-8,,,3-0,3 - 0
singles,7,20191571,CLUB DEPORTIVO COYANZA,1113,PONTEVEDRA T.M.HOSTEL CHARINO,MARIÑA GARCIA TRELLES, 19656,A,LUCIA GONZALEZ RODRIGUEZ, 24211,X,,,,,11-9,11-9,13-11,,,3-0,4 - 0
singles,7,20191571,CLUB DEPORTIVO COYANZA,1113,PONTEVEDRA T.M.HOSTEL CHARINO,JUDITH COBAS PENA, 9186,C,HELENA ACEBES SANTOS, 9744,Y,,,,,5-11,11-7,11-7,12-10,,3-1,5 - 0
singles,7,20191571,CLUB DEPORTIVO COYANZA,1113,PONTEVEDRA T.M.HOSTEL CHARINO,LAURA FORTE LEYENDA, 28709,B,ISABEL BERNARDO FUENTES, 31696,Z,,,,,11-9,11-9,9-11,11-9,,3-1,6 - 0
