Match format,Day number,Local team id,Local team name,Visitor team id,Visitor team name,Player 1 Name,Player 1 License,Player 1 Letter,Player 2 Name,Player 2 License,Player 2 Letter,Player 1-2 Name,Player 1-2 License,Player 2-2 Name,Player 2-2 License,Set 1,Set 2,Set 3,Set 4,Set 5,Result,Score Count
singles,1,74,CTM TABOR AÑAVINGO,2017363,C.D. HIDRA LOS REALEJOS ,ELBERTH PARRA PEREZ, 22763,A,CARLOS ANDRES SANCHEZ ESPINOSA, 38501,Y,,,,,5-11,6-11,12-14,,,0-3,0 - 1
singles,1,74,CTM TABOR AÑAVINGO,2017363,C.D. HIDRA LOS REALEJOS ,CRISTIAN ALONSO MARRERO, 10634,B,CARLOS PADILLA CÁMARA, 10635,X,,,,,3-11,13-15,11-8,9-11,,1-3,0 - 2
singles,1,74,CTM TABOR AÑAVINGO,2017363,C.D. HIDRA LOS REALEJOS ,ANGEL MARCOS TRUJILLO TRUJILLO, 21022,C,NAUZET JEREZ DE LEÓN, 18694,Z,,,,,6-11,8-11,7-11,,,0-3,0 - 3
singles,1,74,CTM TABOR AÑAVINGO,2017363,C.D. HIDRA LOS REALEJOS ,ELBERTH PARRA PEREZ, 22763,A,CARLOS PADILLA CÁMARA, 10635,X,,,,,11-5,3-11,11-4,14-12,,3-1,1 - 3
singles,1,74,CTM TABOR AÑAVINGO,2017363,C.D. HIDRA LOS REALEJOS ,ANGEL MARCOS TRUJILLO TRUJILLO, 21022,C,CARLOS ANDRES SANCHEZ ESPINOSA, 38501,Y,,,,,2-11,6-11,5-11,,,0-3,1 - 4
singles,1,74,CTM TABOR AÑAVINGO,2017363,C.D. HIDRA LOS REALEJOS ,CRISTIAN ALONSO MARRERO, 10634,B,NAUZET JEREZ DE LEÓN, 18694,Z,,,,,3-11,4-11,11-9,11-7,5-11,2-3,1 - 5
singles,2,2017363,C.D. HIDRA LOS REALEJOS ,14019,"CTM""PACO FLOR"" JEREZ",JOAO PEDRO SILVA VIEIRA, 22755,A,CRISTIAN ALONSO MARRERO, 10634,Y,,,,,9-11,11-5,11-5,11-9,,3-1,1 - 0
singles,2,2017363,C.D. HIDRA LOS REALEJOS ,14019,"CTM""PACO FLOR"" JEREZ",FERNANDO IZQUIERDO PEREZ, 31453,B,ANGEL MARCOS TRUJILLO TRUJILLO, 21022,X,,,,,11-9,5-11,11-5,12-10,,3-1,2 - 0
singles,2,2017363,C.D. HIDRA LOS REALEJOS ,14019,"CTM""PACO FLOR"" JEREZ",LUIS LOBATO MARTIN, 27377,C,ELBERTH PARRA PEREZ, 22763,Z,,,,,11-8,6-11,5-11,11-9,9-11,2-3,2 - 1
singles,2,2017363,C.D. HIDRA LOS REALEJOS ,14019,"CTM""PACO FLOR"" JEREZ",JOAO PEDRO SILVA VIEIRA, 22755,A,ANGEL MARCOS TRUJILLO TRUJILLO, 21022,X,,,,,11-9,11-7,11-9,,,3-0,3 - 1
singles,2,2017363,C.D. HIDRA LOS REALEJOS ,14019,"CTM""PACO FLOR"" JEREZ",LUIS LOBATO MARTIN, 27377,C,CRISTIAN ALONSO MARRERO, 10634,Y,,,,,9-11,8-11,9-11,,,0-3,3 - 2
singles,2,2017363,C.D. HIDRA LOS REALEJOS ,14019,"CTM""PACO FLOR"" JEREZ",FERNANDO IZQUIERDO PEREZ, 31453,B,ELBERTH PARRA PEREZ, 22763,Z,,,,,11-13,9-11,3-11,,,0-3,3 - 3
doubles,2,2017363,C.D. HIDRA LOS REALEJOS ,14019,"CTM""PACO FLOR"" JEREZ",,,D,,,D,JOAO PEDRO SILVA VIEIRA,22755,FERNANDO IZQUIERDO PEREZ,31453,11-3,11-13,8-11,11-6,11-9,3-2,4 - 3
singles,4,2017363,C.D. HIDRA LOS REALEJOS ,2018811,C.T.M. PORTUENSE ,ANGEL MARCOS TRUJILLO TRUJILLO, 21022,A,CRISTIAN SANCHEZ NECHYPORENKO, 28800,Y,,,,,3-11,11-5,3-11,8-11,,1-3,0 - 1
singles,4,2017363,C.D. HIDRA LOS REALEJOS ,2018811,C.T.M. PORTUENSE ,CRISTIAN ALONSO MARRERO, 10634,B,FRANCISCO JOSE CASTILLO MULERO, 30261,X,,,,,11-8,5-11,3-11,11-7,2-11,2-3,0 - 2
singles,4,2017363,C.D. HIDRA LOS REALEJOS ,2018811,C.T.M. PORTUENSE ,ELBERTH PARRA PEREZ, 22763,C,MOISES MULERO GOMEZ, 2341,Z,,,,,11-9,9-11,6-11,11-5,12-10,3-2,1 - 2
singles,4,2017363,C.D. HIDRA LOS REALEJOS ,2018811,C.T.M. PORTUENSE ,ANGEL MARCOS TRUJILLO TRUJILLO, 21022,A,FRANCISCO JOSE CASTILLO MULERO, 30261,X,,,,,11-13,4-11,8-11,,,0-3,1 - 3
singles,4,2017363,C.D. HIDRA LOS REALEJOS ,2018811,C.T.M. PORTUENSE ,ELBERTH PARRA PEREZ, 22763,C,CRISTIAN SANCHEZ NECHYPORENKO, 28800,Y,,,,,10-12,4-11,9-11,,,0-3,1 - 4
singles,4,2017363,C.D. HIDRA LOS REALEJOS ,2018811,C.T.M. PORTUENSE ,CRISTIAN ALONSO MARRERO, 10634,B,PABLO CASTILLO MULERO, 30254,Z,,,,,3-11,11-4,5-11,11-9,11-8,3-2,2 - 4
singles,5,1289,CD DEDALOS TM SANTA CRUZ ,2017363,C.D. HIDRA LOS REALEJOS ,ELBERTH PARRA PEREZ, 22763,A,SAMUEL ALCABES DÍAZ, 21098,Y,,,,,11-6,4-11,11-5,11-8,,3-1,1 - 0
singles,5,1289,CD DEDALOS TM SANTA CRUZ ,2017363,C.D. HIDRA LOS REALEJOS ,ENRIQUE RODRÍGUEZ SANFIEL, 20157,B,CARLOS ROMAN POZO, 17934,X,,,,,2-11,4-11,5-11,,,0-3,1 - 1
singles,5,1289,CD DEDALOS TM SANTA CRUZ ,2017363,C.D. HIDRA LOS REALEJOS ,ANGEL MARCOS TRUJILLO TRUJILLO, 21022,C,DANIEL PEREZ LOPEZ, 1360,Z,,,,,11-6,12-10,11-8,,,3-0,2 - 1
singles,5,1289,CD DEDALOS TM SANTA CRUZ ,2017363,C.D. HIDRA LOS REALEJOS ,ELBERTH PARRA PEREZ, 22763,A,CARLOS ROMAN POZO, 17934,X,,,,,11-6,9-11,9-11,11-9,10-12,2-3,2 - 2
singles,5,1289,CD DEDALOS TM SANTA CRUZ ,2017363,C.D. HIDRA LOS REALEJOS ,ANGEL MARCOS TRUJILLO TRUJILLO, 21022,C,SAMUEL ALCABES DÍAZ, 21098,Y,,,,,13-15,12-10,11-6,2-11,11-13,2-3,2 - 3
singles,5,1289,CD DEDALOS TM SANTA CRUZ ,2017363,C.D. HIDRA LOS REALEJOS ,ENRIQUE RODRÍGUEZ SANFIEL, 20157,B,DANIEL PEREZ LOPEZ, 1360,Z,,,,,5-11,6-11,2-11,,,0-3,2 - 4
singles,6,2017363,C.D. HIDRA LOS REALEJOS ,1512,C.D. TENIS DE MESA TEMEGUESTE,ANGEL MARCOS TRUJILLO TRUJILLO, 21022,A,SAUL MARTIN PULIDO, 2068,Y,,,,,6-11,8-11,11-7,12-10,9-11,2-3,0 - 1
singles,6,2017363,C.D. HIDRA LOS REALEJOS ,1512,C.D. TENIS DE MESA TEMEGUESTE,ELBERTH PARRA PEREZ, 22763,B,JOSE DAVID GONZALEZ MARRERO, 1834,X,,,,,11-7,11-2,13-11,,,3-0,1 - 1
singles,6,2017363,C.D. HIDRA LOS REALEJOS ,1512,C.D. TENIS DE MESA TEMEGUESTE,CRISTIAN ALONSO MARRERO, 10634,C,EDUARDO YERAY HERNANDEZ DIAZ, 3166,Z,,,,,14-12,11-8,11-7,,,3-0,2 - 1
singles,6,2017363,C.D. HIDRA LOS REALEJOS ,1512,C.D. TENIS DE MESA TEMEGUESTE,ANGEL MARCOS TRUJILLO TRUJILLO, 21022,A,JOSE DAVID GONZALEZ MARRERO, 1834,X,,,,,11-8,11-3,11-13,8-11,8-11,2-3,2 - 2
singles,6,2017363,C.D. HIDRA LOS REALEJOS ,1512,C.D. TENIS DE MESA TEMEGUESTE,CRISTIAN ALONSO MARRERO, 10634,C,SAUL MARTIN PULIDO, 2068,Y,,,,,11-9,7-11,5-11,11-9,3-11,2-3,2 - 3
singles,6,2017363,C.D. HIDRA LOS REALEJOS ,1512,C.D. TENIS DE MESA TEMEGUESTE,ELBERTH PARRA PEREZ, 22763,B,EDUARDO YERAY HERNANDEZ DIAZ, 3166,Z,,,,,11-13,11-9,7-11,9-11,,1-3,2 - 4
singles,7,20202070,REAL CIRCULO DE LABRADORES ,2017363,C.D. HIDRA LOS REALEJOS ,ANTONIO JESUS PALOMO CANTADOR, 14865,A,CRISTIAN ALONSO MARRERO, 10634,Y,,,,,11-8,11-7,8-11,14-16,8-11,2-3,0 - 1
singles,7,20202070,REAL CIRCULO DE LABRADORES ,2017363,C.D. HIDRA LOS REALEJOS ,CARLOS ADAME DE LA ROSA, 6913,B,ENRIQUE RODRÍGUEZ SANFIEL, 20157,X,,,,,11-5,11-5,11-3,,,3-0,1 - 1
singles,7,20202070,REAL CIRCULO DE LABRADORES ,2017363,C.D. HIDRA LOS REALEJOS ,JUAN LUIS GERVAS DIAZ, 18562,C,ELBERTH PARRA PEREZ, 22763,Z,,,,,11-13,9-11,13-11,8-11,,1-3,1 - 2
singles,7,20202070,REAL CIRCULO DE LABRADORES ,2017363,C.D. HIDRA LOS REALEJOS ,ANTONIO JESUS PALOMO CANTADOR, 14865,A,ENRIQUE RODRÍGUEZ SANFIEL, 20157,X,,,,,11-6,11-6,11-7,,,3-0,2 - 2
singles,7,20202070,REAL CIRCULO DE LABRADORES ,2017363,C.D. HIDRA LOS REALEJOS ,JUAN LUIS GERVAS DIAZ, 18562,C,CRISTIAN ALONSO MARRERO, 10634,Y,,,,,11-6,11-9,4-11,11-9,,3-1,3 - 2
singles,7,20202070,REAL CIRCULO DE LABRADORES ,2017363,C.D. HIDRA LOS REALEJOS ,CARLOS ADAME DE LA ROSA, 6913,B,ELBERTH PARRA PEREZ, 22763,Z,,,,,6-11,8-11,7-11,,,0-3,3 - 3
doubles,7,20202070,REAL CIRCULO DE LABRADORES ,2017363,C.D. HIDRA LOS REALEJOS ,,,D,,,D,ANTONIO JESUS PALOMO CANTADOR,14865,JUAN LUIS GERVAS DIAZ,18562,11-7,11-7,11-1,,,3-0,4 - 3
singles,7,20191454,CLUB TENIS DE MESA TECNIK '87,2017363,C.D. HIDRA LOS REALEJOS ,ALVARO FERNANDEZ ROBLES, 3892,A,ENRIQUE RODRÍGUEZ SANFIEL, 20157,Y,,,,,9-11,11-5,11-4,11-5,,3-1,1 - 0
singles,7,20191454,CLUB TENIS DE MESA TECNIK '87,2017363,C.D. HIDRA LOS REALEJOS ,ANTONIO ALVAREZ GONZALEZ, 1105,B,ELBERTH PARRA PEREZ, 22763,X,,,,,11-7,11-9,8-11,4-11,11-4,3-2,2 - 0
singles,7,20191454,CLUB TENIS DE MESA TECNIK '87,2017363,C.D. HIDRA LOS REALEJOS ,ALFREDO SANCHEZ RETANA, 37792,C,CRISTIAN ALONSO MARRERO, 10634,Z,,,,,11-4,12-10,9-11,11-4,,3-1,3 - 0
singles,7,20191454,CLUB TENIS DE MESA TECNIK '87,2017363,C.D. HIDRA LOS REALEJOS ,ALVARO FERNANDEZ ROBLES, 3892,A,ELBERTH PARRA PEREZ, 22763,X,,,,,11-7,12-10,7-11,8-11,8-11,2-3,3 - 1
