Match format,Day number,Local team id,Local team name,Visitor team id,Visitor team name,Player 1 Name,Player 1 License,Player 1 Letter,Player 2 Name,Player 2 License,Player 2 Letter,Player 1-2 Name,Player 1-2 License,Player 2-2 Name,Player 2-2 License,Set 1,Set 2,Set 3,Set 4,Set 5,Result,Score Count
singles,1,24,REAL CAJASUR PRIEGO TM,10770,PODOMAT TM PARLA,DIOGO MIGUEL FERREIRA  DE CARVALHO, 17121 ,A,MARC MIRO LLORENTE, 18421 ,Y,,,,,11-7,11-6,11-4,,,3-0,1 - 0
singles,1,24,REAL CAJASUR PRIEGO TM,10770,PODOMAT TM PARLA,ALEJANDRO CALVO MACHADO, 3907 ,B,MIGUEL ANGEL PANTOJA ANDRADE, 18012 ,X,,,,,11-2,11-8,5-11,9-11,5-11,2-3,1 - 1
singles,1,24,REAL CAJASUR PRIEGO TM,10770,PODOMAT TM PARLA,CARLOS DAVID MACHADO SOBRADOS, 2054 ,C,XAVIER PERAL PARENT, 3969 ,Z,,,,,11-8,11-8,11-6,,,3-0,2 - 1
singles,1,24,REAL CAJASUR PRIEGO TM,10770,PODOMAT TM PARLA,DIOGO MIGUEL FERREIRA  DE CARVALHO, 17121 ,A,MIGUEL ANGEL PANTOJA ANDRADE, 18012 ,X,,,,,11-8,11-8,11-8,,,3-0,3 - 1
singles,1,24,REAL CAJASUR PRIEGO TM,10770,PODOMAT TM PARLA,CARLOS DAVID MACHADO SOBRADOS, 2054 ,C,MARC MIRO LLORENTE, 18421 ,Y,,,,,11-7,11-3,9-11,11-7,,3-1,4 - 1
singles,2,10770,PODOMAT TM PARLA,193,HORTITEC ALZIRA TT,MATTEO MUTTI, 39149 ,A,MIGUEL ANGEL PANTOJA ANDRADE, 18012 ,Y,,,,,8-11,8-11,11-3,14-12,15-13,3-2,1 - 0
singles,2,10770,PODOMAT TM PARLA,193,HORTITEC ALZIRA TT,IVAN MARTIN SANCHO, 19915 ,B,MARC MIRO LLORENTE, 18421 ,X,,,,,8-11,8-11,3-11,,,0-3,1 - 1
singles,2,10770,PODOMAT TM PARLA,193,HORTITEC ALZIRA TT,JOSE CARLOS GUILLOT RUIZ, 21851 ,C,XAVIER PERAL PARENT, 3969 ,Z,,,,,11-4,13-15,11-6,11-8,,3-1,2 - 1
singles,2,10770,PODOMAT TM PARLA,193,HORTITEC ALZIRA TT,MATTEO MUTTI, 39149 ,A,MARC MIRO LLORENTE, 18421 ,X,,,,,13-11,11-7,11-8,,,3-0,3 - 1
singles,2,10770,PODOMAT TM PARLA,193,HORTITEC ALZIRA TT,JOSE CARLOS GUILLOT RUIZ, 21851 ,C,MIGUEL ANGEL PANTOJA ANDRADE, 18012 ,Y,,,,,8-11,5-11,6-11,,,0-3,3 - 2
singles,2,10770,PODOMAT TM PARLA,193,HORTITEC ALZIRA TT,IVAN MARTIN SANCHO, 19915 ,B,XAVIER PERAL PARENT, 3969 ,Z,,,,,13-11,8-11,4-11,5-11,,1-3,3 - 3
singles,3,72,CTM MURCIA EL PALMAR,10770,PODOMAT TM PARLA,DARRYL TSAO, 39338 ,A,MIGUEL ANGEL PANTOJA ANDRADE, 18012 ,Y,,,,,11-9,10-12,11-7,4-11,14-12,3-2,1 - 0
singles,3,72,CTM MURCIA EL PALMAR,10770,PODOMAT TM PARLA,MIGUEL MOLINA SOTO, 16161 ,B,MARKO JEVTOVIC, 38401 ,X,,,,,10-12,9-11,11-9,7-11,,1-3,1 - 1
singles,3,72,CTM MURCIA EL PALMAR,10770,PODOMAT TM PARLA,JAVIER SORIA MARTINEZ, 10444 ,C,XAVIER PERAL PARENT, 3969 ,Z,,,,,11-9,11-7,13-11,,,3-0,2 - 1
singles,3,72,CTM MURCIA EL PALMAR,10770,PODOMAT TM PARLA,DARRYL TSAO, 39338 ,A,MARKO JEVTOVIC, 38401 ,X,,,,,3-11,11-9,8-11,7-11,,1-3,2 - 2
singles,3,72,CTM MURCIA EL PALMAR,10770,PODOMAT TM PARLA,JAVIER SORIA MARTINEZ, 10444 ,C,MIGUEL ANGEL PANTOJA ANDRADE, 18012 ,Y,,,,,11-7,13-11,11-3,,,3-0,3 - 2
singles,3,72,CTM MURCIA EL PALMAR,10770,PODOMAT TM PARLA,MIGUEL MOLINA SOTO, 16161 ,B,XAVIER PERAL PARENT, 3969 ,Z,,,,,11-4,11-9,5-11,8-11,9-11,2-3,3 - 3
singles,4,1034,VISIT PONTEVEDRA,10770,PODOMAT TM PARLA,MIGUEL ANGEL PANTOJA ANDRADE, 18012 ,A,MIGUEL ANGEL VILCHEZ IGLESIAS, 4833 ,Y,,,,,3-11,9-11,6-11,,,0-3,0 - 1
singles,4,1034,VISIT PONTEVEDRA,10770,PODOMAT TM PARLA,MARC MIRO LLORENTE, 18421 ,B,MARTIN SEBASTIAN BENTANCOR FERNANDEZ, 32709 ,X,,,,,6-11,7-11,7-11,,,0-3,0 - 2
singles,4,1034,VISIT PONTEVEDRA,10770,PODOMAT TM PARLA,XAVIER PERAL PARENT, 3969 ,C,LEANDRO NAHUEL FUENTES, 34230 ,Z,,,,,7-11,8-11,11-8,11-8,6-11,2-3,0 - 3
singles,4,1034,VISIT PONTEVEDRA,10770,PODOMAT TM PARLA,MIGUEL ANGEL PANTOJA ANDRADE, 18012 ,A,MARTIN SEBASTIAN BENTANCOR FERNANDEZ, 32709 ,X,,,,,11-6,11-4,3-11,8-11,5-11,2-3,0 - 4
singles,5,10770,PODOMAT TM PARLA,56,COLLADO MEDIANO TM,ANTOINE DOYEN, 39163 ,A,MARKO JEVTOVIC, 38401 ,Y,,,,,6-11,5-11,11-9,11-9,6-11,2-3,0 - 1
singles,5,10770,PODOMAT TM PARLA,56,COLLADO MEDIANO TM,ANGEL AYUSO SERRA, 18334 ,B,MIGUEL ANGEL PANTOJA ANDRADE, 18012 ,X,,,,,10-12,11-8,11-5,11-6,,3-1,1 - 1
singles,5,10770,PODOMAT TM PARLA,56,COLLADO MEDIANO TM,WEIDONG SHI TIAN, 1704 ,C,XAVIER PERAL PARENT, 3969 ,Z,,,,,11-6,11-4,11-6,,,3-0,2 - 1
singles,5,10770,PODOMAT TM PARLA,56,COLLADO MEDIANO TM,ANTOINE DOYEN, 39163 ,A,MIGUEL ANGEL PANTOJA ANDRADE, 18012 ,X,,,,,11-9,6-11,12-14,11-5,11-8,3-2,3 - 1
singles,5,10770,PODOMAT TM PARLA,56,COLLADO MEDIANO TM,WEIDONG SHI TIAN, 1704 ,C,MARKO JEVTOVIC, 38401 ,Y,,,,,5-11,6-11,8-11,,,0-3,3 - 2
singles,5,10770,PODOMAT TM PARLA,56,COLLADO MEDIANO TM,ANGEL AYUSO SERRA, 18334 ,B,XAVIER PERAL PARENT, 3969 ,Z,,,,,11-6,15-13,8-11,15-13,,3-1,4 - 2
singles,6,385,UNIVERSIDAD DE BURGOS - TPF,10770,PODOMAT TM PARLA,XAVIER PERAL PARENT, 3969 ,A,JORGE AUSIN BRIONGOS, 3775 ,Y,,,,,7-11,6-11,8-11,,,0-3,0 - 1
singles,6,385,UNIVERSIDAD DE BURGOS - TPF,10770,PODOMAT TM PARLA,MIGUEL ANGEL PANTOJA ANDRADE, 18012 ,B,ANTHONY TRAN, 38471 ,X,,,,,9-11,11-8,11-6,11-13,11-4,3-2,1 - 1
singles,6,385,UNIVERSIDAD DE BURGOS - TPF,10770,PODOMAT TM PARLA,MARKO JEVTOVIC, 38401 ,C,DANIEL BERZOSA CASAS, 17323 ,Z,,,,,11-5,11-6,11-8,,,3-0,2 - 1
singles,6,385,UNIVERSIDAD DE BURGOS - TPF,10770,PODOMAT TM PARLA,XAVIER PERAL PARENT, 3969 ,A,ANTHONY TRAN, 38471 ,X,,,,,5-11,4-11,8-11,,,0-3,2 - 2
singles,6,385,UNIVERSIDAD DE BURGOS - TPF,10770,PODOMAT TM PARLA,MARKO JEVTOVIC, 38401 ,C,JORGE AUSIN BRIONGOS, 3775 ,Y,,,,,11-3,11-6,12-10,,,3-0,3 - 2
singles,6,385,UNIVERSIDAD DE BURGOS - TPF,10770,PODOMAT TM PARLA,MIGUEL ANGEL PANTOJA ANDRADE, 18012 ,B,DANIEL BERZOSA CASAS, 17323 ,Z,,,,,6-11,7-11,11-7,11-7,9-11,2-3,3 - 3
singles,7,10770,PODOMAT TM PARLA,23,C.E.R. ROBIN PRISCO L´ESCALA,MARC MIRO LLORENTE, 18421 ,A,CHIH-WEI YEH, 33851 ,Y,,,,,5-11,12-10,8-11,9-11,,1-3,0 - 1
singles,7,10770,PODOMAT TM PARLA,23,C.E.R. ROBIN PRISCO L´ESCALA,HUGO HERRERO CERCADILLO, 21784 ,B,KONSTANTIN CHERNOV, 39153 ,X,,,,,6-11,6-11,3-11,,,0-3,0 - 2
singles,7,10770,PODOMAT TM PARLA,23,C.E.R. ROBIN PRISCO L´ESCALA,XAVIER PERAL PARENT, 3969 ,C,IKER GONZALEZ H. HERNANDEZ, 16808 ,Z,,,,,11-9,9-11,11-5,11-5,,3-1,1 - 2
singles,7,10770,PODOMAT TM PARLA,23,C.E.R. ROBIN PRISCO L´ESCALA,MARC MIRO LLORENTE, 18421 ,A,KONSTANTIN CHERNOV, 39153 ,X,,,,,7-11,11-8,7-11,10-12,,1-3,1 - 3
singles,7,10770,PODOMAT TM PARLA,23,C.E.R. ROBIN PRISCO L´ESCALA,XAVIER PERAL PARENT, 3969 ,C,CHIH-WEI YEH, 33851 ,Y,,,,,5-11,2-11,11-7,7-11,,1-3,1 - 4
singles,8,21,ARTEAL SANTIAGO SD COMPOSTELA,10770,PODOMAT TM PARLA,MIGUEL ANGEL PANTOJA ANDRADE, 18012 ,A,JOSÉ ÉNIO MENDES DA ENCARNÇAO, 18618 ,Y,,,,,11-9,6-11,7-11,11-7,9-11,2-3,0 - 1
singles,8,21,ARTEAL SANTIAGO SD COMPOSTELA,10770,PODOMAT TM PARLA,XAVIER PERAL PARENT, 3969 ,B,HUMBERTO MANHANI JUNIOR, 31328 ,X,,,,,5-11,5-11,7-11,,,0-3,0 - 2
singles,8,21,ARTEAL SANTIAGO SD COMPOSTELA,10770,PODOMAT TM PARLA,MARC MIRO LLORENTE, 18421 ,C,ANDRE FILIPE COELHO DA SILVA, 22020 ,Z,,,,,7-11,11-9,4-11,11-8,7-11,2-3,0 - 3
singles,8,21,ARTEAL SANTIAGO SD COMPOSTELA,10770,PODOMAT TM PARLA,MIGUEL ANGEL PANTOJA ANDRADE, 18012 ,A,HUMBERTO MANHANI JUNIOR, 31328 ,X,,,,,11-13,11-8,3-11,12-14,,1-3,0 - 4
singles,9,10770,PODOMAT TM PARLA,767,ASISA BORGES VALL,MARC MIRO LLORENTE, 18421 ,A,MARC DURAN GIRALT, 2856 ,Y,,,,,3-11,12-14,19-21,,,0-3,0 - 1
singles,9,10770,PODOMAT TM PARLA,767,ASISA BORGES VALL,XAVIER PERAL PARENT, 3969 ,B,ALBERTO LILLO BORDAJANDI, 17948 ,X,,,,,10-12,8-11,8-11,,,0-3,0 - 2
singles,9,10770,PODOMAT TM PARLA,767,ASISA BORGES VALL,MIGUEL ANGEL PANTOJA ANDRADE, 18012 ,C,JOAN MASIP NAVARRO, 9787 ,Z,,,,,10-12,7-11,8-11,,,0-3,0 - 3
singles,9,10770,PODOMAT TM PARLA,767,ASISA BORGES VALL,MARC MIRO LLORENTE, 18421 ,A,ALBERTO LILLO BORDAJANDI, 17948 ,X,,,,,7-11,6-11,11-8,3-11,,1-3,0 - 4
singles,10,39,IRUN LEKA ENEA,10770,PODOMAT TM PARLA,MIGUEL ANGEL PANTOJA ANDRADE, 18012 ,A,DANIEL PALACIOS RUIZ DE EGINO, 7535 ,Y,,,,,12-10,11-6,6-11,8-11,11-8,3-2,1 - 0
singles,10,39,IRUN LEKA ENEA,10770,PODOMAT TM PARLA,XAVIER PERAL PARENT, 3969 ,B,SIMON ALEXANDER BERGLUND, 39659 ,X,,,,,5-11,7-11,8-11,,,0-3,1 - 1
singles,10,39,IRUN LEKA ENEA,10770,PODOMAT TM PARLA,MARC MIRO LLORENTE, 18421 ,C,JON ANDER GUERRICABEITIA ECHEVERRIA, 36533 ,Z,,,,,12-10,12-14,9-11,4-11,,1-3,1 - 2
