Match format,Day number,Local team id,Local team name,Visitor team id,Visitor team name,Player 1 Name,Player 1 License,Player 1 Letter,Player 2 Name,Player 2 License,Player 2 Letter,Player 1-2 Name,Player 1-2 License,Player 2-2 Name,Player 2-2 License,Set 1,Set 2,Set 3,Set 4,Set 5,Result,Score Count
singles,2,919,LEGA-RIVAS,2018826,BOADILLA  TM CEIP TERESA BERGANZA,FANG NING CHEN CHEN, 4855,A,JERUSALEN ESTHER FLORES TORO, 39439,Y,,,,,11-9,12-10,9-11,12-10,,3-1,1 - 0
singles,2,919,LEGA-RIVAS,2018826,BOADILLA  TM CEIP TERESA BERGANZA,MIREIA CIFUENTES FERNANDEZ, 8643,B,SILVIA ESCALANTE TORRES, 3507,X,,,,,11-8,11-5,11-7,,,3-0,2 - 0
singles,2,919,LEGA-RIVAS,2018826,BOADILLA  TM CEIP TERESA BERGANZA,MARINA ÑIGUEZ GARCIA, 10564,C,EMMA RUIZ PRADA, 16213,Z,,,,,13-11,6-11,11-7,11-3,,3-1,3 - 0
singles,2,919,LEGA-RIVAS,2018826,BOADILLA  TM CEIP TERESA BERGANZA,FANG NING CHEN CHEN, 4855,A,SILVIA ESCALANTE TORRES, 3507,X,,,,,11-5,11-7,11-6,,,3-0,4 - 0
singles,2,919,LEGA-RIVAS,2018826,BOADILLA  TM CEIP TERESA BERGANZA,MARINA ÑIGUEZ GARCIA, 10564,C,JERUSALEN ESTHER FLORES TORO, 39439,Y,,,,,7-11,12-10,11-8,9-11,13-11,3-2,5 - 0
singles,2,919,LEGA-RIVAS,2018826,BOADILLA  TM CEIP TERESA BERGANZA,MIREIA CIFUENTES FERNANDEZ, 8643,B,EMMA RUIZ PRADA, 16213,Z,,,,,11-6,11-6,11-6,,,3-0,6 - 0
singles,3,2018826,BOADILLA  TM CEIP TERESA BERGANZA,2017543,MUSEO DE LA ALMENDRA FRANCISCO MORALES,KRISTAL ALONDRA MELENDEZ LAFONTAINE, 39242,A,FANG NING CHEN CHEN, 4855,Y,,,,,3-11,11-6,11-2,11-6,,3-1,1 - 0
singles,3,2018826,BOADILLA  TM CEIP TERESA BERGANZA,2017543,MUSEO DE LA ALMENDRA FRANCISCO MORALES,ISABEL CONCHILLO MARTINEZ, 27020,B,MARINA ÑIGUEZ GARCIA, 10564,X,,,,,4-11,11-6,11-9,10-12,8-11,2-3,1 - 1
singles,3,2018826,BOADILLA  TM CEIP TERESA BERGANZA,2017543,MUSEO DE LA ALMENDRA FRANCISCO MORALES,LUCIA LOPEZ CUENCA, 19107,C,MIREIA CIFUENTES FERNANDEZ, 8643,Z,,,,,8-11,4-11,6-11,,,0-3,1 - 2
singles,3,2018826,BOADILLA  TM CEIP TERESA BERGANZA,2017543,MUSEO DE LA ALMENDRA FRANCISCO MORALES,KRISTAL ALONDRA MELENDEZ LAFONTAINE, 39242,A,MARINA ÑIGUEZ GARCIA, 10564,X,,,,,4-11,12-10,12-10,11-5,,3-1,2 - 2
singles,3,2018826,BOADILLA  TM CEIP TERESA BERGANZA,2017543,MUSEO DE LA ALMENDRA FRANCISCO MORALES,LUCIA LOPEZ CUENCA, 19107,C,FANG NING CHEN CHEN, 4855,Y,,,,,6-11,11-9,12-10,13-11,,3-1,3 - 2
