name,id_raw,id,division,group,genre,category,url
FINISTERRE REST. A MOA,20201927,20201927,Primera División Femenina - Grupo 1,1,female,primera-nacional,https://www.rfetm.es/resultados/2020-2021/view.php?eqdat=20201927
AVILES T.M.,98,98,Primera División Femenina - Grupo 2,2,female,primera-nacional,https://www.rfetm.es/resultados/2020-2021/view.php?eqdat=98
CORVERASTUR TM,2017649,2017649,Primera División Femenina - Grupo 2,2,female,primera-nacional,https://www.rfetm.es/resultados/2020-2021/view.php?eqdat=2017649
CLUB DEPORTIVO COYANZA,20191571,20191571,Primera División Femenina - Grupo 2,2,female,primera-nacional,https://www.rfetm.es/resultados/2020-2021/view.php?eqdat=20191571
LUARCA TENIS DE MESA,14053,14053,Primera División Femenina - Grupo 2,2,female,primera-nacional,https://www.rfetm.es/resultados/2020-2021/view.php?eqdat=14053
LEKA ENEA CHEMA T.M. GEWO,2017554,2017554,Primera División Femenina - Grupo 3,3,female,primera-nacional,https://www.rfetm.es/resultados/2020-2021/view.php?eqdat=2017554
RODAMIENTOS ARIZTI GASTEIZ TM,20201711,20201711,Primera División Femenina - Grupo 3,3,female,primera-nacional,https://www.rfetm.es/resultados/2020-2021/view.php?eqdat=20201711
CENTRO NATACION HELIOS,2017545,2017545,Primera División Femenina - Grupo 3,3,female,primera-nacional,https://www.rfetm.es/resultados/2020-2021/view.php?eqdat=2017545
PUBLIMAX CAI SANTIAGO PROM.,887,887,Primera División Femenina - Grupo 3,3,female,primera-nacional,https://www.rfetm.es/resultados/2020-2021/view.php?eqdat=887
HORTALEZA TM,20201878,20201878,Primera División Femenina - Grupo 3,3,female,primera-nacional,https://www.rfetm.es/resultados/2020-2021/view.php?eqdat=20201878
CLUB TENIS DE MESA SIERRA DE GUADARRAMA,20191570,20191570,Primera División Femenina - Grupo 3,3,female,primera-nacional,https://www.rfetm.es/resultados/2020-2021/view.php?eqdat=20191570
CLUB TENNIS TAULA BASCARA,20191572,20191572,Primera División Femenina - Grupo 4,4,female,primera-nacional,https://www.rfetm.es/resultados/2020-2021/view.php?eqdat=20191572
CTT ELS AMICS TERRASSA,2018856,2018856,Primera División Femenina - Grupo 4,4,female,primera-nacional,https://www.rfetm.es/resultados/2020-2021/view.php?eqdat=2018856
REUS GANXETS SALUT I TREBALL,2018827,2018827,Primera División Femenina - Grupo 4,4,female,primera-nacional,https://www.rfetm.es/resultados/2020-2021/view.php?eqdat=2018827
BORGES GRUP VALL,20201860,20201860,Primera División Femenina - Grupo 4,4,female,primera-nacional,https://www.rfetm.es/resultados/2020-2021/view.php?eqdat=20201860
CTT VILABLAREIX,2018930,2018930,Primera División Femenina - Grupo 4,4,female,primera-nacional,https://www.rfetm.es/resultados/2020-2021/view.php?eqdat=2018930
GIRBAU VIC T.T,20202054,20202054,Primera División Femenina - Grupo 4,4,female,primera-nacional,https://www.rfetm.es/resultados/2020-2021/view.php?eqdat=20202054
REOCÍN - SON CLADERA TTC,20191304,20191304,Primera División Femenina - Grupo 5,5,female,primera-nacional,https://www.rfetm.es/resultados/2020-2021/view.php?eqdat=20191304
CLUB TENIS DE MESA EL ALAMO,20191347,20191347,Primera División Femenina - Grupo 5,5,female,primera-nacional,https://www.rfetm.es/resultados/2020-2021/view.php?eqdat=20191347
EIVISSA-CARMEN PELUQUEROS PATR.HUMANITAT,2018889,2018889,Primera División Femenina - Grupo 5,5,female,primera-nacional,https://www.rfetm.es/resultados/2020-2021/view.php?eqdat=2018889
SSREYES-DOS DE MAYO,14066,14066,Primera División Femenina - Grupo 5,5,female,primera-nacional,https://www.rfetm.es/resultados/2020-2021/view.php?eqdat=14066
CLUB DEPORTIVO YACAL,20191256,20191256,Primera División Femenina - Grupo 5,5,female,primera-nacional,https://www.rfetm.es/resultados/2020-2021/view.php?eqdat=20191256
ALUCHE TENIS DE MESA FEMENINO,2018886,2018886,Primera División Femenina - Grupo 5,5,female,primera-nacional,https://www.rfetm.es/resultados/2020-2021/view.php?eqdat=2018886
CTM PROGRESO MÓSTOLES,20202058,20202058,Primera División Femenina - Grupo 5,5,female,primera-nacional,https://www.rfetm.es/resultados/2020-2021/view.php?eqdat=20202058
CLUB TENIS DE MESA DAMA DE ELCHE,20202057,20202057,Primera División Femenina - Grupo 6,6,female,primera-nacional,https://www.rfetm.es/resultados/2020-2021/view.php?eqdat=20202057
HUJASE JAÉN AUTÉNTICA,16207,16207,Primera División Femenina - Grupo 6,6,female,primera-nacional,https://www.rfetm.es/resultados/2020-2021/view.php?eqdat=16207
CTM HUERCAL DE ALMERIA,2018880,2018880,Primera División Femenina - Grupo 6,6,female,primera-nacional,https://www.rfetm.es/resultados/2020-2021/view.php?eqdat=2018880
CLAN TECH2 TENIS DE MESA CARTAGENA,20191626,20191626,Primera División Femenina - Grupo 6,6,female,primera-nacional,https://www.rfetm.es/resultados/2020-2021/view.php?eqdat=20191626
PATIO ANDALUZ  LA ZUBIA,20181052,20181052,Primera División Femenina - Grupo 6,6,female,primera-nacional,https://www.rfetm.es/resultados/2020-2021/view.php?eqdat=20181052
TECNIGEN LINARES,14051,14051,Primera División Femenina - Grupo 6,6,female,primera-nacional,https://www.rfetm.es/resultados/2020-2021/view.php?eqdat=14051
C.T.T. MEDITERRANEO-VALENCIA,117,117,Primera División Femenina - Grupo 6,6,female,primera-nacional,https://www.rfetm.es/resultados/2020-2021/view.php?eqdat=117
"A.D.  TRES BALCONES ""A""",20201870,20201870,Primera División Femenina - Grupo 7,7,female,primera-nacional,https://www.rfetm.es/resultados/2020-2021/view.php?eqdat=20201870
TENIS DE MESA FUENTE DE CANTOS,20191449,20191449,Primera División Femenina - Grupo 7,7,female,primera-nacional,https://www.rfetm.es/resultados/2020-2021/view.php?eqdat=20191449
ESCUELA TIERRA DE BARROS TENIS DE MESA,20191419,20191419,Primera División Femenina - Grupo 7,7,female,primera-nacional,https://www.rfetm.es/resultados/2020-2021/view.php?eqdat=20191419
T.M. VILLAFRANCA-CATERING LA GRANFAMILIA,2017685,2017685,Primera División Femenina - Grupo 7,7,female,primera-nacional,https://www.rfetm.es/resultados/2020-2021/view.php?eqdat=2017685
"REAL CIRCULO DE LABRADORES ""A""",20191404,20191404,Primera División Femenina - Grupo 7,7,female,primera-nacional,https://www.rfetm.es/resultados/2020-2021/view.php?eqdat=20191404
"A.D.  TRES BALCONES ""B""",1184,1184,Primera División Femenina - Grupo 7,7,female,primera-nacional,https://www.rfetm.es/resultados/2020-2021/view.php?eqdat=1184
OROSO TM PELUQUERíA TIJE,16008,16008,Segunda División Masculina - Grupo 1,1,male,segona-nacional,https://www.rfetm.es/resultados/2020-2021/view.php?eqdat=16008
ARTEAL,1274,1274,Segunda División Masculina - Grupo 1,1,male,segona-nacional,https://www.rfetm.es/resultados/2020-2021/view.php?eqdat=1274
CARNES Y EMBUTIDOS LUIS SANESTEBAN CAO,10490,10490,Segunda División Masculina - Grupo 1,1,male,segona-nacional,https://www.rfetm.es/resultados/2020-2021/view.php?eqdat=10490
ZOOLANDIA CONXO TM,20191657,20191657,Segunda División Masculina - Grupo 1,1,male,segona-nacional,https://www.rfetm.es/resultados/2020-2021/view.php?eqdat=20191657
CLUB TENIS DE MESA BREOGAN - OLEIROS,2018795,2018795,Segunda División Masculina - Grupo 1,1,male,segona-nacional,https://www.rfetm.es/resultados/2020-2021/view.php?eqdat=2018795
CTM VIGO WWW.PESCADODEGALICIA.COM,2018796,2018796,Segunda División Masculina - Grupo 2,2,male,segona-nacional,https://www.rfetm.es/resultados/2020-2021/view.php?eqdat=2018796
CTM EL CALVARIO,14025,14025,Segunda División Masculina - Grupo 2,2,male,segona-nacional,https://www.rfetm.es/resultados/2020-2021/view.php?eqdat=14025
VILAGARCIA TENIS DE MESA,20201665,20201665,Segunda División Masculina - Grupo 2,2,male,segona-nacional,https://www.rfetm.es/resultados/2020-2021/view.php?eqdat=20201665
SOCIEDAD DEPORTIVA RIBADEO TENIS DE MESA,20201672,20201672,Segunda División Masculina - Grupo 2,2,male,segona-nacional,https://www.rfetm.es/resultados/2020-2021/view.php?eqdat=20201672
VETERANOS EXPECTORANTES,20191282,20191282,Segunda División Masculina - Grupo 2,2,male,segona-nacional,https://www.rfetm.es/resultados/2020-2021/view.php?eqdat=20191282
UNIVERSIDAD DE BURGOS - TPF,20191583,20191583,Segunda División Masculina - Grupo 3,3,male,segona-nacional,https://www.rfetm.es/resultados/2020-2021/view.php?eqdat=20191583
CTM ZAMORA-CAJA RURAL,16025,16025,Segunda División Masculina - Grupo 3,3,male,segona-nacional,https://www.rfetm.es/resultados/2020-2021/view.php?eqdat=16025
CLUB DEPORTIVO COYANZA,20191277,20191277,Segunda División Masculina - Grupo 3,3,male,segona-nacional,https://www.rfetm.es/resultados/2020-2021/view.php?eqdat=20191277
ETM REBOFER TORRELAVEGA,10140,10140,Segunda División Masculina - Grupo 3,3,male,segona-nacional,https://www.rfetm.es/resultados/2020-2021/view.php?eqdat=10140
CLUB ATLETICO LEON - VIRGEN DEL CAMINO,20201670,20201670,Segunda División Masculina - Grupo 3,3,male,segona-nacional,https://www.rfetm.es/resultados/2020-2021/view.php?eqdat=20201670
TENIS DE MESA EL CACHON,10702,10702,Segunda División Masculina - Grupo 4,4,male,segona-nacional,https://www.rfetm.es/resultados/2020-2021/view.php?eqdat=10702
LA ATALAYA GIJON TENIS DE MESA,2018797,2018797,Segunda División Masculina - Grupo 4,4,male,segona-nacional,https://www.rfetm.es/resultados/2020-2021/view.php?eqdat=2018797
LUARCA TENIS DE MESA,1453,׎w,Segunda División Masculina - Grupo 4,4,male,segona-nacional,https://www.rfetm.es/resultados/2020-2021/view.php?eqdat=1453
MANUFACTURAS DEPORTIVAS,2018819,2018819,Segunda División Masculina - Grupo 4,4,male,segona-nacional,https://www.rfetm.es/resultados/2020-2021/view.php?eqdat=2018819
AVILES T.M.,927,927,Segunda División Masculina - Grupo 4,4,male,segona-nacional,https://www.rfetm.es/resultados/2020-2021/view.php?eqdat=927
IRUN LEKA ENEA PROSETECNISA,981,981,Segunda División Masculina - Grupo 5,5,male,segona-nacional,https://www.rfetm.es/resultados/2020-2021/view.php?eqdat=981
OBERENA,292,292,Segunda División Masculina - Grupo 5,5,male,segona-nacional,https://www.rfetm.es/resultados/2020-2021/view.php?eqdat=292
CLUB DEPORTIVO MARPEX BERAUN-ERRENTERIA,2017365,2017365,Segunda División Masculina - Grupo 5,5,male,segona-nacional,https://www.rfetm.es/resultados/2020-2021/view.php?eqdat=2017365
C.D FORTUNA K.E - SUPER AMARA,10015,10015,Segunda División Masculina - Grupo 5,5,male,segona-nacional,https://www.rfetm.es/resultados/2020-2021/view.php?eqdat=10015
SCDR ANAITASUNA,16028,16028,Segunda División Masculina - Grupo 5,5,male,segona-nacional,https://www.rfetm.es/resultados/2020-2021/view.php?eqdat=16028
FUENCAMPO - GASTEIZ,859,859,Segunda División Masculina - Grupo 6,6,male,segona-nacional,https://www.rfetm.es/resultados/2020-2021/view.php?eqdat=859
CAFÉS LA BRASILEÑA-GAILAK,2017751,2017751,Segunda División Masculina - Grupo 6,6,male,segona-nacional,https://www.rfetm.es/resultados/2020-2021/view.php?eqdat=2017751
CD ARTXANDAKO MAHAI TENISA,2017336,2017336,Segunda División Masculina - Grupo 6,6,male,segona-nacional,https://www.rfetm.es/resultados/2020-2021/view.php?eqdat=2017336
GURE TALDE,101,101,Segunda División Masculina - Grupo 6,6,male,segona-nacional,https://www.rfetm.es/resultados/2020-2021/view.php?eqdat=101
PORTUGALETE GURE TALDE,20191288,20191288,Segunda División Masculina - Grupo 6,6,male,segona-nacional,https://www.rfetm.es/resultados/2020-2021/view.php?eqdat=20191288
BORGES MASIA TERO,10162,10162,Segunda División Masculina - Grupo 7,7,male,segona-nacional,https://www.rfetm.es/resultados/2020-2021/view.php?eqdat=10162
PUBLIMAX CAI SANTIAGO T.M.,1078,1078,Segunda División Masculina - Grupo 7,7,male,segona-nacional,https://www.rfetm.es/resultados/2020-2021/view.php?eqdat=1078
SCHOOL ZARAGOZA GLOBAL SPEDITION,38,38,Segunda División Masculina - Grupo 7,7,male,segona-nacional,https://www.rfetm.es/resultados/2020-2021/view.php?eqdat=38
CENTRO NATACIÓN HELIOS,144,144,Segunda División Masculina - Grupo 7,7,male,segona-nacional,https://www.rfetm.es/resultados/2020-2021/view.php?eqdat=144
CTT MOLLERUSSA SERVISIMÓ VW,14026,14026,Segunda División Masculina - Grupo 7,7,male,segona-nacional,https://www.rfetm.es/resultados/2020-2021/view.php?eqdat=14026
LLUÏSOS DE GRÀCIA,1422,1422,Segunda División Masculina - Grupo 8,8,male,segona-nacional,https://www.rfetm.es/resultados/2020-2021/view.php?eqdat=1422
CLUBDELAOFICINA.COM CTT TORTOSA,10771,10771,Segunda División Masculina - Grupo 8,8,male,segona-nacional,https://www.rfetm.es/resultados/2020-2021/view.php?eqdat=10771
CLUB TENNIS TAULA BARCELONA,14016,14016,Segunda División Masculina - Grupo 8,8,male,segona-nacional,https://www.rfetm.es/resultados/2020-2021/view.php?eqdat=14016
CPP IGUALADA,2017342,2017342,Segunda División Masculina - Grupo 8,8,male,segona-nacional,https://www.rfetm.es/resultados/2020-2021/view.php?eqdat=2017342
SON CLADERA TTC,10457,10457,Segunda División Masculina - Grupo 9,9,male,segona-nacional,https://www.rfetm.es/resultados/2020-2021/view.php?eqdat=10457
CLINICA DENTAL VIRGEN DEL PILAR RIPOLLET,16001,16001,Segunda División Masculina - Grupo 9,9,male,segona-nacional,https://www.rfetm.es/resultados/2020-2021/view.php?eqdat=16001
CTT L'HOSPITALET-GRUPO PREVING,20201703,20201703,Segunda División Masculina - Grupo 9,9,male,segona-nacional,https://www.rfetm.es/resultados/2020-2021/view.php?eqdat=20201703
CTT VILANOVA,2017340,2017340,Segunda División Masculina - Grupo 9,9,male,segona-nacional,https://www.rfetm.es/resultados/2020-2021/view.php?eqdat=2017340
CLUB PALMA TENNIS TAULA,16051,16051,Segunda División Masculina - Grupo 9,9,male,segona-nacional,https://www.rfetm.es/resultados/2020-2021/view.php?eqdat=16051
CLUB TENNIS DE TAULA VILAFRANCA,764,764,Segunda División Masculina - Grupo 10,10,male,segona-nacional,https://www.rfetm.es/resultados/2020-2021/view.php?eqdat=764
GIRBAU VIC T.T,20201663,20201663,Segunda División Masculina - Grupo 10,10,male,segona-nacional,https://www.rfetm.es/resultados/2020-2021/view.php?eqdat=20201663
SOCIEDAD CORAL RECREATIVA EL CIERVO,2018792,2018792,Segunda División Masculina - Grupo 10,10,male,segona-nacional,https://www.rfetm.es/resultados/2020-2021/view.php?eqdat=2018792
FALCONS SABADELL - SMATSA AGORA GRUP,10348,10348,Segunda División Masculina - Grupo 10,10,male,segona-nacional,https://www.rfetm.es/resultados/2020-2021/view.php?eqdat=10348
BLANXART XALOC OLESA,963,963,Segunda División Masculina - Grupo 10,10,male,segona-nacional,https://www.rfetm.es/resultados/2020-2021/view.php?eqdat=963
CLUB TENNIS TAULA TORELLÓ,165,165,Segunda División Masculina - Grupo 11,11,male,segona-nacional,https://www.rfetm.es/resultados/2020-2021/view.php?eqdat=165
PORTMANY - CARMEN PELUQUEROS,20181208,20181208,Segunda División Masculina - Grupo 11,11,male,segona-nacional,https://www.rfetm.es/resultados/2020-2021/view.php?eqdat=20181208
CTT ELS AMICS TERRASSA,20201872,20201872,Segunda División Masculina - Grupo 11,11,male,segona-nacional,https://www.rfetm.es/resultados/2020-2021/view.php?eqdat=20201872
CTT VILABLAREIX,10354,10354,Segunda División Masculina - Grupo 11,11,male,segona-nacional,https://www.rfetm.es/resultados/2020-2021/view.php?eqdat=10354
CHARLOTTE´S GRILL BADALONA,20191278,20191278,Segunda División Masculina - Grupo 12,12,male,segona-nacional,https://www.rfetm.es/resultados/2020-2021/view.php?eqdat=20191278
TERMOTUR CALELLA,262,262,Segunda División Masculina - Grupo 12,12,male,segona-nacional,https://www.rfetm.es/resultados/2020-2021/view.php?eqdat=262
CLUB NATACIO SABADELL,20202037,20202037,Segunda División Masculina - Grupo 12,12,male,segona-nacional,https://www.rfetm.es/resultados/2020-2021/view.php?eqdat=20202037
ASSOCIACIO TENNIS DE TAULA PREMIÀ DE MAR,43,43,Segunda División Masculina - Grupo 12,12,male,segona-nacional,https://www.rfetm.es/resultados/2020-2021/view.php?eqdat=43
CETT ESPARREGUERA,244,244,Segunda División Masculina - Grupo 12,12,male,segona-nacional,https://www.rfetm.es/resultados/2020-2021/view.php?eqdat=244
NS SAN SEBASTIAN DE LOS REYES,2018799,2018799,Segunda División Masculina - Grupo 13,13,male,segona-nacional,https://www.rfetm.es/resultados/2020-2021/view.php?eqdat=2018799
CASTELLÓ APE CERÁMICA,10144,10144,Segunda División Masculina - Grupo 13,13,male,segona-nacional,https://www.rfetm.es/resultados/2020-2021/view.php?eqdat=10144
CLUB DEPORTIVO ELEMENTAL FUENLABRADA TEAM TM,20202061,20202061,Segunda División Masculina - Grupo 13,13,male,segona-nacional,https://www.rfetm.es/resultados/2020-2021/view.php?eqdat=20202061
FRANCISCO DE QUEVEDO T.M.,20191285,20191285,Segunda División Masculina - Grupo 13,13,male,segona-nacional,https://www.rfetm.es/resultados/2020-2021/view.php?eqdat=20191285
CLUB TENIS DE MESA PATERNA,16026,16026,Segunda División Masculina - Grupo 14,14,male,segona-nacional,https://www.rfetm.es/resultados/2020-2021/view.php?eqdat=16026
CLUB TENNIS TAULA ALGEMESI,20201671,20201671,Segunda División Masculina - Grupo 14,14,male,segona-nacional,https://www.rfetm.es/resultados/2020-2021/view.php?eqdat=20201671
CLUB TENNIS TAULA SANTISIMO SALVADOR,14010,14010,Segunda División Masculina - Grupo 14,14,male,segona-nacional,https://www.rfetm.es/resultados/2020-2021/view.php?eqdat=14010
TENNIS DE TAULA XATIVA CLUB,2017345,2017345,Segunda División Masculina - Grupo 14,14,male,segona-nacional,https://www.rfetm.es/resultados/2020-2021/view.php?eqdat=2017345
TT TOMEGA LA VALL,20202079,20202079,Segunda División Masculina - Grupo 14,14,male,segona-nacional,https://www.rfetm.es/resultados/2020-2021/view.php?eqdat=20202079
CLUB TENIS DE MESA TOLEDO,20181202,20181202,Segunda División Masculina - Grupo 15,15,male,segona-nacional,https://www.rfetm.es/resultados/2020-2021/view.php?eqdat=20181202
BM ALARCOS TENIS DE MESA CIUDAD REAL,10776,10776,Segunda División Masculina - Grupo 15,15,male,segona-nacional,https://www.rfetm.es/resultados/2020-2021/view.php?eqdat=10776
"HORTALEZA, TM",824,824,Segunda División Masculina - Grupo 15,15,male,segona-nacional,https://www.rfetm.es/resultados/2020-2021/view.php?eqdat=824
CLUB TENIS DE MESA ALCAZAR,2017362,2017362,Segunda División Masculina - Grupo 15,15,male,segona-nacional,https://www.rfetm.es/resultados/2020-2021/view.php?eqdat=2017362
SAN SEBASTIAN DE LOS REYES,838,838,Segunda División Masculina - Grupo 16,16,male,segona-nacional,https://www.rfetm.es/resultados/2020-2021/view.php?eqdat=838
MADRID C.T.M. B,287,287,Segunda División Masculina - Grupo 16,16,male,segona-nacional,https://www.rfetm.es/resultados/2020-2021/view.php?eqdat=287
NOROESTE - LAS ROZAS,10288,10288,Segunda División Masculina - Grupo 16,16,male,segona-nacional,https://www.rfetm.es/resultados/2020-2021/view.php?eqdat=10288
C.D.T.M.RIVAS PROMESAS,586,586,Segunda División Masculina - Grupo 16,16,male,segona-nacional,https://www.rfetm.es/resultados/2020-2021/view.php?eqdat=586
CLUB TENIS DE MESA COSLADA,20201676,20201676,Segunda División Masculina - Grupo 16,16,male,segona-nacional,https://www.rfetm.es/resultados/2020-2021/view.php?eqdat=20201676
AGRUPACION DEPORTIVA TENIS MESA LEGANES,2017343,2017343,Segunda División Masculina - Grupo 17,17,male,segona-nacional,https://www.rfetm.es/resultados/2020-2021/view.php?eqdat=2017343
TENIS DE MESA PARLA - DRAGO TT,2018801,2018801,Segunda División Masculina - Grupo 17,17,male,segona-nacional,https://www.rfetm.es/resultados/2020-2021/view.php?eqdat=2018801
T.M. DAGANZO,20181213,20181213,Segunda División Masculina - Grupo 17,17,male,segona-nacional,https://www.rfetm.es/resultados/2020-2021/view.php?eqdat=20181213
CLUB TENIS DE MESA SAN S. DE LOS REYES,20201889,20201889,Segunda División Masculina - Grupo 17,17,male,segona-nacional,https://www.rfetm.es/resultados/2020-2021/view.php?eqdat=20201889
C.T.M. GOSSIMA L. BELTRAN 2001,20201839,20201839,Segunda División Masculina - Grupo 17,17,male,segona-nacional,https://www.rfetm.es/resultados/2020-2021/view.php?eqdat=20201839
C.D. TENIS DE MESA RIVAS,704,704,Segunda División Masculina - Grupo 18,18,male,segona-nacional,https://www.rfetm.es/resultados/2020-2021/view.php?eqdat=704
MADRID C.T.M. A,20201664,20201664,Segunda División Masculina - Grupo 18,18,male,segona-nacional,https://www.rfetm.es/resultados/2020-2021/view.php?eqdat=20201664
ALCOBENDAS TENIS DE MESA,16014,16014,Segunda División Masculina - Grupo 18,18,male,segona-nacional,https://www.rfetm.es/resultados/2020-2021/view.php?eqdat=16014
BEONE BOADILLA,20191284,20191284,Segunda División Masculina - Grupo 18,18,male,segona-nacional,https://www.rfetm.es/resultados/2020-2021/view.php?eqdat=20191284
TENIS DE MESA ALCALA-VILLALBILLA,20191612,20191612,Segunda División Masculina - Grupo 18,18,male,segona-nacional,https://www.rfetm.es/resultados/2020-2021/view.php?eqdat=20191612
LA TORRETA TENIS DE MESA,138,138,Segunda División Masculina - Grupo 19,19,male,segona-nacional,https://www.rfetm.es/resultados/2020-2021/view.php?eqdat=138
THE SOLAR WORLD STAIN ABTM,16013,16013,Segunda División Masculina - Grupo 19,19,male,segona-nacional,https://www.rfetm.es/resultados/2020-2021/view.php?eqdat=16013
DAMA DE ELCHE OPTICA LOOK,2017338,2017338,Segunda División Masculina - Grupo 19,19,male,segona-nacional,https://www.rfetm.es/resultados/2020-2021/view.php?eqdat=2017338
CLUB TENIS DE MESA ALCOY,2018816,2018816,Segunda División Masculina - Grupo 19,19,male,segona-nacional,https://www.rfetm.es/resultados/2020-2021/view.php?eqdat=2018816
CLUB DE TENIS DE MESA ILICITANO,20201955,20201955,Segunda División Masculina - Grupo 19,19,male,segona-nacional,https://www.rfetm.es/resultados/2020-2021/view.php?eqdat=20201955
FRAMUSA TOTANA B,16022,16022,Segunda División Masculina - Grupo 20,20,male,segona-nacional,https://www.rfetm.es/resultados/2020-2021/view.php?eqdat=16022
CTM MURCIA,20181035,20181035,Segunda División Masculina - Grupo 20,20,male,segona-nacional,https://www.rfetm.es/resultados/2020-2021/view.php?eqdat=20181035
CLUB ATLETICO SAN JAVIER DE TENIS DE MESA,2018808,2018808,Segunda División Masculina - Grupo 20,20,male,segona-nacional,https://www.rfetm.es/resultados/2020-2021/view.php?eqdat=2018808
ALSA-CITY / UPCT CARTAGENA TM,20191452,20191452,Segunda División Masculina - Grupo 20,20,male,segona-nacional,https://www.rfetm.es/resultados/2020-2021/view.php?eqdat=20191452
A.D. ELIOCROCA LORCA TM,20191287,20191287,Segunda División Masculina - Grupo 20,20,male,segona-nacional,https://www.rfetm.es/resultados/2020-2021/view.php?eqdat=20191287
CLUB TENIS DE MESA VEGAS DEL GENIL,20191274,20191274,Segunda División Masculina - Grupo 21,21,male,segona-nacional,https://www.rfetm.es/resultados/2020-2021/view.php?eqdat=20191274
CLUB TENIS DE MESA JAEN,2018804,2018804,Segunda División Masculina - Grupo 21,21,male,segona-nacional,https://www.rfetm.es/resultados/2020-2021/view.php?eqdat=2018804
CLUB TENIS DE MESA LINARES,20202097,20202097,Segunda División Masculina - Grupo 21,21,male,segona-nacional,https://www.rfetm.es/resultados/2020-2021/view.php?eqdat=20202097
ANCARPE  CORDOBA-81,10604,10604,Segunda División Masculina - Grupo 21,21,male,segona-nacional,https://www.rfetm.es/resultados/2020-2021/view.php?eqdat=10604
CLUB DEPORTIVO HUÉTOR VEGA,16101,16101,Segunda División Masculina - Grupo 22,22,male,segona-nacional,https://www.rfetm.es/resultados/2020-2021/view.php?eqdat=16101
BOLA DE PARTIDO LA ZUBIA,223,223,Segunda División Masculina - Grupo 22,22,male,segona-nacional,https://www.rfetm.es/resultados/2020-2021/view.php?eqdat=223
CTM PEPINOS GALÁCTICOS VEGAS DEL GENIL,20201677,20201677,Segunda División Masculina - Grupo 22,22,male,segona-nacional,https://www.rfetm.es/resultados/2020-2021/view.php?eqdat=20201677
CTM CIUDAD DE GRANADA 2012,20202034,20202034,Segunda División Masculina - Grupo 22,22,male,segona-nacional,https://www.rfetm.es/resultados/2020-2021/view.php?eqdat=20202034
CLUB TENIS DE MESA CULLAR VEGA,20202096,20202096,Segunda División Masculina - Grupo 22,22,male,segona-nacional,https://www.rfetm.es/resultados/2020-2021/view.php?eqdat=20202096
CLUB POLIDEPORTIVO MIJAS,2017346,2017346,Segunda División Masculina - Grupo 23,23,male,segona-nacional,https://www.rfetm.es/resultados/2020-2021/view.php?eqdat=2017346
C.T.M BAHÍA DE CÁDIZ,20191643,20191643,Segunda División Masculina - Grupo 23,23,male,segona-nacional,https://www.rfetm.es/resultados/2020-2021/view.php?eqdat=20191643
CLUB TENIS DE MESA BELCÓN JEREZ,20201928,20201928,Segunda División Masculina - Grupo 23,23,male,segona-nacional,https://www.rfetm.es/resultados/2020-2021/view.php?eqdat=20201928
CTM CHICLANA TURBOCÁDIZ,557,557,Segunda División Masculina - Grupo 23,23,male,segona-nacional,https://www.rfetm.es/resultados/2020-2021/view.php?eqdat=557
GUADALSEM AMIGOS TM LEBRIJA,20201675,20201675,Segunda División Masculina - Grupo 24,24,male,segona-nacional,https://www.rfetm.es/resultados/2020-2021/view.php?eqdat=20201675
CARMONA TENIS DE MESA,20191272,20191272,Segunda División Masculina - Grupo 24,24,male,segona-nacional,https://www.rfetm.es/resultados/2020-2021/view.php?eqdat=20191272
REAL CIRCULO DE LABRADORES,20202070,20202070,Segunda División Masculina - Grupo 24,24,male,segona-nacional,https://www.rfetm.es/resultados/2020-2021/view.php?eqdat=20202070
C.T.M. SAN JUAN,20202098,20202098,Segunda División Masculina - Grupo 24,24,male,segona-nacional,https://www.rfetm.es/resultados/2020-2021/view.php?eqdat=20202098
FUENTE DEL MAESTRE-CAT. LA GRAN FAMILIA,10629,10629,Segunda División Masculina - Grupo 25,25,male,segona-nacional,https://www.rfetm.es/resultados/2020-2021/view.php?eqdat=10629
CIRCULO MERCANTIL E INDUSTRIAL,10469,10469,Segunda División Masculina - Grupo 25,25,male,segona-nacional,https://www.rfetm.es/resultados/2020-2021/view.php?eqdat=10469
SMD GIBRALEON,20202038,20202038,Segunda División Masculina - Grupo 25,25,male,segona-nacional,https://www.rfetm.es/resultados/2020-2021/view.php?eqdat=20202038
CONSERVAS LOLA,20181203,20181203,Segunda División Masculina - Grupo 25,25,male,segona-nacional,https://www.rfetm.es/resultados/2020-2021/view.php?eqdat=20181203
IMEX DON BENITO T.M.,1370,1370,Segunda División Masculina - Grupo 26,26,male,segona-nacional,https://www.rfetm.es/resultados/2020-2021/view.php?eqdat=1370
"A.D.  TRES BALCONES ""A""",454,454,Segunda División Masculina - Grupo 26,26,male,segona-nacional,https://www.rfetm.es/resultados/2020-2021/view.php?eqdat=454
CTM ALMENDRALEJO EXTREMADURA,2017333,2017333,Segunda División Masculina - Grupo 26,26,male,segona-nacional,https://www.rfetm.es/resultados/2020-2021/view.php?eqdat=2017333
"A.D.  TRES BALCONES ""B""",20201667,20201667,Segunda División Masculina - Grupo 26,26,male,segona-nacional,https://www.rfetm.es/resultados/2020-2021/view.php?eqdat=20201667
CIRCULO DE AMISTAD-TENERIFE,14003,14003,Segunda División Masculina - Grupo 27,27,male,segona-nacional,https://www.rfetm.es/resultados/2020-2021/view.php?eqdat=14003
