name,id_raw,id,division,group,genre,category,url
CIDADE DE NARON,788,788,Superdivisión Femenina,,female,super-divisio,https://www.rfetm.es/resultados/2018-2019/view.php?eqdat=788
IRUN LEKA ENEA,139,139,División de Honor Masculina - Grupo 1,1,male,divisio-honor,https://www.rfetm.es/resultados/2018-2019/view.php?eqdat=139
QUADIS CENTRE NATACIO MATARO,153,153,División de Honor Masculina - Grupo 1,1,male,divisio-honor,https://www.rfetm.es/resultados/2018-2019/view.php?eqdat=153
C.T.T. OLOT - GABINET PERMAR,811,811,División de Honor Masculina - Grupo 1,1,male,divisio-honor,https://www.rfetm.es/resultados/2018-2019/view.php?eqdat=811
MARPEX BERAUN ERRENTERIA T.M.,40,40,División de Honor Masculina - Grupo 1,1,male,divisio-honor,https://www.rfetm.es/resultados/2018-2019/view.php?eqdat=40
SOSMATIC BADALONA,1072,1072,División de Honor Masculina - Grupo 1,1,male,divisio-honor,https://www.rfetm.es/resultados/2018-2019/view.php?eqdat=1072
CLUB NATACIÓ SABADELL,10818,10818,División de Honor Masculina - Grupo 1,1,male,divisio-honor,https://www.rfetm.es/resultados/2018-2019/view.php?eqdat=10818
UNIVERSIDAD DE BURGOS - TPF,790,790,División de Honor Masculina - Grupo 1,1,male,divisio-honor,https://www.rfetm.es/resultados/2018-2019/view.php?eqdat=790
CLUB TENNIS TAULA BORGES,305,305,División de Honor Masculina - Grupo 1,1,male,divisio-honor,https://www.rfetm.es/resultados/2018-2019/view.php?eqdat=305
ETM TORRELAVEGA,1351,1351,División de Honor Masculina - Grupo 1,1,male,divisio-honor,https://www.rfetm.es/resultados/2018-2019/view.php?eqdat=1351
C.E.R L  ESCALA,14005,14005,División de Honor Masculina - Grupo 1,1,male,divisio-honor,https://www.rfetm.es/resultados/2018-2019/view.php?eqdat=14005
TENIS MESA PEÑASKAL,10717,10717,División de Honor Masculina - Grupo 1,1,male,divisio-honor,https://www.rfetm.es/resultados/2018-2019/view.php?eqdat=10717
VASA ARROYO-CDO,50102,50102,División de Honor Masculina - Grupo 1,1,male,divisio-honor,https://www.rfetm.es/resultados/2018-2019/view.php?eqdat=50102
UNIVERSIDAD DE BURGOS - TPF,14065,14065,División de Honor Femenina - Grupo 1,1,female,divisio-honor,https://www.rfetm.es/resultados/2018-2019/view.php?eqdat=14065
VISIT PONTEVEDRA,1308,1308,División de Honor Femenina - Grupo 1,1,female,divisio-honor,https://www.rfetm.es/resultados/2018-2019/view.php?eqdat=1308
ILLAS CÍES TM,866,866,División de Honor Femenina - Grupo 1,1,female,divisio-honor,https://www.rfetm.es/resultados/2018-2019/view.php?eqdat=866
LEGANES-RIVAS,919,919,División de Honor Femenina - Grupo 1,1,female,divisio-honor,https://www.rfetm.es/resultados/2018-2019/view.php?eqdat=919
C.D. TENIS DE MESA RIVAS,297,297,División de Honor Femenina - Grupo 1,1,female,divisio-honor,https://www.rfetm.es/resultados/2018-2019/view.php?eqdat=297
IRUN LEKA ENEA,14062,14062,División de Honor Femenina - Grupo 1,1,female,divisio-honor,https://www.rfetm.es/resultados/2018-2019/view.php?eqdat=14062
TENIS DE MESA PARLA-VSPORT,111,111,División de Honor Femenina - Grupo 1,1,female,divisio-honor,https://www.rfetm.es/resultados/2018-2019/view.php?eqdat=111
ETM TORRELAVEGA,581,581,División de Honor Femenina - Grupo 1,1,female,divisio-honor,https://www.rfetm.es/resultados/2018-2019/view.php?eqdat=581
OROSO ABANCA,648,648,División de Honor Femenina - Grupo 1,1,female,divisio-honor,https://www.rfetm.es/resultados/2018-2019/view.php?eqdat=648
NOROESTE - LAS ROZAS,828,828,División de Honor Femenina - Grupo 1,1,female,divisio-honor,https://www.rfetm.es/resultados/2018-2019/view.php?eqdat=828
A.D.T.M. LEGANES,226,226,División de Honor Masculina - Grupo 2,2,male,divisio-honor,https://www.rfetm.es/resultados/2018-2019/view.php?eqdat=226
ASSSA ALICANTE TM,73,73,División de Honor Masculina - Grupo 2,2,male,divisio-honor,https://www.rfetm.es/resultados/2018-2019/view.php?eqdat=73
CLUB TENIS DE MESA MÓSTOLES,283,283,División de Honor Masculina - Grupo 2,2,male,divisio-honor,https://www.rfetm.es/resultados/2018-2019/view.php?eqdat=283
CTM MURCIA DEICOMUR,72,72,División de Honor Masculina - Grupo 2,2,male,divisio-honor,https://www.rfetm.es/resultados/2018-2019/view.php?eqdat=72
A.D. COLLADO MEDIANO,56,56,División de Honor Masculina - Grupo 2,2,male,divisio-honor,https://www.rfetm.es/resultados/2018-2019/view.php?eqdat=56
C.D. TENIS DE MESA RIVAS,183,183,División de Honor Masculina - Grupo 2,2,male,divisio-honor,https://www.rfetm.es/resultados/2018-2019/view.php?eqdat=183
IMATEC GABINETES RADIOLOGICOS CARTAGENA,70,70,División de Honor Masculina - Grupo 2,2,male,divisio-honor,https://www.rfetm.es/resultados/2018-2019/view.php?eqdat=70
FUNDACION CAJASOL HISPALIS,10067,10067,División de Honor Masculina - Grupo 2,2,male,divisio-honor,https://www.rfetm.es/resultados/2018-2019/view.php?eqdat=10067
CLUB DEPORTIVO HUETOR VEGA TENIS DE MESA,10312,10312,División de Honor Masculina - Grupo 2,2,male,divisio-honor,https://www.rfetm.es/resultados/2018-2019/view.php?eqdat=10312
SAN SEBASTIAN DE LOS REYES,285,285,División de Honor Masculina - Grupo 2,2,male,divisio-honor,https://www.rfetm.es/resultados/2018-2019/view.php?eqdat=285
CORTIJO LA MATANZA LA ZUBIA,10399,10399,División de Honor Masculina - Grupo 2,2,male,divisio-honor,https://www.rfetm.es/resultados/2018-2019/view.php?eqdat=10399
NOROESTE - LAS ROZAS,810,810,División de Honor Masculina - Grupo 2,2,male,divisio-honor,https://www.rfetm.es/resultados/2018-2019/view.php?eqdat=810
VERMUTS MIRO REUS,14054,14054,División de Honor Femenina - Grupo 2,2,female,divisio-honor,https://www.rfetm.es/resultados/2018-2019/view.php?eqdat=14054
FUNDACION CAJASOL HISPALIS,2017552,2017552,División de Honor Femenina - Grupo 2,2,female,divisio-honor,https://www.rfetm.es/resultados/2018-2019/view.php?eqdat=2017552
TENNIS TAULA TRAMUNTANA FIGUERES,10422,10422,División de Honor Femenina - Grupo 2,2,female,divisio-honor,https://www.rfetm.es/resultados/2018-2019/view.php?eqdat=10422
TECNIGEN LINARES,1440,׎4,División de Honor Femenina - Grupo 2,2,female,divisio-honor,https://www.rfetm.es/resultados/2018-2019/view.php?eqdat=1440
HOTEL-MUSEO PATRIA CHICA PRIEGO TM,2017543,2017543,División de Honor Femenina - Grupo 2,2,female,divisio-honor,https://www.rfetm.es/resultados/2018-2019/view.php?eqdat=2017543
HUJASE - CLÍNICA CÁMARA,14052,14052,División de Honor Femenina - Grupo 2,2,female,divisio-honor,https://www.rfetm.es/resultados/2018-2019/view.php?eqdat=14052
GIRBAU VIC T.T.,16209,16209,División de Honor Femenina - Grupo 2,2,female,divisio-honor,https://www.rfetm.es/resultados/2018-2019/view.php?eqdat=16209
SON CLADERA TTC,16215,16215,División de Honor Femenina - Grupo 2,2,female,divisio-honor,https://www.rfetm.es/resultados/2018-2019/view.php?eqdat=16215
BALAGUER - CUDOS CONSULTORS,1112,1112,División de Honor Femenina - Grupo 2,2,female,divisio-honor,https://www.rfetm.es/resultados/2018-2019/view.php?eqdat=1112
TT CASSÀ,14055,14055,División de Honor Femenina - Grupo 2,2,female,divisio-honor,https://www.rfetm.es/resultados/2018-2019/view.php?eqdat=14055
PANADERIA SANTY-NARON,132,132,Primera División Masculina - Grupo 1,1,male,primera-nacional,https://www.rfetm.es/resultados/2018-2019/view.php?eqdat=132
MONTEPORREIRO PUB PATRIMONIO,1284,1284,Primera División Masculina - Grupo 1,1,male,primera-nacional,https://www.rfetm.es/resultados/2018-2019/view.php?eqdat=1284
CLUB DEL MAR,937,937,Primera División Masculina - Grupo 1,1,male,primera-nacional,https://www.rfetm.es/resultados/2018-2019/view.php?eqdat=937
MARPEX BERAUN ERRENTERIA,2017365,2017365,Primera División Masculina - Grupo 1,1,male,primera-nacional,https://www.rfetm.es/resultados/2018-2019/view.php?eqdat=2017365
CTM MILAGROSA,1388,1388,Primera División Masculina - Grupo 1,1,male,primera-nacional,https://www.rfetm.es/resultados/2018-2019/view.php?eqdat=1388
A.D.VINCIOS/ROSQUILLAS CRISTALEIRO,1070,1070,Primera División Masculina - Grupo 1,1,male,primera-nacional,https://www.rfetm.es/resultados/2018-2019/view.php?eqdat=1070
ETM TORRESPORT,2017348,2017348,Primera División Masculina - Grupo 1,1,male,primera-nacional,https://www.rfetm.es/resultados/2018-2019/view.php?eqdat=2017348
HELIOS ASESORIA SERINTE,832,832,Primera División Masculina - Grupo 1,1,male,primera-nacional,https://www.rfetm.es/resultados/2018-2019/view.php?eqdat=832
PROYEM-GASTEIZ,135,135,Primera División Masculina - Grupo 1,1,male,primera-nacional,https://www.rfetm.es/resultados/2018-2019/view.php?eqdat=135
CD DEZ PORTAS EN BOAS MANS FISIOTERAPIA,1447,׎;,Primera División Masculina - Grupo 1,1,male,primera-nacional,https://www.rfetm.es/resultados/2018-2019/view.php?eqdat=1447
ARTEAL,1274,1274,Primera División Masculina - Grupo 1,1,male,primera-nacional,https://www.rfetm.es/resultados/2018-2019/view.php?eqdat=1274
CINANIA FEMENINO,1260,1260,Primera División Femenina - Grupo 1,1,female,primera-nacional,https://www.rfetm.es/resultados/2018-2019/view.php?eqdat=1260
MONTE PORREIRO CONFITERIA CAPRI,10460,10460,Primera División Femenina - Grupo 1,1,female,primera-nacional,https://www.rfetm.es/resultados/2018-2019/view.php?eqdat=10460
AGRUPACION DEPORTIVA ZAS ALUMINIOS XEAL,2017698,2017698,Primera División Femenina - Grupo 1,1,female,primera-nacional,https://www.rfetm.es/resultados/2018-2019/view.php?eqdat=2017698
C.T.M.CORUÑA,97,97,Primera División Femenina - Grupo 1,1,female,primera-nacional,https://www.rfetm.es/resultados/2018-2019/view.php?eqdat=97
COFERSA CIDADE DE NARÓN,10044,10044,Primera División Femenina - Grupo 1,1,female,primera-nacional,https://www.rfetm.es/resultados/2018-2019/view.php?eqdat=10044
TM MONTE PORREIRO PROMESAS,20181033,20181033,Primera División Femenina - Grupo 1,1,female,primera-nacional,https://www.rfetm.es/resultados/2018-2019/view.php?eqdat=20181033
TDM VILALBA SANJURJO MODA,20181168,20181168,Primera División Femenina - Grupo 1,1,female,primera-nacional,https://www.rfetm.es/resultados/2018-2019/view.php?eqdat=20181168
BREOGAN  OLEIROS FEMENINO,2017667,2017667,Primera División Femenina - Grupo 1,1,female,primera-nacional,https://www.rfetm.es/resultados/2018-2019/view.php?eqdat=2017667
RIBADUMIA TENIS DE MESA,2017632,2017632,Primera División Femenina - Grupo 1,1,female,primera-nacional,https://www.rfetm.es/resultados/2018-2019/view.php?eqdat=2017632
ATLETICO SAN SEBASTIAN,16100,16100,Primera División Masculina - Grupo 2,2,male,primera-nacional,https://www.rfetm.es/resultados/2018-2019/view.php?eqdat=16100
TERMOTUR CALELLA,150,150,Primera División Masculina - Grupo 2,2,male,primera-nacional,https://www.rfetm.es/resultados/2018-2019/view.php?eqdat=150
OPTICA LLULL RIPOLLET,48,48,Primera División Masculina - Grupo 2,2,male,primera-nacional,https://www.rfetm.es/resultados/2018-2019/view.php?eqdat=48
IRUN LEKA ENEA,830,830,Primera División Masculina - Grupo 2,2,male,primera-nacional,https://www.rfetm.es/resultados/2018-2019/view.php?eqdat=830
CETT ESPARREGUERA,64,64,Primera División Masculina - Grupo 2,2,male,primera-nacional,https://www.rfetm.es/resultados/2018-2019/view.php?eqdat=64
OBERENA,141,141,Primera División Masculina - Grupo 2,2,male,primera-nacional,https://www.rfetm.es/resultados/2018-2019/view.php?eqdat=141
CTT ELS AMICS TERRASSA,1272,1272,Primera División Masculina - Grupo 2,2,male,primera-nacional,https://www.rfetm.es/resultados/2018-2019/view.php?eqdat=1272
C. N.MATARO -QUADIS,759,759,Primera División Masculina - Grupo 2,2,male,primera-nacional,https://www.rfetm.es/resultados/2018-2019/view.php?eqdat=759
TENNIS TAULA TRAMUNTANA FIGUERES,1016,1016,Primera División Masculina - Grupo 2,2,male,primera-nacional,https://www.rfetm.es/resultados/2018-2019/view.php?eqdat=1016
LLUISOS DE GRACIA,10586,10586,Primera División Masculina - Grupo 2,2,male,primera-nacional,https://www.rfetm.es/resultados/2018-2019/view.php?eqdat=10586
CLUB TENNIS TAULA LA SELVA,159,159,Primera División Masculina - Grupo 2,2,male,primera-nacional,https://www.rfetm.es/resultados/2018-2019/view.php?eqdat=159
ATLÉTICO SAN SEBASTIAN,2017548,2017548,Primera División Femenina - Grupo 2,2,female,primera-nacional,https://www.rfetm.es/resultados/2018-2019/view.php?eqdat=2017548
MANUFACTURAS DEPORTIVAS,16211,16211,Primera División Femenina - Grupo 2,2,female,primera-nacional,https://www.rfetm.es/resultados/2018-2019/view.php?eqdat=16211
AVILES T.M.,98,98,Primera División Femenina - Grupo 2,2,female,primera-nacional,https://www.rfetm.es/resultados/2018-2019/view.php?eqdat=98
LUARCA TENIS DE MESA,14053,14053,Primera División Femenina - Grupo 2,2,female,primera-nacional,https://www.rfetm.es/resultados/2018-2019/view.php?eqdat=14053
ESCUELA TENIS MESA TORRELAVEGA,2017626,2017626,Primera División Femenina - Grupo 2,2,female,primera-nacional,https://www.rfetm.es/resultados/2018-2019/view.php?eqdat=2017626
CLUB PEDRO VELARDE TENIS MESA,20181160,20181160,Primera División Femenina - Grupo 2,2,female,primera-nacional,https://www.rfetm.es/resultados/2018-2019/view.php?eqdat=20181160
CLUB LEKA ENEA TENIS DE MESA,2017554,2017554,Primera División Femenina - Grupo 2,2,female,primera-nacional,https://www.rfetm.es/resultados/2018-2019/view.php?eqdat=2017554
CORVERASTUR TM,2017649,2017649,Primera División Femenina - Grupo 2,2,female,primera-nacional,https://www.rfetm.es/resultados/2018-2019/view.php?eqdat=2017649
CARMEN PELUQUEROS-SANT JORDI,911,911,Primera División Masculina - Grupo 3,3,male,primera-nacional,https://www.rfetm.es/resultados/2018-2019/view.php?eqdat=911
FALCONS SABADELL - SMATSA AGORA GRUP,10348,10348,Primera División Masculina - Grupo 3,3,male,primera-nacional,https://www.rfetm.es/resultados/2018-2019/view.php?eqdat=10348
GIMNASTIC DE TARRAGONA,157,157,Primera División Masculina - Grupo 3,3,male,primera-nacional,https://www.rfetm.es/resultados/2018-2019/view.php?eqdat=157
TITUS BADALONA,66,66,Primera División Masculina - Grupo 3,3,male,primera-nacional,https://www.rfetm.es/resultados/2018-2019/view.php?eqdat=66
C.T.T. OLOT,768,768,Primera División Masculina - Grupo 3,3,male,primera-nacional,https://www.rfetm.es/resultados/2018-2019/view.php?eqdat=768
GOLD-ART CLUB PALMA TT,188,188,Primera División Masculina - Grupo 3,3,male,primera-nacional,https://www.rfetm.es/resultados/2018-2019/view.php?eqdat=188
GIRBAU VIC T.T.,45,45,Primera División Masculina - Grupo 3,3,male,primera-nacional,https://www.rfetm.es/resultados/2018-2019/view.php?eqdat=45
BLANXART OLESA,816,816,Primera División Masculina - Grupo 3,3,male,primera-nacional,https://www.rfetm.es/resultados/2018-2019/view.php?eqdat=816
SON CLADERA TTC,2017356,2017356,Primera División Masculina - Grupo 3,3,male,primera-nacional,https://www.rfetm.es/resultados/2018-2019/view.php?eqdat=2017356
C.T.T. ATENEU 1882,151,151,Primera División Masculina - Grupo 3,3,male,primera-nacional,https://www.rfetm.es/resultados/2018-2019/view.php?eqdat=151
U.E. SANT CUGAT,719,719,Primera División Masculina - Grupo 3,3,male,primera-nacional,https://www.rfetm.es/resultados/2018-2019/view.php?eqdat=719
CTT VILANOVA,2017340,2017340,Primera División Masculina - Grupo 3,3,male,primera-nacional,https://www.rfetm.es/resultados/2018-2019/view.php?eqdat=2017340
AUTOESCOLA TATCHEPOL RIPOLLET,4,4,Primera División Femenina - Grupo 3,3,female,primera-nacional,https://www.rfetm.es/resultados/2018-2019/view.php?eqdat=4
CLUB NATACIÓ SABADELL,2017555,2017555,Primera División Femenina - Grupo 3,3,female,primera-nacional,https://www.rfetm.es/resultados/2018-2019/view.php?eqdat=2017555
FALCONS SABADELL - SMATSA AGORA GRUP,2017553,2017553,Primera División Femenina - Grupo 3,3,female,primera-nacional,https://www.rfetm.es/resultados/2018-2019/view.php?eqdat=2017553
CLUB TENNIS TAULA VILABLAREIX,2018930,2018930,Primera División Femenina - Grupo 3,3,female,primera-nacional,https://www.rfetm.es/resultados/2018-2019/view.php?eqdat=2018930
CLUB TENNIS TAULA ELS AMICS TERRASSA,2018856,2018856,Primera División Femenina - Grupo 3,3,female,primera-nacional,https://www.rfetm.es/resultados/2018-2019/view.php?eqdat=2018856
C.T.T. MEDITERRANEO-VALENCIA,117,117,Primera División Femenina - Grupo 3,3,female,primera-nacional,https://www.rfetm.es/resultados/2018-2019/view.php?eqdat=117
TARIQ BADALONA,2018837,2018837,Primera División Femenina - Grupo 3,3,female,primera-nacional,https://www.rfetm.es/resultados/2018-2019/view.php?eqdat=2018837
GCT PLUS TREBALL TEMPORAL REUS,2018827,2018827,Primera División Femenina - Grupo 3,3,female,primera-nacional,https://www.rfetm.es/resultados/2018-2019/view.php?eqdat=2018827
CETT ESPARREGUERA,20181044,20181044,Primera División Femenina - Grupo 3,3,female,primera-nacional,https://www.rfetm.es/resultados/2018-2019/view.php?eqdat=20181044
VALLS DEL NORD ORX,20181045,20181045,Primera División Femenina - Grupo 3,3,female,primera-nacional,https://www.rfetm.es/resultados/2018-2019/view.php?eqdat=20181045
TENIS DE MESA PARLA - VSPORT,10770,10770,Primera División Masculina - Grupo 4,4,male,primera-nacional,https://www.rfetm.es/resultados/2018-2019/view.php?eqdat=10770
CTM BOADILLA TERESA BERGANZA,942,942,Primera División Masculina - Grupo 4,4,male,primera-nacional,https://www.rfetm.es/resultados/2018-2019/view.php?eqdat=942
ALUCHE T.M. - IES ITURRALDE,10251,10251,Primera División Masculina - Grupo 4,4,male,primera-nacional,https://www.rfetm.es/resultados/2018-2019/view.php?eqdat=10251
A.D. COLLADO MEDIANO,10759,10759,Primera División Masculina - Grupo 4,4,male,primera-nacional,https://www.rfetm.es/resultados/2018-2019/view.php?eqdat=10759
TWINNER-SERMA TM TALAVERA,1329,1329,Primera División Masculina - Grupo 4,4,male,primera-nacional,https://www.rfetm.es/resultados/2018-2019/view.php?eqdat=1329
MADRID CTM,178,178,Primera División Masculina - Grupo 4,4,male,primera-nacional,https://www.rfetm.es/resultados/2018-2019/view.php?eqdat=178
SEGHOS-SAN CRISTOBAL,2017364,2017364,Primera División Masculina - Grupo 4,4,male,primera-nacional,https://www.rfetm.es/resultados/2018-2019/view.php?eqdat=2017364
FUENLABRADA TEAM TM,2017697,2017697,Primera División Masculina - Grupo 4,4,male,primera-nacional,https://www.rfetm.es/resultados/2018-2019/view.php?eqdat=2017697
C.D. TENIS DE MESA RIVAS,704,704,Primera División Masculina - Grupo 4,4,male,primera-nacional,https://www.rfetm.es/resultados/2018-2019/view.php?eqdat=704
ALCOBENDAS T.M,824,824,Primera División Masculina - Grupo 4,4,male,primera-nacional,https://www.rfetm.es/resultados/2018-2019/view.php?eqdat=824
TEMESA CIUDAD REAL,892,892,Primera División Masculina - Grupo 4,4,male,primera-nacional,https://www.rfetm.es/resultados/2018-2019/view.php?eqdat=892
NOROESTE - LAS ROZAS,10288,10288,Primera División Masculina - Grupo 4,4,male,primera-nacional,https://www.rfetm.es/resultados/2018-2019/view.php?eqdat=10288
CTM BOADILLA TERESA BERGANZA,2018826,2018826,Primera División Femenina - Grupo 4,4,female,primera-nacional,https://www.rfetm.es/resultados/2018-2019/view.php?eqdat=2018826
EIVISSA-CARMEN PELUQUEROS PATR.HUMANITAT,2018889,2018889,Primera División Femenina - Grupo 4,4,female,primera-nacional,https://www.rfetm.es/resultados/2018-2019/view.php?eqdat=2018889
PUBLIMAX CAI SANTIAGO PROM.,887,887,Primera División Femenina - Grupo 4,4,female,primera-nacional,https://www.rfetm.es/resultados/2018-2019/view.php?eqdat=887
COVICSA-SES ILLES,16214,16214,Primera División Femenina - Grupo 4,4,female,primera-nacional,https://www.rfetm.es/resultados/2018-2019/view.php?eqdat=16214
TENIS DE MESA ALCALA-VILLALBILLA,2017551,2017551,Primera División Femenina - Grupo 4,4,female,primera-nacional,https://www.rfetm.es/resultados/2018-2019/view.php?eqdat=2017551
FUENLABRADA TEAM TM,16208,16208,Primera División Femenina - Grupo 4,4,female,primera-nacional,https://www.rfetm.es/resultados/2018-2019/view.php?eqdat=16208
CLUB DEPORTIVO TM ADELANTADOS-LA LAGUNA,2017702,2017702,Primera División Femenina - Grupo 4,4,female,primera-nacional,https://www.rfetm.es/resultados/2018-2019/view.php?eqdat=2017702
"CENTRO NATACION HELIOS ""B""",2018931,2018931,Primera División Femenina - Grupo 4,4,female,primera-nacional,https://www.rfetm.es/resultados/2018-2019/view.php?eqdat=2018931
"CENTRO NATACION HELIOS ""A""",2017545,2017545,Primera División Femenina - Grupo 4,4,female,primera-nacional,https://www.rfetm.es/resultados/2018-2019/view.php?eqdat=2017545
VASA ARROYO-CDO,2017550,2017550,Primera División Femenina - Grupo 4,4,female,primera-nacional,https://www.rfetm.es/resultados/2018-2019/view.php?eqdat=2017550
DAMA DE ELCHE GPV TRANSPORTES,234,234,Primera División Masculina - Grupo 5,5,male,primera-nacional,https://www.rfetm.es/resultados/2018-2019/view.php?eqdat=234
C.T.T. ALZIRA CAMARENA,193,193,Primera División Masculina - Grupo 5,5,male,primera-nacional,https://www.rfetm.es/resultados/2018-2019/view.php?eqdat=193
CIRCULO DE AMISTAD-TENERIFE,333,333,Primera División Masculina - Grupo 5,5,male,primera-nacional,https://www.rfetm.es/resultados/2018-2019/view.php?eqdat=333
CTM TORRETA ELDA,1335,1335,Primera División Masculina - Grupo 5,5,male,primera-nacional,https://www.rfetm.es/resultados/2018-2019/view.php?eqdat=1335
CLUB FIRGON,13,13,Primera División Masculina - Grupo 5,5,male,primera-nacional,https://www.rfetm.es/resultados/2018-2019/view.php?eqdat=13
T.M. DEFENSE-LA PALMA,329,329,Primera División Masculina - Grupo 5,5,male,primera-nacional,https://www.rfetm.es/resultados/2018-2019/view.php?eqdat=329
TEMESPIN LOS LLANOS DE ARIDANE,331,331,Primera División Masculina - Grupo 5,5,male,primera-nacional,https://www.rfetm.es/resultados/2018-2019/view.php?eqdat=331
ALSA-CITY CARTAGENA,977,977,Primera División Masculina - Grupo 5,5,male,primera-nacional,https://www.rfetm.es/resultados/2018-2019/view.php?eqdat=977
CTM ALCOY,1108,1108,Primera División Masculina - Grupo 5,5,male,primera-nacional,https://www.rfetm.es/resultados/2018-2019/view.php?eqdat=1108
DEDALOS TM,1289,1289,Primera División Masculina - Grupo 5,5,male,primera-nacional,https://www.rfetm.es/resultados/2018-2019/view.php?eqdat=1289
HUNTEC- CLUB ALBACETE TENIS DE MESA,16013,16013,Primera División Masculina - Grupo 5,5,male,primera-nacional,https://www.rfetm.es/resultados/2018-2019/view.php?eqdat=16013
C.D. TENIS DE MESA TEMEGUESTE,1512,םv,Primera División Masculina - Grupo 5,5,male,primera-nacional,https://www.rfetm.es/resultados/2018-2019/view.php?eqdat=1512
A.D. COLLADO MEDIANO  A,10203,10203,Primera División Femenina - Grupo 5,5,female,primera-nacional,https://www.rfetm.es/resultados/2018-2019/view.php?eqdat=10203
HUJASE - CLÍNICA CÁMARA,16207,16207,Primera División Femenina - Grupo 5,5,female,primera-nacional,https://www.rfetm.es/resultados/2018-2019/view.php?eqdat=16207
CTM ALCAZAR,2018934,2018934,Primera División Femenina - Grupo 5,5,female,primera-nacional,https://www.rfetm.es/resultados/2018-2019/view.php?eqdat=2018934
PATIO ANDALUZ  LA ZUBIA,20181052,20181052,Primera División Femenina - Grupo 5,5,female,primera-nacional,https://www.rfetm.es/resultados/2018-2019/view.php?eqdat=20181052
TECNIGEN LINARES-FUENGIROLA,14051,14051,Primera División Femenina - Grupo 5,5,female,primera-nacional,https://www.rfetm.es/resultados/2018-2019/view.php?eqdat=14051
ALUCHE TENIS DE MESA FEMENINO,2018886,2018886,Primera División Femenina - Grupo 5,5,female,primera-nacional,https://www.rfetm.es/resultados/2018-2019/view.php?eqdat=2018886
CTM HUERCAL DE ALMERIA,2018880,2018880,Primera División Femenina - Grupo 5,5,female,primera-nacional,https://www.rfetm.es/resultados/2018-2019/view.php?eqdat=2018880
