name,id_raw,id,division,group,genre,category,url
SCHOOL ZARAGOZA GLOBAL SPEDITION,204,204,División de Honor Masculina - Grupo 1,1,male,divisio-honor,https://www.rfetm.es/resultados/2024-2025/view.php?eqdat=204
CENTRO NATACIÓN HELIOS,178,178,División de Honor Masculina - Grupo 1,1,male,divisio-honor,https://www.rfetm.es/resultados/2024-2025/view.php?eqdat=178
C.D. TENIS DE MESA RIVAS,183,183,División de Honor Masculina - Grupo 1,1,male,divisio-honor,https://www.rfetm.es/resultados/2024-2025/view.php?eqdat=183
GONDOMAR TM / ROSQUILLAS CRISTALEIRO,934,934,División de Honor Masculina - Grupo 1,1,male,divisio-honor,https://www.rfetm.es/resultados/2024-2025/view.php?eqdat=934
CTT HOSPITALET VITALY,10699,10699,División de Honor Masculina - Grupo 2,2,male,divisio-honor,https://www.rfetm.es/resultados/2024-2025/view.php?eqdat=10699
CLUB NATACIÓ SABADELL,132,132,División de Honor Masculina - Grupo 2,2,male,divisio-honor,https://www.rfetm.es/resultados/2024-2025/view.php?eqdat=132
TENNIS TAULA CASSÀ,41,41,División de Honor Masculina - Grupo 2,2,male,divisio-honor,https://www.rfetm.es/resultados/2024-2025/view.php?eqdat=41
SOSMATIC BADALONA,1072,1072,División de Honor Masculina - Grupo 2,2,male,divisio-honor,https://www.rfetm.es/resultados/2024-2025/view.php?eqdat=1072
CLUB TENNIS TAULA TRAMUNTANA FIGUERES,1016,1016,División de Honor Masculina - Grupo 2,2,male,divisio-honor,https://www.rfetm.es/resultados/2024-2025/view.php?eqdat=1016
LES BORGES GENERAL D'OLIS,767,767,División de Honor Masculina - Grupo 2,2,male,divisio-honor,https://www.rfetm.es/resultados/2024-2025/view.php?eqdat=767
CENTRE NATACIO MATARO,153,153,División de Honor Masculina - Grupo 2,2,male,divisio-honor,https://www.rfetm.es/resultados/2024-2025/view.php?eqdat=153
CTT ELS AMICS TERRASSA,1272,1272,División de Honor Masculina - Grupo 2,2,male,divisio-honor,https://www.rfetm.es/resultados/2024-2025/view.php?eqdat=1272
GIRBAU VIC T.T.,45,45,División de Honor Masculina - Grupo 2,2,male,divisio-honor,https://www.rfetm.es/resultados/2024-2025/view.php?eqdat=45
CETT ESPARREGUERA,40,40,División de Honor Masculina - Grupo 2,2,male,divisio-honor,https://www.rfetm.es/resultados/2024-2025/view.php?eqdat=40
BLANXART XALOC OLESA,816,816,División de Honor Masculina - Grupo 2,2,male,divisio-honor,https://www.rfetm.es/resultados/2024-2025/view.php?eqdat=816
CLUB PALMA TENNIS TAULA,188,188,División de Honor Masculina - Grupo 2,2,male,divisio-honor,https://www.rfetm.es/resultados/2024-2025/view.php?eqdat=188
CTM AYAMONTE,1218,1218,División de Honor Masculina - Grupo 3,3,male,divisio-honor,https://www.rfetm.es/resultados/2024-2025/view.php?eqdat=1218
CIRCULO MERCANTIL INDUSTRIAL DE SEVILLA,417,417,División de Honor Masculina - Grupo 3,3,male,divisio-honor,https://www.rfetm.es/resultados/2024-2025/view.php?eqdat=417
CLUB CÍRCULO CULTURAL EL PALMAR,72,72,División de Honor Masculina - Grupo 3,3,male,divisio-honor,https://www.rfetm.es/resultados/2024-2025/view.php?eqdat=72
CTM ALCALA IMPORALIA,810,810,División de Honor Masculina - Grupo 3,3,male,divisio-honor,https://www.rfetm.es/resultados/2024-2025/view.php?eqdat=810
CLUB DEPORTIVO HUÉTOR VEGA TM,10312,10312,División de Honor Masculina - Grupo 3,3,male,divisio-honor,https://www.rfetm.es/resultados/2024-2025/view.php?eqdat=10312
FRANCISCO R. POMARES S.L. ELCHE,234,234,División de Honor Masculina - Grupo 3,3,male,divisio-honor,https://www.rfetm.es/resultados/2024-2025/view.php?eqdat=234
CTM VEGAS DEL GENIL,15,15,División de Honor Masculina - Grupo 3,3,male,divisio-honor,https://www.rfetm.es/resultados/2024-2025/view.php?eqdat=15
CD NERVION TENIS DE MESA CITY,2018812,2018812,División de Honor Masculina - Grupo 3,3,male,divisio-honor,https://www.rfetm.es/resultados/2024-2025/view.php?eqdat=2018812
CLUB TENIS DE MESA COSLADA,20201676,20201676,División de Honor Masculina - Grupo 3,3,male,divisio-honor,https://www.rfetm.es/resultados/2024-2025/view.php?eqdat=20201676
A.D. COLLADO MEDIANO,56,56,División de Honor Masculina - Grupo 3,3,male,divisio-honor,https://www.rfetm.es/resultados/2024-2025/view.php?eqdat=56
AMIGOS TM LEBRIJA GUADALSEM,20201675,20201675,División de Honor Masculina - Grupo 3,3,male,divisio-honor,https://www.rfetm.es/resultados/2024-2025/view.php?eqdat=20201675
ATLEET-RAYBE TM TALAVERA,1329,1329,División de Honor Masculina - Grupo 3,3,male,divisio-honor,https://www.rfetm.es/resultados/2024-2025/view.php?eqdat=1329
TABOR- ARAFO SOMOSIDENTIDAD,20212246,20212246,División de Honor Femenina - Grupo 1,1,female,divisio-honor,https://www.rfetm.es/resultados/2024-2025/view.php?eqdat=20212246
CENTRO NATACION HELIOS,2017545,2017545,División de Honor Femenina - Grupo 1,1,female,divisio-honor,https://www.rfetm.es/resultados/2024-2025/view.php?eqdat=2017545
CIDADE DE NARON,788,788,División de Honor Femenina - Grupo 1,1,female,divisio-honor,https://www.rfetm.es/resultados/2024-2025/view.php?eqdat=788
VISIT PONTEVEDRA,1308,1308,División de Honor Femenina - Grupo 1,1,female,divisio-honor,https://www.rfetm.es/resultados/2024-2025/view.php?eqdat=1308
PONTEVEDRA T.M. HOSTEL CHARINO,1113,1113,División de Honor Femenina - Grupo 1,1,female,divisio-honor,https://www.rfetm.es/resultados/2024-2025/view.php?eqdat=1113
ILLAS CÍES TENIS DE MESA,866,866,División de Honor Femenina - Grupo 1,1,female,divisio-honor,https://www.rfetm.es/resultados/2024-2025/view.php?eqdat=866
LA ATALAYA GIJON TENIS DE MESA,20222605,20222605,División de Honor Femenina - Grupo 1,1,female,divisio-honor,https://www.rfetm.es/resultados/2024-2025/view.php?eqdat=20222605
ETM TORRELAVEGA HOTEL MARQUES.S,581,581,División de Honor Femenina - Grupo 1,1,female,divisio-honor,https://www.rfetm.es/resultados/2024-2025/view.php?eqdat=581
AVILÉS TENIS DE MESA,111,111,División de Honor Femenina - Grupo 1,1,female,divisio-honor,https://www.rfetm.es/resultados/2024-2025/view.php?eqdat=111
CORVERASTUR TM,2017649,2017649,División de Honor Femenina - Grupo 1,1,female,divisio-honor,https://www.rfetm.es/resultados/2024-2025/view.php?eqdat=2017649
GIRBAU VIC T.T.,16209,16209,División de Honor Femenina - Grupo 2,2,female,divisio-honor,https://www.rfetm.es/resultados/2024-2025/view.php?eqdat=16209
C.D.T.M. RIVAS,10828,10828,División de Honor Femenina - Grupo 2,2,female,divisio-honor,https://www.rfetm.es/resultados/2024-2025/view.php?eqdat=10828
AUTOESCOLA TATCHEPOL RIPOLLET,20222707,20222707,División de Honor Femenina - Grupo 2,2,female,divisio-honor,https://www.rfetm.es/resultados/2024-2025/view.php?eqdat=20222707
MIRÓ GANXETS REUS,20222982,20222982,División de Honor Femenina - Grupo 2,2,female,divisio-honor,https://www.rfetm.es/resultados/2024-2025/view.php?eqdat=20222982
TT ELS 8 FINQUES LA GARRIGA,20212548,20212548,División de Honor Femenina - Grupo 2,2,female,divisio-honor,https://www.rfetm.es/resultados/2024-2025/view.php?eqdat=20212548
MURPROTEC - ALCOBENDAS TM,20222677,20222677,División de Honor Femenina - Grupo 2,2,female,divisio-honor,https://www.rfetm.es/resultados/2024-2025/view.php?eqdat=20222677
BOADILLA TENIS DE MESA CEIP TERESA BERGANZA,14052,14052,División de Honor Femenina - Grupo 2,2,female,divisio-honor,https://www.rfetm.es/resultados/2024-2025/view.php?eqdat=14052
SAN SEBASTIAN DE LOS REYES/DRAGO-TT,20212256,20212256,División de Honor Femenina - Grupo 2,2,female,divisio-honor,https://www.rfetm.es/resultados/2024-2025/view.php?eqdat=20212256
CAN MARIO'S BADALONA,2018837,2018837,División de Honor Femenina - Grupo 2,2,female,divisio-honor,https://www.rfetm.es/resultados/2024-2025/view.php?eqdat=2018837
UNIO ESPORTIVA SANT CUGAT,20233397,20233397,División de Honor Femenina - Grupo 2,2,female,divisio-honor,https://www.rfetm.es/resultados/2024-2025/view.php?eqdat=20233397
MUSEO DE LA ALMENDRA FRANCISCO MORALES,2017543,2017543,División de Honor Femenina - Grupo 3,3,female,divisio-honor,https://www.rfetm.es/resultados/2024-2025/view.php?eqdat=2017543
C.T.M. JEREZ,2017553,2017553,División de Honor Femenina - Grupo 3,3,female,divisio-honor,https://www.rfetm.es/resultados/2024-2025/view.php?eqdat=2017553
COVICSA-CTT SANTA EULARIA,1150,1150,División de Honor Femenina - Grupo 3,3,female,divisio-honor,https://www.rfetm.es/resultados/2024-2025/view.php?eqdat=1150
TECNIGEN LINARES,1052,1052,División de Honor Femenina - Grupo 3,3,female,divisio-honor,https://www.rfetm.es/resultados/2024-2025/view.php?eqdat=1052
CD NERVION TENIS DE MESA CITY,2017548,2017548,División de Honor Femenina - Grupo 3,3,female,divisio-honor,https://www.rfetm.es/resultados/2024-2025/view.php?eqdat=2017548
SON CLADERA TTC,20191304,20191304,División de Honor Femenina - Grupo 3,3,female,divisio-honor,https://www.rfetm.es/resultados/2024-2025/view.php?eqdat=20191304
INDIANA GAMES LINARES,20201878,20201878,División de Honor Femenina - Grupo 3,3,female,divisio-honor,https://www.rfetm.es/resultados/2024-2025/view.php?eqdat=20201878
C.T.T. MEDITERRANEO-VALENCIA,117,117,División de Honor Femenina - Grupo 3,3,female,divisio-honor,https://www.rfetm.es/resultados/2024-2025/view.php?eqdat=117
CTM ALCALÁ TRÉBOL MODA,20222882,20222882,División de Honor Femenina - Grupo 3,3,female,divisio-honor,https://www.rfetm.es/resultados/2024-2025/view.php?eqdat=20222882
REAL CIRCULO DE LABRADORES,20212537,20212537,División de Honor Femenina - Grupo 3,3,female,divisio-honor,https://www.rfetm.es/resultados/2024-2025/view.php?eqdat=20212537
OROSO TM PELUQUERíA TIJE,16008,16008,Primera División Masculina - Grupo 1,1,male,primera-nacional,https://www.rfetm.es/resultados/2024-2025/view.php?eqdat=16008
ARTEAL,1274,1274,Primera División Masculina - Grupo 1,1,male,primera-nacional,https://www.rfetm.es/resultados/2024-2025/view.php?eqdat=1274
ELMA GASTEIZ,1335,1335,Primera División Masculina - Grupo 1,1,male,primera-nacional,https://www.rfetm.es/resultados/2024-2025/view.php?eqdat=1335
ATLETICO SAN SEBASTIAN,16100,16100,Primera División Masculina - Grupo 1,1,male,primera-nacional,https://www.rfetm.es/resultados/2024-2025/view.php?eqdat=16100
UNIVERSIDAD DE BURGOS - TPF,790,790,Primera División Masculina - Grupo 1,1,male,primera-nacional,https://www.rfetm.es/resultados/2024-2025/view.php?eqdat=790
IRUN LEKA ENEA,830,830,Primera División Masculina - Grupo 1,1,male,primera-nacional,https://www.rfetm.es/resultados/2024-2025/view.php?eqdat=830
VISIT PONTEVEDRA,1284,1284,Primera División Masculina - Grupo 1,1,male,primera-nacional,https://www.rfetm.es/resultados/2024-2025/view.php?eqdat=1284
CLUB DEPORTIVO COYANZA,20191277,20191277,Primera División Masculina - Grupo 1,1,male,primera-nacional,https://www.rfetm.es/resultados/2024-2025/view.php?eqdat=20191277
PANADERÍA SANTY SIN GLUTEN,10490,10490,Primera División Masculina - Grupo 1,1,male,primera-nacional,https://www.rfetm.es/resultados/2024-2025/view.php?eqdat=10490
ETM LA FINCA,2017348,2017348,Primera División Masculina - Grupo 1,1,male,primera-nacional,https://www.rfetm.es/resultados/2024-2025/view.php?eqdat=2017348
VILAGARCIA  TENIS DE MESA,126,126,Primera División Masculina - Grupo 1,1,male,primera-nacional,https://www.rfetm.es/resultados/2024-2025/view.php?eqdat=126
CONXO TM ZOOLANDIA,1388,1388,Primera División Masculina - Grupo 1,1,male,primera-nacional,https://www.rfetm.es/resultados/2024-2025/view.php?eqdat=1388
CTT MOLLERUSSA PREFABRICATS PUJOL,845,845,Primera División Masculina - Grupo 2,2,male,primera-nacional,https://www.rfetm.es/resultados/2024-2025/view.php?eqdat=845
DESPÍ TT- ALUMINIOS ARAQUE,151,151,Primera División Masculina - Grupo 2,2,male,primera-nacional,https://www.rfetm.es/resultados/2024-2025/view.php?eqdat=151
CLUB DEPORTIVO DE OBERENA,48,48,Primera División Masculina - Grupo 2,2,male,primera-nacional,https://www.rfetm.es/resultados/2024-2025/view.php?eqdat=48
SCDR ANAITASUNA,20212128,20212128,Primera División Masculina - Grupo 2,2,male,primera-nacional,https://www.rfetm.es/resultados/2024-2025/view.php?eqdat=20212128
CHARLOTTE'S GRILL BADALONA,66,66,Primera División Masculina - Grupo 2,2,male,primera-nacional,https://www.rfetm.es/resultados/2024-2025/view.php?eqdat=66
CLUB TENNIS DE TAULA VILAFRANCA,764,764,Primera División Masculina - Grupo 2,2,male,primera-nacional,https://www.rfetm.es/resultados/2024-2025/view.php?eqdat=764
C.D FORTUNA K.E - MARPEX,10015,10015,Primera División Masculina - Grupo 2,2,male,primera-nacional,https://www.rfetm.es/resultados/2024-2025/view.php?eqdat=10015
CLUB TENNIS TAULA BARCELONA,14016,14016,Primera División Masculina - Grupo 2,2,male,primera-nacional,https://www.rfetm.es/resultados/2024-2025/view.php?eqdat=14016
MARPEX BERAUN ERRENTERIA TM A,2018807,2018807,Primera División Masculina - Grupo 2,2,male,primera-nacional,https://www.rfetm.es/resultados/2024-2025/view.php?eqdat=2018807
LES BORGES TT MUSEUM,305,305,Primera División Masculina - Grupo 2,2,male,primera-nacional,https://www.rfetm.es/resultados/2024-2025/view.php?eqdat=305
PUBLIMAX C.D. SANTIAGO T.M.,38,38,Primera División Masculina - Grupo 2,2,male,primera-nacional,https://www.rfetm.es/resultados/2024-2025/view.php?eqdat=38
C.T.T SALLENT.RESET,16017,16017,Primera División Masculina - Grupo 2,2,male,primera-nacional,https://www.rfetm.es/resultados/2024-2025/view.php?eqdat=16017
UNIÓ ESPORTIVA SANT CUGAT,1270,1270,Primera División Masculina - Grupo 3,3,male,primera-nacional,https://www.rfetm.es/resultados/2024-2025/view.php?eqdat=1270
VALLS DEL NORD ORX,20233029,20233029,Primera División Masculina - Grupo 3,3,male,primera-nacional,https://www.rfetm.es/resultados/2024-2025/view.php?eqdat=20233029
CLUB NATACIÓ SABADELL,10818,10818,Primera División Masculina - Grupo 3,3,male,primera-nacional,https://www.rfetm.es/resultados/2024-2025/view.php?eqdat=10818
DARUMA LLUïSOS DE GRACIA,10586,10586,Primera División Masculina - Grupo 3,3,male,primera-nacional,https://www.rfetm.es/resultados/2024-2025/view.php?eqdat=10586
CLUB TENNIS TAULA LA BISBAL,14009,14009,Primera División Masculina - Grupo 3,3,male,primera-nacional,https://www.rfetm.es/resultados/2024-2025/view.php?eqdat=14009
CTT MANACOR GRUP ORELL,20223011,20223011,Primera División Masculina - Grupo 3,3,male,primera-nacional,https://www.rfetm.es/resultados/2024-2025/view.php?eqdat=20223011
SON CLADERA TTC,10209,10209,Primera División Masculina - Grupo 3,3,male,primera-nacional,https://www.rfetm.es/resultados/2024-2025/view.php?eqdat=10209
TERMOTUR CALELLA,150,150,Primera División Masculina - Grupo 3,3,male,primera-nacional,https://www.rfetm.es/resultados/2024-2025/view.php?eqdat=150
C.T.T. OLOT - EIO,768,768,Primera División Masculina - Grupo 3,3,male,primera-nacional,https://www.rfetm.es/resultados/2024-2025/view.php?eqdat=768
CLUB TENNIS TAULA TRAMUNTANA FIGUERES,2017750,2017750,Primera División Masculina - Grupo 3,3,male,primera-nacional,https://www.rfetm.es/resultados/2024-2025/view.php?eqdat=2017750
GIRBAU VIC T.T,20201663,20201663,Primera División Masculina - Grupo 3,3,male,primera-nacional,https://www.rfetm.es/resultados/2024-2025/view.php?eqdat=20201663
CTT TONA PADRÓS CHEESE,815,815,Primera División Masculina - Grupo 3,3,male,primera-nacional,https://www.rfetm.es/resultados/2024-2025/view.php?eqdat=815
HORTITEC ALZIRA TT,10826,10826,Primera División Masculina - Grupo 4,4,male,primera-nacional,https://www.rfetm.es/resultados/2024-2025/view.php?eqdat=10826
MADRID C.T.M.,20201664,20201664,Primera División Masculina - Grupo 4,4,male,primera-nacional,https://www.rfetm.es/resultados/2024-2025/view.php?eqdat=20201664
FUENLABRADA TEAM TM AMMERLÄNDER,2017697,2017697,Primera División Masculina - Grupo 4,4,male,primera-nacional,https://www.rfetm.es/resultados/2024-2025/view.php?eqdat=2017697
OPTICA LOOK,2017338,2017338,Primera División Masculina - Grupo 4,4,male,primera-nacional,https://www.rfetm.es/resultados/2024-2025/view.php?eqdat=2017338
CDE ALCORCÓN TM,2018818,2018818,Primera División Masculina - Grupo 4,4,male,primera-nacional,https://www.rfetm.es/resultados/2024-2025/view.php?eqdat=2018818
ALSA CARTAGENA,70,70,Primera División Masculina - Grupo 4,4,male,primera-nacional,https://www.rfetm.es/resultados/2024-2025/view.php?eqdat=70
ALICANTE TM,186,186,Primera División Masculina - Grupo 4,4,male,primera-nacional,https://www.rfetm.es/resultados/2024-2025/view.php?eqdat=186
CTM ALTIPLANO YECLA,2018814,2018814,Primera División Masculina - Grupo 4,4,male,primera-nacional,https://www.rfetm.es/resultados/2024-2025/view.php?eqdat=2018814
CASTELLÓ APE CERÁMICA,10144,10144,Primera División Masculina - Grupo 4,4,male,primera-nacional,https://www.rfetm.es/resultados/2024-2025/view.php?eqdat=10144
CLUB REQUENA SPIN TENIS DE MESA,138,138,Primera División Masculina - Grupo 4,4,male,primera-nacional,https://www.rfetm.es/resultados/2024-2025/view.php?eqdat=138
FRAMUSA TOTANA,16338,16338,Primera División Masculina - Grupo 4,4,male,primera-nacional,https://www.rfetm.es/resultados/2024-2025/view.php?eqdat=16338
CTM PAINTBALL TOLEDO,20181202,20181202,Primera División Masculina - Grupo 4,4,male,primera-nacional,https://www.rfetm.es/resultados/2024-2025/view.php?eqdat=20181202
FUENCARRAL TM,20191286,20191286,Primera División Masculina - Grupo 5,5,male,primera-nacional,https://www.rfetm.es/resultados/2024-2025/view.php?eqdat=20191286
CTM TABOR AÑAVINGO,74,74,Primera División Masculina - Grupo 5,5,male,primera-nacional,https://www.rfetm.es/resultados/2024-2025/view.php?eqdat=74
ALUCHE TM,10251,10251,Primera División Masculina - Grupo 5,5,male,primera-nacional,https://www.rfetm.es/resultados/2024-2025/view.php?eqdat=10251
CTM TENEGUIA,20191584,20191584,Primera División Masculina - Grupo 5,5,male,primera-nacional,https://www.rfetm.es/resultados/2024-2025/view.php?eqdat=20191584
SAN SEBASTIAN DE LOS REYES,285,285,Primera División Masculina - Grupo 5,5,male,primera-nacional,https://www.rfetm.es/resultados/2024-2025/view.php?eqdat=285
DANIMEATS ALCOBENDAS TM,20191273,20191273,Primera División Masculina - Grupo 5,5,male,primera-nacional,https://www.rfetm.es/resultados/2024-2025/view.php?eqdat=20191273
MADRID CAPITAL TM,20223010,20223010,Primera División Masculina - Grupo 5,5,male,primera-nacional,https://www.rfetm.es/resultados/2024-2025/view.php?eqdat=20223010
TM DEFENSE LA PALMA AYUMAR,329,329,Primera División Masculina - Grupo 5,5,male,primera-nacional,https://www.rfetm.es/resultados/2024-2025/view.php?eqdat=329
BOADILLA TENIS MESA TERESA BERGANZA,20233037,20233037,Primera División Masculina - Grupo 5,5,male,primera-nacional,https://www.rfetm.es/resultados/2024-2025/view.php?eqdat=20233037
CIRCULO DE AMISTAD-TENERIFE,14003,14003,Primera División Masculina - Grupo 5,5,male,primera-nacional,https://www.rfetm.es/resultados/2024-2025/view.php?eqdat=14003
C.D. TENIS DE MESA RIVAS,704,704,Primera División Masculina - Grupo 5,5,male,primera-nacional,https://www.rfetm.es/resultados/2024-2025/view.php?eqdat=704
TEMESPIN LOS LLANOS DE ARIDANE,333,333,Primera División Masculina - Grupo 5,5,male,primera-nacional,https://www.rfetm.es/resultados/2024-2025/view.php?eqdat=333
EXTREMADURA TM ALMENDRALEJO,14,14,Primera División Masculina - Grupo 6,6,male,primera-nacional,https://www.rfetm.es/resultados/2024-2025/view.php?eqdat=14
C.T.M. JEREZ,14019,14019,Primera División Masculina - Grupo 6,6,male,primera-nacional,https://www.rfetm.es/resultados/2024-2025/view.php?eqdat=14019
INSPRO DON BENITO T.M.,20191280,20191280,Primera División Masculina - Grupo 6,6,male,primera-nacional,https://www.rfetm.es/resultados/2024-2025/view.php?eqdat=20191280
INPRE ALSINA,20233041,20233041,Primera División Masculina - Grupo 6,6,male,primera-nacional,https://www.rfetm.es/resultados/2024-2025/view.php?eqdat=20233041
TECNIGEN LINARES,22,22,Primera División Masculina - Grupo 6,6,male,primera-nacional,https://www.rfetm.es/resultados/2024-2025/view.php?eqdat=22
KARTING GRANADA VEGAS DEL GENIL,20201677,20201677,Primera División Masculina - Grupo 6,6,male,primera-nacional,https://www.rfetm.es/resultados/2024-2025/view.php?eqdat=20201677
LEZAMA DEMOLICIONES TEMESA C.REAL,892,892,Primera División Masculina - Grupo 6,6,male,primera-nacional,https://www.rfetm.es/resultados/2024-2025/view.php?eqdat=892
T.M. FUENTE DEL MAESTRE,10629,10629,Primera División Masculina - Grupo 6,6,male,primera-nacional,https://www.rfetm.es/resultados/2024-2025/view.php?eqdat=10629
REAL CIRCULO DE LABRADORES,20202070,20202070,Primera División Masculina - Grupo 6,6,male,primera-nacional,https://www.rfetm.es/resultados/2024-2025/view.php?eqdat=20202070
C.T.M BAHÍA DE CÁDIZ,20191643,20191643,Primera División Masculina - Grupo 6,6,male,primera-nacional,https://www.rfetm.es/resultados/2024-2025/view.php?eqdat=20191643
C.T.M. PORTUENSE,2018811,2018811,Primera División Masculina - Grupo 6,6,male,primera-nacional,https://www.rfetm.es/resultados/2024-2025/view.php?eqdat=2018811
TENIS DE MESA PUERTOLLANO,787,787,Primera División Masculina - Grupo 6,6,male,primera-nacional,https://www.rfetm.es/resultados/2024-2025/view.php?eqdat=787
CLUB DEL MAR DE SAN AMARO,20201857,20201857,Primera División Femenina - Grupo 1,1,female,primera-nacional,https://www.rfetm.es/resultados/2024-2025/view.php?eqdat=20201857
CLUB TENIS DE MESA MOS,20212309,20212309,Primera División Femenina - Grupo 1,1,female,primera-nacional,https://www.rfetm.es/resultados/2024-2025/view.php?eqdat=20212309
PONTEVEDRA T.M. HOSTEL CHARINO,20233109,20233109,Primera División Femenina - Grupo 1,1,female,primera-nacional,https://www.rfetm.es/resultados/2024-2025/view.php?eqdat=20233109
CINANIA HOTEL HOLLYWOOD,1260,1260,Primera División Femenina - Grupo 1,1,female,primera-nacional,https://www.rfetm.es/resultados/2024-2025/view.php?eqdat=1260
