name,id_raw,id,division,group,genre,category,url
CLUB DEPORTIVO HUETOR VEGA TM,10312,10312,División de Honor Masculina - Grupo 1,1,male,divisio-honor,https://www.rfetm.es/resultados/2019-2020/view.php?eqdat=10312
CLUB TENIS DE MESA MÓSTOLES,283,283,División de Honor Masculina - Grupo 1,1,male,divisio-honor,https://www.rfetm.es/resultados/2019-2020/view.php?eqdat=283
TENIS DE MESA PARLA - DRAGO TT,10770,10770,División de Honor Masculina - Grupo 1,1,male,divisio-honor,https://www.rfetm.es/resultados/2019-2020/view.php?eqdat=10770
ETM TORRELAVEGA,1351,1351,División de Honor Masculina - Grupo 1,1,male,divisio-honor,https://www.rfetm.es/resultados/2019-2020/view.php?eqdat=1351
HISPALIS TM,10067,10067,División de Honor Masculina - Grupo 1,1,male,divisio-honor,https://www.rfetm.es/resultados/2019-2020/view.php?eqdat=10067
VILAGARCIA  TENIS DE MESA,126,126,División de Honor Masculina - Grupo 1,1,male,divisio-honor,https://www.rfetm.es/resultados/2019-2020/view.php?eqdat=126
AD COLLADO MEDIANO,56,56,División de Honor Masculina - Grupo 1,1,male,divisio-honor,https://www.rfetm.es/resultados/2019-2020/view.php?eqdat=56
UNIVERSIDAD DE BURGOS - TPF,790,790,División de Honor Masculina - Grupo 1,1,male,divisio-honor,https://www.rfetm.es/resultados/2019-2020/view.php?eqdat=790
PANADERIA SANTY-NARON,132,132,División de Honor Masculina - Grupo 1,1,male,divisio-honor,https://www.rfetm.es/resultados/2019-2020/view.php?eqdat=132
CAMBADOS TENIS DE MESA,221,221,División de Honor Masculina - Grupo 1,1,male,divisio-honor,https://www.rfetm.es/resultados/2019-2020/view.php?eqdat=221
MADRID CIUDAD TENIS DE MESA,942,942,División de Honor Masculina - Grupo 1,1,male,divisio-honor,https://www.rfetm.es/resultados/2019-2020/view.php?eqdat=942
C.D. TENIS DE MESA RIVAS,183,183,División de Honor Masculina - Grupo 1,1,male,divisio-honor,https://www.rfetm.es/resultados/2019-2020/view.php?eqdat=183
BALAGUER PIERA ECOCERAMICA,1113,1113,División de Honor Femenina - Grupo 1,1,female,divisio-honor,https://www.rfetm.es/resultados/2019-2020/view.php?eqdat=1113
TENNIS TAULA TRAMUNTANA FIGUERES,10422,10422,División de Honor Femenina - Grupo 1,1,female,divisio-honor,https://www.rfetm.es/resultados/2019-2020/view.php?eqdat=10422
ILLAS CÍES TM,866,866,División de Honor Femenina - Grupo 1,1,female,divisio-honor,https://www.rfetm.es/resultados/2019-2020/view.php?eqdat=866
SURIS CALELLA,5,5,División de Honor Femenina - Grupo 1,1,female,divisio-honor,https://www.rfetm.es/resultados/2019-2020/view.php?eqdat=5
GIRBAU VIC T.T.,16209,16209,División de Honor Femenina - Grupo 1,1,female,divisio-honor,https://www.rfetm.es/resultados/2019-2020/view.php?eqdat=16209
AUTOESCOLA TATCHEPOL RIPOLLET,4,4,División de Honor Femenina - Grupo 1,1,female,divisio-honor,https://www.rfetm.es/resultados/2019-2020/view.php?eqdat=4
ETM TORRELAVEGA,581,581,División de Honor Femenina - Grupo 1,1,female,divisio-honor,https://www.rfetm.es/resultados/2019-2020/view.php?eqdat=581
VISIT PONTEVEDRA,1308,1308,División de Honor Femenina - Grupo 1,1,female,divisio-honor,https://www.rfetm.es/resultados/2019-2020/view.php?eqdat=1308
CIDADE DE NARON,788,788,División de Honor Femenina - Grupo 1,1,female,divisio-honor,https://www.rfetm.es/resultados/2019-2020/view.php?eqdat=788
ATLÉTICO SAN SEBASTIAN,2017548,2017548,División de Honor Femenina - Grupo 1,1,female,divisio-honor,https://www.rfetm.es/resultados/2019-2020/view.php?eqdat=2017548
LEKA ENEA CHEMA T.M. GEWO,14062,14062,División de Honor Femenina - Grupo 1,1,female,divisio-honor,https://www.rfetm.es/resultados/2019-2020/view.php?eqdat=14062
AUTOESCUELA CINANIA,1260,1260,División de Honor Femenina - Grupo 1,1,female,divisio-honor,https://www.rfetm.es/resultados/2019-2020/view.php?eqdat=1260
CTM TRANVÍA DE MURCIA,72,72,División de Honor Masculina - Grupo 2,2,male,divisio-honor,https://www.rfetm.es/resultados/2019-2020/view.php?eqdat=72
MARPEX BERAUN ERRENTERIA T.M.,40,40,División de Honor Masculina - Grupo 2,2,male,divisio-honor,https://www.rfetm.es/resultados/2019-2020/view.php?eqdat=40
IMATEC GABINETES RADIOLOGICOS CARTAGENA,70,70,División de Honor Masculina - Grupo 2,2,male,divisio-honor,https://www.rfetm.es/resultados/2019-2020/view.php?eqdat=70
ATLETICO SAN SEBASTIAN,16100,16100,División de Honor Masculina - Grupo 2,2,male,divisio-honor,https://www.rfetm.es/resultados/2019-2020/view.php?eqdat=16100
QUADIS CENTRE NATACIO MATARO,153,153,División de Honor Masculina - Grupo 2,2,male,divisio-honor,https://www.rfetm.es/resultados/2019-2020/view.php?eqdat=153
C.T.T. OLOT - GABINET PERMAR,811,811,División de Honor Masculina - Grupo 2,2,male,divisio-honor,https://www.rfetm.es/resultados/2019-2020/view.php?eqdat=811
SOSMATIC BADALONA,1072,1072,División de Honor Masculina - Grupo 2,2,male,divisio-honor,https://www.rfetm.es/resultados/2019-2020/view.php?eqdat=1072
CLUB NATACIÓ SABADELL,10818,10818,División de Honor Masculina - Grupo 2,2,male,divisio-honor,https://www.rfetm.es/resultados/2019-2020/view.php?eqdat=10818
CLUB TENNIS TAULA BORGES,305,305,División de Honor Masculina - Grupo 2,2,male,divisio-honor,https://www.rfetm.es/resultados/2019-2020/view.php?eqdat=305
TERMOTUR CALELLA,150,150,División de Honor Masculina - Grupo 2,2,male,divisio-honor,https://www.rfetm.es/resultados/2019-2020/view.php?eqdat=150
FRANCISCO R. POMARES S.L.,234,234,División de Honor Masculina - Grupo 2,2,male,divisio-honor,https://www.rfetm.es/resultados/2019-2020/view.php?eqdat=234
IRUN LEKA ENEA,139,139,División de Honor Masculina - Grupo 2,2,male,divisio-honor,https://www.rfetm.es/resultados/2019-2020/view.php?eqdat=139
HUJASE - CLÍNICA CÁMARA,14052,14052,División de Honor Femenina - Grupo 2,2,female,divisio-honor,https://www.rfetm.es/resultados/2019-2020/view.php?eqdat=14052
UNIVERSIDAD DE BURGOS - TPF,14065,14065,División de Honor Femenina - Grupo 2,2,female,divisio-honor,https://www.rfetm.es/resultados/2019-2020/view.php?eqdat=14065
SON CLADERA TTC,16215,16215,División de Honor Femenina - Grupo 2,2,female,divisio-honor,https://www.rfetm.es/resultados/2019-2020/view.php?eqdat=16215
TENIS DE MESA PARLA - DRAGO TT,111,111,División de Honor Femenina - Grupo 2,2,female,divisio-honor,https://www.rfetm.es/resultados/2019-2020/view.php?eqdat=111
BEONE BOADILLA,2018826,2018826,División de Honor Femenina - Grupo 2,2,female,divisio-honor,https://www.rfetm.es/resultados/2019-2020/view.php?eqdat=2018826
C.D. TENIS DE MESA RIVAS,297,297,División de Honor Femenina - Grupo 2,2,female,divisio-honor,https://www.rfetm.es/resultados/2019-2020/view.php?eqdat=297
C.T.M. BELCÓN JEREZ,2017553,2017553,División de Honor Femenina - Grupo 2,2,female,divisio-honor,https://www.rfetm.es/resultados/2019-2020/view.php?eqdat=2017553
AD COLLADO MEDIANO,10203,10203,División de Honor Femenina - Grupo 2,2,female,divisio-honor,https://www.rfetm.es/resultados/2019-2020/view.php?eqdat=10203
TECNIGEN LINARES,1440,׎4,División de Honor Femenina - Grupo 2,2,female,divisio-honor,https://www.rfetm.es/resultados/2019-2020/view.php?eqdat=1440
LEGANES-RIVAS,919,919,División de Honor Femenina - Grupo 2,2,female,divisio-honor,https://www.rfetm.es/resultados/2019-2020/view.php?eqdat=919
CTM SEVILLA-CÁRTAMA,16220,16220,División de Honor Femenina - Grupo 2,2,female,divisio-honor,https://www.rfetm.es/resultados/2019-2020/view.php?eqdat=16220
HOTEL-MUSEO PATRIA CHICA PRIEGO TM,2017543,2017543,División de Honor Femenina - Grupo 2,2,female,divisio-honor,https://www.rfetm.es/resultados/2019-2020/view.php?eqdat=2017543
CTM MILAGROSA,1388,1388,Primera División Masculina - Grupo 1,1,male,primera-nacional,https://www.rfetm.es/resultados/2019-2020/view.php?eqdat=1388
MONTEPORREIRO PUB PATRIMONIO,1284,1284,Primera División Masculina - Grupo 1,1,male,primera-nacional,https://www.rfetm.es/resultados/2019-2020/view.php?eqdat=1284
A.D.VINCIOS/ROSQUILLAS CRISTALEIRO,1070,1070,Primera División Masculina - Grupo 1,1,male,primera-nacional,https://www.rfetm.es/resultados/2019-2020/view.php?eqdat=1070
PROYEM-GASTEIZ,10717,10717,Primera División Masculina - Grupo 1,1,male,primera-nacional,https://www.rfetm.es/resultados/2019-2020/view.php?eqdat=10717
ETM TORRESPORT,2017348,2017348,Primera División Masculina - Grupo 1,1,male,primera-nacional,https://www.rfetm.es/resultados/2019-2020/view.php?eqdat=2017348
CLUB DEL MAR,937,937,Primera División Masculina - Grupo 1,1,male,primera-nacional,https://www.rfetm.es/resultados/2019-2020/view.php?eqdat=937
UNIVERSIDAD DE BURGOS - TPF,1056,1056,Primera División Masculina - Grupo 1,1,male,primera-nacional,https://www.rfetm.es/resultados/2019-2020/view.php?eqdat=1056
CLUB TENIS DE MESA BASAURI,1335,1335,Primera División Masculina - Grupo 1,1,male,primera-nacional,https://www.rfetm.es/resultados/2019-2020/view.php?eqdat=1335
LA ATALAYA GIJON TENIS DE MESA,589,589,Primera División Masculina - Grupo 1,1,male,primera-nacional,https://www.rfetm.es/resultados/2019-2020/view.php?eqdat=589
HELIOS ASESORIA SERINTE,832,832,Primera División Masculina - Grupo 1,1,male,primera-nacional,https://www.rfetm.es/resultados/2019-2020/view.php?eqdat=832
CLUB TENIS DE MESA BREOGAN - OLEIROS,2018795,2018795,Primera División Masculina - Grupo 1,1,male,primera-nacional,https://www.rfetm.es/resultados/2019-2020/view.php?eqdat=2018795
OROSO ABANCA,648,648,Primera División Femenina - Grupo 1,1,female,primera-nacional,https://www.rfetm.es/resultados/2019-2020/view.php?eqdat=648
COFERSA CIDADE DE NARÓN,10044,10044,Primera División Femenina - Grupo 1,1,female,primera-nacional,https://www.rfetm.es/resultados/2019-2020/view.php?eqdat=10044
AVILES T.M.,98,98,Primera División Femenina - Grupo 1,1,female,primera-nacional,https://www.rfetm.es/resultados/2019-2020/view.php?eqdat=98
MONTE PORREIRO CONFITERIA CAPRI,10460,10460,Primera División Femenina - Grupo 1,1,female,primera-nacional,https://www.rfetm.es/resultados/2019-2020/view.php?eqdat=10460
CORVERASTUR TM,2017649,2017649,Primera División Femenina - Grupo 1,1,female,primera-nacional,https://www.rfetm.es/resultados/2019-2020/view.php?eqdat=2017649
LUARCA TENIS DE MESA,14053,14053,Primera División Femenina - Grupo 1,1,female,primera-nacional,https://www.rfetm.es/resultados/2019-2020/view.php?eqdat=14053
TDM VILALBA SANJURJO MODA,20181168,20181168,Primera División Femenina - Grupo 1,1,female,primera-nacional,https://www.rfetm.es/resultados/2019-2020/view.php?eqdat=20181168
AD ZAS CAFETERIA TALLADAS,2017698,2017698,Primera División Femenina - Grupo 1,1,female,primera-nacional,https://www.rfetm.es/resultados/2019-2020/view.php?eqdat=2017698
RIBADUMIA TENIS DE MESA,2017632,2017632,Primera División Femenina - Grupo 1,1,female,primera-nacional,https://www.rfetm.es/resultados/2019-2020/view.php?eqdat=2017632
C.T.M.CORUÑA,97,97,Primera División Femenina - Grupo 1,1,female,primera-nacional,https://www.rfetm.es/resultados/2019-2020/view.php?eqdat=97
BREOGAN  OLEIROS FEMENINO,2017667,2017667,Primera División Femenina - Grupo 1,1,female,primera-nacional,https://www.rfetm.es/resultados/2019-2020/view.php?eqdat=2017667
PUBLIMAX CAI SANTIAGO T.M.,204,204,Primera División Masculina - Grupo 2,2,male,primera-nacional,https://www.rfetm.es/resultados/2019-2020/view.php?eqdat=204
IRUN LEKA ENEA,830,830,Primera División Masculina - Grupo 2,2,male,primera-nacional,https://www.rfetm.es/resultados/2019-2020/view.php?eqdat=830
CETT ESPARREGUERA,64,64,Primera División Masculina - Grupo 2,2,male,primera-nacional,https://www.rfetm.es/resultados/2019-2020/view.php?eqdat=64
CENTRO NATACION HELIOS,41,41,Primera División Masculina - Grupo 2,2,male,primera-nacional,https://www.rfetm.es/resultados/2019-2020/view.php?eqdat=41
ATLETICO SAN SEBASTIAN,16018,16018,Primera División Masculina - Grupo 2,2,male,primera-nacional,https://www.rfetm.es/resultados/2019-2020/view.php?eqdat=16018
CTT ELS AMICS TERRASSA,1272,1272,Primera División Masculina - Grupo 2,2,male,primera-nacional,https://www.rfetm.es/resultados/2019-2020/view.php?eqdat=1272
CLUB NATACIO SABADELL,2018791,2018791,Primera División Masculina - Grupo 2,2,male,primera-nacional,https://www.rfetm.es/resultados/2019-2020/view.php?eqdat=2018791
BLANXART  XALOC OLESA,816,816,Primera División Masculina - Grupo 2,2,male,primera-nacional,https://www.rfetm.es/resultados/2019-2020/view.php?eqdat=816
FALCONS SABADELL - SMATSA AGORA GRUP,10348,10348,Primera División Masculina - Grupo 2,2,male,primera-nacional,https://www.rfetm.es/resultados/2019-2020/view.php?eqdat=10348
CTT MOLLERUSSA PREFABRICATS PUJOL,845,845,Primera División Masculina - Grupo 2,2,male,primera-nacional,https://www.rfetm.es/resultados/2019-2020/view.php?eqdat=845
C.T.T.SALLENT.RESET,60,60,Primera División Masculina - Grupo 2,2,male,primera-nacional,https://www.rfetm.es/resultados/2019-2020/view.php?eqdat=60
BAVIERA OBERENA,141,141,Primera División Masculina - Grupo 2,2,male,primera-nacional,https://www.rfetm.es/resultados/2019-2020/view.php?eqdat=141
MANUFACTURAS DEPORTIVAS,16211,16211,Primera División Femenina - Grupo 2,2,female,primera-nacional,https://www.rfetm.es/resultados/2019-2020/view.php?eqdat=16211
PUBLIMAX CAI SANTIAGO PROM.,887,887,Primera División Femenina - Grupo 2,2,female,primera-nacional,https://www.rfetm.es/resultados/2019-2020/view.php?eqdat=887
CLUB DEPORTIVO COYANZA,20191571,20191571,Primera División Femenina - Grupo 2,2,female,primera-nacional,https://www.rfetm.es/resultados/2019-2020/view.php?eqdat=20191571
"CENTRO NATACION HELIOS ""A""",2017545,2017545,Primera División Femenina - Grupo 2,2,female,primera-nacional,https://www.rfetm.es/resultados/2019-2020/view.php?eqdat=2017545
CLUB TENIS DE MESA BASAURI,20191415,20191415,Primera División Femenina - Grupo 2,2,female,primera-nacional,https://www.rfetm.es/resultados/2019-2020/view.php?eqdat=20191415
LEKA ENEA CHEMA T.M. GEWO,2017554,2017554,Primera División Femenina - Grupo 2,2,female,primera-nacional,https://www.rfetm.es/resultados/2019-2020/view.php?eqdat=2017554
VASA ARROYO-CDO,2017550,2017550,Primera División Femenina - Grupo 2,2,female,primera-nacional,https://www.rfetm.es/resultados/2019-2020/view.php?eqdat=2017550
"CENTRO NATACION HELIOS ""B""",2018931,2018931,Primera División Femenina - Grupo 2,2,female,primera-nacional,https://www.rfetm.es/resultados/2019-2020/view.php?eqdat=2018931
UNIVERSIDAD DE BURGOS - TPF,20191511,20191511,Primera División Femenina - Grupo 2,2,female,primera-nacional,https://www.rfetm.es/resultados/2019-2020/view.php?eqdat=20191511
CLUB PEDRO VELARDE TENIS MESA,20181160,20181160,Primera División Femenina - Grupo 2,2,female,primera-nacional,https://www.rfetm.es/resultados/2019-2020/view.php?eqdat=20181160
SANTJOSEP.NET -  SANT JORDI,911,911,Primera División Masculina - Grupo 3,3,male,primera-nacional,https://www.rfetm.es/resultados/2019-2020/view.php?eqdat=911
GIRBAU VIC T.T.,45,45,Primera División Masculina - Grupo 3,3,male,primera-nacional,https://www.rfetm.es/resultados/2019-2020/view.php?eqdat=45
GIMNASTIC DE TARRAGONA,157,157,Primera División Masculina - Grupo 3,3,male,primera-nacional,https://www.rfetm.es/resultados/2019-2020/view.php?eqdat=157
CTT POBLE NOU,2017361,2017361,Primera División Masculina - Grupo 3,3,male,primera-nacional,https://www.rfetm.es/resultados/2019-2020/view.php?eqdat=2017361
TITUS BADALONA,66,66,Primera División Masculina - Grupo 3,3,male,primera-nacional,https://www.rfetm.es/resultados/2019-2020/view.php?eqdat=66
C. N.MATARO -QUADIS,759,759,Primera División Masculina - Grupo 3,3,male,primera-nacional,https://www.rfetm.es/resultados/2019-2020/view.php?eqdat=759
C.T.T. OLOT,768,768,Primera División Masculina - Grupo 3,3,male,primera-nacional,https://www.rfetm.es/resultados/2019-2020/view.php?eqdat=768
SON CLADERA TTC,2017356,2017356,Primera División Masculina - Grupo 3,3,male,primera-nacional,https://www.rfetm.es/resultados/2019-2020/view.php?eqdat=2017356
CLUB TENNIS TAULA RIPOLLET,48,48,Primera División Masculina - Grupo 3,3,male,primera-nacional,https://www.rfetm.es/resultados/2019-2020/view.php?eqdat=48
GOLD-ART CLUB PALMA T.T.,188,188,Primera División Masculina - Grupo 3,3,male,primera-nacional,https://www.rfetm.es/resultados/2019-2020/view.php?eqdat=188
CLUB TENNIS TAULA ALAIOR,2017764,2017764,Primera División Masculina - Grupo 3,3,male,primera-nacional,https://www.rfetm.es/resultados/2019-2020/view.php?eqdat=2017764
TENNIS TAULA CASSÀ,178,178,Primera División Masculina - Grupo 3,3,male,primera-nacional,https://www.rfetm.es/resultados/2019-2020/view.php?eqdat=178
UE SANT CUGAT,20191319,20191319,Primera División Femenina - Grupo 3,3,female,primera-nacional,https://www.rfetm.es/resultados/2019-2020/view.php?eqdat=20191319
CLUB NATACIÓ SABADELL,2017555,2017555,Primera División Femenina - Grupo 3,3,female,primera-nacional,https://www.rfetm.es/resultados/2019-2020/view.php?eqdat=2017555
TENNIS TAULA CASSÀ,14055,14055,Primera División Femenina - Grupo 3,3,female,primera-nacional,https://www.rfetm.es/resultados/2019-2020/view.php?eqdat=14055
CLUB TENNIS TAULA BASCARA,20191572,20191572,Primera División Femenina - Grupo 3,3,female,primera-nacional,https://www.rfetm.es/resultados/2019-2020/view.php?eqdat=20191572
BALAGUER - CUDOS CONSULTORS,1112,1112,Primera División Femenina - Grupo 3,3,female,primera-nacional,https://www.rfetm.es/resultados/2019-2020/view.php?eqdat=1112
CLUB TENNIS TAULA ELS AMICS TERRASSA,2018856,2018856,Primera División Femenina - Grupo 3,3,female,primera-nacional,https://www.rfetm.es/resultados/2019-2020/view.php?eqdat=2018856
AURA ENERGÍA-REUS,2018827,2018827,Primera División Femenina - Grupo 3,3,female,primera-nacional,https://www.rfetm.es/resultados/2019-2020/view.php?eqdat=2018827
VILABLAREIX - ESPARRAGUERA,2018930,2018930,Primera División Femenina - Grupo 3,3,female,primera-nacional,https://www.rfetm.es/resultados/2019-2020/view.php?eqdat=2018930
CAN MARIO'S BADALONA,2018837,2018837,Primera División Femenina - Grupo 3,3,female,primera-nacional,https://www.rfetm.es/resultados/2019-2020/view.php?eqdat=2018837
C.T.T. MEDITERRANEO-VALENCIA,117,117,Primera División Femenina - Grupo 3,3,female,primera-nacional,https://www.rfetm.es/resultados/2019-2020/view.php?eqdat=117
VASA ARROYO-CDO,50102,50102,Primera División Masculina - Grupo 4,4,male,primera-nacional,https://www.rfetm.es/resultados/2019-2020/view.php?eqdat=50102
TWINNER-SERMA TM TALAVERA,1329,1329,Primera División Masculina - Grupo 4,4,male,primera-nacional,https://www.rfetm.es/resultados/2019-2020/view.php?eqdat=1329
HORTALEZA TM,10759,10759,Primera División Masculina - Grupo 4,4,male,primera-nacional,https://www.rfetm.es/resultados/2019-2020/view.php?eqdat=10759
SAN SEBASTIAN DE LOS REYES,285,285,Primera División Masculina - Grupo 4,4,male,primera-nacional,https://www.rfetm.es/resultados/2019-2020/view.php?eqdat=285
ALUCHE T.M. - A,10251,10251,Primera División Masculina - Grupo 4,4,male,primera-nacional,https://www.rfetm.es/resultados/2019-2020/view.php?eqdat=10251
ALCOBENDAS TM,810,810,Primera División Masculina - Grupo 4,4,male,primera-nacional,https://www.rfetm.es/resultados/2019-2020/view.php?eqdat=810
FUENLABRADA TEAM TM,2017697,2017697,Primera División Masculina - Grupo 4,4,male,primera-nacional,https://www.rfetm.es/resultados/2019-2020/view.php?eqdat=2017697
C.D. TENIS DE MESA RIVAS,704,704,Primera División Masculina - Grupo 4,4,male,primera-nacional,https://www.rfetm.es/resultados/2019-2020/view.php?eqdat=704
TENIS DE MESA PARLA - DRAGO TT,2017771,2017771,Primera División Masculina - Grupo 4,4,male,primera-nacional,https://www.rfetm.es/resultados/2019-2020/view.php?eqdat=2017771
SEGHOS-SAN CRISTOBAL,2017364,2017364,Primera División Masculina - Grupo 4,4,male,primera-nacional,https://www.rfetm.es/resultados/2019-2020/view.php?eqdat=2017364
EXTREMADURA TM ALMENDRALEJO,14,14,Primera División Masculina - Grupo 4,4,male,primera-nacional,https://www.rfetm.es/resultados/2019-2020/view.php?eqdat=14
IMEX DON BENITO T.M.,1370,1370,Primera División Masculina - Grupo 4,4,male,primera-nacional,https://www.rfetm.es/resultados/2019-2020/view.php?eqdat=1370
CLUB UNIVERSIDAD CATOLICA SAN ANTONIO,20191482,20191482,Primera División Femenina - Grupo 4,4,female,primera-nacional,https://www.rfetm.es/resultados/2019-2020/view.php?eqdat=20191482
SON CLADERA TTC,20191304,20191304,Primera División Femenina - Grupo 4,4,female,primera-nacional,https://www.rfetm.es/resultados/2019-2020/view.php?eqdat=20191304
CLUB DEPORTIVO TENIS DE MESA FEMINAS CARTAGENA,20191626,20191626,Primera División Femenina - Grupo 4,4,female,primera-nacional,https://www.rfetm.es/resultados/2019-2020/view.php?eqdat=20191626
EIVISSA-CARMEN PELUQUEROS PATR.HUMANITAT,2018889,2018889,Primera División Femenina - Grupo 4,4,female,primera-nacional,https://www.rfetm.es/resultados/2019-2020/view.php?eqdat=2018889
AD COLLADO MEDIANO,20191384,20191384,Primera División Femenina - Grupo 4,4,female,primera-nacional,https://www.rfetm.es/resultados/2019-2020/view.php?eqdat=20191384
CDTM ADELANTADOS-LA LAGUNA,2017702,2017702,Primera División Femenina - Grupo 4,4,female,primera-nacional,https://www.rfetm.es/resultados/2019-2020/view.php?eqdat=2017702
CLUB DEPORTIVO YACAL,20191256,20191256,Primera División Femenina - Grupo 4,4,female,primera-nacional,https://www.rfetm.es/resultados/2019-2020/view.php?eqdat=20191256
CLUB TENIS DE MESA EL ALAMO,20191347,20191347,Primera División Femenina - Grupo 4,4,female,primera-nacional,https://www.rfetm.es/resultados/2019-2020/view.php?eqdat=20191347
COVICSA-SES ILLES,16214,16214,Primera División Femenina - Grupo 4,4,female,primera-nacional,https://www.rfetm.es/resultados/2019-2020/view.php?eqdat=16214
CLUB TENIS DE MESA SIERRA DE GUADARRAMA,20191570,20191570,Primera División Femenina - Grupo 4,4,female,primera-nacional,https://www.rfetm.es/resultados/2019-2020/view.php?eqdat=20191570
CTM PROGRESO,20191580,20191580,Primera División Femenina - Grupo 4,4,female,primera-nacional,https://www.rfetm.es/resultados/2019-2020/view.php?eqdat=20191580
LINARED INFORMATICA LINARES,177,177,Primera División Masculina - Grupo 5,5,male,primera-nacional,https://www.rfetm.es/resultados/2019-2020/view.php?eqdat=177
C.T.T. ALZIRA CAMARENA,193,193,Primera División Masculina - Grupo 5,5,male,primera-nacional,https://www.rfetm.es/resultados/2019-2020/view.php?eqdat=193
CLUB TENNIS TAULA ALTEA,2018817,2018817,Primera División Masculina - Grupo 5,5,male,primera-nacional,https://www.rfetm.es/resultados/2019-2020/view.php?eqdat=2018817
CTM ILICITANO,2017357,2017357,Primera División Masculina - Grupo 5,5,male,primera-nacional,https://www.rfetm.es/resultados/2019-2020/view.php?eqdat=2017357
CTM EL PALMAR,2017349,2017349,Primera División Masculina - Grupo 5,5,male,primera-nacional,https://www.rfetm.es/resultados/2019-2020/view.php?eqdat=2017349
CLUB TENIS DE MESA PATERNA,16026,16026,Primera División Masculina - Grupo 5,5,male,primera-nacional,https://www.rfetm.es/resultados/2019-2020/view.php?eqdat=16026
BOLA DE PARTIDO LA ZUBIA,10399,10399,Primera División Masculina - Grupo 5,5,male,primera-nacional,https://www.rfetm.es/resultados/2019-2020/view.php?eqdat=10399
CTM VEGAS DEL GENIL,15,15,Primera División Masculina - Grupo 5,5,male,primera-nacional,https://www.rfetm.es/resultados/2019-2020/view.php?eqdat=15
CTM ALCOY UNIÓN ALCOYANA DE SEGUROS,1108,1108,Primera División Masculina - Grupo 5,5,male,primera-nacional,https://www.rfetm.es/resultados/2019-2020/view.php?eqdat=1108
ALSA-CITY CARTAGENA,977,977,Primera División Masculina - Grupo 5,5,male,primera-nacional,https://www.rfetm.es/resultados/2019-2020/view.php?eqdat=977
