name,id_raw,id,division,group,genre,category,url
ALCOBENDAS TM,810,810,División de Honor Masculina - Grupo 1B,1B,male,divisio-honor,https://www.rfetm.es/resultados/2021-2022/view.php?eqdat=810
ATLETICO SAN SEBASTIAN,16100,16100,División de Honor Masculina - Grupo 1B,1B,male,divisio-honor,https://www.rfetm.es/resultados/2021-2022/view.php?eqdat=16100
CIRCULO DE AMISTAD-TENERIFE,333,333,División de Honor Masculina - Grupo 1B,1B,male,divisio-honor,https://www.rfetm.es/resultados/2021-2022/view.php?eqdat=333
TEMESPIN LOS LLANOS DE ARIDANE,331,331,División de Honor Masculina - Grupo 1B,1B,male,divisio-honor,https://www.rfetm.es/resultados/2021-2022/view.php?eqdat=331
SOSMATIC BADALONA,1072,1072,División de Honor Masculina - Grupo 2A,2A,male,divisio-honor,https://www.rfetm.es/resultados/2021-2022/view.php?eqdat=1072
PUBLIMAX CAI SANTIAGO T.M.,204,204,División de Honor Masculina - Grupo 2A,2A,male,divisio-honor,https://www.rfetm.es/resultados/2021-2022/view.php?eqdat=204
HORTITEC ALZIRA,10826,10826,División de Honor Masculina - Grupo 2A,2A,male,divisio-honor,https://www.rfetm.es/resultados/2021-2022/view.php?eqdat=10826
TERMOTUR CALELLA,150,150,División de Honor Masculina - Grupo 2A,2A,male,divisio-honor,https://www.rfetm.es/resultados/2021-2022/view.php?eqdat=150
CTT ELS AMICS TERRASSA,1272,1272,División de Honor Masculina - Grupo 2A,2A,male,divisio-honor,https://www.rfetm.es/resultados/2021-2022/view.php?eqdat=1272
CLUB NATACIÓ SABADELL,132,132,División de Honor Masculina - Grupo 2A,2A,male,divisio-honor,https://www.rfetm.es/resultados/2021-2022/view.php?eqdat=132
SANTJOSEP.NET -  SANT JORDI,911,911,División de Honor Masculina - Grupo 2B,2B,male,divisio-honor,https://www.rfetm.es/resultados/2021-2022/view.php?eqdat=911
C.T.T. OLOT - GABINET PERMAR,811,811,División de Honor Masculina - Grupo 2B,2B,male,divisio-honor,https://www.rfetm.es/resultados/2021-2022/view.php?eqdat=811
CETT ESPARREGUERA,40,40,División de Honor Masculina - Grupo 2B,2B,male,divisio-honor,https://www.rfetm.es/resultados/2021-2022/view.php?eqdat=40
CENTRE NATACIO MATARO,153,153,División de Honor Masculina - Grupo 2B,2B,male,divisio-honor,https://www.rfetm.es/resultados/2021-2022/view.php?eqdat=153
SON CLADERA TTC,2017356,2017356,División de Honor Masculina - Grupo 2B,2B,male,divisio-honor,https://www.rfetm.es/resultados/2021-2022/view.php?eqdat=2017356
BLANXART XALOC OLESA,816,816,División de Honor Masculina - Grupo 2B,2B,male,divisio-honor,https://www.rfetm.es/resultados/2021-2022/view.php?eqdat=816
AD COLLADO MEDIANO,56,56,División de Honor Masculina - Grupo 3A,3A,male,divisio-honor,https://www.rfetm.es/resultados/2021-2022/view.php?eqdat=56
SAN SEBASTIAN DE LOS REYES,285,285,División de Honor Masculina - Grupo 3A,3A,male,divisio-honor,https://www.rfetm.es/resultados/2021-2022/view.php?eqdat=285
HORTALEZA TM,10759,10759,División de Honor Masculina - Grupo 3A,3A,male,divisio-honor,https://www.rfetm.es/resultados/2021-2022/view.php?eqdat=10759
A.D.T.M. LEGANES,226,226,División de Honor Masculina - Grupo 3A,3A,male,divisio-honor,https://www.rfetm.es/resultados/2021-2022/view.php?eqdat=226
ATLEET-SERMA TM TALAVERA,1329,1329,División de Honor Masculina - Grupo 3A,3A,male,divisio-honor,https://www.rfetm.es/resultados/2021-2022/view.php?eqdat=1329
DOC SERVICIOS HISPALIS,1344,1344,División de Honor Masculina - Grupo 3A,3A,male,divisio-honor,https://www.rfetm.es/resultados/2021-2022/view.php?eqdat=1344
AQADEM.COM,177,177,División de Honor Masculina - Grupo 3B,3B,male,divisio-honor,https://www.rfetm.es/resultados/2021-2022/view.php?eqdat=177
ALICANTE TM,73,73,División de Honor Masculina - Grupo 3B,3B,male,divisio-honor,https://www.rfetm.es/resultados/2021-2022/view.php?eqdat=73
CLUB TENIS DE MESA VEGAS DEL GENIL,15,15,División de Honor Masculina - Grupo 3B,3B,male,divisio-honor,https://www.rfetm.es/resultados/2021-2022/view.php?eqdat=15
FRANCISCO R. POMARES S.L. ELCHE,234,234,División de Honor Masculina - Grupo 3B,3B,male,divisio-honor,https://www.rfetm.es/resultados/2021-2022/view.php?eqdat=234
ALSA-CITY CARTAGENA,70,70,División de Honor Masculina - Grupo 3B,3B,male,divisio-honor,https://www.rfetm.es/resultados/2021-2022/view.php?eqdat=70
CTM ALCALÁ IMPORALIA,20191273,20191273,División de Honor Masculina - Grupo 3B,3B,male,divisio-honor,https://www.rfetm.es/resultados/2021-2022/view.php?eqdat=20191273
CIDADE DE NARON,788,788,División de Honor Femenina - Grupo 1A,1A,female,divisio-honor,https://www.rfetm.es/resultados/2021-2022/view.php?eqdat=788
VISIT PONTEVEDRA,1308,1308,División de Honor Femenina - Grupo 1A,1A,female,divisio-honor,https://www.rfetm.es/resultados/2021-2022/view.php?eqdat=1308
CORVERASTUR TM,2017649,2017649,División de Honor Femenina - Grupo 1A,1A,female,divisio-honor,https://www.rfetm.es/resultados/2021-2022/view.php?eqdat=2017649
ILLAS CÍES TM,866,866,División de Honor Femenina - Grupo 1A,1A,female,divisio-honor,https://www.rfetm.es/resultados/2021-2022/view.php?eqdat=866
CUPRA VAROCAR AVILÉS TM,111,111,División de Honor Femenina - Grupo 1A,1A,female,divisio-honor,https://www.rfetm.es/resultados/2021-2022/view.php?eqdat=111
ETM TORRELAVEGA HOTEL MARQUES.S,581,581,División de Honor Femenina - Grupo 1B,1B,female,divisio-honor,https://www.rfetm.es/resultados/2021-2022/view.php?eqdat=581
LEGANES-RIVAS,919,919,División de Honor Femenina - Grupo 1B,1B,female,divisio-honor,https://www.rfetm.es/resultados/2021-2022/view.php?eqdat=919
HORTALEZA TM,20191314,20191314,División de Honor Femenina - Grupo 1B,1B,female,divisio-honor,https://www.rfetm.es/resultados/2021-2022/view.php?eqdat=20191314
ATLÉTICO SAN SEBASTIAN,2017548,2017548,División de Honor Femenina - Grupo 1B,1B,female,divisio-honor,https://www.rfetm.es/resultados/2021-2022/view.php?eqdat=2017548
LEKA ENEA CHEMA T.M. GEWO,2017554,2017554,División de Honor Femenina - Grupo 1B,1B,female,divisio-honor,https://www.rfetm.es/resultados/2021-2022/view.php?eqdat=2017554
BOADILLA CEIP TERESA BERGANZA,2018826,2018826,División de Honor Femenina - Grupo 2A,2A,female,divisio-honor,https://www.rfetm.es/resultados/2021-2022/view.php?eqdat=2018826
ALICANTE TM,664,664,División de Honor Femenina - Grupo 2A,2A,female,divisio-honor,https://www.rfetm.es/resultados/2021-2022/view.php?eqdat=664
AD COLLADO MEDIANO,10203,10203,División de Honor Femenina - Grupo 2A,2A,female,divisio-honor,https://www.rfetm.es/resultados/2021-2022/view.php?eqdat=10203
C.D.T.M. RIVAS,10828,10828,División de Honor Femenina - Grupo 2A,2A,female,divisio-honor,https://www.rfetm.es/resultados/2021-2022/view.php?eqdat=10828
CLUB TENIS DE MESA DAMA DE ELCHE,20202057,20202057,División de Honor Femenina - Grupo 2A,2A,female,divisio-honor,https://www.rfetm.es/resultados/2021-2022/view.php?eqdat=20202057
GIRBAU VIC T.T.,16209,16209,División de Honor Femenina - Grupo 2B,2B,female,divisio-honor,https://www.rfetm.es/resultados/2021-2022/view.php?eqdat=16209
SURIS CALELLA,5,5,División de Honor Femenina - Grupo 2B,2B,female,divisio-honor,https://www.rfetm.es/resultados/2021-2022/view.php?eqdat=5
UE SANT CUGAT,20191319,20191319,División de Honor Femenina - Grupo 2B,2B,female,divisio-honor,https://www.rfetm.es/resultados/2021-2022/view.php?eqdat=20191319
CLUB TENNIS TAULA BASCARA,20191572,20191572,División de Honor Femenina - Grupo 2B,2B,female,divisio-honor,https://www.rfetm.es/resultados/2021-2022/view.php?eqdat=20191572
CENTRO NATACION HELIOS,2017545,2017545,División de Honor Femenina - Grupo 2B,2B,female,divisio-honor,https://www.rfetm.es/resultados/2021-2022/view.php?eqdat=2017545
C.T.M. JEREZ,2017553,2017553,División de Honor Femenina - Grupo 3A,3A,female,divisio-honor,https://www.rfetm.es/resultados/2021-2022/view.php?eqdat=2017553
MUSEO DE LA ALMENDRA FRANCISCO MORALES,2017543,2017543,División de Honor Femenina - Grupo 3A,3A,female,divisio-honor,https://www.rfetm.es/resultados/2021-2022/view.php?eqdat=2017543
CTM SEVILLA 2015,16220,16220,División de Honor Femenina - Grupo 3A,3A,female,divisio-honor,https://www.rfetm.es/resultados/2021-2022/view.php?eqdat=16220
CIRCULO MERCANTIL E INDUSTRIAL,16202,16202,División de Honor Femenina - Grupo 3A,3A,female,divisio-honor,https://www.rfetm.es/resultados/2021-2022/view.php?eqdat=16202
A.D.  TRES BALCONES,20201870,20201870,División de Honor Femenina - Grupo 3A,3A,female,divisio-honor,https://www.rfetm.es/resultados/2021-2022/view.php?eqdat=20201870
TECNIGEN LINARES,1440,׎4,División de Honor Femenina - Grupo 3B,3B,female,divisio-honor,https://www.rfetm.es/resultados/2021-2022/view.php?eqdat=1440
HUJASE JAÉN AUTÉNTICA,16207,16207,División de Honor Femenina - Grupo 3B,3B,female,divisio-honor,https://www.rfetm.es/resultados/2021-2022/view.php?eqdat=16207
CTM HUERCAL DE ALMERIA,2017552,2017552,División de Honor Femenina - Grupo 3B,3B,female,divisio-honor,https://www.rfetm.es/resultados/2021-2022/view.php?eqdat=2017552
CLUB UNIVERSIDAD CATOLICA SAN ANTONIO,20191482,20191482,División de Honor Femenina - Grupo 3B,3B,female,divisio-honor,https://www.rfetm.es/resultados/2021-2022/view.php?eqdat=20191482
CD BOLA DE PARTIDO LA ZUBIA,1113,1113,División de Honor Femenina - Grupo 3B,3B,female,divisio-honor,https://www.rfetm.es/resultados/2021-2022/view.php?eqdat=1113
CAJA RURAL - GALAXIA PHONE,2018812,2018812,Primera División Masculina - Grupo 1A,1A,male,primera-nacional,https://www.rfetm.es/resultados/2021-2022/view.php?eqdat=2018812
HELIOS ASESORIA SERINTE,832,832,Primera División Masculina - Grupo 1A,1A,male,primera-nacional,https://www.rfetm.es/resultados/2021-2022/view.php?eqdat=832
CLUB DEL MAR,937,937,Primera División Masculina - Grupo 1A,1A,male,primera-nacional,https://www.rfetm.es/resultados/2021-2022/view.php?eqdat=937
OROSO TM PELUQUERíA TIJE,16008,16008,Primera División Masculina - Grupo 1A,1A,male,primera-nacional,https://www.rfetm.es/resultados/2021-2022/view.php?eqdat=16008
LA ATALAYA GIJON TENIS DE MESA,589,589,Primera División Masculina - Grupo 1A,1A,male,primera-nacional,https://www.rfetm.es/resultados/2021-2022/view.php?eqdat=589
VILAGARCIA TENIS DE MESA,10537,10537,Primera División Masculina - Grupo 1A,1A,male,primera-nacional,https://www.rfetm.es/resultados/2021-2022/view.php?eqdat=10537
FUENLABRADA TEAM TM,2017697,2017697,Primera División Masculina - Grupo 1B,1B,male,primera-nacional,https://www.rfetm.es/resultados/2021-2022/view.php?eqdat=2017697
UNIVERSIDAD DE BURGOS - TPF,790,790,Primera División Masculina - Grupo 1B,1B,male,primera-nacional,https://www.rfetm.es/resultados/2021-2022/view.php?eqdat=790
C.D. TENIS DE MESA RIVAS,183,183,Primera División Masculina - Grupo 1B,1B,male,primera-nacional,https://www.rfetm.es/resultados/2021-2022/view.php?eqdat=183
TENIS DE MESA PARLA - CHEMA TM,2017771,2017771,Primera División Masculina - Grupo 1B,1B,male,primera-nacional,https://www.rfetm.es/resultados/2021-2022/view.php?eqdat=2017771
VASA ARROYO-CDO,50102,50102,Primera División Masculina - Grupo 1B,1B,male,primera-nacional,https://www.rfetm.es/resultados/2021-2022/view.php?eqdat=50102
SEGHOS ESCUELA TENIS DE MESA,2017364,2017364,Primera División Masculina - Grupo 1B,1B,male,primera-nacional,https://www.rfetm.es/resultados/2021-2022/view.php?eqdat=2017364
RODAMIENTOS ARIZTI GASTEIZ TM,10717,10717,Primera División Masculina - Grupo 2A,2A,male,primera-nacional,https://www.rfetm.es/resultados/2021-2022/view.php?eqdat=10717
GURE TALDE,16017,16017,Primera División Masculina - Grupo 2A,2A,male,primera-nacional,https://www.rfetm.es/resultados/2021-2022/view.php?eqdat=16017
ETM AUTOESCUELA RAMOS,2017348,2017348,Primera División Masculina - Grupo 2A,2A,male,primera-nacional,https://www.rfetm.es/resultados/2021-2022/view.php?eqdat=2017348
CTM ABADIÑO - L4UKO,1335,1335,Primera División Masculina - Grupo 2A,2A,male,primera-nacional,https://www.rfetm.es/resultados/2021-2022/view.php?eqdat=1335
TENIS DE MESA EL CACHON,10702,10702,Primera División Masculina - Grupo 2A,2A,male,primera-nacional,https://www.rfetm.es/resultados/2021-2022/view.php?eqdat=10702
CLUB FIRGONG,13,13,Primera División Masculina - Grupo 2A,2A,male,primera-nacional,https://www.rfetm.es/resultados/2021-2022/view.php?eqdat=13
IRUN LEKA ENEA SECURHABITAT,830,830,Primera División Masculina - Grupo 2B,2B,male,primera-nacional,https://www.rfetm.es/resultados/2021-2022/view.php?eqdat=830
FOTONA SOLAR OBERENA,141,141,Primera División Masculina - Grupo 2B,2B,male,primera-nacional,https://www.rfetm.es/resultados/2021-2022/view.php?eqdat=141
FONTANERIA IRURIETA BERAUN ERRENTERIA TM,2018807,2018807,Primera División Masculina - Grupo 2B,2B,male,primera-nacional,https://www.rfetm.es/resultados/2021-2022/view.php?eqdat=2018807
CIRCULO DE AMISTAD-TENERIFE,14003,14003,Primera División Masculina - Grupo 2B,2B,male,primera-nacional,https://www.rfetm.es/resultados/2021-2022/view.php?eqdat=14003
CTM TABOR AÑAVINGO,74,74,Primera División Masculina - Grupo 2B,2B,male,primera-nacional,https://www.rfetm.es/resultados/2021-2022/view.php?eqdat=74
C.D. TENIS DE MESA TEMEGUESTE,1512,םv,Primera División Masculina - Grupo 2B,2B,male,primera-nacional,https://www.rfetm.es/resultados/2021-2022/view.php?eqdat=1512
TERMOSOLAR BORGES,305,305,Primera División Masculina - Grupo 3A,3A,male,primera-nacional,https://www.rfetm.es/resultados/2021-2022/view.php?eqdat=305
CTT MOLLERUSSA PREFABRICATS PUJOL,845,845,Primera División Masculina - Grupo 3A,3A,male,primera-nacional,https://www.rfetm.es/resultados/2021-2022/view.php?eqdat=845
TENEGUIA FRUTAS OLIVAR,20191584,20191584,Primera División Masculina - Grupo 3A,3A,male,primera-nacional,https://www.rfetm.es/resultados/2021-2022/view.php?eqdat=20191584
T.M. DEFENSE-LA PALMA,329,329,Primera División Masculina - Grupo 3A,3A,male,primera-nacional,https://www.rfetm.es/resultados/2021-2022/view.php?eqdat=329
REUS GANXETS MIRÓ,157,157,Primera División Masculina - Grupo 3A,3A,male,primera-nacional,https://www.rfetm.es/resultados/2021-2022/view.php?eqdat=157
CLUB TENNIS TAULA BARCELONA,14016,14016,Primera División Masculina - Grupo 3A,3A,male,primera-nacional,https://www.rfetm.es/resultados/2021-2022/view.php?eqdat=14016
CLUB TENNIS TAULA TORELLÓ,165,165,Primera División Masculina - Grupo 3B,3B,male,primera-nacional,https://www.rfetm.es/resultados/2021-2022/view.php?eqdat=165
CLUB TENNIS DE TAULA VILAFRANCA,764,764,Primera División Masculina - Grupo 3B,3B,male,primera-nacional,https://www.rfetm.es/resultados/2021-2022/view.php?eqdat=764
CETT ESPARREGUERA,64,64,Primera División Masculina - Grupo 3B,3B,male,primera-nacional,https://www.rfetm.es/resultados/2021-2022/view.php?eqdat=64
C.T.T.SALLENT.RESET,60,60,Primera División Masculina - Grupo 3B,3B,male,primera-nacional,https://www.rfetm.es/resultados/2021-2022/view.php?eqdat=60
DARUMA LLUïSOS DE GRACIA,10586,10586,Primera División Masculina - Grupo 3B,3B,male,primera-nacional,https://www.rfetm.es/resultados/2021-2022/view.php?eqdat=10586
CENTRE NATACIO MATARO,759,759,Primera División Masculina - Grupo 3B,3B,male,primera-nacional,https://www.rfetm.es/resultados/2021-2022/view.php?eqdat=759
GIRBAU VIC T.T.,45,45,Primera División Masculina - Grupo 4A,4A,male,primera-nacional,https://www.rfetm.es/resultados/2021-2022/view.php?eqdat=45
GOLD-ART CLUB PALMA T.T.,188,188,Primera División Masculina - Grupo 4A,4A,male,primera-nacional,https://www.rfetm.es/resultados/2021-2022/view.php?eqdat=188
WBTRAVEL CLUB TENNIS TAULA RIPOLLET,48,48,Primera División Masculina - Grupo 4A,4A,male,primera-nacional,https://www.rfetm.es/resultados/2021-2022/view.php?eqdat=48
TITUS BADALONA,66,66,Primera División Masculina - Grupo 4A,4A,male,primera-nacional,https://www.rfetm.es/resultados/2021-2022/view.php?eqdat=66
SON CLADERA TTC,10457,10457,Primera División Masculina - Grupo 4A,4A,male,primera-nacional,https://www.rfetm.es/resultados/2021-2022/view.php?eqdat=10457
CTT ELS AMICS TERRASSA,20201872,20201872,Primera División Masculina - Grupo 4A,4A,male,primera-nacional,https://www.rfetm.es/resultados/2021-2022/view.php?eqdat=20201872
CTT L'HOSPITALET GRUPO PREVING,10699,10699,Primera División Masculina - Grupo 4B,4B,male,primera-nacional,https://www.rfetm.es/resultados/2021-2022/view.php?eqdat=10699
TENNIS TAULA TRAMUNTANA FIGUERES,1016,1016,Primera División Masculina - Grupo 4B,4B,male,primera-nacional,https://www.rfetm.es/resultados/2021-2022/view.php?eqdat=1016
TENNIS TAULA CASSÀ,178,178,Primera División Masculina - Grupo 4B,4B,male,primera-nacional,https://www.rfetm.es/resultados/2021-2022/view.php?eqdat=178
C.T.T. OLOT - FAIBO,768,768,Primera División Masculina - Grupo 4B,4B,male,primera-nacional,https://www.rfetm.es/resultados/2021-2022/view.php?eqdat=768
CLUB NATACIÓ SABADELL,10818,10818,Primera División Masculina - Grupo 4B,4B,male,primera-nacional,https://www.rfetm.es/resultados/2021-2022/view.php?eqdat=10818
CLUB TENNIS TAULA LA BISBAL,14009,14009,Primera División Masculina - Grupo 4B,4B,male,primera-nacional,https://www.rfetm.es/resultados/2021-2022/view.php?eqdat=14009
MADRID C.T.M.,942,942,Primera División Masculina - Grupo 5A,5A,male,primera-nacional,https://www.rfetm.es/resultados/2021-2022/view.php?eqdat=942
ALUCHE T.M. - A,10251,10251,Primera División Masculina - Grupo 5A,5A,male,primera-nacional,https://www.rfetm.es/resultados/2021-2022/view.php?eqdat=10251
BM ALARCOS TENIS DE MESA CIUDAD REAL,892,892,Primera División Masculina - Grupo 5A,5A,male,primera-nacional,https://www.rfetm.es/resultados/2021-2022/view.php?eqdat=892
ALCOBENDAS TENIS DE MESA,16014,16014,Primera División Masculina - Grupo 5A,5A,male,primera-nacional,https://www.rfetm.es/resultados/2021-2022/view.php?eqdat=16014
FUENCARRAL - EL PARDO TM,20191286,20191286,Primera División Masculina - Grupo 5A,5A,male,primera-nacional,https://www.rfetm.es/resultados/2021-2022/view.php?eqdat=20191286
PORTMANY - CARMEN PELUQUEROS,20181208,20181208,Primera División Masculina - Grupo 5A,5A,male,primera-nacional,https://www.rfetm.es/resultados/2021-2022/view.php?eqdat=20181208
TM ROQUETAS,1532,1532,Primera División Masculina - Grupo 5B,5B,male,primera-nacional,https://www.rfetm.es/resultados/2021-2022/view.php?eqdat=1532
FRAMUSA TOTANA TM,16338,16338,Primera División Masculina - Grupo 5B,5B,male,primera-nacional,https://www.rfetm.es/resultados/2021-2022/view.php?eqdat=16338
UNIVERSIDAD POLITÉCNICA CARTAGENA TENIS,977,977,Primera División Masculina - Grupo 5B,5B,male,primera-nacional,https://www.rfetm.es/resultados/2021-2022/view.php?eqdat=977
AQADEM.COM,22,22,Primera División Masculina - Grupo 5B,5B,male,primera-nacional,https://www.rfetm.es/resultados/2021-2022/view.php?eqdat=22
CLUB TTENIS MESA  ALCOY,1108,1108,Primera División Masculina - Grupo 5B,5B,male,primera-nacional,https://www.rfetm.es/resultados/2021-2022/view.php?eqdat=1108
C.D. MAZARRON T.M.,2018809,2018809,Primera División Masculina - Grupo 5B,5B,male,primera-nacional,https://www.rfetm.es/resultados/2021-2022/view.php?eqdat=2018809
CIRCULO MERCANTIL INDUSTRIAL DE SEVILLA,417,417,Primera División Masculina - Grupo 6A,6A,male,primera-nacional,https://www.rfetm.es/resultados/2021-2022/view.php?eqdat=417
CONSERVAS LOLA,1218,1218,Primera División Masculina - Grupo 6A,6A,male,primera-nacional,https://www.rfetm.es/resultados/2021-2022/view.php?eqdat=1218
EXTREMADURA TM ALMENDRALEJO,14,14,Primera División Masculina - Grupo 6A,6A,male,primera-nacional,https://www.rfetm.es/resultados/2021-2022/view.php?eqdat=14
A.D. COVIRAN DON BENITO T.M.,1370,1370,Primera División Masculina - Grupo 6A,6A,male,primera-nacional,https://www.rfetm.es/resultados/2021-2022/view.php?eqdat=1370
CLUB TENIS DE MESA TECNIK '87,20191454,20191454,Primera División Masculina - Grupo 6A,6A,male,primera-nacional,https://www.rfetm.es/resultados/2021-2022/view.php?eqdat=20191454
GEREVI HISPALIS,10067,10067,Primera División Masculina - Grupo 6A,6A,male,primera-nacional,https://www.rfetm.es/resultados/2021-2022/view.php?eqdat=10067
CTM TODODISCA JEREZ,14019,14019,Primera División Masculina - Grupo 6B,6B,male,primera-nacional,https://www.rfetm.es/resultados/2021-2022/view.php?eqdat=14019
GUADALSEM AMIGOS TM LEBRIJA,20201675,20201675,Primera División Masculina - Grupo 6B,6B,male,primera-nacional,https://www.rfetm.es/resultados/2021-2022/view.php?eqdat=20201675
C.T.M BAHÍA DE CÁDIZ,20191643,20191643,Primera División Masculina - Grupo 6B,6B,male,primera-nacional,https://www.rfetm.es/resultados/2021-2022/view.php?eqdat=20191643
WWW.TENIMESISTAS.COM,223,223,Primera División Masculina - Grupo 6B,6B,male,primera-nacional,https://www.rfetm.es/resultados/2021-2022/view.php?eqdat=223
RC LABRADORES,87,87,Primera División Masculina - Grupo 6B,6B,male,primera-nacional,https://www.rfetm.es/resultados/2021-2022/view.php?eqdat=87
CLUB POLIDEPORTIVO MIJAS,2017346,2017346,Primera División Masculina - Grupo 6B,6B,male,primera-nacional,https://www.rfetm.es/resultados/2021-2022/view.php?eqdat=2017346
CARNES Y EMBUTIDOS LUIS SANESTEBAN CAO,10490,10490,Segunda División Masculina - Grupo 1A,1A,male,segona-nacional,https://www.rfetm.es/resultados/2021-2022/view.php?eqdat=10490
