jornada,date,time,team_a,team_b,score_a,score_b,venue,referee
Jornada 1,13/11/2021,16:30,GIRBAU VIC T.T,TENNIS TAULA GIRONA-CIUTAT,0,6,,
Jornada 1,13/11/2021,16:30,CENTRE NATACIO MATARO PODOMAT,CTT VILABLAREIX,4,2,,
Jornada 1,13/11/2021,16:30,AUTOESCOLA TATCHEPOL RIPOLLET,ICELAND TT ELS 8 LA GARRIGA,5,1,,
Jornada 1,13/11/2021,19:00,CAN MARIO'S BADALONA,CTT VILABLAREIX,4,2,,
Jornada 1,13/11/2021,19:00,CENTRE NATACIO MATARO PODOMAT,ICELAND TT ELS 8 LA GARRIGA,5,1,,
Jornada 1,13/11/2021,19:00,AUTOESCOLA TATCHEPOL RIPOLLET,TENNIS TAULA GIRONA-CIUTAT,5,1,,
Jornada 1,14/11/2021,10:00,GIRBAU VIC T.T,CTT VILABLAREIX,2,4,,
Jornada 1,14/11/2021,10:00,CAN MARIO'S BADALONA,ICELAND TT ELS 8 LA GARRIGA,4,2,,
Jornada 1,14/11/2021,10:00,CENTRE NATACIO MATARO PODOMAT,TENNIS TAULA GIRONA-CIUTAT,5,1,,
Jornada 1,14/11/2021,12:30,GIRBAU VIC T.T,ICELAND TT ELS 8 LA GARRIGA,1,5,,
Jornada 1,14/11/2021,12:30,CAN MARIO'S BADALONA,TENNIS TAULA GIRONA-CIUTAT,4,2,,
Jornada 1,14/11/2021,12:30,AUTOESCOLA TATCHEPOL RIPOLLET,CTT VILABLAREIX,5,1,,
Jornada 1,20/11/2021,11:00,CTT ELS AMICS TERRASSA,TERMOSOLAR BORGES,3,4,,
Jornada 1,20/11/2021,11:00,BORGES GRUP VALL,REUS GANXETS MIRÓ,2,4,,
Jornada 1,20/11/2021,16:30,CTT ELS AMICS TERRASSA,REUS GANXETS MIRÓ,2,4,,
Jornada 1,20/11/2021,16:30,BORGES GRUP VALL,TERMOSOLAR BORGES,1,5,,
Jornada 1,20/11/2021,19:00,REUS GANXETS MIRÓ,TERMOSOLAR BORGES,4,2,,
Jornada 1,20/11/2021,19:00,BORGES GRUP VALL,CTT ELS AMICS TERRASSA,1,5,,
Jornada 2,11/12/2021,16:30,TERMOSOLAR BORGES,CAN MARIO'S BADALONA,0,6,,
Jornada 2,11/12/2021,16:30,REUS GANXETS MIRÓ,GIRBAU VIC T.T,6,0,,
Jornada 2,11/12/2021,16:30,CTT ELS AMICS TERRASSA,AUTOESCOLA TATCHEPOL RIPOLLET,1,5,,
Jornada 2,11/12/2021,16:30,BORGES GRUP VALL,CENTRE NATACIO MATARO PODOMAT,3,4,,
Jornada 2,11/12/2021,19:00,TERMOSOLAR BORGES,GIRBAU VIC T.T,4,2,,
Jornada 2,11/12/2021,19:00,REUS GANXETS MIRÓ,AUTOESCOLA TATCHEPOL RIPOLLET,4,2,,
Jornada 2,11/12/2021,19:00,CTT ELS AMICS TERRASSA,CENTRE NATACIO MATARO PODOMAT,5,1,,
Jornada 2,11/12/2021,19:00,BORGES GRUP VALL,CAN MARIO'S BADALONA,0,6,,
Jornada 2,12/12/2021,10:00,TERMOSOLAR BORGES,AUTOESCOLA TATCHEPOL RIPOLLET,0,6,,
Jornada 2,12/12/2021,10:00,REUS GANXETS MIRÓ,CENTRE NATACIO MATARO PODOMAT,6,0,,
Jornada 2,12/12/2021,10:00,CTT ELS AMICS TERRASSA,CAN MARIO'S BADALONA,4,3,,
Jornada 2,12/12/2021,10:00,BORGES GRUP VALL,GIRBAU VIC T.T,6,0,,
Jornada 2,12/12/2021,12:30,TERMOSOLAR BORGES,CENTRE NATACIO MATARO PODOMAT,4,3,,
Jornada 2,12/12/2021,12:30,REUS GANXETS MIRÓ,CAN MARIO'S BADALONA,5,1,,
Jornada 2,12/12/2021,12:30,CTT ELS AMICS TERRASSA,GIRBAU VIC T.T,5,1,,
Jornada 2,12/12/2021,12:30,BORGES GRUP VALL,AUTOESCOLA TATCHEPOL RIPOLLET,0,6,,
Jornada 2,18/12/2021,10:00,CTT VILABLAREIX,ICELAND TT ELS 8 LA GARRIGA,2,4,,
Jornada 2,18/12/2021,12:30,ICELAND TT ELS 8 LA GARRIGA,TENNIS TAULA GIRONA-CIUTAT,2,4,,
Jornada 2,18/12/2021,16:30,TENNIS TAULA GIRONA-CIUTAT,CTT VILABLAREIX,4,2,,
Jornada 3,15/01/2022,11:00,CENTRE NATACIO MATARO PODOMAT,GIRBAU VIC T.T,5,1,,
Jornada 3,15/01/2022,11:00,AUTOESCOLA TATCHEPOL RIPOLLET,CAN MARIO'S BADALONA,5,1,,
Jornada 3,15/01/2022,16:30,REUS GANXETS MIRÓ,TENNIS TAULA GIRONA-CIUTAT,4,2,,
Jornada 3,15/01/2022,16:30,CTT ELS AMICS TERRASSA,ICELAND TT ELS 8 LA GARRIGA,4,2,,
Jornada 3,15/01/2022,16:30,CENTRE NATACIO MATARO PODOMAT,CAN MARIO'S BADALONA,1,5,,
Jornada 3,15/01/2022,16:30,BORGES GRUP VALL,CTT VILABLAREIX,2,4,,
Jornada 3,15/01/2022,16:30,AUTOESCOLA TATCHEPOL RIPOLLET,GIRBAU VIC T.T,4,2,,
Jornada 3,15/01/2022,19:00,TERMOSOLAR BORGES,CTT VILABLAREIX,4,2,,
Jornada 3,15/01/2022,19:00,GIRBAU VIC T.T,CAN MARIO'S BADALONA,1,5,,
Jornada 3,15/01/2022,19:00,CTT ELS AMICS TERRASSA,TENNIS TAULA GIRONA-CIUTAT,1,5,,
Jornada 3,15/01/2022,19:00,CENTRE NATACIO MATARO PODOMAT,AUTOESCOLA TATCHEPOL RIPOLLET,2,4,,
Jornada 3,15/01/2022,19:00,BORGES GRUP VALL,ICELAND TT ELS 8 LA GARRIGA,4,2,,
Jornada 3,16/01/2022,10:00,TERMOSOLAR BORGES,ICELAND TT ELS 8 LA GARRIGA,3,4,,
Jornada 3,16/01/2022,10:00,REUS GANXETS MIRÓ,CTT VILABLAREIX,5,1,,
Jornada 3,16/01/2022,10:00,BORGES GRUP VALL,TENNIS TAULA GIRONA-CIUTAT,2,4,,
Jornada 3,16/01/2022,12:30,TERMOSOLAR BORGES,TENNIS TAULA GIRONA-CIUTAT,1,5,,
Jornada 3,16/01/2022,12:30,REUS GANXETS MIRÓ,ICELAND TT ELS 8 LA GARRIGA,4,2,,
Jornada 3,16/01/2022,12:30,CTT ELS AMICS TERRASSA,CTT VILABLAREIX,5,1,,
Jornada 4,12/02/2022,16:30,TENNIS TAULA GIRONA-CIUTAT,GIRBAU VIC T.T,5,1,,
Jornada 4,12/02/2022,16:30,ICELAND TT ELS 8 LA GARRIGA,AUTOESCOLA TATCHEPOL RIPOLLET,2,4,,
Jornada 4,12/02/2022,16:30,CTT VILABLAREIX,CENTRE NATACIO MATARO PODOMAT,4,3,,
Jornada 4,12/02/2022,19:00,TENNIS TAULA GIRONA-CIUTAT,AUTOESCOLA TATCHEPOL RIPOLLET,2,4,,
Jornada 4,12/02/2022,19:00,ICELAND TT ELS 8 LA GARRIGA,CENTRE NATACIO MATARO PODOMAT,2,4,,
Jornada 4,12/02/2022,19:00,CTT VILABLAREIX,CAN MARIO'S BADALONA,4,2,,
Jornada 4,13/02/2022,10:00,TENNIS TAULA GIRONA-CIUTAT,CENTRE NATACIO MATARO PODOMAT,4,3,,
Jornada 4,13/02/2022,10:00,ICELAND TT ELS 8 LA GARRIGA,CAN MARIO'S BADALONA,0,6,,
Jornada 4,13/02/2022,10:00,CTT VILABLAREIX,GIRBAU VIC T.T,4,2,,
Jornada 4,13/02/2022,12:30,TENNIS TAULA GIRONA-CIUTAT,CAN MARIO'S BADALONA,5,1,,
Jornada 4,13/02/2022,12:30,ICELAND TT ELS 8 LA GARRIGA,GIRBAU VIC T.T,4,2,,
Jornada 4,13/02/2022,12:30,CTT VILABLAREIX,AUTOESCOLA TATCHEPOL RIPOLLET,0,6,,
Jornada 4,20/03/2022,11:00,TERMOSOLAR BORGES,CTT ELS AMICS TERRASSA,2,4,,
Jornada 4,20/03/2022,11:00,REUS GANXETS MIRÓ,BORGES GRUP VALL,6,0,,
Jornada 4,20/03/2022,16:30,TERMOSOLAR BORGES,BORGES GRUP VALL,5,1,,
Jornada 4,20/03/2022,16:30,REUS GANXETS MIRÓ,CTT ELS AMICS TERRASSA,4,3,,
Jornada 4,20/03/2022,19:00,TERMOSOLAR BORGES,REUS GANXETS MIRÓ,1,5,,
Jornada 4,20/03/2022,19:00,CTT ELS AMICS TERRASSA,BORGES GRUP VALL,5,1,,
Jornada 5,26/03/2022,10:00,ICELAND TT ELS 8 LA GARRIGA,CTT VILABLAREIX,5,1,,
Jornada 5,26/03/2022,12:30,TENNIS TAULA GIRONA-CIUTAT,ICELAND TT ELS 8 LA GARRIGA,0,6,,
Jornada 5,26/03/2022,16:30,GIRBAU VIC T.T,REUS GANXETS MIRÓ,1,5,,
Jornada 5,26/03/2022,16:30,CTT VILABLAREIX,TENNIS TAULA GIRONA-CIUTAT,2,4,,
Jornada 5,26/03/2022,16:30,CAN MARIO'S BADALONA,TERMOSOLAR BORGES,3,4,,
Jornada 5,26/03/2022,16:30,CENTRE NATACIO MATARO PODOMAT,BORGES GRUP VALL,4,2,,
Jornada 5,26/03/2022,16:30,AUTOESCOLA TATCHEPOL RIPOLLET,CTT ELS AMICS TERRASSA,5,1,,
Jornada 5,26/03/2022,19:00,GIRBAU VIC T.T,TERMOSOLAR BORGES,1,5,,
Jornada 5,26/03/2022,19:00,CAN MARIO'S BADALONA,BORGES GRUP VALL,2,4,,
Jornada 5,26/03/2022,19:00,CENTRE NATACIO MATARO PODOMAT,CTT ELS AMICS TERRASSA,2,4,,
Jornada 5,26/03/2022,19:00,AUTOESCOLA TATCHEPOL RIPOLLET,REUS GANXETS MIRÓ,6,0,,
Jornada 5,27/03/2022,10:00,GIRBAU VIC T.T,BORGES GRUP VALL,4,2,,
Jornada 5,27/03/2022,10:00,CAN MARIO'S BADALONA,CTT ELS AMICS TERRASSA,1,5,,
Jornada 5,27/03/2022,10:00,CENTRE NATACIO MATARO PODOMAT,REUS GANXETS MIRÓ,2,4,,
Jornada 5,27/03/2022,10:00,AUTOESCOLA TATCHEPOL RIPOLLET,TERMOSOLAR BORGES,6,0,,
Jornada 5,27/03/2022,12:30,GIRBAU VIC T.T,CTT ELS AMICS TERRASSA,1,5,,
Jornada 5,27/03/2022,12:30,CAN MARIO'S BADALONA,REUS GANXETS MIRÓ,3,4,,
Jornada 5,27/03/2022,12:30,CENTRE NATACIO MATARO PODOMAT,TERMOSOLAR BORGES,4,3,,
Jornada 5,27/03/2022,12:30,AUTOESCOLA TATCHEPOL RIPOLLET,BORGES GRUP VALL,6,0,,
Jornada 6,23/04/2022,11:00,GIRBAU VIC T.T,CENTRE NATACIO MATARO PODOMAT,2,4,,
Jornada 6,23/04/2022,11:00,CAN MARIO'S BADALONA,AUTOESCOLA TATCHEPOL RIPOLLET,0,6,,
Jornada 6,23/04/2022,16:30,TENNIS TAULA GIRONA-CIUTAT,REUS GANXETS MIRÓ,6,0,,
Jornada 6,23/04/2022,16:30,ICELAND TT ELS 8 LA GARRIGA,CTT ELS AMICS TERRASSA,4,3,,
Jornada 6,23/04/2022,16:30,GIRBAU VIC T.T,AUTOESCOLA TATCHEPOL RIPOLLET,0,6,,
Jornada 6,23/04/2022,16:30,CTT VILABLAREIX,BORGES GRUP VALL,3,4,,
Jornada 6,23/04/2022,16:30,CAN MARIO'S BADALONA,CENTRE NATACIO MATARO PODOMAT,5,1,,
Jornada 6,23/04/2022,19:00,TENNIS TAULA GIRONA-CIUTAT,CTT ELS AMICS TERRASSA,6,0,,
Jornada 6,23/04/2022,19:00,ICELAND TT ELS 8 LA GARRIGA,BORGES GRUP VALL,6,0,,
Jornada 6,23/04/2022,19:00,CTT VILABLAREIX,TERMOSOLAR BORGES,4,3,,
Jornada 6,23/04/2022,19:00,CAN MARIO'S BADALONA,GIRBAU VIC T.T,4,3,,
Jornada 6,23/04/2022,19:00,AUTOESCOLA TATCHEPOL RIPOLLET,CENTRE NATACIO MATARO PODOMAT,6,0,,
Jornada 6,24/04/2022,10:00,TENNIS TAULA GIRONA-CIUTAT,BORGES GRUP VALL,6,0,,
