jornada,date,time,team_a,team_b,score_a,score_b,venue,referee
Jornada 6,09/11/2019,17:00,CAFÉS LA BRASILEÑA-GAILAK,OBERENA,4,3,,
Jornada 6,09/11/2019,18:00,C.D FORTUNA K.E - SUPER AMARA,GURE TALDE,4,3,,
Jornada 7,16/11/2019,16:00,MARPEX BERAUN ERRENTERIA TM,UNIVERSIDAD DE BURGOS - TPF,6,0,,
Jornada 7,16/11/2019,16:30,IRUN LEKA ENEA,C.D FORTUNA K.E - SUPER AMARA,6,0,,
Jornada 7,16/11/2019,17:00,OBERENA,CD ARTXANDAKO MAHAI TENISA,5,1,,
Jornada 7,16/11/2019,17:30,GURE TALDE,CAFÉS LA BRASILEÑA-GAILAK,6,0,,
Jornada 7,16/11/2019,17:30,PORTUGALETE GURE TALDE,SCDR ANAITASUNA,4,3,,
Jornada 8,23/11/2019,16:00,CD ARTXANDAKO MAHAI TENISA,GURE TALDE,1,5,,
Jornada 8,23/11/2019,16:00,UNIVERSIDAD DE BURGOS - TPF,PORTUGALETE GURE TALDE,6,0,,
Jornada 8,23/11/2019,17:00,FUENCAMPO - GASTEIZ,OBERENA,3,4,,
Jornada 8,23/11/2019,17:00,CAFÉS LA BRASILEÑA-GAILAK,IRUN LEKA ENEA,2,4,,
Jornada 8,23/11/2019,18:00,C.D FORTUNA K.E - SUPER AMARA,MARPEX BERAUN ERRENTERIA TM,1,5,,
Jornada 9,30/11/2019,16:00,MARPEX BERAUN ERRENTERIA TM,CAFÉS LA BRASILEÑA-GAILAK,4,3,,
Jornada 9,30/11/2019,16:00,UNIVERSIDAD DE BURGOS - TPF,SCDR ANAITASUNA,4,2,,
Jornada 9,30/11/2019,16:30,IRUN LEKA ENEA,CD ARTXANDAKO MAHAI TENISA,5,1,,
Jornada 9,30/11/2019,17:30,PORTUGALETE GURE TALDE,C.D FORTUNA K.E - SUPER AMARA,2,4,,
Jornada 9,30/11/2019,17:30,GURE TALDE,FUENCAMPO - GASTEIZ,6,0,,
Jornada 10,14/12/2019,16:00,CD ARTXANDAKO MAHAI TENISA,MARPEX BERAUN ERRENTERIA TM,2,4,,
Jornada 10,14/12/2019,17:00,OBERENA,GURE TALDE,2,4,,
Jornada 10,14/12/2019,17:00,FUENCAMPO - GASTEIZ,IRUN LEKA ENEA,2,4,,
Jornada 10,14/12/2019,17:00,CAFÉS LA BRASILEÑA-GAILAK,PORTUGALETE GURE TALDE,6,0,,
Jornada 10,14/12/2019,18:00,C.D FORTUNA K.E - SUPER AMARA,SCDR ANAITASUNA,6,0,,
Jornada 11,21/12/2019,16:00,UNIVERSIDAD DE BURGOS - TPF,C.D FORTUNA K.E - SUPER AMARA,5,1,,
Jornada 11,21/12/2019,16:00,MARPEX BERAUN ERRENTERIA TM,FUENCAMPO - GASTEIZ,5,1,,
Jornada 11,21/12/2019,16:30,SCDR ANAITASUNA,CAFÉS LA BRASILEÑA-GAILAK,0,6,,
Jornada 11,21/12/2019,16:30,IRUN LEKA ENEA,OBERENA,6,0,,
Jornada 11,21/12/2019,17:30,PORTUGALETE GURE TALDE,CD ARTXANDAKO MAHAI TENISA,1,5,,
Jornada 12,11/01/2020,16:00,UNIVERSIDAD DE BURGOS - TPF,CAFÉS LA BRASILEÑA-GAILAK,2,4,,
Jornada 12,11/01/2020,16:00,MARPEX BERAUN ERRENTERIA TM,OBERENA,4,2,,
Jornada 12,11/01/2020,16:30,SCDR ANAITASUNA,CD ARTXANDAKO MAHAI TENISA,1,5,,
Jornada 12,11/01/2020,17:30,PORTUGALETE GURE TALDE,FUENCAMPO - GASTEIZ,2,4,,
Jornada 12,11/01/2020,17:30,GURE TALDE,IRUN LEKA ENEA,4,3,,
Jornada 13,18/01/2020,16:00,CD ARTXANDAKO MAHAI TENISA,UNIVERSIDAD DE BURGOS - TPF,4,2,,
Jornada 13,18/01/2020,17:00,CAFÉS LA BRASILEÑA-GAILAK,C.D FORTUNA K.E - SUPER AMARA,4,3,,
Jornada 13,18/01/2020,17:00,FUENCAMPO - GASTEIZ,SCDR ANAITASUNA,6,0,,
Jornada 13,18/01/2020,17:30,PORTUGALETE GURE TALDE,OBERENA,1,5,,
Jornada 13,18/01/2020,17:30,GURE TALDE,MARPEX BERAUN ERRENTERIA TM,6,0,,
Jornada 14,25/01/2020,16:00,UNIVERSIDAD DE BURGOS - TPF,FUENCAMPO - GASTEIZ,4,3,,
Jornada 14,25/01/2020,16:00,MARPEX BERAUN ERRENTERIA TM,IRUN LEKA ENEA,3,4,,
Jornada 14,25/01/2020,17:00,OBERENA,SCDR ANAITASUNA,6,0,,
Jornada 14,25/01/2020,17:30,PORTUGALETE GURE TALDE,GURE TALDE,0,6,,
Jornada 14,25/01/2020,18:00,C.D FORTUNA K.E - SUPER AMARA,CD ARTXANDAKO MAHAI TENISA,4,3,,
Jornada 15,08/02/2020,16:00,CD ARTXANDAKO MAHAI TENISA,CAFÉS LA BRASILEÑA-GAILAK,3,4,,
Jornada 15,08/02/2020,16:00,UNIVERSIDAD DE BURGOS - TPF,OBERENA,4,3,,
Jornada 15,08/02/2020,16:30,IRUN LEKA ENEA,PORTUGALETE GURE TALDE,5,1,,
Jornada 15,08/02/2020,17:00,FUENCAMPO - GASTEIZ,C.D FORTUNA K.E - SUPER AMARA,4,3,,
Jornada 15,08/02/2020,17:30,GURE TALDE,SCDR ANAITASUNA,5,1,,
Jornada 16,15/02/2020,16:00,UNIVERSIDAD DE BURGOS - TPF,GURE TALDE,4,2,,
Jornada 16,15/02/2020,16:30,SCDR ANAITASUNA,IRUN LEKA ENEA,2,4,,
Jornada 16,15/02/2020,17:00,OBERENA,C.D FORTUNA K.E - SUPER AMARA,4,3,,
Jornada 16,15/02/2020,17:00,CAFÉS LA BRASILEÑA-GAILAK,FUENCAMPO - GASTEIZ,4,3,,
Jornada 16,15/02/2020,17:30,PORTUGALETE GURE TALDE,MARPEX BERAUN ERRENTERIA TM,1,5,,
Jornada 17,29/02/2020,16:00,MARPEX BERAUN ERRENTERIA TM,SCDR ANAITASUNA,6,0,,
Jornada 17,29/02/2020,16:30,IRUN LEKA ENEA,UNIVERSIDAD DE BURGOS - TPF,6,0,,
Jornada 17,29/02/2020,17:00,OBERENA,CAFÉS LA BRASILEÑA-GAILAK,3,4,,
Jornada 17,29/02/2020,17:00,FUENCAMPO - GASTEIZ,CD ARTXANDAKO MAHAI TENISA,5,1,,
Jornada 17,29/02/2020,17:30,GURE TALDE,C.D FORTUNA K.E - SUPER AMARA,5,1,,
