jornada,date,time,team_a,team_b,score_a,score_b,venue,referee
Jornada 1,28/09/2019,16:00,C.D. TENIS DE MESA RIVAS,TENIS DE MESA PARLA - DRAGO TT,4,2,,
Jornada 1,29/09/2019,11:00,ALCOBENDAS TM,TWINNER-SERMA TM TALAVERA,5,1,,
Jornada 1,29/09/2019,11:00,SAN SEBASTIAN DE LOS REYES,ALUCHE T.M. - A,2,4,,
Jornada 1,29/09/2019,11:00,FUENLABRADA TEAM TM,IMEX DON BENITO T.M.,5,1,,
Jornada 1,29/09/2019,12:00,SEGHOS-SAN CRISTOBAL,VASA ARROYO-CDO,2,4,,
Jornada 2,05/10/2019,16:00,C.D. TENIS DE MESA RIVAS,ALUCHE T.M. - A,2,4,,
Jornada 2,05/10/2019,17:00,VASA ARROYO-CDO,FUENLABRADA TEAM TM,5,1,,
Jornada 2,05/10/2019,18:00,EXTREMADURA TM ALMENDRALEJO,SAN SEBASTIAN DE LOS REYES,1,5,,
Jornada 2,05/10/2019,18:00,HORTALEZA TM,TENIS DE MESA PARLA - DRAGO TT,2,4,,
Jornada 2,06/10/2019,11:00,IMEX DON BENITO T.M.,SAN SEBASTIAN DE LOS REYES,1,5,,
Jornada 2,06/10/2019,12:00,SEGHOS-SAN CRISTOBAL,TWINNER-SERMA TM TALAVERA,2,4,,
Jornada 3,12/10/2019,17:00,TWINNER-SERMA TM TALAVERA,C.D. TENIS DE MESA RIVAS,2,4,,
Jornada 3,12/10/2019,17:00,VASA ARROYO-CDO,EXTREMADURA TM ALMENDRALEJO,4,2,,
Jornada 3,12/10/2019,17:00,ALUCHE T.M. - A,IMEX DON BENITO T.M.,6,0,,
Jornada 3,12/10/2019,18:00,HORTALEZA TM,SAN SEBASTIAN DE LOS REYES,4,3,,
Jornada 3,13/10/2019,11:00,FUENLABRADA TEAM TM,ALCOBENDAS TM,4,3,,
Jornada 3,13/10/2019,12:00,SEGHOS-SAN CRISTOBAL,EXTREMADURA TM ALMENDRALEJO,4,3,,
Jornada 4,19/10/2019,17:00,TWINNER-SERMA TM TALAVERA,SAN SEBASTIAN DE LOS REYES,4,3,,
Jornada 4,19/10/2019,17:00,TENIS DE MESA PARLA - DRAGO TT,SEGHOS-SAN CRISTOBAL,5,1,,
Jornada 4,19/10/2019,18:00,EXTREMADURA TM ALMENDRALEJO,ALCOBENDAS TM,2,4,,
Jornada 4,19/10/2019,18:00,HORTALEZA TM,VASA ARROYO-CDO,2,4,,
Jornada 4,20/10/2019,11:00,IMEX DON BENITO T.M.,ALCOBENDAS TM,0,6,,
Jornada 4,20/10/2019,11:00,FUENLABRADA TEAM TM,ALUCHE T.M. - A,2,4,,
Jornada 5,26/10/2019,17:00,TWINNER-SERMA TM TALAVERA,EXTREMADURA TM ALMENDRALEJO,5,1,,
Jornada 5,26/10/2019,17:00,ALUCHE T.M. - A,SEGHOS-SAN CRISTOBAL,6,0,,
Jornada 5,26/10/2019,17:00,TENIS DE MESA PARLA - DRAGO TT,VASA ARROYO-CDO,2,4,,
Jornada 5,26/10/2019,18:00,HORTALEZA TM,C.D. TENIS DE MESA RIVAS,2,4,,
Jornada 5,27/10/2019,11:00,ALCOBENDAS TM,SAN SEBASTIAN DE LOS REYES,3,4,,
Jornada 5,27/10/2019,11:00,FUENLABRADA TEAM TM,EXTREMADURA TM ALMENDRALEJO,4,3,,
