jornada,date,time,team_a,team_b,score_a,score_b,venue,referee
Jornada 1,28/09/2019,16:00,CENTRO NATACION HELIOS,IRUN LEKA ENEA,4,2,,
Jornada 1,28/09/2019,16:30,CTT MOLLERUSSA PREFABRICATS PUJOL,C.T.T.SALLENT.RESET,4,2,,
Jornada 1,28/09/2019,17:00,CETT ESPARREGUERA,CLUB NATACIO SABADELL,4,2,,
Jornada 1,28/09/2019,17:00,FALCONS SABADELL - SMATSA AGORA GRUP,BLANXART  XALOC OLESA,6,0,,
Jornada 1,28/09/2019,17:00,OBERENA,ATLETICO SAN SEBASTIAN,3,4,,
Jornada 2,05/10/2019,16:00,CENTRO NATACION HELIOS,ATLETICO SAN SEBASTIAN,4,3,,
Jornada 2,05/10/2019,17:00,BLANXART  XALOC OLESA,CTT ELS AMICS TERRASSA,2,4,,
Jornada 2,05/10/2019,18:00,FALCONS SABADELL - SMATSA AGORA GRUP,CETT ESPARREGUERA,4,2,,
Jornada 2,06/10/2019,10:00,IRUN LEKA ENEA,OBERENA,5,1,,
Jornada 2,06/10/2019,11:00,CLUB NATACIO SABADELL,CTT MOLLERUSSA PREFABRICATS PUJOL,5,1,,
Jornada 2,06/10/2019,11:00,PUBLIMAX CAI SANTIAGO T.M.,ATLETICO SAN SEBASTIAN,5,1,,
Jornada 3,12/10/2019,10:00,IRUN LEKA ENEA,CLUB NATACIO SABADELL,6,0,,
Jornada 3,12/10/2019,16:30,CTT MOLLERUSSA PREFABRICATS PUJOL,FALCONS SABADELL - SMATSA AGORA GRUP,2,4,,
Jornada 3,12/10/2019,17:00,OBERENA,CLUB NATACIO SABADELL,1,5,,
Jornada 3,12/10/2019,17:00,BLANXART  XALOC OLESA,C.T.T.SALLENT.RESET,5,1,,
Jornada 3,12/10/2019,17:00,PUBLIMAX CAI SANTIAGO T.M.,CTT ELS AMICS TERRASSA,5,1,,
Jornada 3,13/10/2019,11:00,ATLETICO SAN SEBASTIAN,CLUB NATACIO SABADELL,4,3,,
Jornada 3,13/10/2019,11:00,CENTRO NATACION HELIOS,CTT ELS AMICS TERRASSA,4,3,,
Jornada 4,19/10/2019,11:00,CTT MOLLERUSSA PREFABRICATS PUJOL,CENTRO NATACION HELIOS,4,3,,
Jornada 4,19/10/2019,17:00,C.T.T.SALLENT.RESET,OBERENA,5,1,,
Jornada 4,19/10/2019,17:00,PUBLIMAX CAI SANTIAGO T.M.,IRUN LEKA ENEA,4,2,,
Jornada 4,19/10/2019,17:00,CETT ESPARREGUERA,CENTRO NATACION HELIOS,2,4,,
Jornada 4,20/10/2019,11:00,CTT ELS AMICS TERRASSA,OBERENA,5,1,,
Jornada 4,20/10/2019,11:00,BLANXART  XALOC OLESA,CENTRO NATACION HELIOS,5,1,,
Jornada 5,26/10/2019,11:00,ATLETICO SAN SEBASTIAN,CTT MOLLERUSSA PREFABRICATS PUJOL,4,2,,
Jornada 5,26/10/2019,16:00,CENTRO NATACION HELIOS,C.T.T.SALLENT.RESET,4,2,,
Jornada 5,26/10/2019,17:00,IRUN LEKA ENEA,CTT MOLLERUSSA PREFABRICATS PUJOL,6,0,,
Jornada 5,26/10/2019,18:00,FALCONS SABADELL - SMATSA AGORA GRUP,CTT ELS AMICS TERRASSA,3,4,,
Jornada 5,27/10/2019,11:00,OBERENA,CTT MOLLERUSSA PREFABRICATS PUJOL,4,3,,
Jornada 5,27/10/2019,11:00,CLUB NATACIO SABADELL,BLANXART  XALOC OLESA,4,2,,
Jornada 5,27/10/2019,11:00,PUBLIMAX CAI SANTIAGO T.M.,C.T.T.SALLENT.RESET,6,0,,
Jornada 6,06/11/2019,20:30,CETT ESPARREGUERA,BLANXART  XALOC OLESA,5,1,,
Jornada 6,09/11/2019,17:00,PUBLIMAX CAI SANTIAGO T.M.,OBERENA,5,1,,
Jornada 6,09/11/2019,17:00,C.T.T.SALLENT.RESET,IRUN LEKA ENEA,1,5,,
Jornada 6,10/11/2019,11:00,CENTRO NATACION HELIOS,OBERENA,4,2,,
Jornada 6,10/11/2019,11:00,CTT ELS AMICS TERRASSA,IRUN LEKA ENEA,2,4,,
Jornada 7,16/11/2019,10:00,IRUN LEKA ENEA,CETT ESPARREGUERA,4,3,,
Jornada 7,16/11/2019,16:30,CTT MOLLERUSSA PREFABRICATS PUJOL,PUBLIMAX CAI SANTIAGO T.M.,2,4,,
Jornada 7,16/11/2019,17:00,CTT ELS AMICS TERRASSA,CLUB NATACIO SABADELL,4,3,,
Jornada 7,16/11/2019,17:00,OBERENA,CETT ESPARREGUERA,2,4,,
Jornada 7,16/11/2019,17:00,C.T.T.SALLENT.RESET,FALCONS SABADELL - SMATSA AGORA GRUP,1,5,,
Jornada 7,17/11/2019,11:00,ATLETICO SAN SEBASTIAN,CETT ESPARREGUERA,0,6,,
Jornada 8,23/11/2019,12:30,FALCONS SABADELL - SMATSA AGORA GRUP,CENTRO NATACION HELIOS,2,4,,
Jornada 8,23/11/2019,17:00,BLANXART  XALOC OLESA,CTT MOLLERUSSA PREFABRICATS PUJOL,5,1,,
Jornada 8,23/11/2019,17:00,CTT ELS AMICS TERRASSA,ATLETICO SAN SEBASTIAN,4,2,,
Jornada 8,24/11/2019,11:00,CETT ESPARREGUERA,PUBLIMAX CAI SANTIAGO T.M.,4,2,,
Jornada 8,24/11/2019,11:00,CLUB NATACIO SABADELL,CENTRO NATACION HELIOS,6,0,,
Jornada 8,24/11/2019,11:00,C.T.T.SALLENT.RESET,ATLETICO SAN SEBASTIAN,1,5,,
Jornada 9,30/11/2019,11:00,ATLETICO SAN SEBASTIAN,BLANXART  XALOC OLESA,5,1,,
Jornada 9,30/11/2019,17:00,CETT ESPARREGUERA,CTT MOLLERUSSA PREFABRICATS PUJOL,6,0,,
Jornada 9,30/11/2019,17:00,C.T.T.SALLENT.RESET,CTT ELS AMICS TERRASSA,4,2,,
Jornada 9,30/11/2019,18:00,OBERENA,BLANXART  XALOC OLESA,1,5,,
Jornada 9,30/11/2019,18:00,FALCONS SABADELL - SMATSA AGORA GRUP,PUBLIMAX CAI SANTIAGO T.M.,2,4,,
Jornada 9,01/12/2019,10:00,IRUN LEKA ENEA,BLANXART  XALOC OLESA,6,0,,
Jornada 9,01/12/2019,11:00,CLUB NATACIO SABADELL,PUBLIMAX CAI SANTIAGO T.M.,2,4,,
Jornada 10,14/12/2019,10:00,IRUN LEKA ENEA,FALCONS SABADELL - SMATSA AGORA GRUP,6,0,,
Jornada 10,14/12/2019,17:00,CTT ELS AMICS TERRASSA,CETT ESPARREGUERA,0,6,,
Jornada 10,14/12/2019,17:00,OBERENA,FALCONS SABADELL - SMATSA AGORA GRUP,1,5,,
Jornada 10,14/12/2019,17:00,BLANXART  XALOC OLESA,PUBLIMAX CAI SANTIAGO T.M.,3,4,,
Jornada 10,15/12/2019,11:00,ATLETICO SAN SEBASTIAN,FALCONS SABADELL - SMATSA AGORA GRUP,5,1,,
Jornada 10,15/12/2019,11:00,CLUB NATACIO SABADELL,C.T.T.SALLENT.RESET,4,2,,
Jornada 11,21/12/2019,16:00,CENTRO NATACION HELIOS,PUBLIMAX CAI SANTIAGO T.M.,2,4,,
Jornada 11,21/12/2019,17:00,CTT ELS AMICS TERRASSA,CTT MOLLERUSSA PREFABRICATS PUJOL,6,0,,
Jornada 11,21/12/2019,17:00,C.T.T.SALLENT.RESET,CETT ESPARREGUERA,2,4,,
Jornada 11,22/12/2019,10:00,IRUN LEKA ENEA,ATLETICO SAN SEBASTIAN,5,1,,
Jornada 11,22/12/2019,11:00,CLUB NATACIO SABADELL,FALCONS SABADELL - SMATSA AGORA GRUP,5,1,,
Jornada 12,11/01/2020,16:00,CENTRO NATACION HELIOS,CLUB NATACIO SABADELL,6,0,,
Jornada 12,11/01/2020,16:30,CTT MOLLERUSSA PREFABRICATS PUJOL,BLANXART  XALOC OLESA,2,4,,
Jornada 12,11/01/2020,17:00,CETT ESPARREGUERA,FALCONS SABADELL - SMATSA AGORA GRUP,4,2,,
Jornada 12,11/01/2020,17:00,CTT ELS AMICS TERRASSA,C.T.T.SALLENT.RESET,5,1,,
Jornada 12,12/01/2020,11:00,PUBLIMAX CAI SANTIAGO T.M.,CLUB NATACIO SABADELL,5,1,,
Jornada 13,18/01/2020,10:00,BLANXART  XALOC OLESA,OBERENA,4,2,,
Jornada 13,18/01/2020,16:30,CETT ESPARREGUERA,OBERENA,4,2,,
Jornada 13,18/01/2020,17:00,CTT ELS AMICS TERRASSA,PUBLIMAX CAI SANTIAGO T.M.,1,5,,
Jornada 13,18/01/2020,18:00,FALCONS SABADELL - SMATSA AGORA GRUP,IRUN LEKA ENEA,2,4,,
Jornada 13,19/01/2020,11:00,CTT MOLLERUSSA PREFABRICATS PUJOL,OBERENA,4,2,,
Jornada 13,19/01/2020,11:00,CLUB NATACIO SABADELL,IRUN LEKA ENEA,3,4,,
Jornada 14,25/01/2020,16:30,CTT MOLLERUSSA PREFABRICATS PUJOL,CTT ELS AMICS TERRASSA,3,4,,
Jornada 14,25/01/2020,17:00,ATLETICO SAN SEBASTIAN,CENTRO NATACION HELIOS,4,2,,
Jornada 14,25/01/2020,17:00,CLUB NATACIO SABADELL,CETT ESPARREGUERA,4,2,,
Jornada 14,25/01/2020,18:00,FALCONS SABADELL - SMATSA AGORA GRUP,C.T.T.SALLENT.RESET,4,2,,
Jornada 14,26/01/2020,10:00,IRUN LEKA ENEA,CENTRO NATACION HELIOS,0,6,,
Jornada 15,08/02/2020,11:00,CTT MOLLERUSSA PREFABRICATS PUJOL,IRUN LEKA ENEA,6,0,,
Jornada 15,08/02/2020,17:00,CETT ESPARREGUERA,IRUN LEKA ENEA,1,5,,
Jornada 15,08/02/2020,17:00,C.T.T.SALLENT.RESET,PUBLIMAX CAI SANTIAGO T.M.,1,5,,
Jornada 15,08/02/2020,18:00,FALCONS SABADELL - SMATSA AGORA GRUP,OBERENA,2,4,,
Jornada 15,09/02/2020,11:00,CLUB NATACIO SABADELL,OBERENA,6,0,,
Jornada 15,09/02/2020,11:00,BLANXART  XALOC OLESA,IRUN LEKA ENEA,2,4,,
Jornada 16,15/02/2020,10:00,IRUN LEKA ENEA,C.T.T.SALLENT.RESET,5,1,,
Jornada 16,15/02/2020,16:00,CENTRO NATACION HELIOS,CTT MOLLERUSSA PREFABRICATS PUJOL,4,2,,
Jornada 16,15/02/2020,17:00,CTT ELS AMICS TERRASSA,BLANXART  XALOC OLESA,2,4,,
Jornada 16,15/02/2020,17:00,OBERENA,C.T.T.SALLENT.RESET,2,4,,
Jornada 16,15/02/2020,18:00,FALCONS SABADELL - SMATSA AGORA GRUP,CLUB NATACIO SABADELL,3,4,,
Jornada 16,16/02/2020,11:00,PUBLIMAX CAI SANTIAGO T.M.,CTT MOLLERUSSA PREFABRICATS PUJOL,6,0,,
Jornada 16,16/02/2020,11:00,ATLETICO SAN SEBASTIAN,C.T.T.SALLENT.RESET,5,1,,
Jornada 17,29/02/2020,11:00,CETT ESPARREGUERA,ATLETICO SAN SEBASTIAN,4,2,,
Jornada 17,29/02/2020,17:00,C.T.T.SALLENT.RESET,CENTRO NATACION HELIOS,1,5,,
Jornada 17,29/02/2020,17:00,BLANXART  XALOC OLESA,ATLETICO SAN SEBASTIAN,4,2,,
Jornada 17,29/02/2020,17:00,OBERENA,PUBLIMAX CAI SANTIAGO T.M.,1,5,,
Jornada 17,01/03/2020,11:00,CTT ELS AMICS TERRASSA,CENTRO NATACION HELIOS,4,3,,
Jornada 17,01/03/2020,11:00,CTT MOLLERUSSA PREFABRICATS PUJOL,ATLETICO SAN SEBASTIAN,2,4,,
Jornada 19,01/02/2020,18:00,PUBLIMAX CAI SANTIAGO T.M.,BLANXART  XALOC OLESA,4,2,,
