jornada,date,time,team_a,team_b,score_a,score_b,venue,referee
Jornada 12,11/01/2020,16:00,CTM SEVILLA-CÁRTAMA,UNIVERSIDAD DE BURGOS - TPF,1,5,,
Jornada 12,11/01/2020,17:30,AD COLLADO MEDIANO,C.D. TENIS DE MESA RIVAS,2,4,,
Jornada 12,12/01/2020,10:00,TENIS DE MESA PARLA - DRAGO TT,LEGANES-RIVAS,4,2,,
Jornada 12,12/01/2020,12:00,C.T.M. BELCÓN JEREZ,UNIVERSIDAD DE BURGOS - TPF,0,6,,
Jornada 12,25/01/2020,18:00,TECNIGEN LINARES,SON CLADERA TTC,4,2,,
Jornada 12,26/01/2020,11:00,HUJASE - CLÍNICA CÁMARA,SON CLADERA TTC,4,2,,
Jornada 13,18/01/2020,16:00,C.D. TENIS DE MESA RIVAS,CTM SEVILLA-CÁRTAMA,4,3,,
Jornada 13,18/01/2020,16:00,LEGANES-RIVAS,AD COLLADO MEDIANO,2,4,,
Jornada 13,18/01/2020,18:00,UNIVERSIDAD DE BURGOS - TPF,HUJASE - CLÍNICA CÁMARA,4,3,,
Jornada 13,19/01/2020,10:00,TENIS DE MESA PARLA - DRAGO TT,CTM SEVILLA-CÁRTAMA,4,3,,
Jornada 13,19/01/2020,12:00,BEONE BOADILLA,HUJASE - CLÍNICA CÁMARA,2,4,,
Jornada 14,25/01/2020,11:00,TECNIGEN LINARES,TENIS DE MESA PARLA - DRAGO TT,2,4,,
Jornada 14,25/01/2020,16:00,CTM SEVILLA-CÁRTAMA,BEONE BOADILLA,2,4,,
Jornada 14,25/01/2020,16:00,LEGANES-RIVAS,C.D. TENIS DE MESA RIVAS,5,1,,
Jornada 14,25/01/2020,17:00,HUJASE - CLÍNICA CÁMARA,TENIS DE MESA PARLA - DRAGO TT,4,2,,
Jornada 14,25/01/2020,18:00,UNIVERSIDAD DE BURGOS - TPF,AD COLLADO MEDIANO,5,1,,
Jornada 14,26/01/2020,11:30,HOTEL-MUSEO PATRIA CHICA PRIEGO TM,TENIS DE MESA PARLA - DRAGO TT,1,5,,
Jornada 14,26/01/2020,12:00,C.T.M. BELCÓN JEREZ,BEONE BOADILLA,4,2,,
Jornada 15,08/02/2020,16:00,C.D. TENIS DE MESA RIVAS,C.T.M. BELCÓN JEREZ,3,4,,
Jornada 15,08/02/2020,16:00,LEGANES-RIVAS,HOTEL-MUSEO PATRIA CHICA PRIEGO TM,4,3,,
Jornada 15,08/02/2020,18:00,UNIVERSIDAD DE BURGOS - TPF,TECNIGEN LINARES,2,4,,
Jornada 15,09/02/2020,10:00,TENIS DE MESA PARLA - DRAGO TT,C.T.M. BELCÓN JEREZ,3,4,,
Jornada 15,09/02/2020,10:30,SON CLADERA TTC,CTM SEVILLA-CÁRTAMA,4,3,,
Jornada 15,09/02/2020,11:00,AD COLLADO MEDIANO,HOTEL-MUSEO PATRIA CHICA PRIEGO TM,5,1,,
Jornada 15,09/02/2020,12:00,BEONE BOADILLA,TECNIGEN LINARES,1,5,,
Jornada 16,15/02/2020,12:00,HUJASE - CLÍNICA CÁMARA,C.D. TENIS DE MESA RIVAS,3,4,,
Jornada 16,15/02/2020,18:00,TECNIGEN LINARES,C.D. TENIS DE MESA RIVAS,3,4,,
Jornada 16,16/02/2020,11:30,HOTEL-MUSEO PATRIA CHICA PRIEGO TM,C.D. TENIS DE MESA RIVAS,3,4,,
Jornada 16,16/02/2020,12:00,BEONE BOADILLA,TENIS DE MESA PARLA - DRAGO TT,5,1,,
Jornada 17,29/02/2020,16:00,C.D. TENIS DE MESA RIVAS,BEONE BOADILLA,0,6,,
Jornada 17,29/02/2020,17:00,HUJASE - CLÍNICA CÁMARA,CTM SEVILLA-CÁRTAMA,6,0,,
Jornada 17,29/02/2020,18:00,UNIVERSIDAD DE BURGOS - TPF,LEGANES-RIVAS,5,1,,
Jornada 17,01/03/2020,10:30,SON CLADERA TTC,C.T.M. BELCÓN JEREZ,6,0,,
Jornada 17,01/03/2020,11:30,HOTEL-MUSEO PATRIA CHICA PRIEGO TM,TECNIGEN LINARES,1,5,,
