jornada,date,time,team_a,team_b,score_a,score_b,venue,referee
Jornada 1,19/10/2019,11:00,"CENTRO NATACION HELIOS ""B""","CENTRO NATACION HELIOS ""A""",2,4,,
Jornada 1,19/10/2019,16:00,CLUB PEDRO VELARDE TENIS MESA,UNIVERSIDAD DE BURGOS - TPF,2,4,,
Jornada 1,19/10/2019,16:00,LEKA ENEA CHEMA T.M. GEWO,CLUB DEPORTIVO COYANZA,3,4,,
Jornada 1,19/10/2019,16:00,CLUB TENIS DE MESA BASAURI,VASA ARROYO-CDO,5,1,,
Jornada 1,19/10/2019,16:00,PUBLIMAX CAI SANTIAGO PROM.,"CENTRO NATACION HELIOS ""B""",5,1,,
Jornada 1,19/10/2019,18:30,MANUFACTURAS DEPORTIVAS,UNIVERSIDAD DE BURGOS - TPF,6,0,,
Jornada 1,19/10/2019,18:30,CLUB PEDRO VELARDE TENIS MESA,CLUB DEPORTIVO COYANZA,1,5,,
Jornada 1,19/10/2019,18:30,LEKA ENEA CHEMA T.M. GEWO,VASA ARROYO-CDO,4,2,,
Jornada 1,19/10/2019,18:30,"CENTRO NATACION HELIOS ""A""",PUBLIMAX CAI SANTIAGO PROM.,3,4,,
Jornada 1,20/10/2019,10:00,MANUFACTURAS DEPORTIVAS,CLUB DEPORTIVO COYANZA,5,1,,
Jornada 1,20/10/2019,10:00,CLUB PEDRO VELARDE TENIS MESA,VASA ARROYO-CDO,1,5,,
Jornada 1,20/10/2019,10:00,CLUB TENIS DE MESA BASAURI,UNIVERSIDAD DE BURGOS - TPF,6,0,,
Jornada 1,20/10/2019,12:30,MANUFACTURAS DEPORTIVAS,VASA ARROYO-CDO,6,0,,
Jornada 1,20/10/2019,12:30,LEKA ENEA CHEMA T.M. GEWO,UNIVERSIDAD DE BURGOS - TPF,6,0,,
Jornada 1,20/10/2019,12:30,CLUB TENIS DE MESA BASAURI,CLUB DEPORTIVO COYANZA,3,4,,
Jornada 2,23/11/2019,11:00,MANUFACTURAS DEPORTIVAS,CLUB TENIS DE MESA BASAURI,6,0,,
Jornada 2,23/11/2019,11:00,CLUB PEDRO VELARDE TENIS MESA,LEKA ENEA CHEMA T.M. GEWO,0,6,,
Jornada 2,23/11/2019,16:00,CLUB TENIS DE MESA BASAURI,LEKA ENEA CHEMA T.M. GEWO,5,1,,
Jornada 2,23/11/2019,16:00,MANUFACTURAS DEPORTIVAS,CLUB PEDRO VELARDE TENIS MESA,6,0,,
Jornada 2,23/11/2019,16:00,UNIVERSIDAD DE BURGOS - TPF,PUBLIMAX CAI SANTIAGO PROM.,0,6,,
Jornada 2,23/11/2019,16:00,CLUB DEPORTIVO COYANZA,"CENTRO NATACION HELIOS ""B""",4,3,,
Jornada 2,23/11/2019,16:00,VASA ARROYO-CDO,"CENTRO NATACION HELIOS ""A""",1,5,,
Jornada 2,23/11/2019,18:30,CLUB TENIS DE MESA BASAURI,CLUB PEDRO VELARDE TENIS MESA,6,0,,
Jornada 2,23/11/2019,18:30,LEKA ENEA CHEMA T.M. GEWO,MANUFACTURAS DEPORTIVAS,0,6,,
Jornada 2,23/11/2019,18:30,UNIVERSIDAD DE BURGOS - TPF,"CENTRO NATACION HELIOS ""A""",0,6,,
Jornada 2,23/11/2019,18:30,CLUB DEPORTIVO COYANZA,PUBLIMAX CAI SANTIAGO PROM.,1,5,,
Jornada 2,23/11/2019,18:30,VASA ARROYO-CDO,"CENTRO NATACION HELIOS ""B""",2,4,,
Jornada 2,24/11/2019,11:00,UNIVERSIDAD DE BURGOS - TPF,"CENTRO NATACION HELIOS ""B""",2,4,,
Jornada 2,24/11/2019,11:00,CLUB DEPORTIVO COYANZA,"CENTRO NATACION HELIOS ""A""",4,2,,
Jornada 2,24/11/2019,11:00,VASA ARROYO-CDO,PUBLIMAX CAI SANTIAGO PROM.,1,5,,
Jornada 3,14/12/2019,11:00,UNIVERSIDAD DE BURGOS - TPF,CLUB DEPORTIVO COYANZA,0,6,,
Jornada 3,14/12/2019,16:00,PUBLIMAX CAI SANTIAGO PROM.,MANUFACTURAS DEPORTIVAS,3,4,,
Jornada 3,14/12/2019,16:00,"CENTRO NATACION HELIOS ""B""",CLUB PEDRO VELARDE TENIS MESA,6,0,,
Jornada 3,14/12/2019,16:00,"CENTRO NATACION HELIOS ""A""",LEKA ENEA CHEMA T.M. GEWO,5,1,,
Jornada 3,14/12/2019,16:00,CLUB DEPORTIVO COYANZA,VASA ARROYO-CDO,4,3,,
Jornada 3,14/12/2019,18:30,PUBLIMAX CAI SANTIAGO PROM.,CLUB PEDRO VELARDE TENIS MESA,6,0,,
Jornada 3,14/12/2019,18:30,"CENTRO NATACION HELIOS ""B""",LEKA ENEA CHEMA T.M. GEWO,2,4,,
Jornada 3,14/12/2019,18:30,"CENTRO NATACION HELIOS ""A""",CLUB TENIS DE MESA BASAURI,4,2,,
Jornada 3,14/12/2019,18:30,VASA ARROYO-CDO,UNIVERSIDAD DE BURGOS - TPF,6,0,,
Jornada 3,15/12/2019,10:00,"CENTRO NATACION HELIOS ""A""",MANUFACTURAS DEPORTIVAS,2,4,,
Jornada 3,15/12/2019,10:00,PUBLIMAX CAI SANTIAGO PROM.,LEKA ENEA CHEMA T.M. GEWO,4,2,,
Jornada 3,15/12/2019,10:00,"CENTRO NATACION HELIOS ""B""",CLUB TENIS DE MESA BASAURI,2,4,,
Jornada 3,15/12/2019,12:30,"CENTRO NATACION HELIOS ""B""",MANUFACTURAS DEPORTIVAS,0,6,,
