jornada,date,time,team_a,team_b,score_a,score_b,venue,referee
Jornada 1,28/09/2019,17:00,TENIS DE MESA EL CACHON,ESCUELA TENIS MESA TORRELAVEGA,2,4,,
Jornada 1,28/09/2019,17:00,CLUB DEPORTIVO COYANZA,C.D. PISUERGA T.M.,2,4,,
Jornada 1,28/09/2019,17:00,CLUB BEJARANO TENIS DE MESA,VASA ARROYO-CDO,0,6,,
Jornada 1,29/09/2019,10:00,AVILES T.M.,LUARCA TENIS DE MESA,3,4,,
Jornada 1,29/09/2019,11:00,CLUB DEPORTIVO VIRIATO TENIS DE MESA,C.T.M. CABRERIZOS,4,2,,
Jornada 2,05/10/2019,17:00,ESCUELA TENIS MESA TORRELAVEGA,AVILES T.M.,5,1,,
Jornada 2,05/10/2019,17:00,CLUB DEPORTIVO COYANZA,LA ATALAYA GIJON TENIS DE MESA,3,4,,
Jornada 2,05/10/2019,17:00,VASA ARROYO-CDO,CTM ZAMORA-CAJA RURAL-GALAXIA PHONE,5,1,,
Jornada 2,05/10/2019,18:00,C.T.M. CABRERIZOS,CLUB BEJARANO TENIS DE MESA,6,0,,
Jornada 2,05/10/2019,18:00,C.D. PISUERGA T.M.,CLUB DEPORTIVO VIRIATO TENIS DE MESA,4,3,,
Jornada 2,06/10/2019,10:00,TENIS DE MESA EL CACHON,AVILES T.M.,6,0,,
Jornada 3,12/10/2019,11:00,LUARCA TENIS DE MESA,CLUB BEJARANO TENIS DE MESA,5,1,,
Jornada 3,12/10/2019,17:00,LA ATALAYA GIJON TENIS DE MESA,CLUB BEJARANO TENIS DE MESA,4,2,,
Jornada 3,12/10/2019,17:00,TENIS DE MESA EL CACHON,C.D. PISUERGA T.M.,4,2,,
Jornada 3,12/10/2019,17:00,CLUB DEPORTIVO VIRIATO TENIS DE MESA,CTM ZAMORA-CAJA RURAL-GALAXIA PHONE,3,4,,
Jornada 3,12/10/2019,18:00,C.T.M. CABRERIZOS,CLUB DEPORTIVO COYANZA,5,1,,
Jornada 3,13/10/2019,10:00,AVILES T.M.,CLUB BEJARANO TENIS DE MESA,4,2,,
