jornada,date,time,team_a,team_b,score_a,score_b,venue,referee
Jornada 1,19/10/2019,11:00,HUJASE - CLÍNICA CÁMARA,HISPALIS TM,3,4,,
Jornada 1,19/10/2019,11:00,LINARES- FUENGIROLA,CTM SEVILLA,6,0,,
Jornada 1,19/10/2019,11:00,PMD GIBRALEON,CTM HUERCAL DE ALMERIA,0,6,,
Jornada 1,19/10/2019,11:00,CIRCULO MERCANTIL E INDUSTRIAL,PATIO ANDALUZ  LA ZUBIA,4,2,,
Jornada 1,19/10/2019,11:00,REAL CIRCULO DE LABRADORES,CLUB TENIS DE MESA VEGAS DEL GENIL,0,6,,
Jornada 1,19/10/2019,16:00,HUJASE - CLÍNICA CÁMARA,CTM SEVILLA,6,0,,
Jornada 1,19/10/2019,16:00,TECNIGEN LINARES,HISPALIS TM,0,6,,
Jornada 1,19/10/2019,16:00,PMD GIBRALEON,CLUB TENIS DE MESA VEGAS DEL GENIL,1,5,,
Jornada 1,19/10/2019,16:00,CIRCULO MERCANTIL E INDUSTRIAL,CTM HUERCAL DE ALMERIA,4,2,,
Jornada 1,19/10/2019,16:00,REAL CIRCULO DE LABRADORES,PATIO ANDALUZ  LA ZUBIA,4,3,,
Jornada 1,19/10/2019,18:30,TECNIGEN LINARES,CTM SEVILLA,6,0,,
Jornada 1,19/10/2019,18:30,LINARES- FUENGIROLA,HISPALIS TM,1,5,,
Jornada 1,19/10/2019,18:30,PMD GIBRALEON,PATIO ANDALUZ  LA ZUBIA,0,6,,
Jornada 1,19/10/2019,18:30,CIRCULO MERCANTIL E INDUSTRIAL,CLUB TENIS DE MESA VEGAS DEL GENIL,1,5,,
Jornada 1,19/10/2019,18:30,REAL CIRCULO DE LABRADORES,CTM HUERCAL DE ALMERIA,2,4,,
Jornada 2,09/11/2019,11:00,CTM HUERCAL DE ALMERIA,PATIO ANDALUZ  LA ZUBIA,4,3,,
Jornada 2,09/11/2019,11:00,HUJASE - CLÍNICA CÁMARA,TECNIGEN LINARES,5,1,,
Jornada 2,09/11/2019,11:00,PMD GIBRALEON,CIRCULO MERCANTIL E INDUSTRIAL,0,6,,
Jornada 2,09/11/2019,16:00,PATIO ANDALUZ  LA ZUBIA,CLUB TENIS DE MESA VEGAS DEL GENIL,1,5,,
Jornada 2,09/11/2019,16:00,TECNIGEN LINARES,LINARES- FUENGIROLA,2,4,,
Jornada 2,09/11/2019,16:00,CIRCULO MERCANTIL E INDUSTRIAL,REAL CIRCULO DE LABRADORES,4,2,,
Jornada 2,09/11/2019,18:30,CLUB TENIS DE MESA VEGAS DEL GENIL,CTM HUERCAL DE ALMERIA,6,0,,
Jornada 2,09/11/2019,18:30,LINARES- FUENGIROLA,HUJASE - CLÍNICA CÁMARA,5,1,,
Jornada 2,09/11/2019,18:30,REAL CIRCULO DE LABRADORES,PMD GIBRALEON,4,3,,
Jornada 2,09/11/2019,18:30,CTM SEVILLA,HISPALIS TM,2,4,,
Jornada 3,23/11/2019,11:00,HUJASE - CLÍNICA CÁMARA,CTM HUERCAL DE ALMERIA,3,4,,
Jornada 3,23/11/2019,11:00,TECNIGEN LINARES,PATIO ANDALUZ  LA ZUBIA,0,6,,
Jornada 3,23/11/2019,11:00,LINARES- FUENGIROLA,CLUB TENIS DE MESA VEGAS DEL GENIL,1,5,,
Jornada 3,23/11/2019,11:00,HISPALIS TM,PMD GIBRALEON,5,1,,
Jornada 3,23/11/2019,11:00,CTM SEVILLA,REAL CIRCULO DE LABRADORES,3,4,,
Jornada 3,23/11/2019,16:00,HUJASE - CLÍNICA CÁMARA,CLUB TENIS DE MESA VEGAS DEL GENIL,1,5,,
Jornada 3,23/11/2019,16:00,TECNIGEN LINARES,CTM HUERCAL DE ALMERIA,0,6,,
Jornada 3,23/11/2019,16:00,LINARES- FUENGIROLA,PATIO ANDALUZ  LA ZUBIA,1,5,,
Jornada 3,23/11/2019,16:00,HISPALIS TM,REAL CIRCULO DE LABRADORES,6,0,,
Jornada 3,23/11/2019,16:00,CTM SEVILLA,CIRCULO MERCANTIL E INDUSTRIAL,0,6,,
Jornada 3,23/11/2019,18:30,HUJASE - CLÍNICA CÁMARA,PATIO ANDALUZ  LA ZUBIA,1,5,,
Jornada 3,23/11/2019,18:30,TECNIGEN LINARES,CLUB TENIS DE MESA VEGAS DEL GENIL,0,6,,
Jornada 3,23/11/2019,18:30,LINARES- FUENGIROLA,CTM HUERCAL DE ALMERIA,1,5,,
Jornada 3,23/11/2019,18:30,HISPALIS TM,CIRCULO MERCANTIL E INDUSTRIAL,3,4,,
Jornada 3,23/11/2019,18:30,CTM SEVILLA,PMD GIBRALEON,2,4,,
Jornada 4,14/12/2019,11:00,CTM HUERCAL DE ALMERIA,HISPALIS TM,3,4,,
Jornada 4,14/12/2019,11:00,CLUB TENIS DE MESA VEGAS DEL GENIL,CTM SEVILLA,6,0,,
Jornada 4,14/12/2019,11:00,PMD GIBRALEON,HUJASE - CLÍNICA CÁMARA,2,4,,
Jornada 4,14/12/2019,11:00,CIRCULO MERCANTIL E INDUSTRIAL,TECNIGEN LINARES,4,2,,
Jornada 4,14/12/2019,11:00,REAL CIRCULO DE LABRADORES,LINARES- FUENGIROLA,1,5,,
Jornada 4,14/12/2019,16:00,CTM HUERCAL DE ALMERIA,CTM SEVILLA,4,3,,
Jornada 4,14/12/2019,16:00,PATIO ANDALUZ  LA ZUBIA,HISPALIS TM,4,3,,
Jornada 4,14/12/2019,16:00,PMD GIBRALEON,LINARES- FUENGIROLA,2,4,,
Jornada 4,14/12/2019,16:00,CIRCULO MERCANTIL E INDUSTRIAL,HUJASE - CLÍNICA CÁMARA,3,4,,
Jornada 4,14/12/2019,16:00,REAL CIRCULO DE LABRADORES,TECNIGEN LINARES,2,4,,
Jornada 4,14/12/2019,18:30,PATIO ANDALUZ  LA ZUBIA,CTM SEVILLA,4,2,,
