jornada,date,time,team_a,team_b,score_a,score_b,venue,referee
Jornada 1,28/09/2019,17:00,FRANCISCO R. POMARES S.L.,IMATEC GABINETES RADIOLOGICOS CARTAGENA,4,2,,
Jornada 1,28/09/2019,17:00,CLUB NATACIÓ SABADELL,TERMOTUR CALELLA,2,4,,
Jornada 1,29/09/2019,11:00,ATLETICO SAN SEBASTIAN,IRUN LEKA ENEA,0,6,,
Jornada 1,29/09/2019,11:00,C.T.T. OLOT - GABINET PERMAR,QUADIS CENTRE NATACIO MATARO,4,3,,
Jornada 2,05/10/2019,16:00,CLUB TENNIS TAULA BORGES,MARPEX BERAUN ERRENTERIA T.M.,2,4,,
Jornada 2,05/10/2019,17:00,CLUB NATACIÓ SABADELL,FRANCISCO R. POMARES S.L.,4,2,,
Jornada 2,05/10/2019,17:30,SOSMATIC BADALONA,ATLETICO SAN SEBASTIAN,1,5,,
Jornada 2,05/10/2019,18:00,IMATEC GABINETES RADIOLOGICOS CARTAGENA,CTM TRANVÍA DE MURCIA,1,5,,
Jornada 2,06/10/2019,11:00,C.T.T. OLOT - GABINET PERMAR,ATLETICO SAN SEBASTIAN,1,5,,
Jornada 2,06/10/2019,11:00,TERMOTUR CALELLA,FRANCISCO R. POMARES S.L.,4,3,,
Jornada 2,06/10/2019,11:30,QUADIS CENTRE NATACIO MATARO,MARPEX BERAUN ERRENTERIA T.M.,1,5,,
Jornada 3,12/10/2019,10:00,IRUN LEKA ENEA,IMATEC GABINETES RADIOLOGICOS CARTAGENA,3,4,,
Jornada 3,12/10/2019,16:00,MARPEX BERAUN ERRENTERIA T.M.,IMATEC GABINETES RADIOLOGICOS CARTAGENA,2,4,,
Jornada 3,12/10/2019,16:00,CLUB TENNIS TAULA BORGES,C.T.T. OLOT - GABINET PERMAR,2,4,,
Jornada 3,12/10/2019,17:30,SOSMATIC BADALONA,CLUB NATACIÓ SABADELL,6,0,,
Jornada 3,13/10/2019,10:30,CTM TRANVÍA DE MURCIA,FRANCISCO R. POMARES S.L.,5,1,,
Jornada 3,13/10/2019,11:00,ATLETICO SAN SEBASTIAN,IMATEC GABINETES RADIOLOGICOS CARTAGENA,2,4,,
Jornada 4,19/10/2019,11:30,MARPEX BERAUN ERRENTERIA T.M.,CTM TRANVÍA DE MURCIA,0,6,,
Jornada 4,19/10/2019,17:00,ATLETICO SAN SEBASTIAN,CTM TRANVÍA DE MURCIA,0,6,,
Jornada 4,20/10/2019,10:00,IRUN LEKA ENEA,CTM TRANVÍA DE MURCIA,2,4,,
Jornada 4,20/10/2019,11:00,TERMOTUR CALELLA,SOSMATIC BADALONA,2,4,,
Jornada 4,20/10/2019,11:30,QUADIS CENTRE NATACIO MATARO,CLUB TENNIS TAULA BORGES,3,4,,
Jornada 5,26/10/2019,10:30,IMATEC GABINETES RADIOLOGICOS CARTAGENA,QUADIS CENTRE NATACIO MATARO,4,3,,
Jornada 5,26/10/2019,16:00,CLUB TENNIS TAULA BORGES,TERMOTUR CALELLA,3,4,,
Jornada 5,26/10/2019,17:00,CLUB NATACIÓ SABADELL,C.T.T. OLOT - GABINET PERMAR,4,2,,
Jornada 5,26/10/2019,17:00,FRANCISCO R. POMARES S.L.,QUADIS CENTRE NATACIO MATARO,2,4,,
Jornada 5,26/10/2019,18:00,SOSMATIC BADALONA,IRUN LEKA ENEA,2,4,,
Jornada 5,27/10/2019,10:30,CTM TRANVÍA DE MURCIA,QUADIS CENTRE NATACIO MATARO,5,1,,
Jornada 5,27/10/2019,11:00,C.T.T. OLOT - GABINET PERMAR,IRUN LEKA ENEA,4,3,,
Jornada 6,09/11/2019,17:30,SOSMATIC BADALONA,MARPEX BERAUN ERRENTERIA T.M.,1,5,,
Jornada 6,10/11/2019,11:00,C.T.T. OLOT - GABINET PERMAR,MARPEX BERAUN ERRENTERIA T.M.,1,5,,
Jornada 6,30/11/2019,11:00,FRANCISCO R. POMARES S.L.,CLUB TENNIS TAULA BORGES,2,4,,
Jornada 6,30/11/2019,17:00,CTM TRANVÍA DE MURCIA,CLUB TENNIS TAULA BORGES,4,2,,
Jornada 6,01/12/2019,10:30,IMATEC GABINETES RADIOLOGICOS CARTAGENA,CLUB TENNIS TAULA BORGES,4,2,,
Jornada 6,01/12/2019,11:30,QUADIS CENTRE NATACIO MATARO,TERMOTUR CALELLA,5,1,,
Jornada 7,16/11/2019,11:00,ATLETICO SAN SEBASTIAN,FRANCISCO R. POMARES S.L.,5,1,,
Jornada 7,16/11/2019,16:00,CLUB TENNIS TAULA BORGES,CLUB NATACIÓ SABADELL,2,4,,
Jornada 7,16/11/2019,16:30,IRUN LEKA ENEA,FRANCISCO R. POMARES S.L.,3,4,,
Jornada 7,17/11/2019,11:30,MARPEX BERAUN ERRENTERIA T.M.,FRANCISCO R. POMARES S.L.,4,2,,
Jornada 7,17/11/2019,11:30,QUADIS CENTRE NATACIO MATARO,SOSMATIC BADALONA,4,2,,
Jornada 7,23/11/2019,16:30,TERMOTUR CALELLA,C.T.T. OLOT - GABINET PERMAR,4,2,,
Jornada 8,23/11/2019,11:30,IRUN LEKA ENEA,MARPEX BERAUN ERRENTERIA T.M.,1,5,,
Jornada 8,23/11/2019,16:00,CLUB TENNIS TAULA BORGES,ATLETICO SAN SEBASTIAN,3,4,,
Jornada 8,23/11/2019,17:00,CLUB NATACIÓ SABADELL,IMATEC GABINETES RADIOLOGICOS CARTAGENA,2,4,,
Jornada 8,24/11/2019,11:00,TERMOTUR CALELLA,IMATEC GABINETES RADIOLOGICOS CARTAGENA,0,6,,
Jornada 8,24/11/2019,11:00,C.T.T. OLOT - GABINET PERMAR,SOSMATIC BADALONA,4,2,,
Jornada 8,24/11/2019,11:30,QUADIS CENTRE NATACIO MATARO,ATLETICO SAN SEBASTIAN,3,4,,
Jornada 9,30/11/2019,10:30,IMATEC GABINETES RADIOLOGICOS CARTAGENA,SOSMATIC BADALONA,5,1,,
Jornada 9,30/11/2019,11:30,MARPEX BERAUN ERRENTERIA T.M.,CLUB NATACIÓ SABADELL,5,1,,
Jornada 9,30/11/2019,17:00,ATLETICO SAN SEBASTIAN,CLUB NATACIÓ SABADELL,4,2,,
Jornada 9,30/11/2019,17:00,FRANCISCO R. POMARES S.L.,SOSMATIC BADALONA,1,5,,
Jornada 9,01/12/2019,10:00,IRUN LEKA ENEA,CLUB NATACIÓ SABADELL,4,3,,
Jornada 9,01/12/2019,10:30,CTM TRANVÍA DE MURCIA,SOSMATIC BADALONA,4,2,,
Jornada 10,14/12/2019,10:00,IRUN LEKA ENEA,TERMOTUR CALELLA,4,3,,
Jornada 10,14/12/2019,11:00,FRANCISCO R. POMARES S.L.,C.T.T. OLOT - GABINET PERMAR,4,3,,
Jornada 10,14/12/2019,16:00,MARPEX BERAUN ERRENTERIA T.M.,TERMOTUR CALELLA,4,2,,
Jornada 10,14/12/2019,17:00,CLUB NATACIÓ SABADELL,QUADIS CENTRE NATACIO MATARO,1,5,,
Jornada 10,14/12/2019,17:30,SOSMATIC BADALONA,CLUB TENNIS TAULA BORGES,5,1,,
Jornada 10,14/12/2019,18:00,IMATEC GABINETES RADIOLOGICOS CARTAGENA,C.T.T. OLOT - GABINET PERMAR,4,3,,
Jornada 10,15/12/2019,10:30,CTM TRANVÍA DE MURCIA,C.T.T. OLOT - GABINET PERMAR,5,1,,
Jornada 10,15/12/2019,11:00,ATLETICO SAN SEBASTIAN,TERMOTUR CALELLA,4,2,,
Jornada 11,21/12/2019,16:00,CLUB TENNIS TAULA BORGES,IRUN LEKA ENEA,4,3,,
Jornada 11,21/12/2019,17:00,CLUB NATACIÓ SABADELL,CTM TRANVÍA DE MURCIA,1,5,,
Jornada 11,22/12/2019,11:00,TERMOTUR CALELLA,CTM TRANVÍA DE MURCIA,4,2,,
Jornada 11,22/12/2019,11:30,MARPEX BERAUN ERRENTERIA T.M.,ATLETICO SAN SEBASTIAN,5,1,,
Jornada 11,22/12/2019,11:30,QUADIS CENTRE NATACIO MATARO,IRUN LEKA ENEA,5,1,,
Jornada 12,11/01/2020,10:30,IMATEC GABINETES RADIOLOGICOS CARTAGENA,ATLETICO SAN SEBASTIAN,3,4,,
Jornada 12,11/01/2020,17:00,FRANCISCO R. POMARES S.L.,ATLETICO SAN SEBASTIAN,2,4,,
Jornada 12,11/01/2020,17:00,CLUB NATACIÓ SABADELL,MARPEX BERAUN ERRENTERIA T.M.,2,4,,
Jornada 12,11/01/2020,17:30,SOSMATIC BADALONA,QUADIS CENTRE NATACIO MATARO,1,5,,
Jornada 12,12/01/2020,10:30,CTM TRANVÍA DE MURCIA,ATLETICO SAN SEBASTIAN,4,2,,
Jornada 12,12/01/2020,11:00,TERMOTUR CALELLA,MARPEX BERAUN ERRENTERIA T.M.,2,4,,
Jornada 13,18/01/2020,11:00,ATLETICO SAN SEBASTIAN,C.T.T. OLOT - GABINET PERMAR,3,4,,
Jornada 13,18/01/2020,16:00,CLUB TENNIS TAULA BORGES,CTM TRANVÍA DE MURCIA,2,4,,
Jornada 13,18/01/2020,16:30,IRUN LEKA ENEA,C.T.T. OLOT - GABINET PERMAR,0,6,,
Jornada 13,18/01/2020,18:00,IMATEC GABINETES RADIOLOGICOS CARTAGENA,FRANCISCO R. POMARES S.L.,4,2,,
Jornada 13,19/01/2020,11:30,MARPEX BERAUN ERRENTERIA T.M.,C.T.T. OLOT - GABINET PERMAR,4,3,,
Jornada 14,25/01/2020,10:00,IRUN LEKA ENEA,CLUB TENNIS TAULA BORGES,2,4,,
Jornada 14,25/01/2020,16:00,MARPEX BERAUN ERRENTERIA T.M.,CLUB TENNIS TAULA BORGES,4,2,,
Jornada 14,25/01/2020,17:30,SOSMATIC BADALONA,IMATEC GABINETES RADIOLOGICOS CARTAGENA,4,3,,
Jornada 14,26/01/2020,11:00,C.T.T. OLOT - GABINET PERMAR,IMATEC GABINETES RADIOLOGICOS CARTAGENA,4,2,,
Jornada 14,26/01/2020,11:00,TERMOTUR CALELLA,CLUB NATACIÓ SABADELL,2,4,,
Jornada 14,26/01/2020,11:00,ATLETICO SAN SEBASTIAN,CLUB TENNIS TAULA BORGES,2,4,,
Jornada 15,08/02/2020,11:00,FRANCISCO R. POMARES S.L.,IRUN LEKA ENEA,4,3,,
