jornada,date,time,team_a,team_b,score_a,score_b,venue,referee
Jornada 1,28/09/2019,16:00,CTM SEVILLA,CTM BELCÓN JEREZ,4,2,,
Jornada 1,29/09/2019,11:00,CONSERVAS LOLA,CIRCULO MERCANTIL INDUSTRIAL DE SEVILLA,4,3,,
Jornada 1,29/09/2019,11:00,CLUB FIRGONG,CTM TABOR AÑAVINGO,5,1,,
Jornada 2,05/10/2019,16:00,CTM SEVILLA,HISPALIS,4,2,,
Jornada 2,05/10/2019,16:00,CIRCULO DE AMISTAD-TENERIFE,T.M. DEFENSE-LA PALMA,3,4,,
Jornada 2,06/10/2019,11:00,CTM TABOR AÑAVINGO,T.M. DEFENSE-LA PALMA,0,6,,
Jornada 2,06/10/2019,11:00,CTM BELCÓN JEREZ,CLUB FIRGONG,2,4,,
Jornada 3,12/10/2019,11:00,CTM BELCÓN JEREZ,CTM TABOR AÑAVINGO,4,2,,
Jornada 3,12/10/2019,16:00,HISPALIS,CONSERVAS LOLA,4,3,,
Jornada 3,12/10/2019,18:00,TEMESPIN LOS LLANOS DE ARIDANE,T.M. DEFENSE-LA PALMA,5,1,,
Jornada 3,13/10/2019,11:00,CIRCULO DE AMISTAD-TENERIFE,CLUB FIRGONG,5,1,,
Jornada 4,19/10/2019,11:00,CTM TABOR AÑAVINGO,CTM SEVILLA,0,6,,
Jornada 4,19/10/2019,16:00,CIRCULO DE AMISTAD-TENERIFE,CTM SEVILLA,2,4,,
Jornada 4,19/10/2019,16:00,T.M. DEFENSE-LA PALMA,CIRCULO MERCANTIL INDUSTRIAL DE SEVILLA,4,2,,
Jornada 4,20/10/2019,11:00,CLUB FIRGONG,CTM SEVILLA,0,6,,
Jornada 4,20/10/2019,11:00,TEMESPIN LOS LLANOS DE ARIDANE,CIRCULO MERCANTIL INDUSTRIAL DE SEVILLA,4,2,,
Jornada 5,26/10/2019,11:00,CTM TABOR AÑAVINGO,TEMESPIN LOS LLANOS DE ARIDANE,2,4,,
Jornada 5,26/10/2019,16:00,CIRCULO DE AMISTAD-TENERIFE,TEMESPIN LOS LLANOS DE ARIDANE,2,4,,
Jornada 5,26/10/2019,19:00,CIRCULO MERCANTIL INDUSTRIAL DE SEVILLA,CTM SEVILLA,1,5,,
