jornada,date,time,team_a,team_b,score_a,score_b,venue,referee
Jornada 1,28/09/2019,16:00,THE SOLAR WORLD STAIN ABTM,FRAMUSA TOTANA B,3,4,,
Jornada 1,28/09/2019,16:00,CLUB TENNIS TAULA ALTEA,LA TORRETA TENIS DE MESA,4,3,,
Jornada 1,28/09/2019,17:00,CTM MURCIA,FRAMUSA TOTANA TM,1,5,,
Jornada 1,28/09/2019,17:00,CLUB ATLETICO SAN JAVIER DE TENIS DE MESA,DAMA DE ELCHE OPTICA LOOK,1,5,,
Jornada 1,28/09/2019,18:00,A.D. ELIOCROCA LORCA TM,IMATEC- ALSA CITY CARTAGENA,3,4,,
Jornada 2,05/10/2019,16:00,THE SOLAR WORLD STAIN ABTM,FRAMUSA TOTANA TM,0,6,,
Jornada 2,05/10/2019,17:00,IMATEC- ALSA CITY CARTAGENA,C.D. MAZARRON T.M.,2,4,,
Jornada 2,05/10/2019,17:00,DAMA DE ELCHE OPTICA LOOK,CLUB TENNIS TAULA ALTEA,4,2,,
Jornada 2,05/10/2019,17:00,LA TORRETA TENIS DE MESA,CTM MURCIA,4,3,,
Jornada 2,05/10/2019,17:00,A.D. ELIOCROCA LORCA TM,FRAMUSA TOTANA B,4,3,,
Jornada 3,12/10/2019,11:00,A.D. ELIOCROCA LORCA TM,THE SOLAR WORLD STAIN ABTM,2,4,,
Jornada 3,12/10/2019,17:00,C.D. MAZARRON T.M.,FRAMUSA TOTANA B,5,1,,
Jornada 3,12/10/2019,17:00,CLUB TENNIS TAULA ALTEA,GLOBALCAJA SOTM,5,1,,
Jornada 3,12/10/2019,17:00,CLUB ATLETICO SAN JAVIER DE TENIS DE MESA,IMATEC- ALSA CITY CARTAGENA,4,2,,
Jornada 3,12/10/2019,17:00,DAMA DE ELCHE OPTICA LOOK,CTM MURCIA,6,0,,
Jornada 4,19/10/2019,16:00,THE SOLAR WORLD STAIN ABTM,LA TORRETA TENIS DE MESA,2,4,,
Jornada 4,19/10/2019,17:00,FRAMUSA TOTANA B,CLUB ATLETICO SAN JAVIER DE TENIS DE MESA,4,3,,
Jornada 4,19/10/2019,17:00,IMATEC- ALSA CITY CARTAGENA,CLUB TENNIS TAULA ALTEA,4,2,,
Jornada 4,19/10/2019,17:00,DAMA DE ELCHE OPTICA LOOK,FRAMUSA TOTANA TM,6,0,,
Jornada 4,19/10/2019,18:00,A.D. ELIOCROCA LORCA TM,C.D. MAZARRON T.M.,2,4,,
Jornada 5,26/10/2019,11:00,LA TORRETA TENIS DE MESA,FRAMUSA TOTANA B,1,5,,
