jornada,date,time,team_a,team_b,score_a,score_b,venue,referee
Jornada 1,28/09/2019,16:00,CTT BORGES,CETT ESPARREGUERA,6,0,,
Jornada 1,28/09/2019,17:00,LLUïSOS DE GRACIA - Q2B STUDIO,CHARLOTTE´S GRILL BADALONA,5,1,,
Jornada 1,28/09/2019,17:00,SOCIEDAD CORAL RECREATIVA EL CIERVO,TENNIS TAULA TORELLÓ,3,4,,
Jornada 1,28/09/2019,17:00,CLUB TENNIS DE TAULA VILAFRANCA,CPP IGUALADA,0,6,,
Jornada 1,28/09/2019,18:00,AURA ENERGÍA-REUS,U.E. SANT CUGAT,3,4,,
Jornada 2,05/10/2019,16:00,CTT BORGES,CLUB TENNIS DE TAULA VILAFRANCA,6,0,,
Jornada 2,05/10/2019,17:00,CETT ESPARREGUERA,CPP IGUALADA,4,2,,
Jornada 2,05/10/2019,17:00,PORTMANY - CARMEN PELUQUEROS,CHARLOTTE´S GRILL BADALONA,3,4,,
Jornada 2,05/10/2019,17:30,TENNIS TAULA TORELLÓ,LLUïSOS DE GRACIA - Q2B STUDIO,1,5,,
Jornada 2,05/10/2019,18:00,AURA ENERGÍA-REUS,SOCIEDAD CORAL RECREATIVA EL CIERVO,6,0,,
Jornada 3,12/10/2019,11:00,CLUB TENNIS DE TAULA VILAFRANCA,PORTMANY - CARMEN PELUQUEROS,0,6,,
Jornada 3,12/10/2019,16:00,CTT BORGES,U.E. SANT CUGAT,2,4,,
Jornada 3,12/10/2019,17:00,LLUïSOS DE GRACIA - Q2B STUDIO,AURA ENERGÍA-REUS,5,1,,
Jornada 3,12/10/2019,17:00,CPP IGUALADA,PORTMANY - CARMEN PELUQUEROS,4,2,,
Jornada 3,13/10/2019,11:00,CHARLOTTE´S GRILL BADALONA,TENNIS TAULA TORELLÓ,2,4,,
Jornada 3,13/10/2019,11:00,CETT ESPARREGUERA,PORTMANY - CARMEN PELUQUEROS,5,1,,
Jornada 4,19/10/2019,16:00,CTT BORGES,SOCIEDAD CORAL RECREATIVA EL CIERVO,5,1,,
Jornada 4,19/10/2019,17:00,CLUB TENNIS DE TAULA VILAFRANCA,CETT ESPARREGUERA,3,4,,
Jornada 4,19/10/2019,17:00,CPP IGUALADA,U.E. SANT CUGAT,4,2,,
Jornada 4,19/10/2019,17:00,PORTMANY - CARMEN PELUQUEROS,TENNIS TAULA TORELLÓ,2,4,,
Jornada 4,20/10/2019,11:00,CHARLOTTE´S GRILL BADALONA,AURA ENERGÍA-REUS,4,3,,
Jornada 5,26/10/2019,17:00,SOCIEDAD CORAL RECREATIVA EL CIERVO,CPP IGUALADA,4,2,,
Jornada 5,26/10/2019,17:00,LLUïSOS DE GRACIA - Q2B STUDIO,CTT BORGES,4,3,,
Jornada 5,26/10/2019,17:30,TENNIS TAULA TORELLÓ,AURA ENERGÍA-REUS,2,4,,
Jornada 5,26/10/2019,18:00,U.E. SANT CUGAT,CETT ESPARREGUERA,2,4,,
Jornada 6,09/11/2019,17:00,SOCIEDAD CORAL RECREATIVA EL CIERVO,CLUB TENNIS DE TAULA VILAFRANCA,4,2,,
Jornada 6,09/11/2019,17:30,TENNIS TAULA TORELLÓ,CTT BORGES,2,4,,
Jornada 6,09/11/2019,18:00,U.E. SANT CUGAT,LLUïSOS DE GRACIA - Q2B STUDIO,2,4,,
Jornada 6,10/11/2019,11:00,CHARLOTTE´S GRILL BADALONA,CPP IGUALADA,4,2,,
Jornada 6,10/11/2019,11:00,CETT ESPARREGUERA,LLUïSOS DE GRACIA - Q2B STUDIO,2,4,,
Jornada 7,16/11/2019,17:00,CLUB TENNIS DE TAULA VILAFRANCA,U.E. SANT CUGAT,2,4,,
Jornada 7,16/11/2019,17:00,CETT ESPARREGUERA,SOCIEDAD CORAL RECREATIVA EL CIERVO,1,5,,
Jornada 7,16/11/2019,17:00,CPP IGUALADA,LLUïSOS DE GRACIA - Q2B STUDIO,4,2,,
