jornada,date,time,team_a,team_b,score_a,score_b,venue,referee
Jornada 1,28/09/2019,16:00,C.D. TENIS DE MESA RIVAS,TENIS DE MESA PARLA - DRAGO TT,0,6,,
Jornada 1,28/09/2019,17:00,CLUB DEPORTIVO HUETOR VEGA TM,HISPALIS TM,4,2,,
Jornada 1,28/09/2019,19:00,PANADERIA SANTY-NARON,VILAGARCIA  TENIS DE MESA,4,2,,
Jornada 1,29/09/2019,10:30,ETM TORRELAVEGA,UNIVERSIDAD DE BURGOS - TPF,4,3,,
Jornada 1,29/09/2019,11:00,CLUB TENIS DE MESA MÓSTOLES,MADRID CIUDAD TENIS DE MESA,4,3,,
Jornada 2,05/10/2019,10:00,PANADERIA SANTY-NARON,AD COLLADO MEDIANO,2,4,,
Jornada 2,05/10/2019,11:00,CLUB TENIS DE MESA MÓSTOLES,HISPALIS TM,2,4,,
Jornada 2,05/10/2019,16:00,C.D. TENIS DE MESA RIVAS,HISPALIS TM,1,5,,
Jornada 2,05/10/2019,17:00,CAMBADOS TENIS DE MESA,AD COLLADO MEDIANO,2,4,,
Jornada 2,05/10/2019,18:00,MADRID CIUDAD TENIS DE MESA,UNIVERSIDAD DE BURGOS - TPF,0,6,,
Jornada 2,06/10/2019,10:00,TENIS DE MESA PARLA - DRAGO TT,HISPALIS TM,1,5,,
Jornada 2,06/10/2019,11:00,VILAGARCIA  TENIS DE MESA,AD COLLADO MEDIANO,4,3,,
Jornada 3,12/10/2019,17:00,CAMBADOS TENIS DE MESA,PANADERIA SANTY-NARON,3,4,,
Jornada 3,12/10/2019,17:00,MADRID CIUDAD TENIS DE MESA,TENIS DE MESA PARLA - DRAGO TT,0,6,,
Jornada 3,12/10/2019,17:30,AD COLLADO MEDIANO,CLUB TENIS DE MESA MÓSTOLES,2,4,,
Jornada 3,12/10/2019,18:00,UNIVERSIDAD DE BURGOS - TPF,CLUB DEPORTIVO HUETOR VEGA TM,3,4,,
Jornada 3,13/10/2019,10:30,ETM TORRELAVEGA,CLUB DEPORTIVO HUETOR VEGA TM,4,3,,
Jornada 4,19/10/2019,10:00,C.D. TENIS DE MESA RIVAS,ETM TORRELAVEGA,0,6,,
Jornada 4,19/10/2019,10:30,CAMBADOS TENIS DE MESA,MADRID CIUDAD TENIS DE MESA,4,3,,
Jornada 4,19/10/2019,17:00,TENIS DE MESA PARLA - DRAGO TT,ETM TORRELAVEGA,2,4,,
Jornada 4,19/10/2019,17:30,AD COLLADO MEDIANO,UNIVERSIDAD DE BURGOS - TPF,1,5,,
Jornada 4,19/10/2019,19:00,PANADERIA SANTY-NARON,MADRID CIUDAD TENIS DE MESA,5,1,,
Jornada 4,20/10/2019,11:00,CLUB TENIS DE MESA MÓSTOLES,ETM TORRELAVEGA,4,3,,
Jornada 4,20/10/2019,11:00,VILAGARCIA  TENIS DE MESA,MADRID CIUDAD TENIS DE MESA,5,1,,
Jornada 5,26/10/2019,16:00,UNIVERSIDAD DE BURGOS - TPF,CAMBADOS TENIS DE MESA,5,1,,
Jornada 5,26/10/2019,16:00,HISPALIS TM,PANADERIA SANTY-NARON,0,6,,
Jornada 5,26/10/2019,17:00,MADRID CIUDAD TENIS DE MESA,C.D. TENIS DE MESA RIVAS,6,0,,
Jornada 5,26/10/2019,17:00,TENIS DE MESA PARLA - DRAGO TT,CLUB TENIS DE MESA MÓSTOLES,4,2,,
Jornada 5,27/10/2019,10:30,ETM TORRELAVEGA,CAMBADOS TENIS DE MESA,4,2,,
Jornada 5,27/10/2019,11:00,CLUB DEPORTIVO HUETOR VEGA TM,PANADERIA SANTY-NARON,5,1,,
Jornada 5,27/10/2019,11:00,CLUB TENIS DE MESA MÓSTOLES,UNIVERSIDAD DE BURGOS - TPF,4,2,,
Jornada 6,09/11/2019,10:00,PANADERIA SANTY-NARON,TENIS DE MESA PARLA - DRAGO TT,3,4,,
Jornada 6,09/11/2019,17:00,VILAGARCIA  TENIS DE MESA,TENIS DE MESA PARLA - DRAGO TT,2,4,,
Jornada 6,09/11/2019,17:30,AD COLLADO MEDIANO,ETM TORRELAVEGA,6,0,,
Jornada 6,10/11/2019,11:00,CAMBADOS TENIS DE MESA,TENIS DE MESA PARLA - DRAGO TT,2,4,,
Jornada 6,10/11/2019,11:00,MADRID CIUDAD TENIS DE MESA,ETM TORRELAVEGA,1,5,,
Jornada 6,25/11/2019,19:00,C.D. TENIS DE MESA RIVAS,UNIVERSIDAD DE BURGOS - TPF,2,4,,
Jornada 7,16/11/2019,17:00,CLUB DEPORTIVO HUETOR VEGA TM,VILAGARCIA  TENIS DE MESA,5,1,,
Jornada 7,16/11/2019,17:30,AD COLLADO MEDIANO,TENIS DE MESA PARLA - DRAGO TT,4,2,,
Jornada 7,17/11/2019,10:30,ETM TORRELAVEGA,PANADERIA SANTY-NARON,4,3,,
Jornada 7,17/11/2019,11:00,CLUB TENIS DE MESA MÓSTOLES,C.D. TENIS DE MESA RIVAS,5,1,,
Jornada 7,17/11/2019,12:00,HISPALIS TM,VILAGARCIA  TENIS DE MESA,3,4,,
Jornada 7,01/12/2019,11:00,UNIVERSIDAD DE BURGOS - TPF,PANADERIA SANTY-NARON,4,2,,
Jornada 8,23/11/2019,10:30,PANADERIA SANTY-NARON,CLUB TENIS DE MESA MÓSTOLES,1,5,,
Jornada 8,23/11/2019,16:00,HISPALIS TM,MADRID CIUDAD TENIS DE MESA,6,0,,
Jornada 8,23/11/2019,17:00,CAMBADOS TENIS DE MESA,CLUB TENIS DE MESA MÓSTOLES,2,4,,
Jornada 8,23/11/2019,17:00,TENIS DE MESA PARLA - DRAGO TT,UNIVERSIDAD DE BURGOS - TPF,5,1,,
Jornada 8,23/11/2019,17:30,AD COLLADO MEDIANO,C.D. TENIS DE MESA RIVAS,6,0,,
Jornada 8,24/11/2019,11:00,CLUB DEPORTIVO HUETOR VEGA TM,MADRID CIUDAD TENIS DE MESA,6,0,,
Jornada 8,24/11/2019,11:00,VILAGARCIA  TENIS DE MESA,CLUB TENIS DE MESA MÓSTOLES,2,4,,
Jornada 9,30/11/2019,16:00,UNIVERSIDAD DE BURGOS - TPF,VILAGARCIA  TENIS DE MESA,3,4,,
Jornada 9,30/11/2019,17:00,CLUB DEPORTIVO HUETOR VEGA TM,CAMBADOS TENIS DE MESA,5,1,,
Jornada 9,30/11/2019,17:00,MADRID CIUDAD TENIS DE MESA,AD COLLADO MEDIANO,2,4,,
Jornada 9,01/12/2019,10:30,ETM TORRELAVEGA,VILAGARCIA  TENIS DE MESA,5,1,,
Jornada 9,01/12/2019,12:00,HISPALIS TM,CAMBADOS TENIS DE MESA,4,2,,
Jornada 10,14/12/2019,11:00,CLUB TENIS DE MESA MÓSTOLES,CLUB DEPORTIVO HUETOR VEGA TM,4,2,,
Jornada 10,14/12/2019,11:00,ETM TORRELAVEGA,HISPALIS TM,3,4,,
Jornada 10,14/12/2019,16:00,C.D. TENIS DE MESA RIVAS,CLUB DEPORTIVO HUETOR VEGA TM,2,4,,
Jornada 10,14/12/2019,18:00,UNIVERSIDAD DE BURGOS - TPF,HISPALIS TM,5,1,,
Jornada 10,15/12/2019,11:00,VILAGARCIA  TENIS DE MESA,CAMBADOS TENIS DE MESA,2,4,,
Jornada 10,04/01/2020,17:00,TENIS DE MESA PARLA - DRAGO TT,CLUB DEPORTIVO HUETOR VEGA TM,4,2,,
Jornada 11,21/12/2019,16:00,HISPALIS TM,AD COLLADO MEDIANO,1,5,,
Jornada 11,22/12/2019,11:00,CLUB DEPORTIVO HUETOR VEGA TM,AD COLLADO MEDIANO,4,3,,
Jornada 11,01/02/2020,10:00,PANADERIA SANTY-NARON,C.D. TENIS DE MESA RIVAS,5,1,,
Jornada 11,01/02/2020,17:00,CAMBADOS TENIS DE MESA,C.D. TENIS DE MESA RIVAS,6,0,,
Jornada 11,02/02/2020,11:00,VILAGARCIA  TENIS DE MESA,C.D. TENIS DE MESA RIVAS,5,1,,
Jornada 12,11/01/2020,16:00,UNIVERSIDAD DE BURGOS - TPF,TENIS DE MESA PARLA - DRAGO TT,2,4,,
Jornada 12,11/01/2020,17:00,MADRID CIUDAD TENIS DE MESA,CAMBADOS TENIS DE MESA,1,5,,
Jornada 12,12/01/2020,10:30,ETM TORRELAVEGA,TENIS DE MESA PARLA - DRAGO TT,1,5,,
Jornada 12,12/01/2020,11:00,AD COLLADO MEDIANO,CAMBADOS TENIS DE MESA,4,2,,
Jornada 13,18/01/2020,10:00,C.D. TENIS DE MESA RIVAS,CLUB TENIS DE MESA MÓSTOLES,0,6,,
Jornada 13,18/01/2020,10:30,CAMBADOS TENIS DE MESA,CLUB DEPORTIVO HUETOR VEGA TM,2,4,,
Jornada 13,18/01/2020,17:00,TENIS DE MESA PARLA - DRAGO TT,AD COLLADO MEDIANO,2,4,,
Jornada 13,18/01/2020,18:00,UNIVERSIDAD DE BURGOS - TPF,MADRID CIUDAD TENIS DE MESA,4,3,,
Jornada 13,18/01/2020,19:00,PANADERIA SANTY-NARON,CLUB DEPORTIVO HUETOR VEGA TM,0,6,,
Jornada 13,19/01/2020,10:30,ETM TORRELAVEGA,MADRID CIUDAD TENIS DE MESA,6,0,,
Jornada 13,19/01/2020,11:00,VILAGARCIA  TENIS DE MESA,CLUB DEPORTIVO HUETOR VEGA TM,2,4,,
Jornada 14,25/01/2020,10:00,C.D. TENIS DE MESA RIVAS,VILAGARCIA  TENIS DE MESA,1,5,,
Jornada 14,25/01/2020,17:00,TENIS DE MESA PARLA - DRAGO TT,VILAGARCIA  TENIS DE MESA,5,1,,
Jornada 14,25/01/2020,17:30,AD COLLADO MEDIANO,PANADERIA SANTY-NARON,4,2,,
Jornada 14,26/01/2020,11:00,CLUB TENIS DE MESA MÓSTOLES,VILAGARCIA  TENIS DE MESA,3,4,,
Jornada 14,26/01/2020,11:00,MADRID CIUDAD TENIS DE MESA,PANADERIA SANTY-NARON,1,5,,
Jornada 14,15/02/2020,17:00,HISPALIS TM,ETM TORRELAVEGA,1,5,,
Jornada 14,16/02/2020,11:00,CLUB DEPORTIVO HUETOR VEGA TM,ETM TORRELAVEGA,4,2,,
Jornada 15,08/02/2020,16:00,HISPALIS TM,C.D. TENIS DE MESA RIVAS,6,0,,
Jornada 15,08/02/2020,18:00,UNIVERSIDAD DE BURGOS - TPF,AD COLLADO MEDIANO,4,2,,
Jornada 15,08/02/2020,19:00,PANADERIA SANTY-NARON,CAMBADOS TENIS DE MESA,2,4,,
Jornada 15,09/02/2020,10:30,ETM TORRELAVEGA,AD COLLADO MEDIANO,4,2,,
Jornada 15,09/02/2020,11:00,CLUB TENIS DE MESA MÓSTOLES,TENIS DE MESA PARLA - DRAGO TT,4,2,,
Jornada 15,09/02/2020,11:00,CLUB DEPORTIVO HUETOR VEGA TM,C.D. TENIS DE MESA RIVAS,6,0,,
Jornada 16,15/02/2020,11:00,CLUB TENIS DE MESA MÓSTOLES,PANADERIA SANTY-NARON,4,3,,
Jornada 16,15/02/2020,16:00,C.D. TENIS DE MESA RIVAS,PANADERIA SANTY-NARON,2,4,,
Jornada 16,15/02/2020,17:00,MADRID CIUDAD TENIS DE MESA,VILAGARCIA  TENIS DE MESA,2,4,,
Jornada 16,16/02/2020,10:00,TENIS DE MESA PARLA - DRAGO TT,PANADERIA SANTY-NARON,2,4,,
Jornada 16,16/02/2020,11:00,AD COLLADO MEDIANO,VILAGARCIA  TENIS DE MESA,3,4,,
Jornada 16,07/03/2020,16:30,HISPALIS TM,UNIVERSIDAD DE BURGOS - TPF,4,3,,
Jornada 17,29/02/2020,10:00,PANADERIA SANTY-NARON,ETM TORRELAVEGA,1,5,,
Jornada 17,29/02/2020,17:00,CAMBADOS TENIS DE MESA,ETM TORRELAVEGA,4,3,,
Jornada 17,29/02/2020,17:00,TENIS DE MESA PARLA - DRAGO TT,C.D. TENIS DE MESA RIVAS,4,2,,
Jornada 17,29/02/2020,17:30,AD COLLADO MEDIANO,CLUB DEPORTIVO HUETOR VEGA TM,2,4,,
Jornada 17,01/03/2020,11:00,MADRID CIUDAD TENIS DE MESA,CLUB DEPORTIVO HUETOR VEGA TM,0,6,,
Jornada 17,01/03/2020,11:00,VILAGARCIA  TENIS DE MESA,ETM TORRELAVEGA,4,3,,
