Match format,Day number,Local team id,Local team name,Visitor team id,Visitor team name,Player 1 Name,Player 1 License,Player 1 Letter,Player 2 Name,Player 2 License,Player 2 Letter,Player 1-2 Name,Player 1-2 License,Player 2-2 Name,Player 2-2 License,Set 1,Set 2,Set 3,Set 4,Set 5,Result,Score Count
singles,1,20191284,BOADILLA  T.M. CEIP TERESA BERGANZA,10288,NOROESTE - LAS ROZAS,"SANCHEZ DELGADO, JAVIER", 2541,A,"MURIEL URIBE, JULIAN DAVID", 33728,Y,,,,,3-11,9-11,15-13,9-11,,1-3,0 - 1
singles,1,20191284,BOADILLA  T.M. CEIP TERESA BERGANZA,10288,NOROESTE - LAS ROZAS,"WAN , QUIANCHENG", 41768,B,"ZABALLOS GALAN, MIGUEL", 23393,X,,,,,6-11,10-12,11-9,11-7,6-11,2-3,0 - 2
singles,1,20191284,BOADILLA  T.M. CEIP TERESA BERGANZA,10288,NOROESTE - LAS ROZAS,"PRADO MARTÍN, DIEGO", 17339,C,"MARTINEZ-MECO LOPEZ, CARLOS", 27822,Z,,,,,11-7,9-11,11-4,7-11,7-11,2-3,0 - 3
singles,1,20191284,BOADILLA  T.M. CEIP TERESA BERGANZA,10288,NOROESTE - LAS ROZAS,"SANCHEZ DELGADO, JAVIER", 2541,A,"ZABALLOS GALAN, MIGUEL", 23393,X,,,,,3-11,5-11,6-11,,,0-3,0 - 4
singles,1,20191284,BOADILLA  T.M. CEIP TERESA BERGANZA,10288,NOROESTE - LAS ROZAS,"PRADO MARTÍN, DIEGO", 17339,C,"MURIEL URIBE, JULIAN DAVID", 33728,Y,,,,,4-11,11-6,4-11,4-11,,1-3,0 - 5
singles,1,20191284,BOADILLA  T.M. CEIP TERESA BERGANZA,10288,NOROESTE - LAS ROZAS,"WAN , QUIANCHENG", 41768,B,"MARTINEZ-MECO LOPEZ, CARLOS", 27822,Z,,,,,11-5,11-6,11-7,,,3-0,1 - 5
singles,2,10288,NOROESTE - LAS ROZAS,20191273,DANIMEATS ALCOBENDAS TM,"SOLA  SARDUY, HECTOR FRANK", 19990,A,"WAN , QUIANCHENG", 41768,Y,,,,,11-4,8-11,11-7,11-9,,3-1,1 - 0
singles,2,10288,NOROESTE - LAS ROZAS,20191273,DANIMEATS ALCOBENDAS TM,"ZARZA GOMES, NUNO ALFONSO", 14636,B,"SANCHEZ DELGADO, JAVIER", 2541,X,,,,,7-11,6-11,8-11,,,0-3,1 - 1
singles,2,10288,NOROESTE - LAS ROZAS,20191273,DANIMEATS ALCOBENDAS TM,"VELAZQUEZ PEÑA, MIGUEL ANGEL JESUS", 34432,C,"PRADO MARTÍN, DIEGO", 17339,Z,,,,,12-14,6-11,11-2,5-11,,1-3,1 - 2
singles,2,10288,NOROESTE - LAS ROZAS,20191273,DANIMEATS ALCOBENDAS TM,"SOLA  SARDUY, HECTOR FRANK", 19990,A,"SANCHEZ DELGADO, JAVIER", 2541,X,,,,,11-3,5-11,9-11,11-1,11-6,3-2,2 - 2
singles,2,10288,NOROESTE - LAS ROZAS,20191273,DANIMEATS ALCOBENDAS TM,"VELAZQUEZ PEÑA, MIGUEL ANGEL JESUS", 34432,C,"WAN , QUIANCHENG", 41768,Y,,,,,12-14,5-11,11-9,9-11,,1-3,2 - 3
singles,2,10288,NOROESTE - LAS ROZAS,20191273,DANIMEATS ALCOBENDAS TM,"ZARZA GOMES, NUNO ALFONSO", 14636,B,"PRADO MARTÍN, DIEGO", 17339,Z,,,,,5-11,11-5,11-8,10-12,5-11,2-3,2 - 4
singles,3,2017771,TENIS DE MESA PARLA,10288,NOROESTE - LAS ROZAS,"UTRILLA GATICA, JORGE", 29198,A,"WAN , QUIANCHENG", 41768,Y,,,,,4-11,6-11,11-9,5-11,,1-3,0 - 1
singles,3,2017771,TENIS DE MESA PARLA,10288,NOROESTE - LAS ROZAS,"LATOUCHE MARTINEZ, DANILO JAVIER ARTURO", 27151,B,"LOPEZ BALLESTRINO, MARCO", 37071,X,,,,,11-5,5-11,11-4,11-9,,3-1,1 - 1
singles,3,2017771,TENIS DE MESA PARLA,10288,NOROESTE - LAS ROZAS,"UTRILLA GATICA, REINALDO", 29197,C,"GARCIA SUALDEA, ALEJANDRO", 26818,Z,,,,,11-3,11-3,11-6,,,3-0,2 - 1
singles,3,2017771,TENIS DE MESA PARLA,10288,NOROESTE - LAS ROZAS,"UTRILLA GATICA, JORGE", 29198,A,"LOPEZ BALLESTRINO, MARCO", 37071,X,,,,,8-11,8-11,11-8,11-6,9-11,2-3,2 - 2
singles,3,2017771,TENIS DE MESA PARLA,10288,NOROESTE - LAS ROZAS,"UTRILLA GATICA, REINALDO", 29197,C,"WAN , QUIANCHENG", 41768,Y,,,,,11-4,16-14,11-6,,,3-0,3 - 2
singles,3,2017771,TENIS DE MESA PARLA,10288,NOROESTE - LAS ROZAS,"LATOUCHE MARTINEZ, DANILO JAVIER ARTURO", 27151,B,"GARCIA SUALDEA, ALEJANDRO", 26818,Z,,,,,11-7,5-11,11-9,4-11,11-7,3-2,4 - 2
singles,4,10288,NOROESTE - LAS ROZAS,2017697,FUENLABRADA TEAM TM AMMERLÄNDER,"URIBARRI CRIADO, JON", 1266,A,"SANCHEZ DELGADO, JAVIER", 2541,Y,,,,,9-11,9-11,5-11,,,0-3,0 - 1
singles,4,10288,NOROESTE - LAS ROZAS,2017697,FUENLABRADA TEAM TM AMMERLÄNDER,"HIGUERA FOMBUENA, JORGE", 5776,B,"WAN , QUIANCHENG", 41768,X,,,,,11-6,13-11,7-11,9-11,8-11,2-3,0 - 2
singles,4,10288,NOROESTE - LAS ROZAS,2017697,FUENLABRADA TEAM TM AMMERLÄNDER,"PIMENTEL SERRA, MARCOS", 19707,C,"VAZQUEZ ESCUDERO, ENRIQUE", 28486,Z,,,,,10-12,12-10,11-6,11-7,,3-1,1 - 2
singles,4,10288,NOROESTE - LAS ROZAS,2017697,FUENLABRADA TEAM TM AMMERLÄNDER,"URIBARRI CRIADO, JON", 1266,A,"WAN , QUIANCHENG", 41768,X,,,,,7-11,8-11,9-11,,,0-3,1 - 3
singles,4,10288,NOROESTE - LAS ROZAS,2017697,FUENLABRADA TEAM TM AMMERLÄNDER,"PIMENTEL SERRA, MARCOS", 19707,C,"SANCHEZ DELGADO, JAVIER", 2541,Y,,,,,6-11,7-11,11-9,12-10,11-4,3-2,2 - 3
singles,4,10288,NOROESTE - LAS ROZAS,2017697,FUENLABRADA TEAM TM AMMERLÄNDER,"HIGUERA FOMBUENA, JORGE", 5776,B,"VAZQUEZ ESCUDERO, ENRIQUE", 28486,Z,,,,,11-7,8-11,11-9,12-14,9-11,2-3,2 - 4
singles,5,2017355,AD COLLADO MEDIANO,10288,NOROESTE - LAS ROZAS,"FERNANDEZ COBOS, JAIME", 31270,A,"PARAMO MATEO, CARLOS", 10838,Y,,,,,4-11,7-11,11-9,6-11,,1-3,0 - 1
singles,5,2017355,AD COLLADO MEDIANO,10288,NOROESTE - LAS ROZAS,"GARCIA SUALDEA, ALEJANDRO", 26818,B,"CUESTA MARTINEZ, EDUARDO", 2642,X,,,,,7-11,11-7,8-11,11-9,11-4,3-2,1 - 1
singles,5,2017355,AD COLLADO MEDIANO,10288,NOROESTE - LAS ROZAS,"VAZQUEZ ESCUDERO, ENRIQUE", 28486,C,"BAILON CERRADILLO, DANIEL", 18487,Z,,,,,2-11,7-11,6-11,,,0-3,1 - 2
singles,5,2017355,AD COLLADO MEDIANO,10288,NOROESTE - LAS ROZAS,"FERNANDEZ COBOS, JAIME", 31270,A,"CUESTA MARTINEZ, EDUARDO", 2642,X,,,,,4-11,5-11,8-11,,,0-3,1 - 3
singles,5,2017355,AD COLLADO MEDIANO,10288,NOROESTE - LAS ROZAS,"VAZQUEZ ESCUDERO, ENRIQUE", 28486,C,"PARAMO MATEO, CARLOS", 10838,Y,,,,,9-11,6-11,7-11,,,0-3,1 - 4
singles,5,2017355,AD COLLADO MEDIANO,10288,NOROESTE - LAS ROZAS,"GARCIA SUALDEA, ALEJANDRO", 26818,B,"HIDALGO HERRERO, MARIO", 24084,Z,,,,,11-7,12-10,6-11,11-5,,3-1,2 - 4
singles,6,838,SAN SEBASTIAN DE LOS REYES,10288,NOROESTE - LAS ROZAS,"GARCIA SUALDEA, ALEJANDRO", 26818,A,"PEREZ LAPRESTA, ALVARO", 2831,Y,,,,,9-11,6-11,7-11,,,0-3,0 - 1
singles,6,838,SAN SEBASTIAN DE LOS REYES,10288,NOROESTE - LAS ROZAS,"PRADO MARTÍN, DIEGO", 17339,B,"CABRERA CUSTODIO, FERNANDO", 23028,X,,,,,11-7,11-4,11-3,,,3-0,1 - 1
singles,6,838,SAN SEBASTIAN DE LOS REYES,10288,NOROESTE - LAS ROZAS,"WAN , QUIANCHENG", 41768,C,"SANCHEZ ESPINOSA, MARCO ANTONIO", 42110,Z,,,,,11-8,11-9,13-15,12-10,,3-1,2 - 1
singles,6,838,SAN SEBASTIAN DE LOS REYES,10288,NOROESTE - LAS ROZAS,"GARCIA SUALDEA, ALEJANDRO", 26818,A,"CABRERA CUSTODIO, FERNANDO", 23028,X,,,,,12-10,10-12,11-8,11-5,,3-1,3 - 1
singles,6,838,SAN SEBASTIAN DE LOS REYES,10288,NOROESTE - LAS ROZAS,"WAN , QUIANCHENG", 41768,C,"PEREZ LAPRESTA, ALVARO", 2831,Y,,,,,11-8,11-7,4-11,11-9,,3-1,4 - 1
singles,6,838,SAN SEBASTIAN DE LOS REYES,10288,NOROESTE - LAS ROZAS,"PRADO MARTÍN, DIEGO", 17339,B,"SANCHEZ ESPINOSA, MARCO ANTONIO", 42110,Z,,,,,6-11,12-14,11-6,11-9,3-11,2-3,4 - 2
singles,7,10288,NOROESTE - LAS ROZAS,20223010,MADRID CAPITAL TM,"RAMIREZ RODRIGUEZ, RUBEN", 8640,A,"SANCHEZ DELGADO, JAVIER", 2541,Y,,,,,11-6,11-3,11-3,,,3-0,1 - 0
singles,7,10288,NOROESTE - LAS ROZAS,20223010,MADRID CAPITAL TM,"HERNAN GONZALEZ DE LENA, SAUL", 27934,B,"WAN , QUIANCHENG", 41768,X,,,,,11-8,11-8,11-4,,,3-0,2 - 0
singles,7,10288,NOROESTE - LAS ROZAS,20223010,MADRID CAPITAL TM,"BENITEZ DE LA FUENTE, ALVARO", 21943,C,"PRADO MARTÍN, DIEGO", 17339,Z,,,,,10-12,9-11,11-7,11-1,11-8,3-2,3 - 0
singles,7,10288,NOROESTE - LAS ROZAS,20223010,MADRID CAPITAL TM,"RAMIREZ RODRIGUEZ, RUBEN", 8640,A,"WAN , QUIANCHENG", 41768,X,,,,,7-11,11-3,11-9,11-9,,3-1,4 - 0
singles,7,10288,NOROESTE - LAS ROZAS,20223010,MADRID CAPITAL TM,"BENITEZ DE LA FUENTE, ALVARO", 21943,C,"SANCHEZ DELGADO, JAVIER", 2541,Y,,,,,7-11,2-11,15-13,11-3,11-6,3-2,5 - 0
singles,7,10288,NOROESTE - LAS ROZAS,20223010,MADRID CAPITAL TM,"ZABALLOS GALAN, GONZALO", 23391,B,"PRADO MARTÍN, DIEGO", 17339,Z,,,,,11-6,11-6,11-3,,,3-0,6 - 0
singles,8,183,C.D. TENIS DE MESA RIVAS,10288,NOROESTE - LAS ROZAS,"SALCEDO POLO, DARIO", 28138,A,"GARCIA SUALDEA, ALEJANDRO", 26818,Y,,,,,11-4,11-8,11-4,,,3-0,1 - 0
singles,8,183,C.D. TENIS DE MESA RIVAS,10288,NOROESTE - LAS ROZAS,"PELLIZZON , SHASA", 41892,B,"WAN , QUIANCHENG", 41768,X,,,,,9-11,11-7,9-11,11-4,11-9,3-2,2 - 0
singles,8,183,C.D. TENIS DE MESA RIVAS,10288,NOROESTE - LAS ROZAS,"DE LAURENTIS ZALDIVAR, GUILLERMO", 21973,C,"SANCHEZ DELGADO, JAVIER", 2541,Z,,,,,11-5,14-12,11-3,,,3-0,3 - 0
singles,8,183,C.D. TENIS DE MESA RIVAS,10288,NOROESTE - LAS ROZAS,"SALCEDO POLO, DARIO", 28138,A,"WAN , QUIANCHENG", 41768,X,,,,,11-4,11-3,11-5,,,3-0,4 - 0
singles,8,183,C.D. TENIS DE MESA RIVAS,10288,NOROESTE - LAS ROZAS,"DE LAURENTIS ZALDIVAR, GUILLERMO", 21973,C,"GARCIA SUALDEA, ALEJANDRO", 26818,Y,,,,,11-4,11-1,11-6,,,3-0,5 - 0
singles,8,183,C.D. TENIS DE MESA RIVAS,10288,NOROESTE - LAS ROZAS,"PELLIZZON , SHASA", 41892,B,"SANCHEZ DELGADO, JAVIER", 2541,Z,,,,,6-11,11-9,11-8,11-4,,3-1,6 - 0
singles,9,10288,NOROESTE - LAS ROZAS,20201664,MADRID C.T.M.,"GARCIA SUALDEA, ALEJANDRO", 26818,A,"OVIEDO ESCOBAR, AYRTON ANDRE", 34218,Y,,,,,5-11,11-8,10-12,6-11,,1-3,0 - 1
